"2021-07-25";"10:37:37";"WinControl (rev 1112) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)"
"2021-07-21 16:17:13.000";"2021-07-21";"16:17:13";"F";"1358";"179";"510";"0";"27.0";"0.649";"0.0";"239";"0.84";"3.6";"1.221";"- 0.249";"1.630";"- 0.139";"0.408";"- 0.057"
"2021-07-21 16:17:20.000";"2021-07-21";"16:17:20";"F";"1359";"260";"828";"0";"27.0";"0.686";"0.0";"291";"0.84";"3.6";"1.058";"- 1.475";"1.184";"- 0.470";"0.592";"- 0.278"
"2021-07-21 16:17:25.000";"2021-07-21";"16:17:25";"F";"1360";"334";"1038";"0";"27.0";"0.678";"0.0";"313";"0.84";"3.6";"0.971";"- 2.341";"0.910";"- 0.577";"0.761";"- 0.439"
"2021-07-21 16:17:31.000";"2021-07-21";"16:17:31";"F";"1361";"281";"597";"0";"27.0";"0.529";"0.0";"256";"0.84";"3.6";"0.927";"- 0.571";"0.845";"- 0.265";"0.640";"- 0.169"
"2021-07-21 16:17:38.000";"2021-07-21";"16:17:38";"F";"1362";"298";"737";"0";"27.0";"0.596";"0.0";"279";"0.84";"3.6";"0.959";"- 1.111";"0.898";"- 0.404";"0.679";"- 0.275"
"2021-07-21 16:17:45.000";"2021-07-21";"16:17:45";"F";"1363";"291";"748";"0";"27.0";"0.611";"0.0";"281";"0.84";"3.6";"0.979";"- 1.152";"0.945";"- 0.413";"0.663";"- 0.274"
"2021-07-21 16:17:54.000";"2021-07-21";"16:17:54";"F";"1364";"237";"777";"0";"27.0";"0.695";"0.0";"285";"0.84";"3.6";"1.098";"- 1.267";"1.320";"- 0.435";"0.540";"- 0.235"
"2021-07-21 16:18:01.000";"2021-07-21";"16:18:01";"F";"1365";"337";"1063";"0";"27.0";"0.683";"0.0";"316";"0.84";"3.6";"0.972";"- 2.442";"0.911";"- 0.587";"0.768";"- 0.451"
"2021-07-21 16:18:06.000";"2021-07-21";"16:18:06";"F";"1366";"281";"872";"0";"27.0";"0.678";"0.0";"296";"0.84";"3.6";"1.026";"- 1.654";"1.081";"- 0.497";"0.640";"- 0.318"
"2021-07-21 16:18:12.000";"2021-07-21";"16:18:12";"F";"1367";"0";"1";"0";"27.0";"-";"-";"-";"0.84";"3.6";"-";"-";"-";"-";"-";"-"
"2021-07-21 16:18:21.000";"2021-07-21";"16:18:21";"F";"1368";"331";"1065";"0";"27.0";"0.689";"0.0";"316";"0.84";"3.6";"0.980";"- 2.452";"0.936";"- 0.588";"0.754";"- 0.443"
"2021-07-21 16:18:29.000";"2021-07-21";"16:18:29";"F";"1369";"328";"1044";"0";"27.0";"0.686";"0.0";"314";"0.84";"3.6";"0.981";"- 2.364";"0.939";"- 0.580";"0.747";"- 0.433"
"2021-07-21 16:18:36.000";"2021-07-21";"16:18:36";"F";"1370";"308";"1008";"0";"27.0";"0.694";"0.0";"311";"0.84";"3.6";"1.004";"- 2.212";"1.014";"- 0.564";"0.702";"- 0.396"
"2021-07-21 16:18:42.000";"2021-07-21";"16:18:42";"F";"1371";"385";"1206";"0";"27.0";"0.681";"0.0";"327";"0.84";"3.6";"0.934";"- 3.051";"0.793";"- 0.636";"0.877";"- 0.558"
"2021-07-21 16:18:49.000";"2021-07-21";"16:18:49";"F";"1372";"297";"1005";"0";"27.0";"0.704";"0.0";"310";"0.84";"3.6";"1.019";"- 2.203";"1.064";"- 0.563";"0.677";"- 0.381"
"2021-07-21 16:18:58.000";"2021-07-21";"16:18:58";"F";"1373";"333";"1098";"0";"27.0";"0.697";"0.0";"319";"0.84";"3.6";"0.982";"- 2.590";"0.941";"- 0.600";"0.759";"- 0.456"
"2021-07-21 16:19:05.000";"2021-07-21";"16:19:05";"F";"1374";"309";"975";"0";"27.0";"0.683";"0.0";"307";"0.84";"3.6";"0.997";"- 2.078";"0.991";"- 0.550";"0.704";"- 0.387"
"2021-07-21 16:19:11.000";"2021-07-21";"16:19:11";"F";"1375";"337";"1016";"0";"27.0";"0.668";"0.0";"311";"0.84";"3.6";"0.963";"- 2.249";"0.889";"- 0.568";"0.768";"- 0.436"
"2021-07-21 16:19:18.000";"2021-07-21";"16:19:18";"F";"1376";"317";"1020";"1";"27.0";"0.689";"0.3";"312";"0.84";"3.6";"0.993";"- 2.263";"0.977";"- 0.570";"0.722";"- 0.411"
"2021-07-21 16:19:24.000";"2021-07-21";"16:19:24";"F";"1377";"332";"1105";"0";"27.0";"0.700";"0.0";"319";"0.84";"3.6";"0.983";"- 2.622";"0.945";"- 0.603";"0.756";"- 0.456"
"2021-07-21 16:19:30.000";"2021-07-21";"16:19:30";"F";"1378";"342";"1001";"0";"27.0";"0.658";"0.0";"310";"0.84";"3.6";"0.954";"- 2.184";"0.865";"- 0.561";"0.779";"- 0.437"
"2021-07-21 16:19:36.000";"2021-07-21";"16:19:36";"F";"1379";"334";"1038";"0";"27.0";"0.678";"0.0";"313";"0.84";"3.6";"0.971";"- 2.341";"0.910";"- 0.577";"0.761";"- 0.439"
"2021-07-21 16:19:43.000";"2021-07-21";"16:19:43";"F";"1380";"272";"842";"0";"27.0";"0.677";"0.0";"293";"0.84";"3.6";"1.038";"- 1.530";"1.118";"- 0.479";"0.620";"- 0.297"
"2021-07-21 16:19:49.000";"2021-07-21";"16:19:49";"F";"1381";"354";"1113";"0";"27.0";"0.682";"0.0";"320";"0.84";"3.6";"0.957";"- 2.654";"0.865";"- 0.606";"0.806";"- 0.488"
"2021-07-21 16:19:55.000";"2021-07-21";"16:19:55";"F";"1382";"390";"1284";"0";"27.0";"0.696";"0.0";"333";"0.84";"3.6";"0.940";"- 3.382";"0.803";"- 0.658";"0.888";"- 0.584"
"2021-07-21 16:20:00.000";"2021-07-21";"16:20:00";"F";"1383";"255";"867";"0";"27.0";"0.706";"0.0";"296";"0.84";"3.6";"1.072";"- 1.631";"1.244";"- 0.494";"0.581";"- 0.287"
"2021-07-21 16:20:06.000";"2021-07-21";"16:20:06";"F";"1384";"290";"942";"0";"27.0";"0.692";"0.0";"304";"0.84";"3.6";"1.022";"- 1.940";"1.071";"- 0.534";"0.661";"- 0.353"
"2021-07-21 16:20:18.000";"2021-07-21";"16:20:18";"F";"1385";"272";"898";"0";"28.0";"0.697";"0.0";"299";"0.84";"3.6";"1.045";"- 1.760";"1.149";"- 0.511";"0.620";"- 0.317"
"2021-07-21 16:20:25.000";"2021-07-21";"16:20:25";"F";"1386";"296";"958";"0";"27.0";"0.691";"0.0";"306";"0.84";"3.6";"1.015";"- 2.005";"1.049";"- 0.542";"0.674";"- 0.365"
"2021-07-21 16:20:34.000";"2021-07-21";"16:20:34";"F";"1387";"382";"1235";"0";"27.0";"0.691";"0.0";"329";"0.84";"3.6";"0.942";"- 3.175";"0.811";"- 0.645";"0.870";"- 0.561"
"2021-07-21 16:20:40.000";"2021-07-21";"16:20:40";"F";"1388";"398";"1276";"0";"28.0";"0.688";"0.0";"332";"0.84";"3.6";"0.930";"- 3.350";"0.776";"- 0.656";"0.907";"- 0.595"
"2021-07-21 16:20:46.000";"2021-07-21";"16:20:46";"F";"1389";"355";"1116";"1";"28.0";"0.682";"0.3";"320";"0.84";"3.6";"0.956";"- 2.668";"0.862";"- 0.607";"0.809";"- 0.491"
"2021-07-21 16:20:51.000";"2021-07-21";"16:20:51";"F";"1390";"364";"1196";"0";"27.0";"0.696";"0.0";"327";"0.84";"3.6";"0.957";"- 3.005";"0.860";"- 0.633";"0.829";"- 0.525"
"2021-07-21 16:20:57.000";"2021-07-21";"16:20:57";"F";"1391";"301";"1059";"0";"27.0";"0.716";"0.0";"315";"0.84";"3.6";"1.019";"- 2.429";"1.066";"- 0.585";"0.686";"- 0.402"
"2021-07-21 16:21:03.000";"2021-07-21";"16:21:03";"F";"1392";"329";"1069";"0";"28.0";"0.692";"0.0";"316";"0.84";"3.7";"0.983";"- 2.470";"0.944";"- 0.589";"0.749";"- 0.441"
"2021-07-21 16:21:09.000";"2021-07-21";"16:21:09";"F";"1393";"258";"856";"0";"27.0";"0.699";"0.0";"295";"0.84";"3.6";"1.066";"- 1.585";"1.219";"- 0.487";"0.588";"- 0.287"
"2021-07-21 16:21:16.000";"2021-07-21";"16:21:16";"F";"1394";"385";"1231";"0";"27.0";"0.687";"0.0";"329";"0.84";"3.7";"0.938";"- 3.157";"0.802";"- 0.643";"0.877";"- 0.564"
"2021-07-21 16:21:21.000";"2021-07-21";"16:21:21";"F";"1395";"290";"962";"1";"28.0";"0.699";"0.3";"306";"0.84";"3.6";"1.024";"- 2.023";"1.080";"- 0.544";"0.661";"- 0.360"
"2021-07-21 16:21:27.000";"2021-07-21";"16:21:27";"F";"1396";"183";"566";"1";"27.0";"0.677";"0.3";"250";"0.84";"3.6";"1.212";"- 0.456";"1.656";"- 0.224";"0.417";"- 0.094"
"2021-07-21 16:21:33.000";"2021-07-21";"16:21:33";"F";"1397";"277";"895";"0";"28.0";"0.691";"0.0";"299";"0.84";"3.7";"1.037";"- 1.747";"1.119";"- 0.509";"0.631";"- 0.322"
"2021-07-21 16:21:39.000";"2021-07-21";"16:21:39";"F";"1398";"286";"862";"0";"28.0";"0.668";"0.0";"295";"0.84";"3.7";"1.016";"- 1.613";"1.048";"- 0.491";"0.651";"- 0.319"
"2021-07-21 16:21:45.000";"2021-07-21";"16:21:45";"F";"1399";"305";"999";"0";"28.0";"0.695";"0.0";"310";"0.84";"3.7";"1.007";"- 2.175";"1.024";"- 0.561";"0.695";"- 0.390"
"2021-07-21 16:21:52.000";"2021-07-21";"16:21:52";"F";"1400";"301";"951";"0";"28.0";"0.683";"0.0";"305";"0.84";"3.7";"1.006";"- 1.977";"1.019";"- 0.538";"0.686";"- 0.369"
"2021-07-21 19:05:25.998";"2021-07-21";"19:05:25";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=10;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-21 19:05:26.000";"2021-07-21";"19:05:26";"F";"1402";"295";"766";"63";"23.0";"0.615";"16.3";"283";"0.84";"3.4";"0.975";"- 1.226";"0.935";"- 0.427";"0.672";"- 0.287"
"2021-07-21 19:05:48.000";"2021-07-21";"19:05:48";"F";"1403";"465";"1118";"40";"23.0";"0.584";"9.8";"320";"0.84";"3.4";"0.818";"- 2.677";"0.563";"- 0.607";"1.059";"- 0.643"
"2021-07-21 19:05:51.000";"2021-07-21";"19:05:51";"F";"1404";"3";"0";"42";"23.0";"-";"-";"-";"0.84";"3.5";"-";"-";"-";"-";"-";"-"
"2021-07-21 19:06:17.000";"2021-07-21";"19:06:17";"F";"1405";"400";"1221";"32";"23.0";"0.672";"9.0";"328";"0.84";"3.5";"0.919";"- 3.115";"0.754";"- 0.640";"0.911";"- 0.583"
"2021-07-21 19:06:22.000";"2021-07-21";"19:06:22";"F";"1406";"415";"1001";"32";"23.0";"0.585";"7.9";"310";"0.84";"3.5";"0.848";"- 2.184";"0.633";"- 0.561";"0.945";"- 0.530"
"2021-07-21 19:06:31.000";"2021-07-21";"19:06:31";"F";"1407";"352";"748";"30";"23.0";"0.529";"6.7";"281";"0.84";"3.5";"0.848";"- 1.152";"0.677";"- 0.413";"0.802";"- 0.331"
"2021-07-21 19:06:37.000";"2021-07-21";"19:06:37";"F";"1408";"366";"1065";"31";"23.0";"0.656";"8.5";"316";"0.84";"3.5";"0.933";"- 2.452";"0.806";"- 0.588";"0.834";"- 0.490"
"2021-07-21 19:06:50.000";"2021-07-21";"19:06:50";"F";"1409";"345";"779";"23";"24.0";"0.557";"5.4";"285";"0.84";"3.5";"0.879";"- 1.276";"0.726";"- 0.436";"0.786";"- 0.343"
"2021-07-21 19:06:58.000";"2021-07-21";"19:06:58";"F";"1410";"310";"748";"20";"23.0";"0.586";"4.9";"281";"0.84";"3.5";"0.938";"- 1.152";"0.850";"- 0.413";"0.706";"- 0.292"
"2021-07-21 19:07:02.000";"2021-07-21";"19:07:02";"F";"1411";"0";"0";"26";"24.0";"-";"-";"-";"0.84";"3.5";"-";"-";"-";"-";"-";"-"
"2021-07-21 19:07:32.000";"2021-07-21";"19:07:32";"F";"1412";"350";"1192";"26";"24.0";"0.706";"7.7";"326";"0.84";"3.5";"0.972";"- 2.991";"0.905";"- 0.632";"0.797";"- 0.503"
"2021-07-21 19:07:38.000";"2021-07-21";"19:07:38";"F";"1413";"358";"1040";"46";"24.0";"0.656";"12.7";"314";"0.84";"3.5";"0.939";"- 2.346";"0.824";"- 0.578";"0.815";"- 0.471"
"2021-07-21 19:07:48.000";"2021-07-21";"19:07:48";"F";"1414";"1";"2";"143";"23.0";"-";"-";"-";"0.84";"3.5";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:12:21.998";"2021-07-23";"12:12:21";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=10;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-23 12:12:22.000";"2021-07-23";"12:12:22";"F";"1416";"13";"15";"1650";"28.0";"-";"-";"-";"0.84";"3.4";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:12:29.000";"2021-07-23";"12:12:29";"F";"1417";"14";"15";"1790";"28.0";"-";"-";"-";"0.84";"3.4";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:12:33.000";"2021-07-23";"12:12:33";"F";"1418";"12";"13";"1803";"28.0";"-";"-";"-";"0.84";"3.3";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:12:40.000";"2021-07-23";"12:12:40";"F";"1419";"9";"12";"1670";"28.0";"-";"-";"-";"0.84";"2.7";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:12:46.000";"2021-07-23";"12:12:46";"F";"1420";"8";"12";"1368";"28.0";"-";"-";"-";"0.84";"2.2";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:12:56.000";"2021-07-23";"12:12:56";"F";"1421";"7";"9";"1155";"28.0";"-";"-";"-";"0.84";"1.6";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:03.000";"2021-07-23";"12:13:03";"F";"1422";"7";"9";"1059";"28.0";"-";"-";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:09.000";"2021-07-23";"12:13:09";"F";"1423";"6";"6";"965";"28.0";"-";"-";"-";"0.84";"0.4";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:17.000";"2021-07-23";"12:13:17";"F";"1424";"5";"10";"900";"28.0";"-";"-";"-";"0.84";"0.0";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:25.000";"2021-07-23";"12:13:25";"F";"1425";"4";"5";"850";"28.0";"-";"-";"-";"0.84";"- 0.5";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:32.000";"2021-07-23";"12:13:32";"F";"1426";"4";"4";"832";"28.0";"-";"-";"-";"0.84";"- 0.6";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:39.000";"2021-07-23";"12:13:39";"F";"1427";"4";"7";"841";"28.0";"-";"-";"-";"0.84";"- 0.2";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:45.000";"2021-07-23";"12:13:45";"F";"1428";"6";"9";"906";"28.0";"-";"-";"-";"0.84";"0.6";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:49.000";"2021-07-23";"12:13:49";"F";"1429";"7";"12";"1033";"28.0";"-";"-";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:54.000";"2021-07-23";"12:13:54";"F";"1430";"9";"15";"1193";"28.0";"-";"-";"-";"0.84";"1.7";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:13:59.000";"2021-07-23";"12:13:59";"F";"1431";"11";"13";"1349";"28.0";"-";"-";"-";"0.84";"2.6";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:03.000";"2021-07-23";"12:14:03";"F";"1432";"6";"13";"1711";"28.0";"-";"-";"-";"0.84";"3.2";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:09.000";"2021-07-23";"12:14:09";"F";"1433";"12";"17";"2017";"28.0";"-";"-";"-";"0.84";"3.5";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:14.000";"2021-07-23";"12:14:14";"F";"1434";"16";"17";"2141";"28.0";"-";"-";"-";"0.84";"3.5";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:19.000";"2021-07-23";"12:14:19";"F";"1435";"12";"14";"2118";"28.0";"-";"-";"-";"0.84";"3.2";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:24.000";"2021-07-23";"12:14:24";"F";"1436";"13";"14";"2029";"28.0";"-";"-";"-";"0.84";"2.6";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:28.000";"2021-07-23";"12:14:28";"F";"1437";"11";"14";"1873";"28.0";"-";"-";"-";"0.84";"2.3";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:31.000";"2021-07-23";"12:14:31";"F";"1438";"10";"12";"1764";"28.0";"-";"-";"-";"0.84";"2.0";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:37.000";"2021-07-23";"12:14:37";"F";"1439";"8";"11";"1378";"28.0";"-";"-";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:44.000";"2021-07-23";"12:14:44";"F";"1440";"6";"6";"1156";"28.0";"-";"-";"-";"0.84";"0.3";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:51.000";"2021-07-23";"12:14:51";"F";"1441";"5";"5";"943";"28.0";"-";"-";"-";"0.84";"- 0.6";"-";"-";"-";"-";"-";"-"
"2021-07-23 12:14:58.000";"2021-07-23";"12:14:58";"F";"1442";"93";"189";"836";"28.0";"0.508";"178.4";"133";"0.84";"- 1.1";"1.714";"0.742";"2.451";"1.323";"0.212";"0.280"
"2021-07-23 12:17:53.998";"2021-07-23";"12:17:53";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-23 12:17:54.000";"2021-07-23";"12:17:54";"F";"1444";"413";"1074";"767";"28.0";"0.615";"198.1";"317";"0.84";"- 1.2";"0.873";"- 2.488";"0.670";"- 0.591";"0.941";"- 0.556"
"2021-07-23 12:18:02.000";"2021-07-23";"12:18:02";"F";"1445";"362";"824";"739";"28.0";"0.561";"174.1";"291";"0.84";"- 1.3";"0.867";"- 1.456";"0.697";"- 0.467";"0.825";"- 0.386"
"2021-07-23 12:18:08.000";"2021-07-23";"12:18:08";"F";"1446";"337";"712";"747";"28.0";"0.527";"165.3";"275";"0.84";"- 1.3";"0.858";"- 1.014";"0.700";"- 0.383";"0.768";"- 0.295"
"2021-07-23 12:18:14.000";"2021-07-23";"12:18:14";"F";"1447";"347";"812";"757";"28.0";"0.573";"182.2";"289";"0.84";"- 1.2";"0.889";"- 1.410";"0.740";"- 0.459";"0.790";"- 0.363"
"2021-07-23 12:18:20.000";"2021-07-23";"12:18:20";"F";"1448";"340";"665";"757";"28.0";"0.489";"155.5";"268";"0.84";"- 1.1";"0.819";"- 0.829";"0.646";"- 0.340";"0.774";"- 0.263"
"2021-07-23 12:18:30.000";"2021-07-23";"12:18:30";"F";"1449";"410";"1077";"734";"28.0";"0.619";"190.8";"317";"0.84";"- 1.1";"0.878";"- 2.502";"0.679";"- 0.592";"0.934";"- 0.553"
"2021-07-23 12:18:37.000";"2021-07-23";"12:18:37";"F";"1450";"409";"1031";"736";"28.0";"0.603";"186.4";"313";"0.84";"- 1.1";"0.866";"- 2.309";"0.663";"- 0.574";"0.932";"- 0.535"
"2021-07-23 12:18:43.000";"2021-07-23";"12:18:43";"F";"1451";"386";"939";"763";"28.0";"0.589";"188.8";"304";"0.84";"- 1.0";"0.871";"- 1.926";"0.686";"- 0.532";"0.879";"- 0.468"
"2021-07-23 12:18:51.000";"2021-07-23";"12:18:51";"F";"1452";"396";"900";"760";"28.0";"0.560";"178.8";"300";"0.84";"- 1.2";"0.840";"- 1.765";"0.636";"- 0.512";"0.902";"- 0.462"
"2021-07-23 12:19:06.000";"2021-07-23";"12:19:06";"F";"1453";"333";"754";"698";"28.0";"0.558";"163.6";"281";"0.84";"- 1.0";"0.890";"- 1.180";"0.751";"- 0.418";"0.759";"- 0.317"
"2021-07-23 12:19:14.000";"2021-07-23";"12:19:14";"F";"1454";"375";"869";"736";"28.0";"0.568";"175.6";"296";"0.84";"- 1.0";"0.862";"- 1.641";"0.680";"- 0.495";"0.854";"- 0.422"
"2021-07-23 12:19:21.000";"2021-07-23";"12:19:21";"F";"1455";"420";"1290";"770";"28.0";"0.674";"218.0";"333";"0.84";"- 0.9";"0.909";"- 3.410";"0.721";"- 0.660";"0.957";"- 0.631"
"2021-07-23 12:19:30.000";"2021-07-23";"12:19:30";"F";"1456";"350";"823";"779";"28.0";"0.575";"188.1";"291";"0.84";"- 1.2";"0.889";"- 1.452";"0.739";"- 0.467";"0.797";"- 0.372"
"2021-07-23 12:19:37.000";"2021-07-23";"12:19:37";"F";"1457";"294";"613";"778";"28.0";"0.520";"169.9";"259";"0.84";"- 0.9";"0.901";"- 0.631";"0.794";"- 0.284";"0.670";"- 0.190"
"2021-07-23 12:19:43.000";"2021-07-23";"12:19:43";"F";"1458";"373";"809";"797";"28.0";"0.539";"180.4";"289";"0.84";"- 1.1";"0.838";"- 1.396";"0.649";"- 0.457";"0.850";"- 0.389"
"2021-07-23 12:19:53.000";"2021-07-23";"12:19:53";"F";"1459";"368";"969";"799";"28.0";"0.620";"208.1";"307";"0.84";"- 1.1";"0.908";"- 2.051";"0.757";"- 0.547";"0.838";"- 0.458"
"2021-07-23 12:19:58.000";"2021-07-23";"12:19:58";"F";"1460";"332";"781";"803";"28.0";"0.575";"193.9";"285";"0.84";"- 1.1";"0.905";"- 1.286";"0.777";"- 0.438";"0.756";"- 0.331"
"2021-07-23 12:20:03.000";"2021-07-23";"12:20:03";"F";"1461";"291";"479";"790";"28.0";"0.392";"130.1";"232";"0.84";"- 1.0";"0.761";"- 0.138";"0.607";"- 0.084";"0.663";"- 0.055"
"2021-07-23 12:20:08.000";"2021-07-23";"12:20:08";"F";"1462";"262";"511";"789";"28.0";"0.487";"161.4";"239";"0.84";"- 1.2";"0.915";"- 0.253";"0.835";"- 0.141";"0.597";"- 0.084"
"2021-07-23 12:20:14.000";"2021-07-23";"12:20:14";"F";"1463";"306";"713";"794";"28.0";"0.571";"190.4";"276";"0.84";"- 1.1";"0.931";"- 1.014";"0.840";"- 0.384";"0.697";"- 0.268"
"2021-07-23 12:20:21.000";"2021-07-23";"12:20:21";"F";"1464";"360";"792";"811";"28.0";"0.545";"185.6";"287";"0.84";"- 1.0";"0.855";"- 1.327";"0.682";"- 0.446";"0.820";"- 0.365"
"2021-07-23 12:20:28.000";"2021-07-23";"12:20:28";"F";"1465";"313";"705";"803";"28.0";"0.556";"187.5";"274";"0.84";"- 1.1";"0.910";"- 0.986";"0.797";"- 0.377";"0.713";"- 0.269"
"2021-07-23 12:20:34.000";"2021-07-23";"12:20:34";"F";"1466";"297";"641";"789";"28.0";"0.537";"178.0";"264";"0.84";"- 1.1";"0.912";"- 0.737";"0.811";"- 0.315";"0.677";"- 0.214"
"2021-07-23 12:20:40.000";"2021-07-23";"12:20:40";"F";"1467";"308";"765";"799";"28.0";"0.597";"200.3";"283";"0.84";"- 1.1";"0.948";"- 1.221";"0.871";"- 0.426";"0.702";"- 0.299"
"2021-07-23 12:20:47.000";"2021-07-23";"12:20:47";"F";"1468";"228";"356";"799";"28.0";"0.360";"120.8";"199";"0.84";"- 0.9";"0.815";"0.276";"0.711";"0.233";"0.519";"0.121"
"2021-07-23 12:20:54.000";"2021-07-23";"12:20:54";"F";"1469";"399";"1021";"816";"28.0";"0.609";"208.7";"312";"0.84";"- 0.9";"0.877";"- 2.267";"0.686";"- 0.570";"0.909";"- 0.518"
"2021-07-23 12:21:00.000";"2021-07-23";"12:21:00";"F";"1470";"380";"977";"835";"28.0";"0.611";"214.3";"308";"0.84";"- 1.0";"0.892";"- 2.083";"0.723";"- 0.551";"0.866";"- 0.477"
"2021-07-23 12:21:08.000";"2021-07-23";"12:21:08";"F";"1471";"326";"646";"824";"28.0";"0.495";"171.3";"265";"0.84";"- 0.9";"0.840";"- 0.756";"0.683";"- 0.320";"0.743";"- 0.238"
"2021-07-23 12:21:14.000";"2021-07-23";"12:21:14";"F";"1472";"314";"739";"799";"28.0";"0.575";"193.0";"279";"0.84";"- 1.0";"0.924";"- 1.120";"0.821";"- 0.406";"0.715";"- 0.290"
"2021-07-23 12:21:23.000";"2021-07-23";"12:21:23";"F";"1473";"297";"618";"777";"28.0";"0.519";"169.4";"260";"0.84";"- 1.1";"0.897";"- 0.650";"0.785";"- 0.290";"0.677";"- 0.196"
"2021-07-23 12:21:32.000";"2021-07-23";"12:21:32";"F";"1474";"350";"802";"799";"28.0";"0.564";"189.3";"288";"0.84";"- 1.1";"0.879";"- 1.369";"0.723";"- 0.453";"0.797";"- 0.361"
"2021-07-23 12:21:39.000";"2021-07-23";"12:21:39";"F";"1475";"331";"747";"764";"28.0";"0.557";"178.7";"280";"0.84";"- 0.9";"0.891";"- 1.152";"0.754";"- 0.412";"0.754";"- 0.311"
"2021-07-23 12:21:45.000";"2021-07-23";"12:21:45";"F";"1476";"332";"827";"765";"28.0";"0.599";"192.5";"291";"0.84";"- 1.1";"0.924";"- 1.470";"0.810";"- 0.469";"0.756";"- 0.355"
"2021-07-23 12:21:52.000";"2021-07-23";"12:21:52";"F";"1477";"271";"530";"799";"28.0";"0.489";"164.1";"243";"0.84";"- 1.1";"0.902";"- 0.323";"0.809";"- 0.172";"0.617";"- 0.106"
"2021-07-23 12:22:00.000";"2021-07-23";"12:22:00";"F";"1478";"312";"737";"792";"28.0";"0.577";"191.9";"279";"0.84";"- 1.0";"0.928";"- 1.111";"0.830";"- 0.404";"0.711";"- 0.288"
"2021-07-23 12:22:07.000";"2021-07-23";"12:22:07";"F";"1479";"320";"678";"779";"28.0";"0.528";"172.8";"270";"0.84";"- 0.9";"0.877";"- 0.880";"0.740";"- 0.353";"0.729";"- 0.257"
"2021-07-23 12:22:13.000";"2021-07-23";"12:22:13";"F";"1480";"319";"818";"783";"28.0";"0.610";"200.6";"290";"0.84";"- 1.0";"0.945";"- 1.433";"0.859";"- 0.463";"0.727";"- 0.337"
"2021-07-23 12:22:20.000";"2021-07-23";"12:22:20";"F";"1481";"301";"670";"814";"28.0";"0.551";"188.4";"269";"0.84";"- 1.0";"0.920";"- 0.848";"0.822";"- 0.345";"0.686";"- 0.237"
"2021-07-23 12:22:27.000";"2021-07-23";"12:22:27";"F";"1482";"289";"615";"811";"28.0";"0.530";"180.5";"260";"0.84";"- 1.0";"0.918";"- 0.636";"0.826";"- 0.286";"0.658";"- 0.188"
"2021-07-23 12:22:35.000";"2021-07-23";"12:22:35";"F";"1483";"301";"767";"789";"28.0";"0.608";"201.5";"283";"0.84";"- 1.1";"0.963";"- 1.230";"0.905";"- 0.428";"0.686";"- 0.294"
