"","colony_id","chla.ug.cm2","chlc2.ug.cm2"
"67","45CN4ML",5.24651371993027,1.82602572942102
"68","45CN4T",0.766892671190688,0.220763667231611
"69","45CN5ML",5.9566276178836,1.32992113876189
"70","45CN5T",5.72375613326188,1.6529774942754
"71","45CN6T",6.07464365595249,1.75380984950027
"72","45CN7T",6.88136662258305,1.91181175586801
"73","55CN1ML",5.36236876921877,1.57944739404698
"74","55CN1T",1.10389223317353,0.353230474822753
"75","55CN2ML",3.65362993920284,1.14029534769289
"76","55CN2T",8.62855680299105,1.57900986289257
"77","55CN3ML",1.39199181664291,0.382910320623842
"78","55CN3T",2.38013327578434,0.734526056855322
"79","55CN4T",8.30386407679166,2.43932608065486
"80","55CN5T",2.89644541777983,0.875350133680005
"81","55CN6T",4.90103198289186,1.05785919414612
"82","15MC1ML",5.28497030804029,2.03038290996123
"83","15MC1T",0.744807351266271,0.241087795866258
"84","15MC2ML",4.71773405020712,1.36591332831883
"85","15MC2T",5.41149355971227,2.49044251814613
"86","15MC3ML",4.66003748222823,1.64777945239727
"87","15MC3T",3.34732985623775,1.35841306002256
"88","15MC4ML",4.32632273643801,1.55370526117961
"89","15MC4T",7.11668258364214,1.68671467410891
"90","15MC5ML",3.67956971034858,0.816800952168717
"91","15MC5T",6.09180973622286,1.99189673193211
"92","30MC1ML",3.34027082073315,0.886507388585898
"93","30MC1T",3.22188915735596,1.00447238177837
"94","30MC2ML",5.37174348582089,1.284272888688
"95","30MC2T",4.95916335619738,1.56625367445649
"96","30MC3ML",7.70877428478338,2.46508855387332
"97","30MC3T",5.14499232933171,1.30393251976189
"98","30MC4ML",1.38786204143517,0.610146482232442
"99","30MC4T",3.80933274996997,1.23266159144084
"100","30MC5ML",3.68323355697622,1.3018830185232
"101","30MC5T",5.35192679597476,1.47697678283536
"102","45MC1ML",5.26334855250756,1.05672712026989
"103","45MC1T",2.86115884619715,0.828383915003952
"104","45MC2ML",6.6104352731597,1.7731048468276
"105","45MC2T",3.35136916298362,1.21522226709435
"106","45MC3ML",2.48411208362683,0.722845509924804
"107","45MC3T",3.89796857467913,1.06549590754823
"108","45MC4ML",3.87518934132671,1.03633279153293
"109","45MC4T",3.12810834104857,0.9258799132562
"110","45MC5ML",4.40480094136646,1.09003427449017
"111","45MC5T",2.22308613679427,0.713355772745323
"112","55MC1ML",7.95425128222239,2.71239509362192
"113","55MC1T",3.84017886194436,1.22364477296969
"114","55MC2ML",2.333633467612,0.758302767515981
"115","55MC2T",7.81294619252767,2.93664948641847
"116","55MC3ML",4.63625859118463,1.33435337985034
"117","55MC3T",0.883182080855328,0.460014147958724
"118","55MC4ML",3.51732985296163,0.91717497372488
"119","55MC4T",4.56439874947989,1.42689322565377
"120","55MC5ML",2.52735150865947,0.556978137252094
"121","55MC5T",2.49960282268966,0.872248823061074
"122","15OFA1AT",4.28125126415736,0.963301255740945
"123","15OFA1ML",6.8660691759944,1.55896088676833
"124","15OFA2ML",4.59706517617897,0.904600686886428
"125","15OFA3ML",3.16048153824876,0.790287196280419
"126","15OFA3T",1.06343927474974,0.265915947517964
"127","15OFA4ML",5.50599987768965,1.20569147896819
"128","15OFA4T",4.58312302990231,0.683848015771529
"129","15OFA5ML",5.47874728350212,1.58176865886008
"130","15OFA5T",6.28297706603881,0.818230066853187
"131","15OFA6ML",5.08188900874445,1.18081937286433
"132","30OFA1ML",7.01488984562713,1.64113524347295
"133","30OFA1T",1.38322121374125,0.256731034704468
"134","30OFA2ML",0.397365667531975,0.0940476041339671
"135","30OFA2T",6.85512525156115,1.83516898731174
"136","30OFA3ML",6.09360297310775,1.13150014981172
"137","30OFA3T",6.70732203046573,1.38485395195161
"138","30OFA4ML",0.151144000109218,0.0974712425977288
"139","30OFA4T",8.68046140340165,1.46215723540933
"140","30OFA5ML",1.21045762455907,0.309157116707469
"141","30OFA5T",3.4176189760801,0.723624216709154
"142","45OFA1ML",4.27064816178526,0.489005514708236
"143","45OFA1T",3.67729607592788,0.617875004864939
"144","45OFA2ML",5.15743175822729,1.31336960704883
"145","45OFA2T",2.75608441998462,0.670515453414773
"146","45OFA3ML",2.68603980776377,0.656577612831014
"147","45OFA3T",5.69699253915842,1.20624381845947
"148","45OFA4ML",6.30815382069352,1.40795972056073
"149","45OFA4T",7.06369525245082,1.71497319184638
"150","45OFA5ML",5.31311604013036,1.51463399222749
"151","45OFA5T",6.29409496112538,1.11949261106969
"152","45OFA6T",5.40740911360626,1.29592251031256
"153","55OFA1ML",5.35152231179013,2.00634299902314
"154","55OFA1T",7.22875711346392,1.39225587669182
"155","55OFA2ML",3.69307174524786,0.729078719111465
"156","55OFA2T",2.70291399150584,0.37025689372797
"157","55OFA3ML",12.0104874321438,1.94779395636806
"158","55OFA3T",7.03301258732497,1.54766971117737
"159","55OFA4ML",5.9306675052396,1.14561342326837
"160","55OFA4T",2.82018042605382,0.536171434587035
"161","55OFA5ML",4.86845104995534,1.23315040645843
"162","55OFA5T",5.29179632686324,0.76303405030838
"163","15OFR1ML",7.66548464182159,2.51491795120391
"164","15OFR2ML",6.17529784297106,1.57106752699914
"165","15OFR2T",5.4222818454763,1.10391847769557
"166","15OFR3ML",4.06148710802041,0.85995263011634
"167","15OFR3T",4.15093281633715,0.943092979744044
"168","15OFR4ML",4.98429713422955,1.19956205304228
"169","15OFR4T",2.19244515695687,0.386675922462873
"170","15OFR5ML",5.62582376459659,1.46561425941986
"171","15OFR5T",4.67309413550291,0.692941595397177
"172","30OFR1ML",5.2523971322597,1.29747371410783
"173","30OFR1T",6.52598641308254,1.19055285666258
"174","30OFR2ML",2.48694644982308,0.620321129775559
"175","30OFR2T",2.76932161738477,0.372460978282572
"176","30OFR3ML",3.11465183657065,0.659475942559648
"177","30OFR3T",5.30341439723932,1.52046127294042
"178","30OFR4ML",3.68181094439904,0.858538549724095
"179","30OFR4T",5.07599128874255,1.04050947765255
"180","30OFR5ML",2.43438406110174,0.565649477073344
"181","30OFR5T",1.66268704429281,0.332678265707013
"182","45OFR1ML",5.09143870291593,1.35417759593928
"183","45OFR1T",3.73970793546491,0.681868422390197
"184","45OFR2ML",4.30424057103103,1.13894363905258
"185","45OFR2T",4.29199048781295,0.959751760631654
"186","45OFR3T",2.79152077780356,0.518429120707149
"187","45OFR4ML",8.92089468915912,1.4918779575666
"188","45OFR4T",2.23647394631165,0.395760785583768
"189","45OFR5ML",3.30598262372935,0.661476595667823
"190","45OFR5T",4.26254306746721,1.03970691875482
"191","45OFR6T",4.00374032048045,0.983257920117991
"192","45OFR7T",3.66334861430802,0.684465577991531
"193","45OFR8T",6.91591884755424,1.03688951768372
"194","55OFR1ML",3.4836320962089,1.14787823545946
"195","55OFR1T",3.39092046226169,1.00735768457467
"196","55OFR2ML",2.48107755689507,0.62229094969461
"197","55OFR2T",3.35932976741972,0.780568340312702
"198","55OFR3ML",3.57386848369433,1.10120404854645
"199","55OFR3T",5.46986345790673,1.44987539869288
"200","55OFR4ML",4.63747532689122,1.06765726625049
"201","55OFR4T",5.29794700218478,1.03018859188923
"202","55OFR5ML",3.2540677669819,0.839515449471217
"203","55OFR5T",5.33745750777807,1.00015570374613
"204","15PA1AT",0.920561366037679,0.128605535421347
"205","15PA1BT",4.62323498177263,1.26030565355772
"206","15PA1ML",4.66250520360741,1.65822975622395
"207","15PA2ML",11.6901957741803,2.7974881296876
"208","15PA2T",9.58076387525874,1.87301612666818
"209","15PA3ML",4.93225823917744,1.36129316570548
"210","15PA3T",5.93275202522807,1.32561086719124
"211","15PA4ML",4.50599232166746,1.37765583170843
"212","15PA4T",10.0777568243091,3.20370460282881
"213","15PA5ML",3.14509188215993,1.14042515204617
"214","30PA1ML",7.46038385272917,2.19598844635151
"215","30PA1T",7.51413055555556,1.981225
"216","30PA2T",5.0067763304104,1.23008384347227
"217","30PA3ML",5.6973984706775,1.5688821925476
"218","30PA3T",7.34348637003063,2.04764027664785
"219","30PA4ML",3.47858218716261,1.00822693062059
"220","30PA4T",17.6383392823151,3.6024266121048
"221","30PA5ML",3.8968499003887,1.15952245024973
"222","30PA5T",8.82767184236808,2.82667047910815
"223","45PA1ML",7.56361269338838,1.83756476910552
"224","45PA2ML",12.8112487436381,3.46464879080738
"225","45PA2T",8.50824804854345,2.31281682560641
"226","45PA3ML",4.57001647668821,1.18175035135341
"227","45PA4ML",12.7600421910851,2.84235826613415
"228","45PA5ML",8.50243757838962,1.76598889414718
"229","45PA5T",9.24298387522543,2.78154444912959
"230","45PA6T",4.62759392844497,1.07809649305771
"231","55PA1ML",13.9066354969335,3.54363039119429
"232","55PA1T",3.05993986378157,0.67255928451234
"233","55PA2ML",3.99304037749441,0.814891075916291
"234","55PA3ML",7.1552208629896,1.63737555663684
"235","55PA4ML",16.6559652731778,4.19028860252904
"236","55PA4T",11.476718389309,3.14052225429724
"237","55PA5ML",5.49226326802828,1.6759830586282
"238","55PA5T",8.46679297666735,2.15428223263523
"239","15PP1AT",20.2625549923078,6.17406796138709
"240","15PP1BT",15.419996427626,4.59128597028452
"241","15PP1ML",4.51754824051349,0.68785307857227
"242","15PP2ML",6.43768769853923,1.86462457386727
"243","15PP2T",15.7298642210981,5.48901426627439
"244","15PP3ML",13.6028091660611,3.56032374370403
"245","15PP3T",18.3628700561053,3.22740331475343
"246","15PP4ML",9.77966227087874,3.88784424529837
"247","15PP4T",10.4825521994174,2.50061000844797
"248","15PP5ML",23.3988723626974,8.66362249163243
"249","15PP5T",19.384685917986,5.62084128123881
"250","30PP1T",17.1946061820989,4.49078397897585
"251","30PP2ML",3.07173155509286,1.02804941399394
"252","30PP2T",23.3741558361164,5.67718535840273
"253","30PP3ML",-15.1931239629927,-4.45357810396808
"254","30PP3T",20.6832369035327,5.09712465841102
"255","30PP4ML",11.3763785665633,1.94550763282567
"256","30PP4T",18.13890970867,4.44284663263189
"257","30PP5ML",19.0154703753066,4.34298155682406
"258","30PP5T",19.2207231155939,5.46881478991043
"259","45PP1T",2.14052141569696,0.531069086003233
"260","45PP2ML",11.6283260634088,3.28171322267204
"261","45PP2T",2.21720422621609,0.570365463837279
"262","45PP3ML",10.9739729444645,1.89146339525431
"263","45PP3T",21.1550879246055,6.22000815467087
"264","45PP4ML",8.72565001792446,1.36368942781358
"265","45PP4T",10.1493827816336,2.48490221764263
"266","45PP5ML",21.9829805582824,4.67155926625183
"267","45PP5T",10.5865406911624,2.60290359359711
"268","45PP6T",5.96086011069303,1.51050789612911
"269","45PP7T",14.1186663751407,3.96073856353495
"270","55PP1ML",3.15047956401442,1.21071770923619
"271","55PP1T",5.90801552036073,1.30663119938942
"272","55PP2ML",4.8738579066814,1.57198620094901
"273","55PP2T",18.3169164103792,5.56762974362708
"274","55PP3ML",22.9998779319992,5.60637685784009
"275","55PP3T",23.3994997223574,7.16620130340846
"276","55PP4ML",2.90815600449925,0.722378048768542
"277","55PP4T",18.8870545854688,3.84891634491344
"278","55PP5T",9.78497457202233,2.04860128191996
"279","55PP6T",3.59073837708313,0.797659258070502
"280","55PP7T",7.29848741698349,2.07219633121406
