"colony_id","CALICE","MEASUREMENT","value","depth","act_depth","species","site"
"45MC3T","C1","CA",1.596,45,44,"MCAV","Turrumote"
"45MC3T","C2","H",0.761,45,44,"MCAV","Turrumote"
"45MC3T","C2","CH",1.462,45,44,"MCAV","Turrumote"
"45MC3T","C1","H",0.679,45,44,"MCAV","Turrumote"
"45MC3T","C1","A",0.472,45,44,"MCAV","Turrumote"
"45MC3T","C1","W",0.87,45,44,"MCAV","Turrumote"
"45MC3T","C1","CW",1.554,45,44,"MCAV","Turrumote"
"45MC3T","C2","W",0.833,45,44,"MCAV","Turrumote"
"45MC3T","C2","A",0.484,45,44,"MCAV","Turrumote"
"45MC3T","C2","CA",1.732,45,44,"MCAV","Turrumote"
"45MC4T","C3","A",0.233,45,46,"MCAV","Turrumote"
"45MC4T","C5","A",0.244,45,46,"MCAV","Turrumote"
"45MC4T","C2","CA",0.697,45,46,"MCAV","Turrumote"
"45MC4T","C2","A",0.249,45,46,"MCAV","Turrumote"
"45MC4T","C1","W",0.43,45,46,"MCAV","Turrumote"
"45MC4T","C3","CA",0.744,45,46,"MCAV","Turrumote"
"45MC4T","C4","CA",0.723,45,46,"MCAV","Turrumote"
"45MC4T","C4","H",0.515,45,46,"MCAV","Turrumote"
"45MC4T","C1","CH",0.777,45,46,"MCAV","Turrumote"
"45MC4T","C5","CA",0.684,45,46,"MCAV","Turrumote"
"45MC4T","C4","A",0.256,45,46,"MCAV","Turrumote"
"45MC4T","C1","CA",0.43,45,46,"MCAV","Turrumote"
"45MC4T","C4","W",0.588,45,46,"MCAV","Turrumote"
"45MC4T","C4","CW",1.181,45,46,"MCAV","Turrumote"
"45MC4T","C1","A",0.149,45,46,"MCAV","Turrumote"
"45MC4T","C1","H",0.459,45,46,"MCAV","Turrumote"
"45MC4T","C2","CW",0.802,45,46,"MCAV","Turrumote"
"45MC4T","C3","H",0.517,45,46,"MCAV","Turrumote"
"45MC4T","C1","CW",0.677,45,46,"MCAV","Turrumote"
"45MC4T","C2","H",0.555,45,46,"MCAV","Turrumote"
"45MC4T","C2","CH",0.96,45,46,"MCAV","Turrumote"
"45MC4T","C2","W",0.547,45,46,"MCAV","Turrumote"
"45MC4T","C5","CW",1.134,45,46,"MCAV","Turrumote"
"45MC4T","C5","H",0.523,45,46,"MCAV","Turrumote"
"45MC4T","C4","CH",0.77,45,46,"MCAV","Turrumote"
"45MC4T","C5","W",0.605,45,46,"MCAV","Turrumote"
"45MC4T","C3","CH",0.948,45,46,"MCAV","Turrumote"
"45MC4T","C5","CH",0.968,45,46,"MCAV","Turrumote"
"45MC4T","C3","CW",0.893,45,46,"MCAV","Turrumote"
"45MC4T","C3","W",0.55,45,46,"MCAV","Turrumote"
"45MC5T","C1","H",0.66,45,46,"MCAV","Turrumote"
"45MC5T","C2","CA",0.948,45,46,"MCAV","Turrumote"
"45MC5T","C2","CW",1.142,45,46,"MCAV","Turrumote"
"45MC5T","C2","A",0.428,45,46,"MCAV","Turrumote"
"45MC5T","C1","W",0.755,45,46,"MCAV","Turrumote"
"45MC5T","C1","CW",1.085,45,46,"MCAV","Turrumote"
"45MC5T","C1","A",0.407,45,46,"MCAV","Turrumote"
"45MC5T","C1","CH",0.962,45,46,"MCAV","Turrumote"
"45MC5T","C2","W",0.717,45,46,"MCAV","Turrumote"
"45MC5T","C1","CA",0.85,45,46,"MCAV","Turrumote"
"45MC5T","C2","CH",1.043,45,46,"MCAV","Turrumote"
"45MC5T","C2","H",0.703,45,46,"MCAV","Turrumote"
"45OFA1ML","C2","A",0.087,45,45,"OFAV","Media Luna"
"45OFA1ML","C1","CH",0.232,45,45,"OFAV","Media Luna"
"45OFA1ML","C4","CW",0.203,45,45,"OFAV","Media Luna"
"45OFA1ML","C2","CA",0.034,45,45,"OFAV","Media Luna"
"45OFA1ML","C4","W",0.365,45,45,"OFAV","Media Luna"
"45OFA1ML","C3","CA",0.042,45,45,"OFAV","Media Luna"
"45OFA1ML","C1","A",0.11,45,45,"OFAV","Media Luna"
"45OFA1ML","C1","CA",0.035,45,45,"OFAV","Media Luna"
"45OFA1ML","C3","A",0.107,45,45,"OFAV","Media Luna"
"45OFA1ML","C4","H",0.336,45,45,"OFAV","Media Luna"
"45OFA1ML","C5","CH",0.233,45,45,"OFAV","Media Luna"
"45OFA1ML","C4","CH",0.214,45,45,"OFAV","Media Luna"
"45OFA1ML","C3","CW",0.24,45,45,"OFAV","Media Luna"
"45OFA1ML","C5","H",0.37,45,45,"OFAV","Media Luna"
"45OFA1ML","C5","CA",0.035,45,45,"OFAV","Media Luna"
"45OFA1ML","C4","A",0.108,45,45,"OFAV","Media Luna"
"45OFA1ML","C2","CH",0.229,45,45,"OFAV","Media Luna"
"45OFA1ML","C5","A",0.098,45,45,"OFAV","Media Luna"
"45OFA1ML","C1","W",0.327,45,45,"OFAV","Media Luna"
"45OFA1ML","C2","H",0.364,45,45,"OFAV","Media Luna"
"45OFA1ML","C5","W",0.338,45,45,"OFAV","Media Luna"
"45OFA1ML","C2","W",0.291,45,45,"OFAV","Media Luna"
"45OFA1ML","C3","W",0.373,45,45,"OFAV","Media Luna"
"45OFA1ML","C1","CW",0.206,45,45,"OFAV","Media Luna"
"45OFA1ML","C3","H",0.367,45,45,"OFAV","Media Luna"
"45OFA1ML","C4","CA",0.032,45,45,"OFAV","Media Luna"
"45OFA1ML","C5","CW",0.209,45,45,"OFAV","Media Luna"
"45OFA1ML","C1","H",0.376,45,45,"OFAV","Media Luna"
"45OFA1ML","C2","CW",0.191,45,45,"OFAV","Media Luna"
"45OFA1ML","C3","CH",0.228,45,45,"OFAV","Media Luna"
"45OFA1T","C4","H",0.488,45,46,"OFAV","Turrumote"
"45OFA1T","C4","A",0.199,45,46,"OFAV","Turrumote"
"45OFA1T","C4","CA",0.072,45,46,"OFAV","Turrumote"
"45OFA1T","C3","CA",0.078,45,46,"OFAV","Turrumote"
"45OFA1T","C2","CH",0.309,45,46,"OFAV","Turrumote"
"45OFA1T","C2","W",0.458,45,46,"OFAV","Turrumote"
"45OFA1T","C5","A",0.178,45,46,"OFAV","Turrumote"
"45OFA1T","C5","CA",0.074,45,46,"OFAV","Turrumote"
"45OFA1T","C4","W",0.451,45,46,"OFAV","Turrumote"
"45OFA1T","C4","CW",0.327,45,46,"OFAV","Turrumote"
"45OFA1T","C1","CH",0.307,45,46,"OFAV","Turrumote"
"45OFA1T","C4","CH",0.303,45,46,"OFAV","Turrumote"
"45OFA1T","C5","W",0.422,45,46,"OFAV","Turrumote"
"45OFA1T","C5","CW",0.308,45,46,"OFAV","Turrumote"
"45OFA1T","C5","H",0.476,45,46,"OFAV","Turrumote"
"45OFA1T","C5","CH",0.352,45,46,"OFAV","Turrumote"
"45OFA1T","C2","H",0.449,45,46,"OFAV","Turrumote"
"45OFA1T","C2","CW",0.301,45,46,"OFAV","Turrumote"
"45OFA1T","C3","H",0.518,45,46,"OFAV","Turrumote"
"45OFA1T","C3","CH",0.357,45,46,"OFAV","Turrumote"
"45OFA1T","C3","W",0.404,45,46,"OFAV","Turrumote"
"45OFA1T","C3","CW",0.282,45,46,"OFAV","Turrumote"
"45OFA1T","C2","A",0.149,45,46,"OFAV","Turrumote"
"45OFA1T","C2","CA",0.061,45,46,"OFAV","Turrumote"
"45OFA1T","C3","A",0.178,45,46,"OFAV","Turrumote"
"45OFA1T","C1","H",0.475,45,46,"OFAV","Turrumote"
"45OFA1T","C1","CA",0.071,45,46,"OFAV","Turrumote"
"45OFA1T","C1","W",0.46,45,46,"OFAV","Turrumote"
"45OFA1T","C1","CW",0.302,45,46,"OFAV","Turrumote"
"45OFA1T","C1","A",0.18,45,46,"OFAV","Turrumote"
"45OFA2ML","C3","A",0.17,45,46,"OFAV","Media Luna"
"45OFA2ML","C2","W",0.616,45,46,"OFAV","Media Luna"
"45OFA2ML","C3","CA",0.071,45,46,"OFAV","Media Luna"
"45OFA2ML","C2","H",0.399,45,46,"OFAV","Media Luna"
"45OFA2ML","C2","CA",0.073,45,46,"OFAV","Media Luna"
"45OFA2ML","C4","CA",0.078,45,46,"OFAV","Media Luna"
"45OFA2ML","C2","CH",0.254,45,46,"OFAV","Media Luna"
"45OFA2ML","C3","H",0.418,45,46,"OFAV","Media Luna"
"45OFA2ML","C4","A",0.174,45,46,"OFAV","Media Luna"
"45OFA2ML","C1","H",0.494,45,46,"OFAV","Media Luna"
"45OFA2ML","C2","CW",0.376,45,46,"OFAV","Media Luna"
"45OFA2ML","C5","A",0.125,45,46,"OFAV","Media Luna"
"45OFA2ML","C5","W",0.365,45,46,"OFAV","Media Luna"
"45OFA2ML","C3","CH",0.31,45,46,"OFAV","Media Luna"
"45OFA2ML","C3","W",0.482,45,46,"OFAV","Media Luna"
"45OFA2ML","C5","CH",0.234,45,46,"OFAV","Media Luna"
"45OFA2ML","C1","CW",0.306,45,46,"OFAV","Media Luna"
"45OFA2ML","C2","A",0.186,45,46,"OFAV","Media Luna"
"45OFA2ML","C5","CW",0.236,45,46,"OFAV","Media Luna"
"45OFA2ML","C1","W",0.472,45,46,"OFAV","Media Luna"
"45OFA2ML","C3","CW",0.302,45,46,"OFAV","Media Luna"
"45OFA2ML","C5","CA",0.045,45,46,"OFAV","Media Luna"
"45OFA2ML","C1","A",0.179,45,46,"OFAV","Media Luna"
"45OFA2ML","C1","CA",0.072,45,46,"OFAV","Media Luna"
"45OFA2ML","C5","H",0.392,45,46,"OFAV","Media Luna"
"45OFA2ML","C4","CW",0.31,45,46,"OFAV","Media Luna"
"45OFA2ML","C4","H",0.512,45,46,"OFAV","Media Luna"
"45OFA2ML","C1","CH",0.31,45,46,"OFAV","Media Luna"
"45OFA2ML","C4","CH",0.329,45,46,"OFAV","Media Luna"
"45OFA2ML","C4","W",0.432,45,46,"OFAV","Media Luna"
"45OFA2T","C2","CH",0.249,45,47,"OFAV","Turrumote"
"45OFA2T","C4","CW",0.248,45,47,"OFAV","Turrumote"
"45OFA2T","C1","H",0.437,45,47,"OFAV","Turrumote"
"45OFA2T","C2","H",0.517,45,47,"OFAV","Turrumote"
"45OFA2T","C4","W",0.537,45,47,"OFAV","Turrumote"
"45OFA2T","C5","CA",0.052,45,47,"OFAV","Turrumote"
"45OFA2T","C1","A",0.201,45,47,"OFAV","Turrumote"
"45OFA2T","C2","CW",0.28,45,47,"OFAV","Turrumote"
"45OFA2T","C3","H",0.394,45,47,"OFAV","Turrumote"
"45OFA2T","C3","W",0.584,45,47,"OFAV","Turrumote"
"45OFA2T","C3","CW",0.254,45,47,"OFAV","Turrumote"
"45OFA2T","C1","CA",0.051,45,47,"OFAV","Turrumote"
"45OFA2T","C3","CH",0.208,45,47,"OFAV","Turrumote"
"45OFA2T","C4","CH",0.224,45,47,"OFAV","Turrumote"
"45OFA2T","C2","CA",0.054,45,47,"OFAV","Turrumote"
"45OFA2T","C3","A",0.168,45,47,"OFAV","Turrumote"
"45OFA2T","C5","H",0.447,45,47,"OFAV","Turrumote"
"45OFA2T","C5","CH",0.259,45,47,"OFAV","Turrumote"
"45OFA2T","C5","W",0.425,45,47,"OFAV","Turrumote"
"45OFA2T","C5","CW",0.251,45,47,"OFAV","Turrumote"
"45OFA2T","C1","W",0.52,45,47,"OFAV","Turrumote"
"45OFA2T","C1","CW",0.298,45,47,"OFAV","Turrumote"
"45OFA2T","C2","A",0.192,45,47,"OFAV","Turrumote"
"45OFA2T","C2","W",0.46,45,47,"OFAV","Turrumote"
"45OFA2T","C4","H",0.416,45,47,"OFAV","Turrumote"
"45OFA2T","C1","CH",0.218,45,47,"OFAV","Turrumote"
"45OFA2T","C4","A",0.205,45,47,"OFAV","Turrumote"
"45OFA2T","C4","CA",0.049,45,47,"OFAV","Turrumote"
"45OFA2T","C5","A",0.144,45,47,"OFAV","Turrumote"
"45OFA2T","C3","CA",0.044,45,47,"OFAV","Turrumote"
"45OFA3ML","C3","H",0.461,45,47,"OFAV","Media Luna"
"45OFA3ML","C3","CH",0.305,45,47,"OFAV","Media Luna"
"45OFA3ML","C2","CW",0.276,45,47,"OFAV","Media Luna"
"45OFA3ML","C1","W",0.422,45,47,"OFAV","Media Luna"
"45OFA3ML","C2","CA",0.064,45,47,"OFAV","Media Luna"
"45OFA3ML","C5","H",0.467,45,47,"OFAV","Media Luna"
"45OFA3ML","C5","CH",0.292,45,47,"OFAV","Media Luna"
"45OFA3ML","C5","W",0.438,45,47,"OFAV","Media Luna"
"45OFA3ML","C5","CW",0.313,45,47,"OFAV","Media Luna"
"45OFA3ML","C1","H",0.384,45,47,"OFAV","Media Luna"
"45OFA3ML","C1","A",0.137,45,47,"OFAV","Media Luna"
"45OFA3ML","C1","CA",0.065,45,47,"OFAV","Media Luna"
"45OFA3ML","C2","A",0.165,45,47,"OFAV","Media Luna"
"45OFA3ML","C4","CH",0.304,45,47,"OFAV","Media Luna"
"45OFA3ML","C4","W",0.449,45,47,"OFAV","Media Luna"
"45OFA3ML","C3","A",0.144,45,47,"OFAV","Media Luna"
"45OFA3ML","C3","CA",0.06,45,47,"OFAV","Media Luna"
"45OFA3ML","C4","A",0.162,45,47,"OFAV","Media Luna"
"45OFA3ML","C4","CA",0.066,45,47,"OFAV","Media Luna"
"45OFA3ML","C1","CW",0.284,45,47,"OFAV","Media Luna"
"45OFA3ML","C2","H",0.432,45,47,"OFAV","Media Luna"
"45OFA3ML","C2","CH",0.29,45,47,"OFAV","Media Luna"
"45OFA3ML","C2","W",0.477,45,47,"OFAV","Media Luna"
"45OFA3ML","C3","CW",0.273,45,47,"OFAV","Media Luna"
"45OFA3ML","C4","H",0.442,45,47,"OFAV","Media Luna"
"45OFA3ML","C1","CH",0.309,45,47,"OFAV","Media Luna"
"45OFA3ML","C3","W",0.424,45,47,"OFAV","Media Luna"
"45OFA3ML","C4","CW",0.278,45,47,"OFAV","Media Luna"
"45OFA3ML","C5","CA",0.083,45,47,"OFAV","Media Luna"
"45OFA3ML","C5","A",0.179,45,47,"OFAV","Media Luna"
"45OFA3T","C2","CA",0.058,45,45,"OFAV","Turrumote"
"45OFA3T","C3","A",0.142,45,45,"OFAV","Turrumote"
"45OFA3T","C5","CA",0.059,45,45,"OFAV","Turrumote"
"45OFA3T","C2","H",0.475,45,45,"OFAV","Turrumote"
"45OFA3T","C2","A",0.154,45,45,"OFAV","Turrumote"
"45OFA3T","C2","CH",0.279,45,45,"OFAV","Turrumote"
"45OFA3T","C2","W",0.355,45,45,"OFAV","Turrumote"
"45OFA3T","C3","CA",0.055,45,45,"OFAV","Turrumote"
"45OFA3T","C4","A",0.154,45,45,"OFAV","Turrumote"
"45OFA3T","C4","CA",0.055,45,45,"OFAV","Turrumote"
"45OFA3T","C5","A",0.155,45,45,"OFAV","Turrumote"
"45OFA3T","C5","H",0.518,45,45,"OFAV","Turrumote"
"45OFA3T","C1","A",0.153,45,45,"OFAV","Turrumote"
"45OFA3T","C1","CA",0.068,45,45,"OFAV","Turrumote"
"45OFA3T","C1","W",0.509,45,45,"OFAV","Turrumote"
"45OFA3T","C1","CW",0.35,45,45,"OFAV","Turrumote"
"45OFA3T","C4","H",0.477,45,45,"OFAV","Turrumote"
"45OFA3T","C4","CH",0.272,45,45,"OFAV","Turrumote"
"45OFA3T","C4","W",0.406,45,45,"OFAV","Turrumote"
"45OFA3T","C4","CW",0.26,45,45,"OFAV","Turrumote"
"45OFA3T","C1","CH",0.28,45,45,"OFAV","Turrumote"
"45OFA3T","C5","CH",0.307,45,45,"OFAV","Turrumote"
"45OFA3T","C5","W",0.336,45,45,"OFAV","Turrumote"
"45OFA3T","C5","CW",0.249,45,45,"OFAV","Turrumote"
"45OFA3T","C1","H",0.409,45,45,"OFAV","Turrumote"
"45OFA3T","C3","CW",0.237,45,45,"OFAV","Turrumote"
"45OFA3T","C2","CW",0.243,45,45,"OFAV","Turrumote"
"45OFA3T","C3","H",0.492,45,45,"OFAV","Turrumote"
"45OFA3T","C3","W",0.34,45,45,"OFAV","Turrumote"
"45OFA3T","C3","CH",0.297,45,45,"OFAV","Turrumote"
"45OFA4ML","C3","CH",0.215,45,40,"OFAV","Media Luna"
"45OFA4ML","C1","CH",0.23,45,40,"OFAV","Media Luna"
"45OFA4ML","C3","W",0.441,45,40,"OFAV","Media Luna"
"45OFA4ML","C4","H",0.358,45,40,"OFAV","Media Luna"
"45OFA4ML","C4","W",0.399,45,40,"OFAV","Media Luna"
"45OFA4ML","C2","W",0.41,45,40,"OFAV","Media Luna"
"45OFA4ML","C1","H",0.359,45,40,"OFAV","Media Luna"
"45OFA4ML","C2","CW",0.246,45,40,"OFAV","Media Luna"
"45OFA4ML","C3","H",0.356,45,40,"OFAV","Media Luna"
"45OFA4ML","C1","W",0.444,45,40,"OFAV","Media Luna"
"45OFA4ML","C1","CW",0.246,45,40,"OFAV","Media Luna"
"45OFA4ML","C3","CW",0.196,45,40,"OFAV","Media Luna"
"45OFA4ML","C1","CA",0.043,45,40,"OFAV","Media Luna"
"45OFA4ML","C1","A",0.122,45,40,"OFAV","Media Luna"
"45OFA4ML","C4","CW",0.229,45,40,"OFAV","Media Luna"
"45OFA4ML","C5","H",0.394,45,40,"OFAV","Media Luna"
"45OFA4ML","C4","CH",0.212,45,40,"OFAV","Media Luna"
"45OFA4ML","C5","W",0.369,45,40,"OFAV","Media Luna"
"45OFA4ML","C5","CW",0.186,45,40,"OFAV","Media Luna"
"45OFA4ML","C4","A",0.131,45,40,"OFAV","Media Luna"
"45OFA4ML","C5","CH",0.229,45,40,"OFAV","Media Luna"
"45OFA4ML","C2","H",0.407,45,40,"OFAV","Media Luna"
"45OFA4ML","C2","CH",0.251,45,40,"OFAV","Media Luna"
"45OFA4ML","C3","CA",0.033,45,40,"OFAV","Media Luna"
"45OFA4ML","C4","CA",0.038,45,40,"OFAV","Media Luna"
"45OFA4ML","C2","CA",0.043,45,40,"OFAV","Media Luna"
"45OFA4ML","C3","A",0.132,45,40,"OFAV","Media Luna"
"45OFA4ML","C5","CA",0.033,45,40,"OFAV","Media Luna"
"45OFA4ML","C2","A",0.133,45,40,"OFAV","Media Luna"
"45OFA4ML","C5","A",0.126,45,40,"OFAV","Media Luna"
"45OFA4T","C3","A",0.14,45,44,"OFAV","Turrumote"
"45OFA4T","C5","CW",0.236,45,44,"OFAV","Turrumote"
"45OFA4T","C1","W",0.411,45,44,"OFAV","Turrumote"
"45OFA4T","C4","A",0.131,45,44,"OFAV","Turrumote"
"45OFA4T","C5","CH",0.206,45,44,"OFAV","Turrumote"
"45OFA4T","C5","W",0.358,45,44,"OFAV","Turrumote"
"45OFA4T","C1","A",0.145,45,44,"OFAV","Turrumote"
"45OFA4T","C1","CA",0.038,45,44,"OFAV","Turrumote"
"45OFA4T","C4","CA",0.043,45,44,"OFAV","Turrumote"
"45OFA4T","C5","A",0.116,45,44,"OFAV","Turrumote"
"45OFA4T","C1","CW",0.231,45,44,"OFAV","Turrumote"
"45OFA4T","C2","A",0.135,45,44,"OFAV","Turrumote"
"45OFA4T","C2","CA",0.038,45,44,"OFAV","Turrumote"
"45OFA4T","C1","H",0.376,45,44,"OFAV","Turrumote"
"45OFA4T","C4","H",0.351,45,44,"OFAV","Turrumote"
"45OFA4T","C5","CA",0.041,45,44,"OFAV","Turrumote"
"45OFA4T","C3","CA",0.043,45,44,"OFAV","Turrumote"
"45OFA4T","C4","CH",0.229,45,44,"OFAV","Turrumote"
"45OFA4T","C3","W",0.375,45,44,"OFAV","Turrumote"
"45OFA4T","C4","W",0.412,45,44,"OFAV","Turrumote"
"45OFA4T","C1","CH",0.198,45,44,"OFAV","Turrumote"
"45OFA4T","C5","H",0.365,45,44,"OFAV","Turrumote"
"45OFA4T","C2","H",0.413,45,44,"OFAV","Turrumote"
"45OFA4T","C2","CW",0.231,45,44,"OFAV","Turrumote"
"45OFA4T","C4","CW",0.24,45,44,"OFAV","Turrumote"
"45OFA4T","C3","CH",0.242,45,44,"OFAV","Turrumote"
"45OFA4T","C3","CW",0.224,45,44,"OFAV","Turrumote"
"45OFA4T","C3","H",0.403,45,44,"OFAV","Turrumote"
"45OFA4T","C2","CH",0.203,45,44,"OFAV","Turrumote"
"45OFA4T","C2","W",0.363,45,44,"OFAV","Turrumote"
"45OFA5ML","C3","CH",0.255,45,44,"OFAV","Media Luna"
"45OFA5ML","C5","W",0.363,45,44,"OFAV","Media Luna"
"45OFA5ML","C1","H",0.385,45,44,"OFAV","Media Luna"
"45OFA5ML","C3","CA",0.047,45,44,"OFAV","Media Luna"
"45OFA5ML","C3","A",0.15,45,44,"OFAV","Media Luna"
"45OFA5ML","C2","CA",0.049,45,44,"OFAV","Media Luna"
"45OFA5ML","C2","W",0.457,45,44,"OFAV","Media Luna"
"45OFA5ML","C1","CH",0.268,45,44,"OFAV","Media Luna"
"45OFA5ML","C4","A",0.139,45,44,"OFAV","Media Luna"
"45OFA5ML","C4","CA",0.049,45,44,"OFAV","Media Luna"
"45OFA5ML","C2","A",0.154,45,44,"OFAV","Media Luna"
"45OFA5ML","C5","CH",0.194,45,44,"OFAV","Media Luna"
"45OFA5ML","C2","CW",0.285,45,44,"OFAV","Media Luna"
"45OFA5ML","C3","H",0.447,45,44,"OFAV","Media Luna"
"45OFA5ML","C5","CW",0.199,45,44,"OFAV","Media Luna"
"45OFA5ML","C5","A",0.1,45,44,"OFAV","Media Luna"
"45OFA5ML","C5","CA",0.03,45,44,"OFAV","Media Luna"
"45OFA5ML","C1","A",0.153,45,44,"OFAV","Media Luna"
"45OFA5ML","C1","CA",0.06,45,44,"OFAV","Media Luna"
"45OFA5ML","C4","H",0.376,45,44,"OFAV","Media Luna"
"45OFA5ML","C5","H",0.365,45,44,"OFAV","Media Luna"
"45OFA5ML","C4","CH",0.243,45,44,"OFAV","Media Luna"
"45OFA5ML","C4","W",0.433,45,44,"OFAV","Media Luna"
"45OFA5ML","C4","CW",0.271,45,44,"OFAV","Media Luna"
"45OFA5ML","C1","W",0.473,45,44,"OFAV","Media Luna"
"45OFA5ML","C1","CW",0.282,45,44,"OFAV","Media Luna"
"45OFA5ML","C2","H",0.429,45,44,"OFAV","Media Luna"
"45OFA5ML","C2","CH",0.254,45,44,"OFAV","Media Luna"
"45OFA5ML","C3","CW",0.264,45,44,"OFAV","Media Luna"
"45OFA5ML","C3","W",0.424,45,44,"OFAV","Media Luna"
"45OFA5T","C4","CH",0.231,45,45,"OFAV","Turrumote"
"45OFA5T","C4","H",0.412,45,45,"OFAV","Turrumote"
"45OFA5T","C1","CH",0.31,45,45,"OFAV","Turrumote"
"45OFA5T","C5","CA",0.053,45,45,"OFAV","Turrumote"
"45OFA5T","C3","W",0.427,45,45,"OFAV","Turrumote"
"45OFA5T","C5","A",0.157,45,45,"OFAV","Turrumote"
"45OFA5T","C4","CA",0.042,45,45,"OFAV","Turrumote"
"45OFA5T","C1","CW",0.278,45,45,"OFAV","Turrumote"
"45OFA5T","C1","A",0.215,45,45,"OFAV","Turrumote"
"45OFA5T","C3","CW",0.226,45,45,"OFAV","Turrumote"
"45OFA5T","C1","W",0.506,45,45,"OFAV","Turrumote"
"45OFA5T","C5","H",0.481,45,45,"OFAV","Turrumote"
"45OFA5T","C2","H",0.461,45,45,"OFAV","Turrumote"
"45OFA5T","C2","CH",0.255,45,45,"OFAV","Turrumote"
"45OFA5T","C2","W",0.481,45,45,"OFAV","Turrumote"
"45OFA5T","C2","A",0.167,45,45,"OFAV","Turrumote"
"45OFA5T","C2","CA",0.055,45,45,"OFAV","Turrumote"
"45OFA5T","C4","W",0.441,45,45,"OFAV","Turrumote"
"45OFA5T","C4","CW",0.263,45,45,"OFAV","Turrumote"
"45OFA5T","C4","A",0.156,45,45,"OFAV","Turrumote"
"45OFA5T","C1","CA",0.065,45,45,"OFAV","Turrumote"
"45OFA5T","C3","A",0.179,45,45,"OFAV","Turrumote"
"45OFA5T","C3","CA",0.038,45,45,"OFAV","Turrumote"
"45OFA5T","C5","CW",0.25,45,45,"OFAV","Turrumote"
"45OFA5T","C1","H",0.553,45,45,"OFAV","Turrumote"
"45OFA5T","C5","CH",0.276,45,45,"OFAV","Turrumote"
"45OFA5T","C5","W",0.408,45,45,"OFAV","Turrumote"
"45OFA5T","C3","CH",0.245,45,45,"OFAV","Turrumote"
"45OFA5T","C2","CW",0.289,45,45,"OFAV","Turrumote"
"45OFA5T","C3","H",0.471,45,45,"OFAV","Turrumote"
"45OFA6T","C1","CA",0.061,45,45,"OFAV","Turrumote"
"45OFA6T","C1","A",0.166,45,45,"OFAV","Turrumote"
"45OFA6T","C1","H",0.504,45,45,"OFAV","Turrumote"
"45OFA6T","C1","CW",0.262,45,45,"OFAV","Turrumote"
"45OFA6T","C2","H",0.443,45,45,"OFAV","Turrumote"
"45OFA6T","C2","CH",0.286,45,45,"OFAV","Turrumote"
"45OFA6T","C5","A",0.154,45,45,"OFAV","Turrumote"
"45OFA6T","C5","CA",0.059,45,45,"OFAV","Turrumote"
"45OFA6T","C5","W",0.446,45,45,"OFAV","Turrumote"
"45OFA6T","C2","CW",0.295,45,45,"OFAV","Turrumote"
"45OFA6T","C3","H",0.496,45,45,"OFAV","Turrumote"
"45OFA6T","C3","CH",0.287,45,45,"OFAV","Turrumote"
"45OFA6T","C3","W",0.385,45,45,"OFAV","Turrumote"
"45OFA6T","C3","CW",0.263,45,45,"OFAV","Turrumote"
"45OFA6T","C4","H",0.512,45,45,"OFAV","Turrumote"
"45OFA6T","C1","CH",0.302,45,45,"OFAV","Turrumote"
"45OFA6T","C4","CH",0.318,45,45,"OFAV","Turrumote"
"45OFA6T","C4","W",0.387,45,45,"OFAV","Turrumote"
"45OFA6T","C4","CW",0.251,45,45,"OFAV","Turrumote"
"45OFA6T","C5","H",0.447,45,45,"OFAV","Turrumote"
"45OFA6T","C5","CH",0.277,45,45,"OFAV","Turrumote"
"45OFA6T","C2","W",0.47,45,45,"OFAV","Turrumote"
"45OFA6T","C5","CW",0.262,45,45,"OFAV","Turrumote"
"45OFA6T","C1","W",0.507,45,45,"OFAV","Turrumote"
"45OFA6T","C2","CA",0.068,45,45,"OFAV","Turrumote"
"45OFA6T","C3","A",0.149,45,45,"OFAV","Turrumote"
"45OFA6T","C3","CA",0.059,45,45,"OFAV","Turrumote"
"45OFA6T","C2","A",0.148,45,45,"OFAV","Turrumote"
"45OFA6T","C4","CA",0.057,45,45,"OFAV","Turrumote"
"45OFA6T","C4","A",0.157,45,45,"OFAV","Turrumote"
"45OFR1ML","C3","CH",0.183,45,45,"OFRA","Media Luna"
"45OFR1ML","C3","W",0.395,45,45,"OFRA","Media Luna"
"45OFR1ML","C2","H",0.452,45,45,"OFRA","Media Luna"
"45OFR1ML","C3","A",0.159,45,45,"OFRA","Media Luna"
"45OFR1ML","C1","H",0.444,45,45,"OFRA","Media Luna"
"45OFR1ML","C1","CW",0.291,45,45,"OFRA","Media Luna"
"45OFR1ML","C1","W",0.538,45,45,"OFRA","Media Luna"
"45OFR1ML","C2","CA",0.054,45,45,"OFRA","Media Luna"
"45OFR1ML","C4","CA",0.041,45,45,"OFRA","Media Luna"
"45OFR1ML","C2","CH",0.271,45,45,"OFRA","Media Luna"
"45OFR1ML","C2","W",0.439,45,45,"OFRA","Media Luna"
"45OFR1ML","C4","A",0.158,45,45,"OFRA","Media Luna"
"45OFR1ML","C1","CA",0.054,45,45,"OFRA","Media Luna"
"45OFR1ML","C5","A",0.159,45,45,"OFRA","Media Luna"
"45OFR1ML","C5","CA",0.036,45,45,"OFRA","Media Luna"
"45OFR1ML","C5","CW",0.224,45,45,"OFRA","Media Luna"
"45OFR1ML","C2","A",0.16,45,45,"OFRA","Media Luna"
"45OFR1ML","C4","H",0.392,45,45,"OFRA","Media Luna"
"45OFR1ML","C2","CW",0.27,45,45,"OFRA","Media Luna"
