datetime,LightRaw,LightCrrx,Light_int_10m,depth
2021-08-06 22:50:00 UTC,0,0,0,shallow
2021-08-06 23:00:00 UTC,0,0,0,shallow
2021-08-06 23:10:00 UTC,0,0,0,shallow
2021-08-06 23:20:00 UTC,0,0,0,shallow
2021-08-06 23:30:00 UTC,0,0,0,shallow
2021-08-06 23:40:00 UTC,0,0,0,shallow
2021-08-06 23:50:00 UTC,0,0,0,shallow
2021-08-07 00:00:00 UTC,0,0,0,shallow
2021-08-07 00:10:00 UTC,0,0,0,deep
2021-08-07 00:20:00 UTC,0,0,0,deep
2021-08-07 00:30:00 UTC,0,0,0,deep
2021-08-07 00:40:00 UTC,0,0,0,deep
2021-08-07 00:50:00 UTC,0,0,0,deep
2021-08-07 01:00:00 UTC,0,0,0,deep
2021-08-07 01:10:00 UTC,0,0,0,deep
2021-08-07 01:20:00 UTC,0,0,0,deep
2021-08-07 01:30:00 UTC,0,0,0,deep
2021-08-07 01:40:00 UTC,0,0,0,deep
2021-08-07 01:50:00 UTC,0,0,0,deep
2021-08-07 02:00:00 UTC,0,0,0,deep
2021-08-07 02:10:00 UTC,0,0,0,deep
2021-08-07 02:20:00 UTC,0,0,0,deep
2021-08-07 02:30:00 UTC,0,0,0,deep
2021-08-07 02:40:00 UTC,0,0,0,deep
2021-08-07 02:50:00 UTC,0,0,0,deep
2021-08-07 03:00:00 UTC,0,0,0,deep
2021-08-07 03:10:00 UTC,0,0,0,deep
2021-08-07 03:20:00 UTC,0,0,0,deep
2021-08-07 03:30:00 UTC,0,0,0,deep
2021-08-07 03:40:00 UTC,0,0,0,deep
2021-08-07 03:50:00 UTC,0,0,0,deep
2021-08-07 04:00:00 UTC,0,0,0,deep
2021-08-07 04:10:00 UTC,0,0,0,deep
2021-08-07 04:20:00 UTC,0,0,0,deep
2021-08-07 04:30:00 UTC,0,0,0,deep
2021-08-07 04:40:00 UTC,0,0,0,deep
2021-08-07 04:50:00 UTC,0,0,0,deep
2021-08-07 05:00:00 UTC,0,0,0,deep
2021-08-07 05:10:00 UTC,0,0,0,deep
2021-08-07 05:20:00 UTC,0,0,0,deep
2021-08-07 05:30:00 UTC,0,0,0,deep
2021-08-07 05:40:00 UTC,0,0,0,deep
2021-08-07 05:50:00 UTC,0,0,0,deep
2021-08-07 06:00:00 UTC,0,0,0,deep
2021-08-07 06:10:00 UTC,0,0,0,deep
2021-08-07 06:20:00 UTC,0,0,0,deep
2021-08-07 06:30:00 UTC,0,0,0,deep
2021-08-07 06:40:00 UTC,4,0.9616,5.77E-04,deep
2021-08-07 06:50:00 UTC,9,2.1636,0.00129816,deep
2021-08-07 07:00:00 UTC,15,3.606,0.0021636,deep
2021-08-07 07:10:00 UTC,20,4.808,0.0028848,deep
2021-08-07 07:20:00 UTC,28,6.7312,0.00403872,deep
2021-08-07 07:30:00 UTC,37,8.8948,0.00533688,deep
2021-08-07 07:40:00 UTC,46,11.0584,0.00663504,deep
2021-08-07 07:50:00 UTC,58,13.9432,0.00836592,deep
2021-08-07 08:00:00 UTC,69,16.5876,0.00995256,deep
2021-08-07 08:10:00 UTC,81,19.4724,0.01168344,deep
2021-08-07 08:20:00 UTC,92,22.1168,0.01327008,deep
2021-08-07 08:30:00 UTC,106,25.4824,0.01528944,deep
2021-08-07 08:40:00 UTC,116,27.8864,0.01673184,deep
2021-08-07 08:50:00 UTC,124,29.8096,0.01788576,deep
2021-08-07 09:00:00 UTC,134,32.2136,0.01932816,deep
2021-08-07 09:10:00 UTC,149,35.8196,0.02149176,deep
2021-08-07 09:20:00 UTC,160,38.464,0.0230784,deep
2021-08-07 09:30:00 UTC,177,42.5508,0.02553048,deep
2021-08-07 09:40:00 UTC,194,46.6376,0.02798256,deep
2021-08-07 09:50:00 UTC,209,50.2436,0.03014616,deep
2021-08-07 10:00:00 UTC,233,56.0132,0.03360792,deep
2021-08-07 10:10:00 UTC,260,62.504,0.0375024,deep
2021-08-07 10:20:00 UTC,284,68.2736,0.04096416,deep
2021-08-07 10:30:00 UTC,304,73.0816,0.04384896,deep
2021-08-07 10:40:00 UTC,324,77.8896,0.04673376,deep
2021-08-07 10:50:00 UTC,350,84.14,0.050484,deep
2021-08-07 11:00:00 UTC,371,89.1884,0.05351304,deep
2021-08-07 11:10:00 UTC,385,92.554,0.0555324,deep
2021-08-07 11:20:00 UTC,397,95.4388,0.05726328,deep
2021-08-07 11:30:00 UTC,408,98.0832,0.05884992,deep
2021-08-07 11:40:00 UTC,430,103.372,0.0620232,deep
2021-08-07 11:50:00 UTC,444,106.7376,0.06404256,deep
2021-08-07 12:00:00 UTC,455,109.382,0.0656292,deep
2021-08-07 12:10:00 UTC,464,111.5456,0.06692736,deep
2021-08-07 12:20:00 UTC,483,116.1132,0.06966792,deep
2021-08-07 12:30:00 UTC,493,118.5172,0.07111032,deep
2021-08-07 12:40:00 UTC,492,118.2768,0.07096608,deep
2021-08-07 12:50:00 UTC,181,43.5124,0.02610744,deep
2021-08-07 13:00:00 UTC,188,45.1952,0.02711712,deep
2021-08-07 13:10:00 UTC,482,115.8728,0.06952368,deep
2021-08-07 13:20:00 UTC,422,101.4488,0.06086928,deep
2021-08-07 13:30:00 UTC,307,73.8028,0.04428168,deep
2021-08-07 13:40:00 UTC,176,42.3104,0.02538624,deep
2021-08-07 13:50:00 UTC,194,46.6376,0.02798256,deep
2021-08-07 14:00:00 UTC,437,105.0548,0.06303288,deep
2021-08-07 14:10:00 UTC,441,106.0164,0.06360984,deep
2021-08-07 14:20:00 UTC,466,112.0264,0.06721584,deep
2021-08-07 14:30:00 UTC,292,70.1968,0.04211808,deep
2021-08-07 14:40:00 UTC,224,53.8496,0.03230976,deep
2021-08-07 14:50:00 UTC,267,64.1868,0.03851208,deep
2021-08-07 15:00:00 UTC,361,86.7844,0.05207064,deep
2021-08-07 15:10:00 UTC,347,83.4188,0.05005128,deep
2021-08-07 15:20:00 UTC,323,77.6492,0.04658952,deep
2021-08-07 15:30:00 UTC,276,66.3504,0.03981024,deep
2021-08-07 15:40:00 UTC,134,32.2136,0.01932816,deep
2021-08-07 15:50:00 UTC,96,23.0784,0.01384704,deep
2021-08-07 16:00:00 UTC,86,20.6744,0.01240464,deep
2021-08-07 16:10:00 UTC,185,44.474,0.0266844,deep
2021-08-07 16:20:00 UTC,169,40.6276,0.02437656,deep
2021-08-07 16:30:00 UTC,90,21.636,0.0129816,deep
2021-08-07 16:40:00 UTC,80,19.232,0.0115392,deep
2021-08-07 16:50:00 UTC,80,19.232,0.0115392,deep
2021-08-07 17:00:00 UTC,88,21.1552,0.01269312,deep
2021-08-07 17:10:00 UTC,105,25.242,0.0151452,deep
2021-08-07 17:20:00 UTC,96,23.0784,0.01384704,deep
2021-08-07 17:30:00 UTC,63,15.1452,0.00908712,deep
2021-08-07 17:40:00 UTC,42,10.0968,0.00605808,deep
2021-08-07 17:50:00 UTC,24,5.7696,0.00346176,deep
2021-08-07 18:00:00 UTC,15,3.606,0.0021636,deep
2021-08-07 18:10:00 UTC,15,3.606,0.0021636,deep
2021-08-07 18:20:00 UTC,10,2.404,0.0014424,deep
2021-08-07 18:30:00 UTC,5,1.202,7.21E-04,deep
2021-08-07 18:40:00 UTC,2,0.4808,2.88E-04,deep
2021-08-07 18:50:00 UTC,0,0,0,deep
2021-08-07 19:00:00 UTC,0,0,0,deep
2021-08-07 19:10:00 UTC,0,0,0,deep
2021-08-07 19:20:00 UTC,0,0,0,deep
2021-08-07 19:30:00 UTC,0,0,0,deep
2021-08-07 19:40:00 UTC,0,0,0,deep
2021-08-07 19:50:00 UTC,0,0,0,deep
2021-08-07 20:00:00 UTC,0,0,0,deep
2021-08-07 20:10:00 UTC,0,0,0,deep
2021-08-07 20:20:00 UTC,0,0,0,deep
2021-08-07 20:30:00 UTC,0,0,0,deep
2021-08-07 20:40:00 UTC,0,0,0,deep
2021-08-07 20:50:00 UTC,0,0,0,deep
2021-08-07 21:00:00 UTC,0,0,0,deep
2021-08-07 21:10:00 UTC,0,0,0,deep
2021-08-07 21:20:00 UTC,0,0,0,deep
2021-08-07 21:30:00 UTC,0,0,0,deep
2021-08-07 21:40:00 UTC,0,0,0,deep
2021-08-07 21:50:00 UTC,0,0,0,deep
2021-08-07 22:00:00 UTC,0,0,0,deep
2021-08-07 22:10:00 UTC,0,0,0,deep
2021-08-07 22:20:00 UTC,0,0,0,deep
2021-08-07 22:30:00 UTC,0,0,0,deep
2021-08-07 22:40:00 UTC,0,0,0,deep
2021-08-07 22:50:00 UTC,0,0,0,deep
2021-08-07 23:00:00 UTC,0,0,0,deep
2021-08-07 23:10:00 UTC,0,0,0,deep
2021-08-07 23:20:00 UTC,0,0,0,deep
2021-08-07 23:30:00 UTC,0,0,0,deep
2021-08-07 23:40:00 UTC,0,0,0,deep
2021-08-07 23:50:00 UTC,0,0,0,deep
2021-08-08 00:00:00 UTC,0,0,0,deep
2021-08-07 00:10:00 UTC,0,0,0,shallow
2021-08-07 00:20:00 UTC,0,0,0,shallow
2021-08-07 00:30:00 UTC,0,0,0,shallow
2021-08-07 00:40:00 UTC,0,0,0,shallow
2021-08-07 00:50:00 UTC,0,0,0,shallow
2021-08-07 01:00:00 UTC,0,0,0,shallow
2021-08-07 01:10:00 UTC,0,0,0,shallow
2021-08-07 01:20:00 UTC,0,0,0,shallow
2021-08-07 01:30:00 UTC,0,0,0,shallow
2021-08-07 01:40:00 UTC,0,0,0,shallow
2021-08-07 01:50:00 UTC,0,0,0,shallow
2021-08-07 02:00:00 UTC,0,0,0,shallow
2021-08-07 02:10:00 UTC,0,0,0,shallow
2021-08-07 02:20:00 UTC,0,0,0,shallow
2021-08-07 02:30:00 UTC,0,0,0,shallow
2021-08-07 02:40:00 UTC,0,0,0,shallow
2021-08-07 02:50:00 UTC,0,0,0,shallow
2021-08-07 03:00:00 UTC,0,0,0,shallow
2021-08-07 03:10:00 UTC,0,0,0,shallow
2021-08-07 03:20:00 UTC,0,0,0,shallow
2021-08-07 03:30:00 UTC,0,0,0,shallow
2021-08-07 03:40:00 UTC,0,0,0,shallow
2021-08-07 03:50:00 UTC,0,0,0,shallow
2021-08-07 04:00:00 UTC,0,0,0,shallow
2021-08-07 04:10:00 UTC,0,0,0,shallow
2021-08-07 04:20:00 UTC,0,0,0,shallow
2021-08-07 04:30:00 UTC,0,0,0,shallow
2021-08-07 04:40:00 UTC,0,0,0,shallow
2021-08-07 04:50:00 UTC,0,0,0,shallow
2021-08-07 05:00:00 UTC,0,0,0,shallow
2021-08-07 05:10:00 UTC,0,0,0,shallow
2021-08-07 05:20:00 UTC,0,0,0,shallow
2021-08-07 05:30:00 UTC,0,0,0,shallow
2021-08-07 05:40:00 UTC,0,0,0,shallow
2021-08-07 05:50:00 UTC,0,0,0,shallow
2021-08-07 06:00:00 UTC,0,0,0,shallow
2021-08-07 06:10:00 UTC,3,0.3933,2.36E-04,shallow
2021-08-07 06:20:00 UTC,24,3.1464,0.00188784,shallow
2021-08-07 06:30:00 UTC,53,6.9483,0.00416898,shallow
2021-08-07 06:40:00 UTC,93,12.1923,0.00731538,shallow
2021-08-07 06:50:00 UTC,141,18.4851,0.01109106,shallow
2021-08-07 07:00:00 UTC,195,25.5645,0.0153387,shallow
2021-08-07 07:10:00 UTC,259,33.9549,0.02037294,shallow
2021-08-07 07:20:00 UTC,330,43.263,0.0259578,shallow
2021-08-07 07:30:00 UTC,408,53.4888,0.03209328,shallow
2021-08-07 07:40:00 UTC,496,65.0256,0.03901536,shallow
2021-08-07 07:50:00 UTC,592,77.6112,0.04656672,shallow
2021-08-07 08:00:00 UTC,692,90.7212,0.05443272,shallow
2021-08-07 08:10:00 UTC,785,102.9135,0.0617481,shallow
2021-08-07 08:20:00 UTC,899,117.8589,0.07071534,shallow
2021-08-07 08:30:00 UTC,982,128.7402,0.07724412,shallow
2021-08-07 08:40:00 UTC,1080,141.588,0.0849528,shallow
2021-08-07 08:50:00 UTC,1172,153.6492,0.09218952,shallow
2021-08-07 09:00:00 UTC,1267,166.1037,0.09966222,shallow
2021-08-07 09:10:00 UTC,1366,179.0826,0.10744956,shallow
2021-08-07 09:20:00 UTC,1476,193.5036,0.11610216,shallow
2021-08-07 09:30:00 UTC,1582,207.4002,0.12444012,shallow
2021-08-07 09:40:00 UTC,1686,221.0346,0.13262076,shallow
2021-08-07 09:50:00 UTC,1793,235.0623,0.14103738,shallow
2021-08-07 10:00:00 UTC,1915,251.0565,0.1506339,shallow
2021-08-07 10:10:00 UTC,2058,269.8038,0.16188228,shallow
2021-08-07 10:20:00 UTC,2161,283.3071,0.16998426,shallow
2021-08-07 10:30:00 UTC,2269,297.4659,0.17847954,shallow
2021-08-07 10:40:00 UTC,2372,310.9692,0.18658152,shallow
2021-08-07 10:50:00 UTC,2449,321.0639,0.19263834,shallow
2021-08-07 11:00:00 UTC,2534,332.2074,0.19932444,shallow
2021-08-07 11:10:00 UTC,2617,343.0887,0.20585322,shallow
2021-08-07 11:20:00 UTC,2703,354.3633,0.21261798,shallow
2021-08-07 11:30:00 UTC,2743,359.6073,0.21576438,shallow
2021-08-07 11:40:00 UTC,2824,370.2264,0.22213584,shallow
2021-08-07 11:50:00 UTC,2900,380.19,0.228114,shallow
2021-08-07 12:00:00 UTC,2937,385.0407,0.23102442,shallow
2021-08-07 12:10:00 UTC,3002,393.5622,0.23613732,shallow
2021-08-07 12:20:00 UTC,3019,395.7909,0.23747454,shallow
2021-08-07 12:30:00 UTC,3104,406.9344,0.24416064,shallow
2021-08-07 12:40:00 UTC,3119,408.9009,0.24534054,shallow
2021-08-07 12:50:00 UTC,1200,157.32,0.094392,shallow
2021-08-07 13:00:00 UTC,1185,155.3535,0.0932121,shallow
2021-08-07 13:10:00 UTC,2992,392.2512,0.23535072,shallow
2021-08-07 13:20:00 UTC,2653,347.8083,0.20868498,shallow
2021-08-07 13:30:00 UTC,1826,239.3886,0.14363316,shallow
2021-08-07 13:40:00 UTC,1169,153.2559,0.09195354,shallow
2021-08-07 13:50:00 UTC,1068,140.0148,0.08400888,shallow
2021-08-07 14:00:00 UTC,2684,351.8724,0.21112344,shallow
2021-08-07 14:10:00 UTC,2918,382.5498,0.22952988,shallow
2021-08-07 14:20:00 UTC,3034,397.7574,0.23865444,shallow
2021-08-07 14:30:00 UTC,1679,220.1169,0.13207014,shallow
2021-08-07 14:40:00 UTC,1257,164.7927,0.09887562,shallow
2021-08-07 14:50:00 UTC,1784,233.8824,0.14032944,shallow
2021-08-07 15:00:00 UTC,2346,307.5606,0.18453636,shallow
2021-08-07 15:10:00 UTC,2339,306.6429,0.18398574,shallow
2021-08-07 15:20:00 UTC,2187,286.7157,0.17202942,shallow
2021-08-07 15:30:00 UTC,1860,243.846,0.1463076,shallow
2021-08-07 15:40:00 UTC,952,124.8072,0.07488432,shallow
2021-08-07 15:50:00 UTC,647,84.8217,0.05089302,shallow
2021-08-07 16:00:00 UTC,565,74.0715,0.0444429,shallow
2021-08-07 16:10:00 UTC,1256,164.6616,0.09879696,shallow
2021-08-07 16:20:00 UTC,1121,146.9631,0.08817786,shallow
2021-08-07 16:30:00 UTC,601,78.7911,0.04727466,shallow
2021-08-07 16:40:00 UTC,550,72.105,0.043263,shallow
2021-08-07 16:50:00 UTC,551,72.2361,0.04334166,shallow
2021-08-07 17:00:00 UTC,610,79.971,0.0479826,shallow
2021-08-07 17:10:00 UTC,725,95.0475,0.0570285,shallow
2021-08-07 17:20:00 UTC,743,97.4073,0.05844438,shallow
2021-08-07 17:30:00 UTC,458,60.0438,0.03602628,shallow
2021-08-07 17:40:00 UTC,304,39.8544,0.02391264,shallow
2021-08-07 17:50:00 UTC,189,24.7779,0.01486674,shallow
2021-08-07 18:00:00 UTC,136,17.8296,0.01069776,shallow
2021-08-07 18:10:00 UTC,130,17.043,0.0102258,shallow
2021-08-07 18:20:00 UTC,104,13.6344,0.00818064,shallow
2021-08-07 18:30:00 UTC,67,8.7837,0.00527022,shallow
2021-08-07 18:40:00 UTC,46,6.0306,0.00361836,shallow
2021-08-07 18:50:00 UTC,24,3.1464,0.00188784,shallow
2021-08-07 19:00:00 UTC,7,0.9177,5.51E-04,shallow
2021-08-07 19:10:00 UTC,0,0,0,shallow
2021-08-07 19:20:00 UTC,0,0,0,shallow
2021-08-07 19:30:00 UTC,0,0,0,shallow
2021-08-07 19:40:00 UTC,0,0,0,shallow
2021-08-07 19:50:00 UTC,0,0,0,shallow
2021-08-07 20:00:00 UTC,0,0,0,shallow
2021-08-07 20:10:00 UTC,0,0,0,shallow
2021-08-07 20:20:00 UTC,0,0,0,shallow
2021-08-07 20:30:00 UTC,0,0,0,shallow
2021-08-07 20:40:00 UTC,0,0,0,shallow
2021-08-07 20:50:00 UTC,0,0,0,shallow
2021-08-07 21:00:00 UTC,0,0,0,shallow
2021-08-07 21:10:00 UTC,0,0,0,shallow
2021-08-07 21:20:00 UTC,0,0,0,shallow
2021-08-07 21:30:00 UTC,0,0,0,shallow
2021-08-07 21:40:00 UTC,0,0,0,shallow
2021-08-07 21:50:00 UTC,0,0,0,shallow
2021-08-07 22:00:00 UTC,0,0,0,shallow
2021-08-07 22:10:00 UTC,0,0,0,shallow
2021-08-07 22:20:00 UTC,0,0,0,shallow
2021-08-07 22:30:00 UTC,0,0,0,shallow
2021-08-07 22:40:00 UTC,0,0,0,shallow
2021-08-07 22:50:00 UTC,0,0,0,shallow
2021-08-07 23:00:00 UTC,0,0,0,shallow
2021-08-07 23:10:00 UTC,0,0,0,shallow
2021-08-07 23:20:00 UTC,0,0,0,shallow
2021-08-07 23:30:00 UTC,0,0,0,shallow
2021-08-07 23:40:00 UTC,0,0,0,shallow
2021-08-07 23:50:00 UTC,0,0,0,shallow
2021-08-08 00:00:00 UTC,0,0,0,shallow
2021-08-08 00:10:00 UTC,0,0,0,deep
2021-08-08 00:20:00 UTC,0,0,0,deep
2021-08-08 00:30:00 UTC,0,0,0,deep
2021-08-08 00:40:00 UTC,0,0,0,deep
2021-08-08 00:50:00 UTC,0,0,0,deep
2021-08-08 01:00:00 UTC,0,0,0,deep
2021-08-08 01:10:00 UTC,0,0,0,deep
2021-08-08 01:20:00 UTC,0,0,0,deep
2021-08-08 01:30:00 UTC,0,0,0,deep
2021-08-08 01:40:00 UTC,0,0,0,deep
2021-08-08 01:50:00 UTC,0,0,0,deep
2021-08-08 02:00:00 UTC,0,0,0,deep
2021-08-08 02:10:00 UTC,0,0,0,deep
2021-08-08 02:20:00 UTC,0,0,0,deep
2021-08-08 02:30:00 UTC,0,0,0,deep
2021-08-08 02:40:00 UTC,0,0,0,deep
2021-08-08 02:50:00 UTC,0,0,0,deep
2021-08-08 03:00:00 UTC,0,0,0,deep
2021-08-08 03:10:00 UTC,0,0,0,deep
2021-08-08 03:20:00 UTC,0,0,0,deep
2021-08-08 03:30:00 UTC,0,0,0,deep
2021-08-08 03:40:00 UTC,0,0,0,deep
2021-08-08 03:50:00 UTC,0,0,0,deep
2021-08-08 04:00:00 UTC,0,0,0,deep
2021-08-08 04:10:00 UTC,0,0,0,deep
2021-08-08 04:20:00 UTC,0,0,0,deep
2021-08-08 04:30:00 UTC,0,0,0,deep
2021-08-08 04:40:00 UTC,0,0,0,deep
2021-08-08 04:50:00 UTC,0,0,0,deep
2021-08-08 05:00:00 UTC,0,0,0,deep
2021-08-08 05:10:00 UTC,0,0,0,deep
2021-08-08 05:20:00 UTC,0,0,0,deep
2021-08-08 05:30:00 UTC,0,0,0,deep
2021-08-08 05:40:00 UTC,0,0,0,deep
2021-08-08 05:50:00 UTC,0,0,0,deep
2021-08-08 06:00:00 UTC,0,0,0,deep
2021-08-08 06:10:00 UTC,0,0,0,deep
2021-08-08 06:20:00 UTC,0,0,0,deep
2021-08-08 06:30:00 UTC,2,0.4808,2.88E-04,deep
2021-08-08 06:40:00 UTC,9,2.1636,0.00129816,deep
2021-08-08 06:50:00 UTC,14,3.3656,0.00201936,deep
2021-08-08 07:00:00 UTC,21,5.0484,0.00302904,deep
2021-08-08 07:10:00 UTC,29,6.9716,0.00418296,deep
2021-08-08 07:20:00 UTC,39,9.3756,0.00562536,deep
2021-08-08 07:30:00 UTC,49,11.7796,0.00706776,deep
2021-08-08 07:40:00 UTC,60,14.424,0.0086544,deep
2021-08-08 07:50:00 UTC,72,17.3088,0.01038528,deep
2021-08-08 08:00:00 UTC,86,20.6744,0.01240464,deep
2021-08-08 08:10:00 UTC,99,23.7996,0.01427976,deep
2021-08-08 08:20:00 UTC,112,26.9248,0.01615488,deep
2021-08-08 08:30:00 UTC,127,30.5308,0.01831848,deep
2021-08-08 08:40:00 UTC,141,33.8964,0.02033784,deep
2021-08-08 08:50:00 UTC,153,36.7812,0.02206872,deep
2021-08-08 09:00:00 UTC,168,40.3872,0.02423232,deep
2021-08-08 09:10:00 UTC,185,44.474,0.0266844,deep
2021-08-08 09:20:00 UTC,212,50.9648,0.03057888,deep
2021-08-08 09:30:00 UTC,213,51.2052,0.03072312,deep
2021-08-08 09:40:00 UTC,229,55.0516,0.03303096,deep
2021-08-08 09:50:00 UTC,247,59.3788,0.03562728,deep
2021-08-08 10:00:00 UTC,267,64.1868,0.03851208,deep
2021-08-08 10:10:00 UTC,285,68.514,0.0411084,deep
2021-08-08 10:20:00 UTC,306,73.5624,0.04413744,deep
2021-08-08 10:30:00 UTC,328,78.8512,0.04731072,deep
2021-08-08 10:40:00 UTC,351,84.3804,0.05062824,deep
2021-08-08 10:50:00 UTC,372,89.4288,0.05365728,deep
2021-08-08 11:00:00 UTC,382,91.8328,0.05509968,deep
2021-08-08 11:10:00 UTC,402,96.6408,0.05798448,deep
2021-08-08 11:20:00 UTC,409,98.3236,0.05899416,deep
2021-08-08 11:30:00 UTC,439,105.5356,0.06332136,deep
2021-08-08 11:40:00 UTC,397,95.4388,0.05726328,deep
2021-08-08 11:50:00 UTC,460,110.584,0.0663504,deep
2021-08-08 12:00:00 UTC,430,103.372,0.0620232,deep
2021-08-08 12:10:00 UTC,461,110.8244,0.06649464,deep
2021-08-08 12:20:00 UTC,487,117.0748,0.07024488,deep
2021-08-08 12:30:00 UTC,588,141.3552,0.08481312,deep
2021-08-08 12:40:00 UTC,615,147.846,0.0887076,deep
2021-08-08 12:50:00 UTC,280,67.312,0.0403872,deep
2021-08-08 13:00:00 UTC,423,101.6892,0.06101352,deep
2021-08-08 13:10:00 UTC,505,121.402,0.0728412,deep
2021-08-08 13:20:00 UTC,407,97.8428,0.05870568,deep
2021-08-08 13:30:00 UTC,418,100.4872,0.06029232,deep
2021-08-08 13:40:00 UTC,271,65.1484,0.03908904,deep
2021-08-08 13:50:00 UTC,165,39.666,0.0237996,deep
2021-08-08 14:00:00 UTC,106,25.4824,0.01528944,deep
2021-08-08 14:10:00 UTC,184,44.2336,0.02654016,deep
2021-08-08 14:20:00 UTC,307,73.8028,0.04428168,deep
2021-08-08 14:30:00 UTC,198,47.5992,0.02855952,deep
2021-08-08 14:40:00 UTC,171,41.1084,0.02466504,deep
2021-08-08 14:50:00 UTC,195,46.878,0.0281268,deep
2021-08-08 15:00:00 UTC,213,51.2052,0.03072312,deep
2021-08-08 15:10:00 UTC,217,52.1668,0.03130008,deep
2021-08-08 15:20:00 UTC,327,78.6108,0.04716648,deep
2021-08-08 15:30:00 UTC,256,61.5424,0.03692544,deep
2021-08-08 15:40:00 UTC,220,52.888,0.0317328,deep
2021-08-08 15:50:00 UTC,261,62.7444,0.03764664,deep
2021-08-08 16:00:00 UTC,241,57.9364,0.03476184,deep
2021-08-08 16:10:00 UTC,222,53.3688,0.03202128,deep
2021-08-08 16:20:00 UTC,196,47.1184,0.02827104,deep
2021-08-08 16:30:00 UTC,168,40.3872,0.02423232,deep
2021-08-08 16:40:00 UTC,140,33.656,0.0201936,deep
2021-08-08 16:50:00 UTC,123,29.5692,0.01774152,deep
2021-08-08 17:00:00 UTC,76,18.2704,0.01096224,deep
2021-08-08 17:10:00 UTC,95,22.838,0.0137028,deep
2021-08-08 17:20:00 UTC,47,11.2988,0.00677928,deep
2021-08-08 17:30:00 UTC,40,9.616,0.0057696,deep
2021-08-08 17:40:00 UTC,43,10.3372,0.00620232,deep
2021-08-08 17:50:00 UTC,23,5.5292,0.00331752,deep
2021-08-08 18:00:00 UTC,13,3.1252,0.00187512,deep
2021-08-08 18:10:00 UTC,16,3.8464,0.00230784,deep
2021-08-08 18:20:00 UTC,20,4.808,0.0028848,deep
2021-08-08 18:30:00 UTC,13,3.1252,0.00187512,deep
2021-08-08 18:40:00 UTC,1,0.2404,1.44E-04,deep
2021-08-08 18:50:00 UTC,0,0,0,deep
2021-08-08 19:00:00 UTC,0,0,0,deep
2021-08-08 19:10:00 UTC,0,0,0,deep
2021-08-08 19:20:00 UTC,0,0,0,deep
2021-08-08 19:30:00 UTC,0,0,0,deep
2021-08-08 19:40:00 UTC,0,0,0,deep
2021-08-08 19:50:00 UTC,0,0,0,deep
2021-08-08 20:00:00 UTC,0,0,0,deep
2021-08-08 20:10:00 UTC,0,0,0,deep
2021-08-08 20:20:00 UTC,0,0,0,deep
2021-08-08 20:30:00 UTC,0,0,0,deep
2021-08-08 20:40:00 UTC,0,0,0,deep
2021-08-08 20:50:00 UTC,0,0,0,deep
2021-08-08 21:00:00 UTC,0,0,0,deep
2021-08-08 21:10:00 UTC,0,0,0,deep
2021-08-08 21:20:00 UTC,0,0,0,deep
2021-08-08 21:30:00 UTC,0,0,0,deep
2021-08-08 21:40:00 UTC,0,0,0,deep
2021-08-08 21:50:00 UTC,0,0,0,deep
2021-08-08 22:00:00 UTC,0,0,0,deep
2021-08-08 22:10:00 UTC,0,0,0,deep
2021-08-08 22:20:00 UTC,0,0,0,deep
2021-08-08 22:30:00 UTC,0,0,0,deep
2021-08-08 22:40:00 UTC,0,0,0,deep
2021-08-08 22:50:00 UTC,0,0,0,deep
2021-08-08 23:00:00 UTC,0,0,0,deep
2021-08-08 23:10:00 UTC,0,0,0,deep
2021-08-08 23:20:00 UTC,0,0,0,deep
2021-08-08 23:30:00 UTC,0,0,0,deep
2021-08-08 23:40:00 UTC,0,0,0,deep
2021-08-08 23:50:00 UTC,0,0,0,deep
2021-08-09 00:00:00 UTC,0,0,0,deep
2021-08-08 00:10:00 UTC,0,0,0,shallow
2021-08-08 00:20:00 UTC,0,0,0,shallow
2021-08-08 00:30:00 UTC,0,0,0,shallow
2021-08-08 00:40:00 UTC,0,0,0,shallow
2021-08-08 00:50:00 UTC,0,0,0,shallow
2021-08-08 01:00:00 UTC,0,0,0,shallow
2021-08-08 01:10:00 UTC,0,0,0,shallow
2021-08-08 01:20:00 UTC,0,0,0,shallow
2021-08-08 01:30:00 UTC,0,0,0,shallow
2021-08-08 01:40:00 UTC,0,0,0,shallow
2021-08-08 01:50:00 UTC,0,0,0,shallow
2021-08-08 02:00:00 UTC,0,0,0,shallow
2021-08-08 02:10:00 UTC,0,0,0,shallow
2021-08-08 02:20:00 UTC,0,0,0,shallow
2021-08-08 02:30:00 UTC,0,0,0,shallow
2021-08-08 02:40:00 UTC,0,0,0,shallow
2021-08-08 02:50:00 UTC,0,0,0,shallow
2021-08-08 03:00:00 UTC,0,0,0,shallow
2021-08-08 03:10:00 UTC,0,0,0,shallow
2021-08-08 03:20:00 UTC,0,0,0,shallow
2021-08-08 03:30:00 UTC,0,0,0,shallow
2021-08-08 03:40:00 UTC,0,0,0,shallow
2021-08-08 03:50:00 UTC,0,0,0,shallow
2021-08-08 04:00:00 UTC,0,0,0,shallow
2021-08-08 04:10:00 UTC,0,0,0,shallow
2021-08-08 04:20:00 UTC,0,0,0,shallow
2021-08-08 04:30:00 UTC,0,0,0,shallow
2021-08-08 04:40:00 UTC,0,0,0,shallow
2021-08-08 04:50:00 UTC,0,0,0,shallow
