SENSOR,Date,Time,S_LightRaw,S_LightCrrx,S_Light_Int_10m
12081,15/07/2021 ,05:50:00,0,0,0
12081,15/07/2021 ,06:00:00,0,0,0
12081,15/07/2021 ,06:10:00,13,1.7043,0.00102258
12081,15/07/2021 ,06:20:00,33,4.3263,0.00259578
12081,15/07/2021 ,06:30:00,66,8.6526,0.00519156
12081,15/07/2021 ,06:40:00,100,13.11,0.007866
12081,15/07/2021 ,06:50:00,150,19.665,0.011799
12081,15/07/2021 ,07:00:00,203,26.6133,0.01596798
12081,15/07/2021 ,07:10:00,265,34.7415,0.0208449
12081,15/07/2021 ,07:20:00,338,44.3118,0.02658708
12081,15/07/2021 ,07:30:00,416,54.5376,0.03272256
12081,15/07/2021 ,07:40:00,492,64.5012,0.03870072
12081,15/07/2021 ,07:50:00,553,72.4983,0.04349898
12081,15/07/2021 ,08:00:00,633,82.9863,0.04979178
12081,15/07/2021 ,08:10:00,836,109.5996,0.06575976
12081,15/07/2021 ,08:20:00,834,109.3374,0.06560244
12081,15/07/2021 ,08:30:00,1000,131.1,0.07866
12081,15/07/2021 ,08:40:00,1077,141.1947,0.08471682
12081,15/07/2021 ,08:50:00,1021,133.8531,0.08031186
12081,15/07/2021 ,09:00:00,1160,152.076,0.0912456
12081,15/07/2021 ,09:10:00,1279,167.6769,0.10060614
12081,15/07/2021 ,09:20:00,1385,181.5735,0.1089441
12081,15/07/2021 ,09:30:00,1472,192.9792,0.11578752
12081,15/07/2021 ,09:40:00,1583,207.5313,0.12451878
12081,15/07/2021 ,09:50:00,1686,221.0346,0.13262076
12081,15/07/2021 ,10:00:00,1762,230.9982,0.13859892
12081,15/07/2021 ,10:10:00,1846,242.0106,0.14520636
12081,15/07/2021 ,10:20:00,1898,248.8278,0.14929668
12081,15/07/2021 ,10:30:00,1964,257.4804,0.15448824
12081,15/07/2021 ,10:40:00,1981,259.7091,0.15582546
12081,15/07/2021 ,10:50:00,2158,282.9138,0.16974828
12081,15/07/2021 ,11:00:00,2235,293.0085,0.1758051
12081,15/07/2021 ,11:10:00,2246,294.4506,0.17667036
12081,15/07/2021 ,11:20:00,2403,315.0333,0.18901998
12081,15/07/2021 ,11:30:00,2443,320.2773,0.19216638
12081,15/07/2021 ,11:40:00,1717,225.0987,0.13505922
12081,15/07/2021 ,11:50:00,1123,147.2253,0.08833518
12081,15/07/2021 ,12:00:00,1263,165.5793,0.09934758
12081,15/07/2021 ,12:10:00,2046,268.2306,0.16093836
12081,15/07/2021 ,12:20:00,1882,246.7302,0.14803812
12081,15/07/2021 ,12:30:00,2106,276.0966,0.16565796
12081,15/07/2021 ,12:40:00,2008,263.2488,0.15794928
12081,15/07/2021 ,12:50:00,1497,196.2567,0.11775402
12081,15/07/2021 ,13:00:00,2490,326.439,0.1958634
12081,15/07/2021 ,13:10:00,2545,333.6495,0.2001897
12081,15/07/2021 ,13:20:00,1739,227.9829,0.13678974
12081,15/07/2021 ,13:30:00,2099,275.1789,0.16510734
12081,15/07/2021 ,13:40:00,2034,266.6574,0.15999444
12081,15/07/2021 ,13:50:00,2081,272.8191,0.16369146
12081,15/07/2021 ,14:00:00,2157,282.7827,0.16966962
12081,15/07/2021 ,14:10:00,2140,280.554,0.1683324
12081,15/07/2021 ,14:20:00,1321,173.1831,0.10390986
12081,15/07/2021 ,14:30:00,971,127.2981,0.07637886
12081,15/07/2021 ,14:40:00,827,108.4197,0.06505182
12081,15/07/2021 ,14:50:00,756,99.1116,0.05946696
12081,15/07/2021 ,15:00:00,798,104.6178,0.06277068
12081,15/07/2021 ,15:10:00,701,91.9011,0.05514066
12081,15/07/2021 ,15:20:00,503,65.9433,0.03956598
12081,15/07/2021 ,15:30:00,529,69.3519,0.04161114
12081,15/07/2021 ,15:40:00,566,74.2026,0.04452156
12081,15/07/2021 ,15:50:00,566,74.2026,0.04452156
12081,15/07/2021 ,16:00:00,455,59.6505,0.0357903
12081,15/07/2021 ,16:10:00,601,78.7911,0.04727466
12081,15/07/2021 ,16:20:00,631,82.7241,0.04963446
12081,15/07/2021 ,16:30:00,427,55.9797,0.03358782
12081,15/07/2021 ,16:40:00,438,57.4218,0.03445308
12081,15/07/2021 ,16:50:00,474,62.1414,0.03728484
12081,15/07/2021 ,17:00:00,281,36.8391,0.02210346
12081,15/07/2021 ,17:10:00,297,38.9367,0.02336202
12081,15/07/2021 ,17:20:00,243,31.8573,0.01911438
12081,15/07/2021 ,17:30:00,176,23.0736,0.01384416
12081,15/07/2021 ,17:40:00,171,22.4181,0.01345086
12081,15/07/2021 ,17:50:00,135,17.6985,0.0106191
12081,15/07/2021 ,18:00:00,204,26.7444,0.01604664
12081,15/07/2021 ,18:10:00,138,18.0918,0.01085508
12081,15/07/2021 ,18:20:00,81,10.6191,0.00637146
12081,15/07/2021 ,18:30:00,52,6.8172,0.00409032
12081,15/07/2021 ,18:40:00,35,4.5885,0.0027531
12081,15/07/2021 ,18:50:00,26,3.4086,0.00204516
12081,15/07/2021 ,19:00:00,15,1.9665,0.0011799
12081,15/07/2021 ,19:10:00,3,0.3933,0.00023598
12081,15/07/2021 ,19:20:00,0,0,0
12081,15/07/2021 ,19:30:00,0,0,0
12081,15/07/2021 ,19:40:00,0,0,0
12081,15/07/2021 ,19:50:00,0,0,0
12081,15/07/2021 ,20:00:00,0,0,0
12081,15/07/2021 ,20:10:00,0,0,0
12081,15/07/2021 ,20:20:00,0,0,0
12081,15/07/2021 ,20:30:00,0,0,0
12081,15/07/2021 ,20:40:00,0,0,0
12081,15/07/2021 ,20:50:00,0,0,0
12081,15/07/2021 ,21:00:00,0,0,0
12081,15/07/2021 ,21:10:00,0,0,0
12081,15/07/2021 ,21:20:00,0,0,0
12081,15/07/2021 ,21:30:00,0,0,0
12081,15/07/2021 ,21:40:00,0,0,0
12081,15/07/2021 ,21:50:00,0,0,0
12081,15/07/2021 ,22:00:00,0,0,0
12081,15/07/2021 ,22:10:00,0,0,0
12081,15/07/2021 ,22:20:00,0,0,0
12081,15/07/2021 ,22:30:00,0,0,0
12081,15/07/2021 ,22:40:00,0,0,0
12081,15/07/2021 ,22:50:00,0,0,0
12081,15/07/2021 ,23:00:00,0,0,0
12081,15/07/2021 ,23:10:00,0,0,0
12081,15/07/2021 ,23:20:00,0,0,0
12081,15/07/2021 ,23:30:00,0,0,0
12081,15/07/2021 ,23:40:00,0,0,0
12081,15/07/2021 ,23:50:00,0,0,0
12081,15/07/2021 ,24:00:00,0,0,0
12081,16/07/2021 ,00:10:00,0,0,0
12081,16/07/2021 ,00:20:00,0,0,0
12081,16/07/2021 ,00:30:00,0,0,0
12081,16/07/2021 ,00:40:00,0,0,0
12081,16/07/2021 ,00:50:00,0,0,0
12081,16/07/2021 ,01:00:00,0,0,0
12081,16/07/2021 ,01:10:00,0,0,0
12081,16/07/2021 ,01:20:00,0,0,0
12081,16/07/2021 ,01:30:00,0,0,0
12081,16/07/2021 ,01:40:00,0,0,0
12081,16/07/2021 ,01:50:00,0,0,0
12081,16/07/2021 ,02:00:00,0,0,0
12081,16/07/2021 ,02:10:00,0,0,0
12081,16/07/2021 ,02:20:00,0,0,0
12081,16/07/2021 ,02:30:00,0,0,0
12081,16/07/2021 ,02:40:00,0,0,0
12081,16/07/2021 ,02:50:00,0,0,0
12081,16/07/2021 ,03:00:00,0,0,0
12081,16/07/2021 ,03:10:00,0,0,0
12081,16/07/2021 ,03:20:00,0,0,0
12081,16/07/2021 ,03:30:00,0,0,0
12081,16/07/2021 ,03:40:00,0,0,0
12081,16/07/2021 ,03:50:00,0,0,0
12081,16/07/2021 ,04:00:00,0,0,0
12081,16/07/2021 ,04:10:00,0,0,0
12081,16/07/2021 ,04:20:00,0,0,0
12081,16/07/2021 ,04:30:00,0,0,0
12081,16/07/2021 ,04:40:00,0,0,0
12081,16/07/2021 ,04:50:00,0,0,0
12081,16/07/2021 ,05:00:00,0,0,0
12081,16/07/2021 ,05:10:00,0,0,0
12081,16/07/2021 ,05:20:00,0,0,0
12081,16/07/2021 ,05:30:00,0,0,0
12081,16/07/2021 ,05:40:00,0,0,0
12081,16/07/2021 ,05:50:00,0,0,0
12081,16/07/2021 ,06:00:00,0,0,0
12081,16/07/2021 ,06:10:00,9,1.1799,0.00070794
12081,16/07/2021 ,06:20:00,30,3.933,0.0023598
12081,16/07/2021 ,06:30:00,57,7.4727,0.00448362
12081,16/07/2021 ,06:40:00,91,11.9301,0.00715806
12081,16/07/2021 ,06:50:00,133,17.4363,0.01046178
12081,16/07/2021 ,07:00:00,181,23.7291,0.01423746
12081,16/07/2021 ,07:10:00,203,26.6133,0.01596798
12081,16/07/2021 ,07:20:00,263,34.4793,0.02068758
12081,16/07/2021 ,07:30:00,353,46.2783,0.02776698
12081,16/07/2021 ,07:40:00,404,52.9644,0.03177864
12081,16/07/2021 ,07:50:00,493,64.6323,0.03877938
12081,16/07/2021 ,08:00:00,537,70.4007,0.04224042
12081,16/07/2021 ,08:10:00,685,89.8035,0.0538821
12081,16/07/2021 ,08:20:00,754,98.8494,0.05930964
12081,16/07/2021 ,08:30:00,799,104.7489,0.06284934
12081,16/07/2021 ,08:40:00,799,104.7489,0.06284934
12081,16/07/2021 ,08:50:00,785,102.9135,0.0617481
12081,16/07/2021 ,09:00:00,899,117.8589,0.07071534
12081,16/07/2021 ,09:10:00,1029,134.9019,0.08094114
12081,16/07/2021 ,09:20:00,1065,139.6215,0.0837729
12081,16/07/2021 ,09:30:00,1248,163.6128,0.09816768
12081,16/07/2021 ,09:40:00,1326,173.8386,0.10430316
12081,16/07/2021 ,09:50:00,1378,180.6558,0.10839348
12081,16/07/2021 ,10:00:00,1387,181.8357,0.10910142
12081,16/07/2021 ,10:10:00,1508,197.6988,0.11861928
12081,16/07/2021 ,10:20:00,1562,204.7782,0.12286692
12081,16/07/2021 ,10:30:00,1665,218.2815,0.1309689
12081,16/07/2021 ,10:40:00,1725,226.1475,0.1356885
12081,16/07/2021 ,10:50:00,1783,233.7513,0.14025078
12081,16/07/2021 ,11:00:00,1835,240.5685,0.1443411
12081,16/07/2021 ,11:10:00,1882,246.7302,0.14803812
12081,16/07/2021 ,11:20:00,1915,251.0565,0.1506339
12081,16/07/2021 ,11:30:00,1967,257.8737,0.15472422
12081,16/07/2021 ,11:40:00,2007,263.1177,0.15787062
12081,16/07/2021 ,11:50:00,2044,267.9684,0.16078104
12081,16/07/2021 ,12:00:00,2065,270.7215,0.1624329
12081,16/07/2021 ,12:10:00,2079,272.5569,0.16353414
12081,16/07/2021 ,12:20:00,2064,270.5904,0.16235424
12081,16/07/2021 ,12:30:00,2082,272.9502,0.16377012
12081,16/07/2021 ,12:40:00,2056,269.5416,0.16172496
12081,16/07/2021 ,12:50:00,2062,270.3282,0.16219692
12081,16/07/2021 ,13:00:00,2039,267.3129,0.16038774
12081,16/07/2021 ,13:10:00,2024,265.3464,0.15920784
12081,16/07/2021 ,13:20:00,2007,263.1177,0.15787062
12081,16/07/2021 ,13:30:00,1960,256.956,0.1541736
12081,16/07/2021 ,13:40:00,1913,250.7943,0.15047658
12081,16/07/2021 ,13:50:00,1857,243.4527,0.14607162
12081,16/07/2021 ,14:00:00,1806,236.7666,0.14205996
12081,16/07/2021 ,14:10:00,1760,230.736,0.1384416
12081,16/07/2021 ,14:20:00,1707,223.7877,0.13427262
12081,16/07/2021 ,14:30:00,1645,215.6595,0.1293957
12081,16/07/2021 ,14:40:00,1577,206.7447,0.12404682
12081,16/07/2021 ,14:50:00,1521,199.4031,0.11964186
12081,16/07/2021 ,15:00:00,1438,188.5218,0.11311308
12081,16/07/2021 ,15:10:00,1359,178.1649,0.10689894
12081,16/07/2021 ,15:20:00,1298,170.1678,0.10210068
12081,16/07/2021 ,15:30:00,1241,162.6951,0.09761706
12081,16/07/2021 ,15:40:00,1180,154.698,0.0928188
12081,16/07/2021 ,15:50:00,1131,148.2741,0.08896446
12081,16/07/2021 ,16:00:00,1075,140.9325,0.0845595
12081,16/07/2021 ,16:10:00,1005,131.7555,0.0790533
12081,16/07/2021 ,16:20:00,930,121.923,0.0731538
12081,16/07/2021 ,16:30:00,837,109.7307,0.06583842
12081,16/07/2021 ,16:40:00,752,98.5872,0.05915232
12081,16/07/2021 ,16:50:00,658,86.2638,0.05175828
12081,16/07/2021 ,17:00:00,602,78.9222,0.04735332
12081,16/07/2021 ,17:10:00,531,69.6141,0.04176846
12081,16/07/2021 ,17:20:00,463,60.6993,0.03641958
12081,16/07/2021 ,17:30:00,389,50.9979,0.03059874
12081,16/07/2021 ,17:40:00,322,42.2142,0.02532852
12081,16/07/2021 ,17:50:00,276,36.1836,0.02171016
12081,16/07/2021 ,18:00:00,238,31.2018,0.01872108
12081,16/07/2021 ,18:10:00,186,24.3846,0.01463076
12081,16/07/2021 ,18:20:00,143,18.7473,0.01124838
12081,16/07/2021 ,18:30:00,85,11.1435,0.0066861
12081,16/07/2021 ,18:40:00,58,7.6038,0.00456228
12081,16/07/2021 ,18:50:00,34,4.4574,0.00267444
12081,16/07/2021 ,19:00:00,17,2.2287,0.00133722
12081,16/07/2021 ,19:10:00,4,0.5244,0.00031464
12081,16/07/2021 ,19:20:00,0,0,0
12081,16/07/2021 ,19:30:00,0,0,0
12081,16/07/2021 ,19:40:00,0,0,0
12081,16/07/2021 ,19:50:00,0,0,0
12081,16/07/2021 ,20:00:00,0,0,0
12081,16/07/2021 ,20:10:00,0,0,0
12081,16/07/2021 ,20:20:00,0,0,0
12081,16/07/2021 ,20:30:00,0,0,0
12081,16/07/2021 ,20:40:00,0,0,0
12081,16/07/2021 ,20:50:00,0,0,0
12081,16/07/2021 ,21:00:00,0,0,0
12081,16/07/2021 ,21:10:00,0,0,0
12081,16/07/2021 ,21:20:00,0,0,0
12081,16/07/2021 ,21:30:00,0,0,0
12081,16/07/2021 ,21:40:00,0,0,0
12081,16/07/2021 ,21:50:00,0,0,0
12081,16/07/2021 ,22:00:00,0,0,0
12081,16/07/2021 ,22:10:00,0,0,0
12081,16/07/2021 ,22:20:00,0,0,0
12081,16/07/2021 ,22:30:00,0,0,0
12081,16/07/2021 ,22:40:00,0,0,0
12081,16/07/2021 ,22:50:00,0,0,0
12081,16/07/2021 ,23:00:00,0,0,0
12081,16/07/2021 ,23:10:00,0,0,0
12081,16/07/2021 ,23:20:00,0,0,0
12081,16/07/2021 ,23:30:00,0,0,0
12081,16/07/2021 ,23:40:00,0,0,0
12081,16/07/2021 ,23:50:00,0,0,0
12081,16/07/2021 ,24:00:00,0,0,0
12081,17/07/2021 ,00:10:00,0,0,0
12081,17/07/2021 ,00:20:00,0,0,0
12081,17/07/2021 ,00:30:00,0,0,0
12081,17/07/2021 ,00:40:00,0,0,0
12081,17/07/2021 ,00:50:00,0,0,0
12081,17/07/2021 ,01:00:00,0,0,0
12081,17/07/2021 ,01:10:00,0,0,0
12081,17/07/2021 ,01:20:00,0,0,0
12081,17/07/2021 ,01:30:00,0,0,0
12081,17/07/2021 ,01:40:00,0,0,0
12081,17/07/2021 ,01:50:00,0,0,0
12081,17/07/2021 ,02:00:00,0,0,0
12081,17/07/2021 ,02:10:00,0,0,0
12081,17/07/2021 ,02:20:00,0,0,0
12081,17/07/2021 ,02:30:00,0,0,0
12081,17/07/2021 ,02:40:00,0,0,0
12081,17/07/2021 ,02:50:00,0,0,0
12081,17/07/2021 ,03:00:00,0,0,0
12081,17/07/2021 ,03:10:00,0,0,0
12081,17/07/2021 ,03:20:00,0,0,0
12081,17/07/2021 ,03:30:00,0,0,0
12081,17/07/2021 ,03:40:00,0,0,0
12081,17/07/2021 ,03:50:00,0,0,0
12081,17/07/2021 ,04:00:00,0,0,0
12081,17/07/2021 ,04:10:00,0,0,0
12081,17/07/2021 ,04:20:00,0,0,0
12081,17/07/2021 ,04:30:00,0,0,0
12081,17/07/2021 ,04:40:00,0,0,0
12081,17/07/2021 ,04:50:00,0,0,0
12081,17/07/2021 ,05:00:00,0,0,0
12081,17/07/2021 ,05:10:00,0,0,0
12081,17/07/2021 ,05:20:00,0,0,0
12081,17/07/2021 ,05:30:00,0,0,0
12081,17/07/2021 ,05:40:00,0,0,0
12081,17/07/2021 ,05:50:00,0,0,0
12081,17/07/2021 ,06:00:00,0,0,0
12081,17/07/2021 ,06:10:00,6,0.7866,0.00047196
12081,17/07/2021 ,06:20:00,27,3.5397,0.00212382
12081,17/07/2021 ,06:30:00,58,7.6038,0.00456228
12081,17/07/2021 ,06:40:00,98,12.8478,0.00770868
12081,17/07/2021 ,06:50:00,155,20.3205,0.0121923
12081,17/07/2021 ,07:00:00,172,22.5492,0.01352952
12081,17/07/2021 ,07:10:00,141,18.4851,0.01109106
12081,17/07/2021 ,07:20:00,236,30.9396,0.01856376
12081,17/07/2021 ,07:30:00,420,55.062,0.0330372
12081,17/07/2021 ,07:40:00,425,55.7175,0.0334305
12081,17/07/2021 ,07:50:00,456,59.7816,0.03586896
12081,17/07/2021 ,08:00:00,522,68.4342,0.04106052
12081,17/07/2021 ,08:10:00,588,77.0868,0.04625208
12081,17/07/2021 ,08:20:00,648,84.9528,0.05097168
12081,17/07/2021 ,08:30:00,721,94.5231,0.05671386
12081,17/07/2021 ,08:40:00,800,104.88,0.062928
12081,17/07/2021 ,08:50:00,877,114.9747,0.06898482
12081,17/07/2021 ,09:00:00,960,125.856,0.0755136
12081,17/07/2021 ,09:10:00,1038,136.0818,0.08164908
12081,17/07/2021 ,09:20:00,1120,146.832,0.0880992
12081,17/07/2021 ,09:30:00,1208,158.3688,0.09502128
12081,17/07/2021 ,09:40:00,1299,170.2989,0.10217934
12081,17/07/2021 ,09:50:00,1387,181.8357,0.10910142
12081,17/07/2021 ,10:00:00,1483,194.4213,0.11665278
12081,17/07/2021 ,10:10:00,1539,201.7629,0.12105774
12081,17/07/2021 ,10:20:00,1637,214.6107,0.12876642
12081,17/07/2021 ,10:30:00,1696,222.3456,0.13340736
12081,17/07/2021 ,10:40:00,1758,230.4738,0.13828428
12081,17/07/2021 ,10:50:00,1391,182.3601,0.10941606
12081,17/07/2021 ,11:00:00,1843,241.6173,0.14497038
12081,17/07/2021 ,11:10:00,1888,247.5168,0.14851008
12081,17/07/2021 ,11:20:00,1971,258.3981,0.15503886
12081,17/07/2021 ,11:30:00,2008,263.2488,0.15794928
12081,17/07/2021 ,11:40:00,2038,267.1818,0.16030908
12081,17/07/2021 ,11:50:00,2057,269.6727,0.16180362
12081,17/07/2021 ,12:00:00,2083,273.0813,0.16384878
12081,17/07/2021 ,12:10:00,2091,274.1301,0.16447806
12081,17/07/2021 ,12:20:00,2093,274.3923,0.16463538
12081,17/07/2021 ,12:30:00,2083,273.0813,0.16384878
12081,17/07/2021 ,12:40:00,2068,271.1148,0.16266888
12081,17/07/2021 ,12:50:00,2011,263.6421,0.15818526
12081,17/07/2021 ,13:00:00,1978,259.3158,0.15558948
12081,17/07/2021 ,13:10:00,2025,265.4775,0.1592865
12081,17/07/2021 ,13:20:00,1978,259.3158,0.15558948
12081,17/07/2021 ,13:30:00,1885,247.1235,0.1482741
12081,17/07/2021 ,13:40:00,1919,251.5809,0.15094854
12081,17/07/2021 ,13:50:00,1897,248.6967,0.14921802
12081,17/07/2021 ,14:00:00,881,115.4991,0.06929946
12081,17/07/2021 ,14:10:00,1564,205.0404,0.12302424
12081,17/07/2021 ,14:20:00,1506,197.4366,0.11846196
12081,17/07/2021 ,14:30:00,1470,192.717,0.1156302
12081,17/07/2021 ,14:40:00,1431,187.6041,0.11256246
12081,17/07/2021 ,14:50:00,1321,173.1831,0.10390986
12081,17/07/2021 ,15:00:00,1232,161.5152,0.09690912
12081,17/07/2021 ,15:10:00,1178,154.4358,0.09266148
12081,17/07/2021 ,15:20:00,1132,148.4052,0.08904312
12081,17/07/2021 ,15:30:00,1053,138.0483,0.08282898
12081,17/07/2021 ,15:40:00,982,128.7402,0.07724412
12081,17/07/2021 ,15:50:00,908,119.0388,0.07142328
12081,17/07/2021 ,16:00:00,843,110.5173,0.06631038
12081,17/07/2021 ,16:10:00,773,101.3403,0.06080418
12081,17/07/2021 ,16:20:00,704,92.2944,0.05537664
12081,17/07/2021 ,16:30:00,564,73.9404,0.04436424
12081,17/07/2021 ,16:40:00,400,52.44,0.031464
12081,17/07/2021 ,16:50:00,235,30.8085,0.0184851
12081,17/07/2021 ,17:00:00,238,31.2018,0.01872108
12081,17/07/2021 ,17:10:00,251,32.9061,0.01974366
12081,17/07/2021 ,17:20:00,212,27.7932,0.01667592
12081,17/07/2021 ,17:30:00,151,19.7961,0.01187766
12081,17/07/2021 ,17:40:00,129,16.9119,0.01014714
12081,17/07/2021 ,17:50:00,143,18.7473,0.01124838
12081,17/07/2021 ,18:00:00,122,15.9942,0.00959652
12081,17/07/2021 ,18:10:00,90,11.799,0.0070794
12081,17/07/2021 ,18:20:00,74,9.7014,0.00582084
12081,17/07/2021 ,18:30:00,45,5.8995,0.0035397
12081,17/07/2021 ,18:40:00,30,3.933,0.0023598
12081,17/07/2021 ,18:50:00,18,2.3598,0.00141588
12081,17/07/2021 ,19:00:00,9,1.1799,0.00070794
12081,17/07/2021 ,19:10:00,1,0.1311,0.00007866
12081,17/07/2021 ,19:20:00,0,0,0
12081,17/07/2021 ,19:30:00,0,0,0
12081,17/07/2021 ,19:40:00,0,0,0
12081,17/07/2021 ,19:50:00,0,0,0
12081,17/07/2021 ,20:00:00,0,0,0
12081,17/07/2021 ,20:10:00,0,0,0
12081,17/07/2021 ,20:20:00,0,0,0
12081,17/07/2021 ,20:30:00,0,0,0
12081,17/07/2021 ,20:40:00,0,0,0
12081,17/07/2021 ,20:50:00,0,0,0
12081,17/07/2021 ,21:00:00,0,0,0
12081,17/07/2021 ,21:10:00,0,0,0
12081,17/07/2021 ,21:20:00,0,0,0
12081,17/07/2021 ,21:30:00,0,0,0
12081,17/07/2021 ,21:40:00,0,0,0
12081,17/07/2021 ,21:50:00,0,0,0
12081,17/07/2021 ,22:00:00,0,0,0
12081,17/07/2021 ,22:10:00,0,0,0
12081,17/07/2021 ,22:20:00,0,0,0
12081,17/07/2021 ,22:30:00,0,0,0
12081,17/07/2021 ,22:40:00,0,0,0
12081,17/07/2021 ,22:50:00,0,0,0
12081,17/07/2021 ,23:00:00,0,0,0
12081,17/07/2021 ,23:10:00,0,0,0
12081,17/07/2021 ,23:20:00,0,0,0
12081,17/07/2021 ,23:30:00,0,0,0
12081,17/07/2021 ,23:40:00,0,0,0
12081,17/07/2021 ,23:50:00,0,0,0
12081,17/07/2021 ,24:00:00,0,0,0
12081,18/07/2021 ,00:10:00,0,0,0
12081,18/07/2021 ,00:20:00,0,0,0
12081,18/07/2021 ,00:30:00,0,0,0
12081,18/07/2021 ,00:40:00,0,0,0
12081,18/07/2021 ,00:50:00,0,0,0
12081,18/07/2021 ,01:00:00,0,0,0
12081,18/07/2021 ,01:10:00,0,0,0
12081,18/07/2021 ,01:20:00,0,0,0
12081,18/07/2021 ,01:30:00,0,0,0
12081,18/07/2021 ,01:40:00,0,0,0
12081,18/07/2021 ,01:50:00,0,0,0
12081,18/07/2021 ,02:00:00,0,0,0
12081,18/07/2021 ,02:10:00,0,0,0
12081,18/07/2021 ,02:20:00,0,0,0
12081,18/07/2021 ,02:30:00,0,0,0
12081,18/07/2021 ,02:40:00,0,0,0
12081,18/07/2021 ,02:50:00,0,0,0
12081,18/07/2021 ,03:00:00,0,0,0
12081,18/07/2021 ,03:10:00,0,0,0
12081,18/07/2021 ,03:20:00,0,0,0
12081,18/07/2021 ,03:30:00,0,0,0
12081,18/07/2021 ,03:40:00,0,0,0
12081,18/07/2021 ,03:50:00,0,0,0
12081,18/07/2021 ,04:00:00,0,0,0
12081,18/07/2021 ,04:10:00,0,0,0
12081,18/07/2021 ,04:20:00,0,0,0
12081,18/07/2021 ,04:30:00,0,0,0
12081,18/07/2021 ,04:40:00,0,0,0
12081,18/07/2021 ,04:50:00,0,0,0
12081,18/07/2021 ,05:00:00,0,0,0
12081,18/07/2021 ,05:10:00,0,0,0
12081,18/07/2021 ,05:20:00,0,0,0
12081,18/07/2021 ,05:30:00,0,0,0
12081,18/07/2021 ,05:40:00,0,0,0
12081,18/07/2021 ,05:50:00,0,0,0
12081,18/07/2021 ,06:00:00,0,0,0
12081,18/07/2021 ,06:10:00,3,0.3933,0.00023598
12081,18/07/2021 ,06:20:00,14,1.8354,0.00110124
12081,18/07/2021 ,06:30:00,28,3.6708,0.00220248
12081,18/07/2021 ,06:40:00,55,7.2105,0.0043263
12081,18/07/2021 ,06:50:00,92,12.0612,0.00723672
12081,18/07/2021 ,07:00:00,126,16.5186,0.00991116
12081,18/07/2021 ,07:10:00,163,21.3693,0.01282158
12081,18/07/2021 ,07:20:00,207,27.1377,0.01628262
12081,18/07/2021 ,07:30:00,257,33.6927,0.02021562
12081,18/07/2021 ,07:40:00,306,40.1166,0.02406996
12081,18/07/2021 ,07:50:00,364,47.7204,0.02863224
12081,18/07/2021 ,08:00:00,425,55.7175,0.0334305
12081,18/07/2021 ,08:10:00,486,63.7146,0.03822876
12081,18/07/2021 ,08:20:00,550,72.105,0.043263
12081,18/07/2021 ,08:30:00,591,77.4801,0.04648806
12081,18/07/2021 ,08:40:00,684,89.6724,0.05380344
12081,18/07/2021 ,08:50:00,763,100.0293,0.06001758
12081,18/07/2021 ,09:00:00,779,102.1269,0.06127614
12081,18/07/2021 ,09:10:00,808,105.9288,0.06355728
12081,18/07/2021 ,09:20:00,925,121.2675,0.0727605
12081,18/07/2021 ,09:30:00,916,120.0876,0.07205256
12081,18/07/2021 ,09:40:00,1033,135.4263,0.08125578
12081,18/07/2021 ,09:50:00,1131,148.2741,0.08896446
12081,18/07/2021 ,10:00:00,1232,161.5152,0.09690912
12081,18/07/2021 ,10:10:00,1287,168.7257,0.10123542
12081,18/07/2021 ,10:20:00,1345,176.3295,0.1057977
12081,18/07/2021 ,10:30:00,1399,183.4089,0.11004534
12081,18/07/2021 ,10:40:00,1454,190.6194,0.11437164
12081,18/07/2021 ,10:50:00,1506,197.4366,0.11846196
12081,18/07/2021 ,11:00:00,1560,204.516,0.1227096
12081,18/07/2021 ,11:10:00,1593,208.8423,0.12530538
12081,18/07/2021 ,11:20:00,1635,214.3485,0.1286091
12081,18/07/2021 ,11:30:00,1673,219.3303,0.13159818
12081,18/07/2021 ,11:40:00,1699,222.7389,0.13364334
12081,18/07/2021 ,11:50:00,1716,224.9676,0.13498056
12081,18/07/2021 ,12:00:00,1732,227.0652,0.13623912
12081,18/07/2021 ,12:10:00,1740,228.114,0.1368684
12081,18/07/2021 ,12:20:00,1744,228.6384,0.13718304
12081,18/07/2021 ,12:30:00,1675,219.5925,0.1317555
12081,18/07/2021 ,12:40:00,1721,225.6231,0.13537386
12081,18/07/2021 ,12:50:00,1734,227.3274,0.13639644
12081,18/07/2021 ,13:00:00,1739,227.9829,0.13678974
12081,18/07/2021 ,13:10:00,1337,175.2807,0.10516842
12081,18/07/2021 ,13:20:00,1390,182.229,0.1093374
12081,18/07/2021 ,13:30:00,1654,216.8394,0.13010364
12081,18/07/2021 ,13:40:00,1745,228.7695,0.1372617
12081,18/07/2021 ,13:50:00,1544,202.4184,0.12145104
12081,18/07/2021 ,14:00:00,1064,139.4904,0.08369424
12081,18/07/2021 ,14:10:00,526,68.9586,0.04137516
12081,18/07/2021 ,14:20:00,538,70.5318,0.04231908
12081,18/07/2021 ,14:30:00,501,65.6811,0.03940866
12081,18/07/2021 ,14:40:00,445,58.3395,0.0350037
12081,18/07/2021 ,14:50:00,410,53.751,0.0322506
12081,18/07/2021 ,15:00:00,347,45.4917,0.02729502
12081,18/07/2021 ,15:10:00,376,49.2936,0.02957616
12081,18/07/2021 ,15:20:00,362,47.4582,0.02847492
12081,18/07/2021 ,15:30:00,343,44.9673,0.02698038
