SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth
12080,16/07/2021 ,13:50:00,79,18.9916,0.01139496,deep
12080,16/07/2021 ,14:00:00,78,18.7512,0.01125072,deep
12080,16/07/2021 ,14:10:00,78,18.7512,0.01125072,deep
12080,16/07/2021 ,14:20:00,78,18.7512,0.01125072,deep
12080,16/07/2021 ,14:30:00,78,18.7512,0.01125072,deep
12080,16/07/2021 ,14:40:00,70,16.828,0.0100968,deep
12080,16/07/2021 ,14:50:00,69,16.5876,0.00995256,deep
12080,16/07/2021 ,15:00:00,60,14.424,0.0086544,deep
12080,16/07/2021 ,15:10:00,55,13.222,0.0079332,deep
12080,16/07/2021 ,15:20:00,51,12.2604,0.00735624,deep
12080,16/07/2021 ,15:30:00,48,11.5392,0.00692352,deep
12080,16/07/2021 ,15:40:00,46,11.0584,0.00663504,deep
12080,16/07/2021 ,15:50:00,44,10.5776,0.00634656,deep
12080,16/07/2021 ,16:00:00,43,10.3372,0.00620232,deep
12080,16/07/2021 ,16:10:00,41,9.8564,0.00591384,deep
12080,16/07/2021 ,16:20:00,39,9.3756,0.00562536,deep
12080,16/07/2021 ,16:30:00,34,8.1736,0.00490416,deep
12080,16/07/2021 ,16:40:00,29,6.9716,0.00418296,deep
12080,16/07/2021 ,16:50:00,25,6.01,0.003606,deep
12080,16/07/2021 ,17:00:00,21,5.0484,0.00302904,deep
12080,16/07/2021 ,17:10:00,17,4.0868,0.00245208,deep
12080,16/07/2021 ,17:20:00,15,3.606,0.0021636,deep
12080,16/07/2021 ,17:30:00,11,2.6444,0.00158664,deep
12080,16/07/2021 ,17:40:00,9,2.1636,0.00129816,deep
12080,16/07/2021 ,17:50:00,8,1.9232,0.00115392,deep
12080,16/07/2021 ,18:00:00,5,1.202,0.0007212,deep
12080,16/07/2021 ,18:10:00,4,0.9616,0.00057696,deep
12080,16/07/2021 ,18:20:00,1,0.2404,0.00014424,deep
12080,16/07/2021 ,18:30:00,0,0,0,deep
12080,16/07/2021 ,18:40:00,0,0,0,deep
12080,16/07/2021 ,18:50:00,0,0,0,deep
12080,16/07/2021 ,19:00:00,0,0,0,deep
12080,16/07/2021 ,19:10:00,0,0,0,deep
12080,16/07/2021 ,19:20:00,0,0,0,deep
12080,16/07/2021 ,19:30:00,0,0,0,deep
12080,16/07/2021 ,19:40:00,0,0,0,deep
12080,16/07/2021 ,19:50:00,0,0,0,deep
12080,16/07/2021 ,20:00:00,0,0,0,deep
12080,16/07/2021 ,20:10:00,0,0,0,deep
12080,16/07/2021 ,20:20:00,0,0,0,deep
12080,16/07/2021 ,20:30:00,0,0,0,deep
12080,16/07/2021 ,20:40:00,0,0,0,deep
12080,16/07/2021 ,20:50:00,0,0,0,deep
12080,16/07/2021 ,21:00:00,0,0,0,deep
12080,16/07/2021 ,21:10:00,0,0,0,deep
12080,16/07/2021 ,21:20:00,0,0,0,deep
12080,16/07/2021 ,21:30:00,0,0,0,deep
12080,16/07/2021 ,21:40:00,0,0,0,deep
12080,16/07/2021 ,21:50:00,0,0,0,deep
12080,16/07/2021 ,22:00:00,0,0,0,deep
12080,16/07/2021 ,22:10:00,0,0,0,deep
12080,16/07/2021 ,22:20:00,0,0,0,deep
12080,16/07/2021 ,22:30:00,0,0,0,deep
12080,16/07/2021 ,22:40:00,0,0,0,deep
12080,16/07/2021 ,22:50:00,0,0,0,deep
12080,16/07/2021 ,23:00:00,0,0,0,deep
12080,16/07/2021 ,23:10:00,0,0,0,deep
12080,16/07/2021 ,23:20:00,0,0,0,deep
12080,16/07/2021 ,23:30:00,0,0,0,deep
12080,16/07/2021 ,23:40:00,0,0,0,deep
12080,16/07/2021 ,23:50:00,0,0,0,deep
12080,16/07/2021 ,24:00:00,0,0,0,deep
12081,17/07/2021 ,0:10:00,0,0,0,shallow
12081,17/07/2021 ,0:20:00,0,0,0,shallow
12081,17/07/2021 ,0:30:00,0,0,0,shallow
12081,17/07/2021 ,0:40:00,0,0,0,shallow
12081,17/07/2021 ,0:50:00,0,0,0,shallow
12081,17/07/2021 ,1:00:00,0,0,0,shallow
12081,17/07/2021 ,1:10:00,0,0,0,shallow
12081,17/07/2021 ,1:20:00,0,0,0,shallow
12081,17/07/2021 ,1:30:00,0,0,0,shallow
12081,17/07/2021 ,1:40:00,0,0,0,shallow
12081,17/07/2021 ,1:50:00,0,0,0,shallow
12081,17/07/2021 ,2:00:00,0,0,0,shallow
12081,17/07/2021 ,2:10:00,0,0,0,shallow
12081,17/07/2021 ,2:20:00,0,0,0,shallow
12081,17/07/2021 ,2:30:00,0,0,0,shallow
12081,17/07/2021 ,2:40:00,0,0,0,shallow
12081,17/07/2021 ,2:50:00,0,0,0,shallow
12081,17/07/2021 ,3:00:00,0,0,0,shallow
12081,17/07/2021 ,3:10:00,0,0,0,shallow
12081,17/07/2021 ,3:20:00,0,0,0,shallow
12081,17/07/2021 ,3:30:00,0,0,0,shallow
12081,17/07/2021 ,3:40:00,0,0,0,shallow
12081,17/07/2021 ,3:50:00,0,0,0,shallow
12081,17/07/2021 ,4:00:00,0,0,0,shallow
12081,17/07/2021 ,4:10:00,0,0,0,shallow
12081,17/07/2021 ,4:20:00,0,0,0,shallow
12081,17/07/2021 ,4:30:00,0,0,0,shallow
12081,17/07/2021 ,4:40:00,0,0,0,shallow
12081,17/07/2021 ,4:50:00,0,0,0,shallow
12081,17/07/2021 ,5:00:00,0,0,0,shallow
12081,17/07/2021 ,5:10:00,0,0,0,shallow
12081,17/07/2021 ,5:20:00,0,0,0,shallow
12081,17/07/2021 ,5:30:00,0,0,0,shallow
12081,17/07/2021 ,5:40:00,0,0,0,shallow
12081,17/07/2021 ,5:50:00,0,0,0,shallow
12081,17/07/2021 ,6:00:00,0,0,0,shallow
12081,17/07/2021 ,6:10:00,6,0.7866,0.00047196,shallow
12081,17/07/2021 ,6:20:00,27,3.5397,0.00212382,shallow
12081,17/07/2021 ,6:30:00,58,7.6038,0.00456228,shallow
12081,17/07/2021 ,6:40:00,98,12.8478,0.00770868,shallow
12081,17/07/2021 ,6:50:00,155,20.3205,0.0121923,shallow
12081,17/07/2021 ,7:00:00,172,22.5492,0.01352952,shallow
12081,17/07/2021 ,7:10:00,141,18.4851,0.01109106,shallow
12081,17/07/2021 ,7:20:00,236,30.9396,0.01856376,shallow
12081,17/07/2021 ,7:30:00,420,55.062,0.0330372,shallow
12081,17/07/2021 ,7:40:00,425,55.7175,0.0334305,shallow
12081,17/07/2021 ,7:50:00,456,59.7816,0.03586896,shallow
12081,17/07/2021 ,8:00:00,522,68.4342,0.04106052,shallow
12081,17/07/2021 ,8:10:00,588,77.0868,0.04625208,shallow
12081,17/07/2021 ,8:20:00,648,84.9528,0.05097168,shallow
12081,17/07/2021 ,8:30:00,721,94.5231,0.05671386,shallow
12081,17/07/2021 ,8:40:00,800,104.88,0.062928,shallow
12081,17/07/2021 ,8:50:00,877,114.9747,0.06898482,shallow
12081,17/07/2021 ,9:00:00,960,125.856,0.0755136,shallow
12081,17/07/2021 ,9:10:00,1038,136.0818,0.08164908,shallow
12081,17/07/2021 ,9:20:00,1120,146.832,0.0880992,shallow
12081,17/07/2021 ,9:30:00,1208,158.3688,0.09502128,shallow
12081,17/07/2021 ,9:40:00,1299,170.2989,0.10217934,shallow
12081,17/07/2021 ,9:50:00,1387,181.8357,0.10910142,shallow
12081,17/07/2021 ,10:00:00,1483,194.4213,0.11665278,shallow
12081,17/07/2021 ,10:10:00,1539,201.7629,0.12105774,shallow
12081,17/07/2021 ,10:20:00,1637,214.6107,0.12876642,shallow
12081,17/07/2021 ,10:30:00,1696,222.3456,0.13340736,shallow
12081,17/07/2021 ,10:40:00,1758,230.4738,0.13828428,shallow
12081,17/07/2021 ,10:50:00,1391,182.3601,0.10941606,shallow
12081,17/07/2021 ,11:00:00,1843,241.6173,0.14497038,shallow
12081,17/07/2021 ,11:10:00,1888,247.5168,0.14851008,shallow
12081,17/07/2021 ,11:20:00,1971,258.3981,0.15503886,shallow
12081,17/07/2021 ,11:30:00,2008,263.2488,0.15794928,shallow
12081,17/07/2021 ,11:40:00,2038,267.1818,0.16030908,shallow
12081,17/07/2021 ,11:50:00,2057,269.6727,0.16180362,shallow
12081,17/07/2021 ,12:00:00,2083,273.0813,0.16384878,shallow
12081,17/07/2021 ,12:10:00,2091,274.1301,0.16447806,shallow
12081,17/07/2021 ,12:20:00,2093,274.3923,0.16463538,shallow
12081,17/07/2021 ,12:30:00,2083,273.0813,0.16384878,shallow
12081,17/07/2021 ,12:40:00,2068,271.1148,0.16266888,shallow
12081,17/07/2021 ,12:50:00,2011,263.6421,0.15818526,shallow
12081,17/07/2021 ,13:00:00,1978,259.3158,0.15558948,shallow
12081,17/07/2021 ,13:10:00,2025,265.4775,0.1592865,shallow
12081,17/07/2021 ,13:20:00,1978,259.3158,0.15558948,shallow
12081,17/07/2021 ,13:30:00,1885,247.1235,0.1482741,shallow
12081,17/07/2021 ,13:40:00,1919,251.5809,0.15094854,shallow
12081,17/07/2021 ,13:50:00,1897,248.6967,0.14921802,shallow
12081,17/07/2021 ,14:00:00,881,115.4991,0.06929946,shallow
12081,17/07/2021 ,14:10:00,1564,205.0404,0.12302424,shallow
12081,17/07/2021 ,14:20:00,1506,197.4366,0.11846196,shallow
12081,17/07/2021 ,14:30:00,1470,192.717,0.1156302,shallow
12081,17/07/2021 ,14:40:00,1431,187.6041,0.11256246,shallow
12081,17/07/2021 ,14:50:00,1321,173.1831,0.10390986,shallow
12081,17/07/2021 ,15:00:00,1232,161.5152,0.09690912,shallow
12081,17/07/2021 ,15:10:00,1178,154.4358,0.09266148,shallow
12081,17/07/2021 ,15:20:00,1132,148.4052,0.08904312,shallow
12081,17/07/2021 ,15:30:00,1053,138.0483,0.08282898,shallow
12081,17/07/2021 ,15:40:00,982,128.7402,0.07724412,shallow
12081,17/07/2021 ,15:50:00,908,119.0388,0.07142328,shallow
12081,17/07/2021 ,16:00:00,843,110.5173,0.06631038,shallow
12081,17/07/2021 ,16:10:00,773,101.3403,0.06080418,shallow
12081,17/07/2021 ,16:20:00,704,92.2944,0.05537664,shallow
12081,17/07/2021 ,16:30:00,564,73.9404,0.04436424,shallow
12081,17/07/2021 ,16:40:00,400,52.44,0.031464,shallow
12081,17/07/2021 ,16:50:00,235,30.8085,0.0184851,shallow
12081,17/07/2021 ,17:00:00,238,31.2018,0.01872108,shallow
12081,17/07/2021 ,17:10:00,251,32.9061,0.01974366,shallow
12081,17/07/2021 ,17:20:00,212,27.7932,0.01667592,shallow
12081,17/07/2021 ,17:30:00,151,19.7961,0.01187766,shallow
12081,17/07/2021 ,17:40:00,129,16.9119,0.01014714,shallow
12081,17/07/2021 ,17:50:00,143,18.7473,0.01124838,shallow
12081,17/07/2021 ,18:00:00,122,15.9942,0.00959652,shallow
12081,17/07/2021 ,18:10:00,90,11.799,0.0070794,shallow
12081,17/07/2021 ,18:20:00,74,9.7014,0.00582084,shallow
12081,17/07/2021 ,18:30:00,45,5.8995,0.0035397,shallow
12081,17/07/2021 ,18:40:00,30,3.933,0.0023598,shallow
12081,17/07/2021 ,18:50:00,18,2.3598,0.00141588,shallow
12081,17/07/2021 ,19:00:00,9,1.1799,0.00070794,shallow
12081,17/07/2021 ,19:10:00,1,0.1311,0.00007866,shallow
12081,17/07/2021 ,19:20:00,0,0,0,shallow
12081,17/07/2021 ,19:30:00,0,0,0,shallow
12081,17/07/2021 ,19:40:00,0,0,0,shallow
12081,17/07/2021 ,19:50:00,0,0,0,shallow
12081,17/07/2021 ,20:00:00,0,0,0,shallow
12081,17/07/2021 ,20:10:00,0,0,0,shallow
12081,17/07/2021 ,20:20:00,0,0,0,shallow
12081,17/07/2021 ,20:30:00,0,0,0,shallow
12081,17/07/2021 ,20:40:00,0,0,0,shallow
12081,17/07/2021 ,20:50:00,0,0,0,shallow
12081,17/07/2021 ,21:00:00,0,0,0,shallow
12081,17/07/2021 ,21:10:00,0,0,0,shallow
12081,17/07/2021 ,21:20:00,0,0,0,shallow
12081,17/07/2021 ,21:30:00,0,0,0,shallow
12081,17/07/2021 ,21:40:00,0,0,0,shallow
12081,17/07/2021 ,21:50:00,0,0,0,shallow
12081,17/07/2021 ,22:00:00,0,0,0,shallow
12081,17/07/2021 ,22:10:00,0,0,0,shallow
12081,17/07/2021 ,22:20:00,0,0,0,shallow
12081,17/07/2021 ,22:30:00,0,0,0,shallow
12081,17/07/2021 ,22:40:00,0,0,0,shallow
12081,17/07/2021 ,22:50:00,0,0,0,shallow
12081,17/07/2021 ,23:00:00,0,0,0,shallow
12081,17/07/2021 ,23:10:00,0,0,0,shallow
12081,17/07/2021 ,23:20:00,0,0,0,shallow
12081,17/07/2021 ,23:30:00,0,0,0,shallow
12081,17/07/2021 ,23:40:00,0,0,0,shallow
12081,17/07/2021 ,23:50:00,0,0,0,shallow
12081,17/07/2021 ,24:00:00,0,0,0,shallow
12080,17/07/2021 ,0:10:00,0,0,0,deep
12080,17/07/2021 ,0:20:00,0,0,0,deep
12080,17/07/2021 ,0:30:00,0,0,0,deep
12080,17/07/2021 ,0:40:00,0,0,0,deep
12080,17/07/2021 ,0:50:00,0,0,0,deep
12080,17/07/2021 ,1:00:00,0,0,0,deep
12080,17/07/2021 ,1:10:00,0,0,0,deep
12080,17/07/2021 ,1:20:00,0,0,0,deep
12080,17/07/2021 ,1:30:00,0,0,0,deep
12080,17/07/2021 ,1:40:00,0,0,0,deep
12080,17/07/2021 ,1:50:00,0,0,0,deep
12080,17/07/2021 ,2:00:00,0,0,0,deep
12080,17/07/2021 ,2:10:00,0,0,0,deep
12080,17/07/2021 ,2:20:00,0,0,0,deep
12080,17/07/2021 ,2:30:00,0,0,0,deep
12080,17/07/2021 ,2:40:00,0,0,0,deep
12080,17/07/2021 ,2:50:00,0,0,0,deep
12080,17/07/2021 ,3:00:00,0,0,0,deep
12080,17/07/2021 ,3:10:00,0,0,0,deep
12080,17/07/2021 ,3:20:00,0,0,0,deep
12080,17/07/2021 ,3:30:00,0,0,0,deep
12080,17/07/2021 ,3:40:00,0,0,0,deep
12080,17/07/2021 ,3:50:00,0,0,0,deep
12080,17/07/2021 ,4:00:00,0,0,0,deep
12080,17/07/2021 ,4:10:00,0,0,0,deep
12080,17/07/2021 ,4:20:00,0,0,0,deep
12080,17/07/2021 ,4:30:00,0,0,0,deep
12080,17/07/2021 ,4:40:00,0,0,0,deep
12080,17/07/2021 ,4:50:00,0,0,0,deep
12080,17/07/2021 ,5:00:00,0,0,0,deep
12080,17/07/2021 ,5:10:00,0,0,0,deep
12080,17/07/2021 ,5:20:00,0,0,0,deep
12080,17/07/2021 ,5:30:00,0,0,0,deep
12080,17/07/2021 ,5:40:00,0,0,0,deep
12080,17/07/2021 ,5:50:00,0,0,0,deep
12080,17/07/2021 ,6:00:00,0,0,0,deep
12080,17/07/2021 ,6:10:00,0,0,0,deep
12080,17/07/2021 ,6:20:00,0,0,0,deep
12080,17/07/2021 ,6:30:00,0,0,0,deep
12080,17/07/2021 ,6:40:00,0,0,0,deep
12080,17/07/2021 ,6:50:00,4,0.9616,0.00057696,deep
12080,17/07/2021 ,7:00:00,3,0.7212,0.00043272,deep
12080,17/07/2021 ,7:10:00,3,0.7212,0.00043272,deep
12080,17/07/2021 ,7:20:00,9,2.1636,0.00129816,deep
12080,17/07/2021 ,7:30:00,19,4.5676,0.00274056,deep
12080,17/07/2021 ,7:40:00,18,4.3272,0.00259632,deep
12080,17/07/2021 ,7:50:00,20,4.808,0.0028848,deep
12080,17/07/2021 ,8:00:00,23,5.5292,0.00331752,deep
12080,17/07/2021 ,8:10:00,27,6.4908,0.00389448,deep
12080,17/07/2021 ,8:20:00,31,7.4524,0.00447144,deep
12080,17/07/2021 ,8:30:00,34,8.1736,0.00490416,deep
12080,17/07/2021 ,8:40:00,41,9.8564,0.00591384,deep
12080,17/07/2021 ,8:50:00,45,10.818,0.0064908,deep
12080,17/07/2021 ,9:00:00,52,12.5008,0.00750048,deep
12080,17/07/2021 ,9:10:00,55,13.222,0.0079332,deep
12080,17/07/2021 ,9:20:00,62,14.9048,0.00894288,deep
12080,17/07/2021 ,9:30:00,69,16.5876,0.00995256,deep
12080,17/07/2021 ,9:40:00,76,18.2704,0.01096224,deep
12080,17/07/2021 ,9:50:00,82,19.7128,0.01182768,deep
12080,17/07/2021 ,10:00:00,90,21.636,0.0129816,deep
12080,17/07/2021 ,10:10:00,96,23.0784,0.01384704,deep
12080,17/07/2021 ,10:20:00,104,25.0016,0.01500096,deep
12080,17/07/2021 ,10:30:00,113,27.1652,0.01629912,deep
12080,17/07/2021 ,10:40:00,119,28.6076,0.01716456,deep
12080,17/07/2021 ,10:50:00,125,30.05,0.01803,deep
12080,17/07/2021 ,11:00:00,133,31.9732,0.01918392,deep
12080,17/07/2021 ,11:10:00,137,32.9348,0.01976088,deep
12080,17/07/2021 ,11:20:00,144,34.6176,0.02077056,deep
12080,17/07/2021 ,11:30:00,147,35.3388,0.02120328,deep
12080,17/07/2021 ,11:40:00,150,36.06,0.021636,deep
12080,17/07/2021 ,11:50:00,149,35.8196,0.02149176,deep
12080,17/07/2021 ,12:00:00,149,35.8196,0.02149176,deep
12080,17/07/2021 ,12:10:00,147,35.3388,0.02120328,deep
12080,17/07/2021 ,12:20:00,146,35.0984,0.02105904,deep
12080,17/07/2021 ,12:30:00,144,34.6176,0.02077056,deep
12080,17/07/2021 ,12:40:00,143,34.3772,0.02062632,deep
12080,17/07/2021 ,12:50:00,136,32.6944,0.01961664,deep
12080,17/07/2021 ,13:00:00,133,31.9732,0.01918392,deep
12080,17/07/2021 ,13:10:00,131,31.4924,0.01889544,deep
12080,17/07/2021 ,13:20:00,129,31.0116,0.01860696,deep
12080,17/07/2021 ,13:30:00,123,29.5692,0.01774152,deep
12080,17/07/2021 ,13:40:00,125,30.05,0.01803,deep
12080,17/07/2021 ,13:50:00,125,30.05,0.01803,deep
12080,17/07/2021 ,14:00:00,50,12.02,0.007212,deep
12080,17/07/2021 ,14:10:00,108,25.9632,0.01557792,deep
12080,17/07/2021 ,14:20:00,91,21.8764,0.01312584,deep
12080,17/07/2021 ,14:30:00,82,19.7128,0.01182768,deep
12080,17/07/2021 ,14:40:00,81,19.4724,0.01168344,deep
12080,17/07/2021 ,14:50:00,72,17.3088,0.01038528,deep
12080,17/07/2021 ,15:00:00,65,15.626,0.0093756,deep
12080,17/07/2021 ,15:10:00,60,14.424,0.0086544,deep
12080,17/07/2021 ,15:20:00,58,13.9432,0.00836592,deep
12080,17/07/2021 ,15:30:00,52,12.5008,0.00750048,deep
12080,17/07/2021 ,15:40:00,46,11.0584,0.00663504,deep
12080,17/07/2021 ,15:50:00,42,10.0968,0.00605808,deep
12080,17/07/2021 ,16:00:00,37,8.8948,0.00533688,deep
12080,17/07/2021 ,16:10:00,35,8.414,0.0050484,deep
12080,17/07/2021 ,16:20:00,31,7.4524,0.00447144,deep
12080,17/07/2021 ,16:30:00,25,6.01,0.003606,deep
12080,17/07/2021 ,16:40:00,16,3.8464,0.00230784,deep
12080,17/07/2021 ,16:50:00,8,1.9232,0.00115392,deep
12080,17/07/2021 ,17:00:00,8,1.9232,0.00115392,deep
12080,17/07/2021 ,17:10:00,9,2.1636,0.00129816,deep
12080,17/07/2021 ,17:20:00,7,1.6828,0.00100968,deep
12080,17/07/2021 ,17:30:00,4,0.9616,0.00057696,deep
12080,17/07/2021 ,17:40:00,2,0.4808,0.00028848,deep
12080,17/07/2021 ,17:50:00,3,0.7212,0.00043272,deep
12080,17/07/2021 ,18:00:00,2,0.4808,0.00028848,deep
12080,17/07/2021 ,18:10:00,0,0,0,deep
12080,17/07/2021 ,18:20:00,0,0,0,deep
12080,17/07/2021 ,18:30:00,0,0,0,deep
12080,17/07/2021 ,18:40:00,0,0,0,deep
12080,17/07/2021 ,18:50:00,0,0,0,deep
12080,17/07/2021 ,19:00:00,0,0,0,deep
12080,17/07/2021 ,19:10:00,0,0,0,deep
12080,17/07/2021 ,19:20:00,0,0,0,deep
12080,17/07/2021 ,19:30:00,0,0,0,deep
12080,17/07/2021 ,19:40:00,0,0,0,deep
12080,17/07/2021 ,19:50:00,0,0,0,deep
12080,17/07/2021 ,20:00:00,0,0,0,deep
12080,17/07/2021 ,20:10:00,0,0,0,deep
12080,17/07/2021 ,20:20:00,0,0,0,deep
12080,17/07/2021 ,20:30:00,0,0,0,deep
12080,17/07/2021 ,20:40:00,0,0,0,deep
12080,17/07/2021 ,20:50:00,0,0,0,deep
12080,17/07/2021 ,21:00:00,0,0,0,deep
12080,17/07/2021 ,21:10:00,0,0,0,deep
12080,17/07/2021 ,21:20:00,0,0,0,deep
12080,17/07/2021 ,21:30:00,0,0,0,deep
12080,17/07/2021 ,21:40:00,0,0,0,deep
12080,17/07/2021 ,21:50:00,0,0,0,deep
12080,17/07/2021 ,22:00:00,0,0,0,deep
12080,17/07/2021 ,22:10:00,0,0,0,deep
12080,17/07/2021 ,22:20:00,0,0,0,deep
12080,17/07/2021 ,22:30:00,0,0,0,deep
12080,17/07/2021 ,22:40:00,0,0,0,deep
12080,17/07/2021 ,22:50:00,0,0,0,deep
12080,17/07/2021 ,23:00:00,0,0,0,deep
12080,17/07/2021 ,23:10:00,0,0,0,deep
12080,17/07/2021 ,23:20:00,0,0,0,deep
12080,17/07/2021 ,23:30:00,0,0,0,deep
12080,17/07/2021 ,23:40:00,0,0,0,deep
12080,17/07/2021 ,23:50:00,0,0,0,deep
12080,17/07/2021 ,24:00:00,0,0,0,deep
12081,18/07/2021 ,0:10:00,0,0,0,shallow
12081,18/07/2021 ,0:20:00,0,0,0,shallow
12081,18/07/2021 ,0:30:00,0,0,0,shallow
12081,18/07/2021 ,0:40:00,0,0,0,shallow
12081,18/07/2021 ,0:50:00,0,0,0,shallow
12081,18/07/2021 ,1:00:00,0,0,0,shallow
12081,18/07/2021 ,1:10:00,0,0,0,shallow
12081,18/07/2021 ,1:20:00,0,0,0,shallow
12081,18/07/2021 ,1:30:00,0,0,0,shallow
12081,18/07/2021 ,1:40:00,0,0,0,shallow
12081,18/07/2021 ,1:50:00,0,0,0,shallow
12081,18/07/2021 ,2:00:00,0,0,0,shallow
12081,18/07/2021 ,2:10:00,0,0,0,shallow
12081,18/07/2021 ,2:20:00,0,0,0,shallow
12081,18/07/2021 ,2:30:00,0,0,0,shallow
12081,18/07/2021 ,2:40:00,0,0,0,shallow
12081,18/07/2021 ,2:50:00,0,0,0,shallow
12081,18/07/2021 ,3:00:00,0,0,0,shallow
12081,18/07/2021 ,3:10:00,0,0,0,shallow
12081,18/07/2021 ,3:20:00,0,0,0,shallow
12081,18/07/2021 ,3:30:00,0,0,0,shallow
12081,18/07/2021 ,3:40:00,0,0,0,shallow
12081,18/07/2021 ,3:50:00,0,0,0,shallow
12081,18/07/2021 ,4:00:00,0,0,0,shallow
12081,18/07/2021 ,4:10:00,0,0,0,shallow
12081,18/07/2021 ,4:20:00,0,0,0,shallow
12081,18/07/2021 ,4:30:00,0,0,0,shallow
12081,18/07/2021 ,4:40:00,0,0,0,shallow
12081,18/07/2021 ,4:50:00,0,0,0,shallow
12081,18/07/2021 ,5:00:00,0,0,0,shallow
12081,18/07/2021 ,5:10:00,0,0,0,shallow
12081,18/07/2021 ,5:20:00,0,0,0,shallow
12081,18/07/2021 ,5:30:00,0,0,0,shallow
12081,18/07/2021 ,5:40:00,0,0,0,shallow
12081,18/07/2021 ,5:50:00,0,0,0,shallow
12081,18/07/2021 ,6:00:00,0,0,0,shallow
12081,18/07/2021 ,6:10:00,3,0.3933,0.00023598,shallow
12081,18/07/2021 ,6:20:00,14,1.8354,0.00110124,shallow
12081,18/07/2021 ,6:30:00,28,3.6708,0.00220248,shallow
12081,18/07/2021 ,6:40:00,55,7.2105,0.0043263,shallow
12081,18/07/2021 ,6:50:00,92,12.0612,0.00723672,shallow
12081,18/07/2021 ,7:00:00,126,16.5186,0.00991116,shallow
12081,18/07/2021 ,7:10:00,163,21.3693,0.01282158,shallow
12081,18/07/2021 ,7:20:00,207,27.1377,0.01628262,shallow
12081,18/07/2021 ,7:30:00,257,33.6927,0.02021562,shallow
12081,18/07/2021 ,7:40:00,306,40.1166,0.02406996,shallow
12081,18/07/2021 ,7:50:00,364,47.7204,0.02863224,shallow
12081,18/07/2021 ,8:00:00,425,55.7175,0.0334305,shallow
12081,18/07/2021 ,8:10:00,486,63.7146,0.03822876,shallow
12081,18/07/2021 ,8:20:00,550,72.105,0.043263,shallow
12081,18/07/2021 ,8:30:00,591,77.4801,0.04648806,shallow
12081,18/07/2021 ,8:40:00,684,89.6724,0.05380344,shallow
12081,18/07/2021 ,8:50:00,763,100.0293,0.06001758,shallow
12081,18/07/2021 ,9:00:00,779,102.1269,0.06127614,shallow
12081,18/07/2021 ,9:10:00,808,105.9288,0.06355728,shallow
12081,18/07/2021 ,9:20:00,925,121.2675,0.0727605,shallow
12081,18/07/2021 ,9:30:00,916,120.0876,0.07205256,shallow
12081,18/07/2021 ,9:40:00,1033,135.4263,0.08125578,shallow
12081,18/07/2021 ,9:50:00,1131,148.2741,0.08896446,shallow
12081,18/07/2021 ,10:00:00,1232,161.5152,0.09690912,shallow
12081,18/07/2021 ,10:10:00,1287,168.7257,0.10123542,shallow
12081,18/07/2021 ,10:20:00,1345,176.3295,0.1057977,shallow
12081,18/07/2021 ,10:30:00,1399,183.4089,0.11004534,shallow
12081,18/07/2021 ,10:40:00,1454,190.6194,0.11437164,shallow
12081,18/07/2021 ,10:50:00,1506,197.4366,0.11846196,shallow
12081,18/07/2021 ,11:00:00,1560,204.516,0.1227096,shallow
12081,18/07/2021 ,11:10:00,1593,208.8423,0.12530538,shallow
12081,18/07/2021 ,11:20:00,1635,214.3485,0.1286091,shallow
12081,18/07/2021 ,11:30:00,1673,219.3303,0.13159818,shallow
12081,18/07/2021 ,11:40:00,1699,222.7389,0.13364334,shallow
12081,18/07/2021 ,11:50:00,1716,224.9676,0.13498056,shallow
12081,18/07/2021 ,12:00:00,1732,227.0652,0.13623912,shallow
12081,18/07/2021 ,12:10:00,1740,228.114,0.1368684,shallow
12081,18/07/2021 ,12:20:00,1744,228.6384,0.13718304,shallow
12081,18/07/2021 ,12:30:00,1675,219.5925,0.1317555,shallow
12081,18/07/2021 ,12:40:00,1721,225.6231,0.13537386,shallow
12081,18/07/2021 ,12:50:00,1734,227.3274,0.13639644,shallow
12081,18/07/2021 ,13:00:00,1739,227.9829,0.13678974,shallow
12081,18/07/2021 ,13:10:00,1337,175.2807,0.10516842,shallow
12081,18/07/2021 ,13:20:00,1390,182.229,0.1093374,shallow
12081,18/07/2021 ,13:30:00,1654,216.8394,0.13010364,shallow
12081,18/07/2021 ,13:40:00,1745,228.7695,0.1372617,shallow
12081,18/07/2021 ,13:50:00,1544,202.4184,0.12145104,shallow
12081,18/07/2021 ,14:00:00,1064,139.4904,0.08369424,shallow
12081,18/07/2021 ,14:10:00,526,68.9586,0.04137516,shallow
12081,18/07/2021 ,14:20:00,538,70.5318,0.04231908,shallow
12081,18/07/2021 ,14:30:00,501,65.6811,0.03940866,shallow
12081,18/07/2021 ,14:40:00,445,58.3395,0.0350037,shallow
12081,18/07/2021 ,14:50:00,410,53.751,0.0322506,shallow
12081,18/07/2021 ,15:00:00,347,45.4917,0.02729502,shallow
12081,18/07/2021 ,15:10:00,376,49.2936,0.02957616,shallow
12081,18/07/2021 ,15:20:00,362,47.4582,0.02847492,shallow
12081,18/07/2021 ,15:30:00,343,44.9673,0.02698038,shallow
12081,18/07/2021 ,15:40:00,293,38.4123,0.02304738,shallow
12081,18/07/2021 ,15:50:00,224,29.3664,0.01761984,shallow
12081,18/07/2021 ,16:00:00,173,22.6803,0.01360818,shallow
