SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth,y,m,d
12080,10/8/21,08:20:00,76,18.2704,0.01096224,deep,2021,8,10
12080,10/8/21,08:30:00,80,19.232,0.0115392,deep,2021,8,10
12080,10/8/21,08:40:00,85,20.434,0.0122604,deep,2021,8,10
12080,10/8/21,08:50:00,113,27.1652,0.01629912,deep,2021,8,10
12080,10/8/21,09:00:00,127,30.5308,0.01831848,deep,2021,8,10
12080,10/8/21,09:10:00,136,32.6944,0.01961664,deep,2021,8,10
12080,10/8/21,09:20:00,149,35.8196,0.02149176,deep,2021,8,10
12080,10/8/21,09:30:00,141,33.8964,0.02033784,deep,2021,8,10
12080,10/8/21,09:40:00,163,39.1852,0.02351112,deep,2021,8,10
12080,10/8/21,09:50:00,179,43.0316,0.02581896,deep,2021,8,10
12080,10/8/21,10:00:00,204,49.0416,0.02942496,deep,2021,8,10
12080,10/8/21,10:10:00,212,50.9648,0.03057888,deep,2021,8,10
12080,10/8/21,10:20:00,206,49.5224,0.02971344,deep,2021,8,10
12080,10/8/21,10:30:00,180,43.272,0.0259632,deep,2021,8,10
12080,10/8/21,10:40:00,207,49.7628,0.02985768,deep,2021,8,10
12080,10/8/21,10:50:00,209,50.2436,0.03014616,deep,2021,8,10
12080,10/8/21,11:00:00,144,34.6176,0.02077056,deep,2021,8,10
12080,10/8/21,11:10:00,138,33.1752,0.01990512,deep,2021,8,10
12080,10/8/21,11:20:00,171,41.1084,0.02466504,deep,2021,8,10
12080,10/8/21,11:30:00,143,34.3772,0.02062632,deep,2021,8,10
12080,10/8/21,11:40:00,124,29.8096,0.01788576,deep,2021,8,10
12080,10/8/21,11:50:00,159,38.2236,0.02293416,deep,2021,8,10
12080,10/8/21,12:00:00,188,45.1952,0.02711712,deep,2021,8,10
12080,10/8/21,12:10:00,242,58.1768,0.03490608,deep,2021,8,10
12080,10/8/21,12:20:00,193,46.3972,0.02783832,deep,2021,8,10
12080,10/8/21,12:30:00,244,58.6576,0.03519456,deep,2021,8,10
12080,10/8/21,12:40:00,240,57.696,0.0346176,deep,2021,8,10
12080,10/8/21,12:50:00,242,58.1768,0.03490608,deep,2021,8,10
12080,10/8/21,13:00:00,276,66.3504,0.03981024,deep,2021,8,10
12080,10/8/21,13:10:00,296,71.1584,0.04269504,deep,2021,8,10
12080,10/8/21,13:20:00,336,80.7744,0.04846464,deep,2021,8,10
12080,10/8/21,13:30:00,326,78.3704,0.04702224,deep,2021,8,10
12080,10/8/21,13:40:00,317,76.2068,0.04572408,deep,2021,8,10
12080,10/8/21,13:50:00,319,76.6876,0.04601256,deep,2021,8,10
12080,10/8/21,14:00:00,317,76.2068,0.04572408,deep,2021,8,10
12080,10/8/21,14:10:00,292,70.1968,0.04211808,deep,2021,8,10
12080,10/8/21,14:20:00,310,74.524,0.0447144,deep,2021,8,10
12080,10/8/21,14:30:00,282,67.7928,0.04067568,deep,2021,8,10
12080,10/8/21,14:40:00,235,56.494,0.0338964,deep,2021,8,10
12080,10/8/21,14:50:00,276,66.3504,0.03981024,deep,2021,8,10
12080,10/8/21,15:00:00,181,43.5124,0.02610744,deep,2021,8,10
12080,10/8/21,15:10:00,127,30.5308,0.01831848,deep,2021,8,10
12080,10/8/21,15:20:00,196,47.1184,0.02827104,deep,2021,8,10
12080,10/8/21,15:30:00,61,14.6644,0.00879864,deep,2021,8,10
12080,10/8/21,15:40:00,64,15.3856,0.00923136,deep,2021,8,10
12080,10/8/21,15:50:00,91,21.8764,0.01312584,deep,2021,8,10
12080,10/8/21,16:00:00,101,24.2804,0.01456824,deep,2021,8,10
12080,10/8/21,16:10:00,85,20.434,0.0122604,deep,2021,8,10
12080,10/8/21,16:20:00,77,18.5108,0.01110648,deep,2021,8,10
12080,10/8/21,16:30:00,67,16.1068,0.00966408,deep,2021,8,10
12080,10/8/21,16:40:00,36,8.6544,0.00519264,deep,2021,8,10
12080,10/8/21,16:50:00,18,4.3272,0.00259632,deep,2021,8,10
12080,10/8/21,17:00:00,19,4.5676,0.00274056,deep,2021,8,10
12080,10/8/21,17:10:00,19,4.5676,0.00274056,deep,2021,8,10
12080,10/8/21,17:20:00,22,5.2888,0.00317328,deep,2021,8,10
12080,10/8/21,17:30:00,26,6.2504,0.00375024,deep,2021,8,10
12080,10/8/21,17:40:00,27,6.4908,0.00389448,deep,2021,8,10
12080,10/8/21,17:50:00,21,5.0484,0.00302904,deep,2021,8,10
12080,10/8/21,18:00:00,19,4.5676,0.00274056,deep,2021,8,10
12080,10/8/21,18:10:00,16,3.8464,0.00230784,deep,2021,8,10
12080,10/8/21,18:20:00,11,2.6444,0.00158664,deep,2021,8,10
12080,10/8/21,18:30:00,6,1.4424,0.00086544,deep,2021,8,10
12080,10/8/21,18:40:00,1,0.2404,0.00014424,deep,2021,8,10
12080,10/8/21,18:50:00,0,0,0,deep,2021,8,10
12080,10/8/21,19:00:00,0,0,0,deep,2021,8,10
12080,10/8/21,19:10:00,0,0,0,deep,2021,8,10
12080,10/8/21,19:20:00,0,0,0,deep,2021,8,10
12080,10/8/21,19:30:00,0,0,0,deep,2021,8,10
12080,10/8/21,19:40:00,0,0,0,deep,2021,8,10
12080,10/8/21,19:50:00,0,0,0,deep,2021,8,10
12080,10/8/21,20:00:00,0,0,0,deep,2021,8,10
12080,10/8/21,20:10:00,0,0,0,deep,2021,8,10
12080,10/8/21,20:20:00,0,0,0,deep,2021,8,10
12080,10/8/21,20:30:00,0,0,0,deep,2021,8,10
12080,10/8/21,20:40:00,0,0,0,deep,2021,8,10
12080,10/8/21,20:50:00,0,0,0,deep,2021,8,10
12080,10/8/21,21:00:00,0,0,0,deep,2021,8,10
12080,10/8/21,21:10:00,0,0,0,deep,2021,8,10
12080,10/8/21,21:20:00,0,0,0,deep,2021,8,10
12080,10/8/21,21:30:00,0,0,0,deep,2021,8,10
12080,10/8/21,21:40:00,0,0,0,deep,2021,8,10
12080,10/8/21,21:50:00,0,0,0,deep,2021,8,10
12080,10/8/21,22:00:00,0,0,0,deep,2021,8,10
12080,10/8/21,22:10:00,0,0,0,deep,2021,8,10
12080,10/8/21,22:20:00,0,0,0,deep,2021,8,10
12080,10/8/21,22:30:00,0,0,0,deep,2021,8,10
12080,10/8/21,22:40:00,0,0,0,deep,2021,8,10
12080,10/8/21,22:50:00,0,0,0,deep,2021,8,10
12080,10/8/21,23:00:00,0,0,0,deep,2021,8,10
12080,10/8/21,23:10:00,0,0,0,deep,2021,8,10
12080,10/8/21,23:20:00,0,0,0,deep,2021,8,10
12080,10/8/21,23:30:00,0,0,0,deep,2021,8,10
12080,10/8/21,23:40:00,0,0,0,deep,2021,8,10
12080,10/8/21,23:50:00,0,0,0,deep,2021,8,10
12080,10/8/21,00:00:00,0,0,0,deep,2021,8,10
12081,10/8/21,00:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,00:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,00:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,00:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,00:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,01:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,01:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,01:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,01:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,01:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,01:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,02:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,02:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,02:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,02:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,02:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,02:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,03:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,03:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,03:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,03:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,03:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,03:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,04:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,04:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,04:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,04:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,04:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,04:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,05:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,05:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,05:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,05:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,05:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,05:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,06:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,06:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,06:20:00,11,1.4421,0.00086526,shallow,2021,8,10
12081,10/8/21,06:30:00,30,3.933,0.0023598,shallow,2021,8,10
12081,10/8/21,06:40:00,64,8.3904,0.00503424,shallow,2021,8,10
12081,10/8/21,06:50:00,102,13.3722,0.00802332,shallow,2021,8,10
12081,10/8/21,07:00:00,158,20.7138,0.01242828,shallow,2021,8,10
12081,10/8/21,07:10:00,235,30.8085,0.0184851,shallow,2021,8,10
12081,10/8/21,07:20:00,311,40.7721,0.02446326,shallow,2021,8,10
12081,10/8/21,07:30:00,383,50.2113,0.03012678,shallow,2021,8,10
12081,10/8/21,07:40:00,459,60.1749,0.03610494,shallow,2021,8,10
12081,10/8/21,07:50:00,548,71.8428,0.04310568,shallow,2021,8,10
12081,10/8/21,08:00:00,633,82.9863,0.04979178,shallow,2021,8,10
12081,10/8/21,08:10:00,729,95.5719,0.05734314,shallow,2021,8,10
12081,10/8/21,08:20:00,819,107.3709,0.06442254,shallow,2021,8,10
12081,10/8/21,08:30:00,850,111.435,0.066861,shallow,2021,8,10
12081,10/8/21,08:40:00,863,113.1393,0.06788358,shallow,2021,8,10
12081,10/8/21,08:50:00,1147,150.3717,0.09022302,shallow,2021,8,10
12081,10/8/21,09:00:00,1251,164.0061,0.09840366,shallow,2021,8,10
12081,10/8/21,09:10:00,1329,174.2319,0.10453914,shallow,2021,8,10
12081,10/8/21,09:20:00,1440,188.784,0.1132704,shallow,2021,8,10
12081,10/8/21,09:30:00,1307,171.3477,0.10280862,shallow,2021,8,10
12081,10/8/21,09:40:00,1505,197.3055,0.1183833,shallow,2021,8,10
12081,10/8/21,09:50:00,1637,214.6107,0.12876642,shallow,2021,8,10
12081,10/8/21,10:00:00,1800,235.98,0.141588,shallow,2021,8,10
12081,10/8/21,10:10:00,1905,249.7455,0.1498473,shallow,2021,8,10
12081,10/8/21,10:20:00,1841,241.3551,0.14481306,shallow,2021,8,10
12081,10/8/21,10:30:00,1669,218.8059,0.13128354,shallow,2021,8,10
12081,10/8/21,10:40:00,1956,256.4316,0.15385896,shallow,2021,8,10
12081,10/8/21,10:50:00,1985,260.2335,0.1561401,shallow,2021,8,10
12081,10/8/21,11:00:00,1342,175.9362,0.10556172,shallow,2021,8,10
12081,10/8/21,11:10:00,1241,162.6951,0.09761706,shallow,2021,8,10
12081,10/8/21,11:20:00,1541,202.0251,0.12121506,shallow,2021,8,10
12081,10/8/21,11:30:00,1372,179.8692,0.10792152,shallow,2021,8,10
12081,10/8/21,11:40:00,1167,152.9937,0.09179622,shallow,2021,8,10
12081,10/8/21,11:50:00,1493,195.7323,0.11743938,shallow,2021,8,10
12081,10/8/21,12:00:00,2007,263.1177,0.15787062,shallow,2021,8,10
12081,10/8/21,12:10:00,2074,271.9014,0.16314084,shallow,2021,8,10
12081,10/8/21,12:20:00,1564,205.0404,0.12302424,shallow,2021,8,10
12081,10/8/21,12:30:00,1922,251.9742,0.15118452,shallow,2021,8,10
12081,10/8/21,12:40:00,1914,250.9254,0.15055524,shallow,2021,8,10
12081,10/8/21,12:50:00,1827,239.5197,0.14371182,shallow,2021,8,10
12081,10/8/21,13:00:00,2283,299.3013,0.17958078,shallow,2021,8,10
12081,10/8/21,13:10:00,2428,318.3108,0.19098648,shallow,2021,8,10
12081,10/8/21,13:20:00,2785,365.1135,0.2190681,shallow,2021,8,10
12081,10/8/21,13:30:00,2669,349.9059,0.20994354,shallow,2021,8,10
12081,10/8/21,13:40:00,2456,321.9816,0.19318896,shallow,2021,8,10
12081,10/8/21,13:50:00,2554,334.8294,0.20089764,shallow,2021,8,10
12081,10/8/21,14:00:00,2421,317.3931,0.19043586,shallow,2021,8,10
12081,10/8/21,14:10:00,2358,309.1338,0.18548028,shallow,2021,8,10
12081,10/8/21,14:20:00,2365,310.0515,0.1860309,shallow,2021,8,10
12081,10/8/21,14:30:00,2371,310.8381,0.18650286,shallow,2021,8,10
12081,10/8/21,14:40:00,2307,302.4477,0.18146862,shallow,2021,8,10
12081,10/8/21,14:50:00,2453,321.5883,0.19295298,shallow,2021,8,10
12081,10/8/21,15:00:00,1603,210.1533,0.12609198,shallow,2021,8,10
12081,10/8/21,15:10:00,1237,162.1707,0.09730242,shallow,2021,8,10
12081,10/8/21,15:20:00,1760,230.736,0.1384416,shallow,2021,8,10
12081,10/8/21,15:30:00,621,81.4131,0.04884786,shallow,2021,8,10
12081,10/8/21,15:40:00,640,83.904,0.0503424,shallow,2021,8,10
12081,10/8/21,15:50:00,910,119.301,0.0715806,shallow,2021,8,10
12081,10/8/21,16:00:00,1072,140.5392,0.08432352,shallow,2021,8,10
12081,10/8/21,16:10:00,963,126.2493,0.07574958,shallow,2021,8,10
12081,10/8/21,16:20:00,841,110.2551,0.06615306,shallow,2021,8,10
12081,10/8/21,16:30:00,749,98.1939,0.05891634,shallow,2021,8,10
12081,10/8/21,16:40:00,430,56.373,0.0338238,shallow,2021,8,10
12081,10/8/21,16:50:00,239,31.3329,0.01879974,shallow,2021,8,10
12081,10/8/21,17:00:00,246,32.2506,0.01935036,shallow,2021,8,10
12081,10/8/21,17:10:00,258,33.8238,0.02029428,shallow,2021,8,10
12081,10/8/21,17:20:00,289,37.8879,0.02273274,shallow,2021,8,10
12081,10/8/21,17:30:00,349,45.7539,0.02745234,shallow,2021,8,10
12081,10/8/21,17:40:00,359,47.0649,0.02823894,shallow,2021,8,10
12081,10/8/21,17:50:00,287,37.6257,0.02257542,shallow,2021,8,10
12081,10/8/21,18:00:00,264,34.6104,0.02076624,shallow,2021,8,10
12081,10/8/21,18:10:00,228,29.8908,0.01793448,shallow,2021,8,10
12081,10/8/21,18:20:00,181,23.7291,0.01423746,shallow,2021,8,10
12081,10/8/21,18:30:00,116,15.2076,0.00912456,shallow,2021,8,10
12081,10/8/21,18:40:00,64,8.3904,0.00503424,shallow,2021,8,10
12081,10/8/21,18:50:00,36,4.7196,0.00283176,shallow,2021,8,10
12081,10/8/21,19:00:00,17,2.2287,0.00133722,shallow,2021,8,10
12081,10/8/21,19:10:00,1,0.1311,0.00007866,shallow,2021,8,10
12081,10/8/21,19:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,19:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,19:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,19:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,20:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,20:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,20:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,20:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,20:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,20:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,21:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,21:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,21:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,21:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,21:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,21:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,22:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,22:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,22:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,22:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,22:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,22:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,23:00:00,0,0,0,shallow,2021,8,10
12081,10/8/21,23:10:00,0,0,0,shallow,2021,8,10
12081,10/8/21,23:20:00,0,0,0,shallow,2021,8,10
12081,10/8/21,23:30:00,0,0,0,shallow,2021,8,10
12081,10/8/21,23:40:00,0,0,0,shallow,2021,8,10
12081,10/8/21,23:50:00,0,0,0,shallow,2021,8,10
12081,10/8/21,00:00:00,0,0,0,shallow,2021,8,10
12080,11/8/21,00:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,00:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,00:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,00:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,00:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,01:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,01:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,01:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,01:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,01:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,01:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,02:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,02:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,02:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,02:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,02:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,02:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,03:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,03:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,03:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,03:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,03:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,03:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,04:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,04:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,04:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,04:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,04:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,04:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,05:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,05:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,05:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,05:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,05:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,05:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,06:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,06:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,06:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,06:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,06:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,06:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,07:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,07:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,07:20:00,2,0.4808,0.00028848,deep,2021,8,11
12080,11/8/21,07:30:00,3,0.7212,0.00043272,deep,2021,8,11
12080,11/8/21,07:40:00,5,1.202,0.0007212,deep,2021,8,11
12080,11/8/21,07:50:00,11,2.6444,0.00158664,deep,2021,8,11
12080,11/8/21,08:00:00,13,3.1252,0.00187512,deep,2021,8,11
12080,11/8/21,08:10:00,14,3.3656,0.00201936,deep,2021,8,11
12080,11/8/21,08:20:00,18,4.3272,0.00259632,deep,2021,8,11
12080,11/8/21,08:30:00,17,4.0868,0.00245208,deep,2021,8,11
12080,11/8/21,08:40:00,13,3.1252,0.00187512,deep,2021,8,11
12080,11/8/21,08:50:00,39,9.3756,0.00562536,deep,2021,8,11
12080,11/8/21,09:00:00,53,12.7412,0.00764472,deep,2021,8,11
12080,11/8/21,09:10:00,49,11.7796,0.00706776,deep,2021,8,11
12080,11/8/21,09:20:00,59,14.1836,0.00851016,deep,2021,8,11
12080,11/8/21,09:30:00,66,15.8664,0.00951984,deep,2021,8,11
12080,11/8/21,09:40:00,56,13.4624,0.00807744,deep,2021,8,11
12080,11/8/21,09:50:00,54,12.9816,0.00778896,deep,2021,8,11
12080,11/8/21,10:00:00,37,8.8948,0.00533688,deep,2021,8,11
12080,11/8/21,10:10:00,49,11.7796,0.00706776,deep,2021,8,11
12080,11/8/21,10:20:00,58,13.9432,0.00836592,deep,2021,8,11
12080,11/8/21,10:30:00,61,14.6644,0.00879864,deep,2021,8,11
12080,11/8/21,10:40:00,65,15.626,0.0093756,deep,2021,8,11
12080,11/8/21,10:50:00,72,17.3088,0.01038528,deep,2021,8,11
12080,11/8/21,11:00:00,86,20.6744,0.01240464,deep,2021,8,11
12080,11/8/21,11:10:00,96,23.0784,0.01384704,deep,2021,8,11
12080,11/8/21,11:20:00,101,24.2804,0.01456824,deep,2021,8,11
12080,11/8/21,11:30:00,102,24.5208,0.01471248,deep,2021,8,11
12080,11/8/21,11:40:00,91,21.8764,0.01312584,deep,2021,8,11
12080,11/8/21,11:50:00,84,20.1936,0.01211616,deep,2021,8,11
12080,11/8/21,12:00:00,66,15.8664,0.00951984,deep,2021,8,11
12080,11/8/21,12:10:00,88,21.1552,0.01269312,deep,2021,8,11
12080,11/8/21,12:20:00,125,30.05,0.01803,deep,2021,8,11
12080,11/8/21,12:30:00,99,23.7996,0.01427976,deep,2021,8,11
12080,11/8/21,12:40:00,60,14.424,0.0086544,deep,2021,8,11
12080,11/8/21,12:50:00,58,13.9432,0.00836592,deep,2021,8,11
12080,11/8/21,13:00:00,57,13.7028,0.00822168,deep,2021,8,11
12080,11/8/21,13:10:00,51,12.2604,0.00735624,deep,2021,8,11
12080,11/8/21,13:20:00,45,10.818,0.0064908,deep,2021,8,11
12080,11/8/21,13:30:00,41,9.8564,0.00591384,deep,2021,8,11
12080,11/8/21,13:40:00,44,10.5776,0.00634656,deep,2021,8,11
12080,11/8/21,13:50:00,55,13.222,0.0079332,deep,2021,8,11
12080,11/8/21,14:00:00,70,16.828,0.0100968,deep,2021,8,11
12080,11/8/21,14:10:00,53,12.7412,0.00764472,deep,2021,8,11
12080,11/8/21,14:20:00,55,13.222,0.0079332,deep,2021,8,11
12080,11/8/21,14:30:00,52,12.5008,0.00750048,deep,2021,8,11
12080,11/8/21,14:40:00,48,11.5392,0.00692352,deep,2021,8,11
12080,11/8/21,14:50:00,59,14.1836,0.00851016,deep,2021,8,11
12080,11/8/21,15:00:00,46,11.0584,0.00663504,deep,2021,8,11
12080,11/8/21,15:10:00,41,9.8564,0.00591384,deep,2021,8,11
12080,11/8/21,15:20:00,45,10.818,0.0064908,deep,2021,8,11
12080,11/8/21,15:30:00,44,10.5776,0.00634656,deep,2021,8,11
12080,11/8/21,15:40:00,48,11.5392,0.00692352,deep,2021,8,11
12080,11/8/21,15:50:00,43,10.3372,0.00620232,deep,2021,8,11
12080,11/8/21,16:00:00,50,12.02,0.007212,deep,2021,8,11
12080,11/8/21,16:10:00,48,11.5392,0.00692352,deep,2021,8,11
12080,11/8/21,16:20:00,38,9.1352,0.00548112,deep,2021,8,11
12080,11/8/21,16:30:00,28,6.7312,0.00403872,deep,2021,8,11
12080,11/8/21,16:40:00,26,6.2504,0.00375024,deep,2021,8,11
12080,11/8/21,16:50:00,26,6.2504,0.00375024,deep,2021,8,11
12080,11/8/21,17:00:00,14,3.3656,0.00201936,deep,2021,8,11
12080,11/8/21,17:10:00,7,1.6828,0.00100968,deep,2021,8,11
12080,11/8/21,17:20:00,7,1.6828,0.00100968,deep,2021,8,11
12080,11/8/21,17:30:00,6,1.4424,0.00086544,deep,2021,8,11
12080,11/8/21,17:40:00,7,1.6828,0.00100968,deep,2021,8,11
12080,11/8/21,17:50:00,6,1.4424,0.00086544,deep,2021,8,11
12080,11/8/21,18:00:00,3,0.7212,0.00043272,deep,2021,8,11
12080,11/8/21,18:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,18:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,18:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,18:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,18:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,19:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,19:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,19:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,19:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,19:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,19:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,20:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,20:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,20:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,20:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,20:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,20:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,21:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,21:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,21:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,21:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,21:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,21:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,22:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,22:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,22:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,22:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,22:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,22:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,23:00:00,0,0,0,deep,2021,8,11
12080,11/8/21,23:10:00,0,0,0,deep,2021,8,11
12080,11/8/21,23:20:00,0,0,0,deep,2021,8,11
12080,11/8/21,23:30:00,0,0,0,deep,2021,8,11
12080,11/8/21,23:40:00,0,0,0,deep,2021,8,11
12080,11/8/21,23:50:00,0,0,0,deep,2021,8,11
12080,11/8/21,00:00:00,0,0,0,deep,2021,8,11
12081,11/8/21,00:10:00,0,0,0,shallow,2021,8,11
12081,11/8/21,00:20:00,0,0,0,shallow,2021,8,11
12081,11/8/21,00:30:00,0,0,0,shallow,2021,8,11
12081,11/8/21,00:40:00,0,0,0,shallow,2021,8,11
12081,11/8/21,00:50:00,0,0,0,shallow,2021,8,11
12081,11/8/21,01:00:00,0,0,0,shallow,2021,8,11
12081,11/8/21,01:10:00,0,0,0,shallow,2021,8,11
12081,11/8/21,01:20:00,0,0,0,shallow,2021,8,11
12081,11/8/21,01:30:00,0,0,0,shallow,2021,8,11
12081,11/8/21,01:40:00,0,0,0,shallow,2021,8,11
12081,11/8/21,01:50:00,0,0,0,shallow,2021,8,11
12081,11/8/21,02:00:00,0,0,0,shallow,2021,8,11
12081,11/8/21,02:10:00,0,0,0,shallow,2021,8,11
12081,11/8/21,02:20:00,0,0,0,shallow,2021,8,11
12081,11/8/21,02:30:00,0,0,0,shallow,2021,8,11
