SENSOR,h,min,s,LightRaw,LightCrrx,Light_int_10m,depth,y,m,d
12081,4,40,0,0,0,0,shallow,2021 ,08,13
12081,4,50,0,0,0,0,shallow,2021 ,08,13
12081,5,0,0,0,0,0,shallow,2021 ,08,13
12081,5,10,0,0,0,0,shallow,2021 ,08,13
12081,5,20,0,0,0,0,shallow,2021 ,08,13
12081,5,30,0,0,0,0,shallow,2021 ,08,13
12081,5,40,0,0,0,0,shallow,2021 ,08,13
12081,5,50,0,0,0,0,shallow,2021 ,08,13
12081,6,0,0,0,0,0,shallow,2021 ,08,13
12081,6,10,0,0,0,0,shallow,2021 ,08,13
12081,6,20,0,14,1.8354,0.00110124,shallow,2021 ,08,13
12081,6,30,0,35,4.5885,0.0027531,shallow,2021 ,08,13
12081,6,40,0,57,7.4727,0.00448362,shallow,2021 ,08,13
12081,6,50,0,101,13.2411,0.00794466,shallow,2021 ,08,13
12081,7,0,0,140,18.354,0.0110124,shallow,2021 ,08,13
12081,7,10,0,195,25.5645,0.0153387,shallow,2021 ,08,13
12081,7,20,0,229,30.0219,0.01801314,shallow,2021 ,08,13
12081,7,30,0,280,36.708,0.0220248,shallow,2021 ,08,13
12081,7,40,0,342,44.8362,0.02690172,shallow,2021 ,08,13
12081,7,50,0,463,60.6993,0.03641958,shallow,2021 ,08,13
12081,8,0,0,566,74.2026,0.04452156,shallow,2021 ,08,13
12081,8,10,0,623,81.6753,0.04900518,shallow,2021 ,08,13
12081,8,20,0,738,96.7518,0.05805108,shallow,2021 ,08,13
12081,8,30,0,789,103.4379,0.06206274,shallow,2021 ,08,13
12081,8,40,0,988,129.5268,0.07771608,shallow,2021 ,08,13
12081,8,50,0,1230,161.253,0.0967518,shallow,2021 ,08,13
12081,9,0,0,1310,171.741,0.1030446,shallow,2021 ,08,13
12081,9,10,0,1366,179.0826,0.10744956,shallow,2021 ,08,13
12081,9,20,0,798,104.6178,0.06277068,shallow,2021 ,08,13
12081,9,30,0,949,124.4139,0.07464834,shallow,2021 ,08,13
12081,9,40,0,898,117.7278,0.07063668,shallow,2021 ,08,13
12081,9,50,0,1019,133.5909,0.08015454,shallow,2021 ,08,13
12081,10,0,0,1099,144.0789,0.08644734,shallow,2021 ,08,13
12081,10,10,0,1058,138.7038,0.08322228,shallow,2021 ,08,13
12081,10,20,0,1162,152.3382,0.09140292,shallow,2021 ,08,13
12081,10,30,0,1677,219.8547,0.13191282,shallow,2021 ,08,13
12081,10,40,0,1854,243.0594,0.14583564,shallow,2021 ,08,13
12081,10,50,0,1769,231.9159,0.13914954,shallow,2021 ,08,13
12081,11,0,0,1652,216.5772,0.12994632,shallow,2021 ,08,13
12081,11,10,0,1812,237.5532,0.14253192,shallow,2021 ,08,13
12081,11,20,0,1753,229.8183,0.13789098,shallow,2021 ,08,13
12081,11,30,0,1085,142.2435,0.0853461,shallow,2021 ,08,13
12081,11,40,0,941,123.3651,0.07401906,shallow,2021 ,08,13
12081,11,50,0,1117,146.4387,0.08786322,shallow,2021 ,08,13
12081,12,0,0,1415,185.5065,0.1113039,shallow,2021 ,08,13
12081,12,10,0,1681,220.3791,0.13222746,shallow,2021 ,08,13
12081,12,20,0,2081,272.8191,0.16369146,shallow,2021 ,08,13
12081,12,30,0,2337,306.3807,0.18382842,shallow,2021 ,08,13
12081,12,40,0,2289,300.0879,0.18005274,shallow,2021 ,08,13
12081,12,50,0,2055,269.4105,0.1616463,shallow,2021 ,08,13
12081,13,0,0,2011,263.6421,0.15818526,shallow,2021 ,08,13
12081,13,10,0,1795,235.3245,0.1411947,shallow,2021 ,08,13
12081,13,20,0,1775,232.7025,0.1396215,shallow,2021 ,08,13
12081,13,30,0,2001,262.3311,0.15739866,shallow,2021 ,08,13
12081,13,40,0,2263,296.6793,0.17800758,shallow,2021 ,08,13
12081,13,50,0,2413,316.3443,0.18980658,shallow,2021 ,08,13
12081,14,0,0,2440,319.884,0.1919304,shallow,2021 ,08,13
12081,14,10,0,2201,288.5511,0.17313066,shallow,2021 ,08,13
12081,14,20,0,1551,203.3361,0.12200166,shallow,2021 ,08,13
12081,14,30,0,2143,280.9473,0.16856838,shallow,2021 ,08,13
12081,14,40,0,1323,173.4453,0.10406718,shallow,2021 ,08,13
12081,14,50,0,1539,201.7629,0.12105774,shallow,2021 ,08,13
12081,15,0,0,2293,300.6123,0.18036738,shallow,2021 ,08,13
12081,15,10,0,942,123.4962,0.07409772,shallow,2021 ,08,13
12081,15,20,0,901,118.1211,0.07087266,shallow,2021 ,08,13
12081,15,30,0,730,95.703,0.0574218,shallow,2021 ,08,13
12081,15,40,0,811,106.3221,0.06379326,shallow,2021 ,08,13
12081,15,50,0,632,82.8552,0.04971312,shallow,2021 ,08,13
12081,16,0,0,759,99.5049,0.05970294,shallow,2021 ,08,13
12081,16,10,0,759,99.5049,0.05970294,shallow,2021 ,08,13
12081,16,20,0,795,104.2245,0.0625347,shallow,2021 ,08,13
12081,16,30,0,835,109.4685,0.0656811,shallow,2021 ,08,13
12081,16,40,0,495,64.8945,0.0389367,shallow,2021 ,08,13
12081,16,50,0,464,60.8304,0.03649824,shallow,2021 ,08,13
12081,17,0,0,370,48.507,0.0291042,shallow,2021 ,08,13
12081,17,10,0,294,38.5434,0.02312604,shallow,2021 ,08,13
12081,17,20,0,277,36.3147,0.02178882,shallow,2021 ,08,13
12081,17,30,0,324,42.4764,0.02548584,shallow,2021 ,08,13
12081,17,40,0,395,51.7845,0.0310707,shallow,2021 ,08,13
12081,17,50,0,259,33.9549,0.02037294,shallow,2021 ,08,13
12081,18,0,0,307,40.2477,0.02414862,shallow,2021 ,08,13
12081,18,10,0,232,30.4152,0.01824912,shallow,2021 ,08,13
12081,18,20,0,141,18.4851,0.01109106,shallow,2021 ,08,13
12081,18,30,0,109,14.2899,0.00857394,shallow,2021 ,08,13
12081,18,40,0,39,5.1129,0.00306774,shallow,2021 ,08,13
12081,18,50,0,0,0,0,shallow,2021 ,08,13
12081,19,0,0,0,0,0,shallow,2021 ,08,13
12081,19,10,0,0,0,0,shallow,2021 ,08,13
12081,19,20,0,0,0,0,shallow,2021 ,08,13
12081,19,30,0,0,0,0,shallow,2021 ,08,13
12081,19,40,0,0,0,0,shallow,2021 ,08,13
12081,19,50,0,0,0,0,shallow,2021 ,08,13
12081,20,0,0,0,0,0,shallow,2021 ,08,13
12081,20,10,0,0,0,0,shallow,2021 ,08,13
12081,20,20,0,0,0,0,shallow,2021 ,08,13
12081,20,30,0,0,0,0,shallow,2021 ,08,13
12081,20,40,0,0,0,0,shallow,2021 ,08,13
12081,20,50,0,0,0,0,shallow,2021 ,08,13
12081,21,0,0,0,0,0,shallow,2021 ,08,13
12081,21,10,0,0,0,0,shallow,2021 ,08,13
12081,21,20,0,0,0,0,shallow,2021 ,08,13
12081,21,30,0,0,0,0,shallow,2021 ,08,13
12081,21,40,0,0,0,0,shallow,2021 ,08,13
12081,21,50,0,0,0,0,shallow,2021 ,08,13
12081,22,0,0,0,0,0,shallow,2021 ,08,13
12081,22,10,0,0,0,0,shallow,2021 ,08,13
12081,22,20,0,0,0,0,shallow,2021 ,08,13
12081,22,30,0,0,0,0,shallow,2021 ,08,13
12081,22,40,0,0,0,0,shallow,2021 ,08,13
12081,22,50,0,0,0,0,shallow,2021 ,08,13
12081,23,0,0,0,0,0,shallow,2021 ,08,13
12081,23,10,0,0,0,0,shallow,2021 ,08,13
12081,23,20,0,0,0,0,shallow,2021 ,08,13
12081,23,30,0,0,0,0,shallow,2021 ,08,13
12081,23,40,0,0,0,0,shallow,2021 ,08,13
12081,23,50,0,0,0,0,shallow,2021 ,08,13
12081,24,0,0,0,0,0,shallow,2021 ,08,13
12080,0,10,0,0,0,0,deep,2021 ,08,13
12080,0,20,0,0,0,0,deep,2021 ,08,13
12080,0,30,0,0,0,0,deep,2021 ,08,13
12080,0,40,0,0,0,0,deep,2021 ,08,13
12080,0,50,0,0,0,0,deep,2021 ,08,13
12080,1,0,0,0,0,0,deep,2021 ,08,13
12080,1,10,0,0,0,0,deep,2021 ,08,13
12080,1,20,0,0,0,0,deep,2021 ,08,13
12080,1,30,0,0,0,0,deep,2021 ,08,13
12080,1,40,0,0,0,0,deep,2021 ,08,13
12080,1,50,0,0,0,0,deep,2021 ,08,13
12080,2,0,0,0,0,0,deep,2021 ,08,13
12080,2,10,0,0,0,0,deep,2021 ,08,13
12080,2,20,0,0,0,0,deep,2021 ,08,13
12080,2,30,0,0,0,0,deep,2021 ,08,13
12080,2,40,0,0,0,0,deep,2021 ,08,13
12080,2,50,0,0,0,0,deep,2021 ,08,13
12080,3,0,0,0,0,0,deep,2021 ,08,13
12080,3,10,0,0,0,0,deep,2021 ,08,13
12080,3,20,0,0,0,0,deep,2021 ,08,13
12080,3,30,0,0,0,0,deep,2021 ,08,13
12080,3,40,0,0,0,0,deep,2021 ,08,13
12080,3,50,0,0,0,0,deep,2021 ,08,13
12080,4,0,0,0,0,0,deep,2021 ,08,13
12080,4,10,0,0,0,0,deep,2021 ,08,13
12080,4,20,0,0,0,0,deep,2021 ,08,13
12080,4,30,0,0,0,0,deep,2021 ,08,13
12080,4,40,0,0,0,0,deep,2021 ,08,13
12080,4,50,0,0,0,0,deep,2021 ,08,13
12080,5,0,0,0,0,0,deep,2021 ,08,13
12080,5,10,0,0,0,0,deep,2021 ,08,13
12080,5,20,0,0,0,0,deep,2021 ,08,13
12080,5,30,0,0,0,0,deep,2021 ,08,13
12080,5,40,0,0,0,0,deep,2021 ,08,13
12080,5,50,0,0,0,0,deep,2021 ,08,13
12080,6,0,0,0,0,0,deep,2021 ,08,13
12080,6,10,0,0,0,0,deep,2021 ,08,13
12080,6,20,0,0,0,0,deep,2021 ,08,13
12080,6,30,0,0,0,0,deep,2021 ,08,13
12080,6,40,0,0,0,0,deep,2021 ,08,13
12080,6,50,0,1,0.2404,1.4424e-4,deep,2021 ,08,13
12080,7,0,0,5,1.202,7.212e-4,deep,2021 ,08,13
12080,7,10,0,8,1.9232,0.00115392,deep,2021 ,08,13
12080,7,20,0,12,2.8848,0.00173088,deep,2021 ,08,13
12080,7,30,0,15,3.606,0.0021636,deep,2021 ,08,13
12080,7,40,0,20,4.808,0.0028848,deep,2021 ,08,13
12080,7,50,0,27,6.4908,0.00389448,deep,2021 ,08,13
12080,8,0,0,34,8.1736,0.00490416,deep,2021 ,08,13
12080,8,10,0,41,9.8564,0.00591384,deep,2021 ,08,13
12080,8,20,0,49,11.7796,0.00706776,deep,2021 ,08,13
12080,8,30,0,53,12.7412,0.00764472,deep,2021 ,08,13
12080,8,40,0,68,16.3472,0.00980832,deep,2021 ,08,13
12080,8,50,0,82,19.7128,0.01182768,deep,2021 ,08,13
12080,9,0,0,89,21.3956,0.01283736,deep,2021 ,08,13
12080,9,10,0,91,21.8764,0.01312584,deep,2021 ,08,13
12080,9,20,0,53,12.7412,0.00764472,deep,2021 ,08,13
12080,9,30,0,64,15.3856,0.00923136,deep,2021 ,08,13
12080,9,40,0,63,15.1452,0.00908712,deep,2021 ,08,13
12080,9,50,0,75,18.03,0.010818,deep,2021 ,08,13
12080,10,0,0,77,18.5108,0.01110648,deep,2021 ,08,13
12080,10,10,0,75,18.03,0.010818,deep,2021 ,08,13
12080,10,20,0,87,20.9148,0.01254888,deep,2021 ,08,13
12080,10,30,0,123,29.5692,0.01774152,deep,2021 ,08,13
12080,10,40,0,138,33.1752,0.01990512,deep,2021 ,08,13
12080,10,50,0,120,28.848,0.0173088,deep,2021 ,08,13
12080,11,0,0,123,29.5692,0.01774152,deep,2021 ,08,13
12080,11,10,0,145,34.858,0.0209148,deep,2021 ,08,13
12080,11,20,0,144,34.6176,0.02077056,deep,2021 ,08,13
12080,11,30,0,89,21.3956,0.01283736,deep,2021 ,08,13
12080,11,40,0,77,18.5108,0.01110648,deep,2021 ,08,13
12080,11,50,0,93,22.3572,0.01341432,deep,2021 ,08,13
12080,12,0,0,125,30.05,0.01803,deep,2021 ,08,13
12080,12,10,0,147,35.3388,0.02120328,deep,2021 ,08,13
12080,12,20,0,178,42.7912,0.02567472,deep,2021 ,08,13
12080,12,30,0,192,46.1568,0.02769408,deep,2021 ,08,13
12080,12,40,0,191,45.9164,0.02754984,deep,2021 ,08,13
12080,12,50,0,178,42.7912,0.02567472,deep,2021 ,08,13
12080,13,0,0,161,38.7044,0.02322264,deep,2021 ,08,13
12080,13,10,0,147,35.3388,0.02120328,deep,2021 ,08,13
12080,13,20,0,157,37.7428,0.02264568,deep,2021 ,08,13
12080,13,30,0,185,44.474,0.0266844,deep,2021 ,08,13
12080,13,40,0,212,50.9648,0.03057888,deep,2021 ,08,13
12080,13,50,0,219,52.6476,0.03158856,deep,2021 ,08,13
12080,14,0,0,230,55.292,0.0331752,deep,2021 ,08,13
12080,14,10,0,200,48.08,0.028848,deep,2021 ,08,13
12080,14,20,0,134,32.2136,0.01932816,deep,2021 ,08,13
12080,14,30,0,204,49.0416,0.02942496,deep,2021 ,08,13
12080,14,40,0,108,25.9632,0.01557792,deep,2021 ,08,13
12080,14,50,0,121,29.0884,0.01745304,deep,2021 ,08,13
12080,15,0,0,183,43.9932,0.02639592,deep,2021 ,08,13
12080,15,10,0,70,16.828,0.0100968,deep,2021 ,08,13
12080,15,20,0,74,17.7896,0.01067376,deep,2021 ,08,13
12080,15,30,0,61,14.6644,0.00879864,deep,2021 ,08,13
12080,15,40,0,60,14.424,0.0086544,deep,2021 ,08,13
12080,15,50,0,49,11.7796,0.00706776,deep,2021 ,08,13
12080,16,0,0,65,15.626,0.0093756,deep,2021 ,08,13
12080,16,10,0,60,14.424,0.0086544,deep,2021 ,08,13
12080,16,20,0,69,16.5876,0.00995256,deep,2021 ,08,13
12080,16,30,0,78,18.7512,0.01125072,deep,2021 ,08,13
12080,16,40,0,46,11.0584,0.00663504,deep,2021 ,08,13
12080,16,50,0,44,10.5776,0.00634656,deep,2021 ,08,13
12080,17,0,0,33,7.9332,0.00475992,deep,2021 ,08,13
12080,17,10,0,25,6.01,0.003606,deep,2021 ,08,13
12080,17,20,0,24,5.7696,0.00346176,deep,2021 ,08,13
12080,17,30,0,28,6.7312,0.00403872,deep,2021 ,08,13
12080,17,40,0,43,10.3372,0.00620232,deep,2021 ,08,13
12080,17,50,0,22,5.2888,0.00317328,deep,2021 ,08,13
12080,18,0,0,31,7.4524,0.00447144,deep,2021 ,08,13
12080,18,10,0,27,6.4908,0.00389448,deep,2021 ,08,13
12080,18,20,0,4,0.9616,5.7696e-4,deep,2021 ,08,13
12080,18,30,0,0,0,0,deep,2021 ,08,13
12080,18,40,0,0,0,0,deep,2021 ,08,13
12080,18,50,0,0,0,0,deep,2021 ,08,13
12080,19,0,0,0,0,0,deep,2021 ,08,13
12080,19,10,0,0,0,0,deep,2021 ,08,13
12080,19,20,0,0,0,0,deep,2021 ,08,13
12080,19,30,0,0,0,0,deep,2021 ,08,13
12080,19,40,0,0,0,0,deep,2021 ,08,13
12080,19,50,0,0,0,0,deep,2021 ,08,13
12080,20,0,0,0,0,0,deep,2021 ,08,13
12080,20,10,0,0,0,0,deep,2021 ,08,13
12080,20,20,0,0,0,0,deep,2021 ,08,13
12080,20,30,0,0,0,0,deep,2021 ,08,13
12080,20,40,0,0,0,0,deep,2021 ,08,13
12080,20,50,0,0,0,0,deep,2021 ,08,13
12080,21,0,0,0,0,0,deep,2021 ,08,13
12080,21,10,0,0,0,0,deep,2021 ,08,13
12080,21,20,0,0,0,0,deep,2021 ,08,13
12080,21,30,0,0,0,0,deep,2021 ,08,13
12080,21,40,0,0,0,0,deep,2021 ,08,13
12080,21,50,0,0,0,0,deep,2021 ,08,13
12080,22,0,0,0,0,0,deep,2021 ,08,13
12080,22,10,0,0,0,0,deep,2021 ,08,13
12080,22,20,0,0,0,0,deep,2021 ,08,13
12080,22,30,0,0,0,0,deep,2021 ,08,13
12080,22,40,0,0,0,0,deep,2021 ,08,13
12080,22,50,0,0,0,0,deep,2021 ,08,13
12080,23,0,0,0,0,0,deep,2021 ,08,13
12080,23,10,0,0,0,0,deep,2021 ,08,13
12080,23,20,0,0,0,0,deep,2021 ,08,13
12080,23,30,0,0,0,0,deep,2021 ,08,13
12080,23,40,0,0,0,0,deep,2021 ,08,13
12080,23,50,0,0,0,0,deep,2021 ,08,13
12080,24,0,0,0,0,0,deep,2021 ,08,13
12081,0,10,0,0,0,0,shallow,2021 ,07,14
12081,0,20,0,0,0,0,shallow,2021 ,07,14
12081,0,30,0,0,0,0,shallow,2021 ,07,14
12081,0,40,0,0,0,0,shallow,2021 ,07,14
12081,0,50,0,0,0,0,shallow,2021 ,07,14
12081,1,0,0,0,0,0,shallow,2021 ,07,14
12081,1,10,0,0,0,0,shallow,2021 ,07,14
12081,1,20,0,0,0,0,shallow,2021 ,07,14
12081,1,30,0,0,0,0,shallow,2021 ,07,14
12081,1,40,0,0,0,0,shallow,2021 ,07,14
12081,1,50,0,0,0,0,shallow,2021 ,07,14
12081,2,0,0,0,0,0,shallow,2021 ,07,14
12081,2,10,0,0,0,0,shallow,2021 ,07,14
12081,2,20,0,0,0,0,shallow,2021 ,07,14
12081,2,30,0,0,0,0,shallow,2021 ,07,14
12081,2,40,0,0,0,0,shallow,2021 ,07,14
12081,2,50,0,0,0,0,shallow,2021 ,07,14
12081,3,0,0,0,0,0,shallow,2021 ,07,14
12081,3,10,0,0,0,0,shallow,2021 ,07,14
12081,3,20,0,0,0,0,shallow,2021 ,07,14
12081,3,30,0,0,0,0,shallow,2021 ,07,14
12081,3,40,0,0,0,0,shallow,2021 ,07,14
12081,3,50,0,0,0,0,shallow,2021 ,07,14
12081,4,0,0,0,0,0,shallow,2021 ,07,14
12081,4,10,0,0,0,0,shallow,2021 ,07,14
12081,4,20,0,0,0,0,shallow,2021 ,07,14
12081,4,30,0,0,0,0,shallow,2021 ,07,14
12081,4,40,0,0,0,0,shallow,2021 ,07,14
12081,4,50,0,0,0,0,shallow,2021 ,07,14
12081,5,0,0,0,0,0,shallow,2021 ,07,14
12081,5,10,0,0,0,0,shallow,2021 ,07,14
12081,5,20,0,0,0,0,shallow,2021 ,07,14
12081,5,30,0,0,0,0,shallow,2021 ,07,14
12081,5,40,0,0,0,0,shallow,2021 ,07,14
12081,5,50,0,0,0,0,shallow,2021 ,07,14
12081,6,0,0,0,0,0,shallow,2021 ,07,14
12081,6,10,0,9,1.1799,7.0794e-4,shallow,2021 ,07,14
12081,6,20,0,27,3.5397,0.00212382,shallow,2021 ,07,14
12081,6,30,0,53,6.9483,0.00416898,shallow,2021 ,07,14
12081,6,40,0,86,11.2746,0.00676476,shallow,2021 ,07,14
12081,6,50,0,125,16.3875,0.0098325,shallow,2021 ,07,14
12081,7,0,0,171,22.4181,0.01345086,shallow,2021 ,07,14
12081,7,10,0,222,29.1042,0.01746252,shallow,2021 ,07,14
12081,7,20,0,281,36.8391,0.02210346,shallow,2021 ,07,14
12081,7,30,0,343,44.9673,0.02698038,shallow,2021 ,07,14
12081,7,40,0,416,54.5376,0.03272256,shallow,2021 ,07,14
12081,7,50,0,492,64.5012,0.03870072,shallow,2021 ,07,14
12081,8,0,0,567,74.3337,0.04460022,shallow,2021 ,07,14
12081,8,10,0,644,84.4284,0.05065704,shallow,2021 ,07,14
12081,8,20,0,715,93.7365,0.0562419,shallow,2021 ,07,14
12081,8,30,0,773,101.3403,0.06080418,shallow,2021 ,07,14
12081,8,40,0,892,116.9412,0.07016472,shallow,2021 ,07,14
12081,8,50,0,983,128.8713,0.07732278,shallow,2021 ,07,14
12081,9,0,0,1071,140.4081,0.08424486,shallow,2021 ,07,14
12081,9,10,0,1159,151.9449,0.09116694,shallow,2021 ,07,14
12081,9,20,0,1244,163.0884,0.09785304,shallow,2021 ,07,14
12081,9,30,0,1298,170.1678,0.10210068,shallow,2021 ,07,14
12081,9,40,0,1371,179.7381,0.10784286,shallow,2021 ,07,14
12081,9,50,0,1440,188.784,0.1132704,shallow,2021 ,07,14
12081,10,0,0,1523,199.6653,0.11979918,shallow,2021 ,07,14
12081,10,10,0,1595,209.1045,0.1254627,shallow,2021 ,07,14
12081,10,20,0,1682,220.5102,0.13230612,shallow,2021 ,07,14
12081,10,30,0,1761,230.8671,0.13852026,shallow,2021 ,07,14
12081,10,40,0,1797,235.5867,0.14135202,shallow,2021 ,07,14
12081,10,50,0,1864,244.3704,0.14662224,shallow,2021 ,07,14
12081,11,0,0,1926,252.4986,0.15149916,shallow,2021 ,07,14
12081,11,10,0,1978,259.3158,0.15558948,shallow,2021 ,07,14
12081,11,20,0,2017,264.4287,0.15865722,shallow,2021 ,07,14
12081,11,30,0,2050,268.755,0.161253,shallow,2021 ,07,14
12081,11,40,0,2084,273.2124,0.16392744,shallow,2021 ,07,14
12081,11,50,0,2121,278.0631,0.16683786,shallow,2021 ,07,14
12081,12,0,0,2148,281.6028,0.16896168,shallow,2021 ,07,14
12081,12,10,0,2167,284.0937,0.17045622,shallow,2021 ,07,14
12081,12,20,0,2171,284.6181,0.17077086,shallow,2021 ,07,14
12081,12,30,0,2164,283.7004,0.17022024,shallow,2021 ,07,14
12081,12,40,0,2174,285.0114,0.17100684,shallow,2021 ,07,14
12081,12,50,0,2178,285.5358,0.17132148,shallow,2021 ,07,14
12081,13,0,0,2146,281.3406,0.16880436,shallow,2021 ,07,14
12081,13,10,0,2101,275.4411,0.16526466,shallow,2021 ,07,14
12081,13,20,0,1269,166.3659,0.09981954,shallow,2021 ,07,14
12081,13,30,0,1880,246.468,0.1478808,shallow,2021 ,07,14
12081,13,40,0,1926,252.4986,0.15149916,shallow,2021 ,07,14
12081,13,50,0,1665,218.2815,0.1309689,shallow,2021 ,07,14
12081,14,0,0,1596,209.2356,0.12554136,shallow,2021 ,07,14
12081,14,10,0,1326,173.8386,0.10430316,shallow,2021 ,07,14
12081,14,20,0,1218,159.6798,0.09580788,shallow,2021 ,07,14
12081,14,30,0,657,86.1327,0.05167962,shallow,2021 ,07,14
12081,14,40,0,694,90.9834,0.05459004,shallow,2021 ,07,14
12081,14,50,0,762,99.8982,0.05993892,shallow,2021 ,07,14
12081,15,0,0,1056,138.4416,0.08306496,shallow,2021 ,07,14
12081,15,10,0,897,117.5967,0.07055802,shallow,2021 ,07,14
12081,15,20,0,501,65.6811,0.03940866,shallow,2021 ,07,14
12081,15,30,0,769,100.8159,0.06048954,shallow,2021 ,07,14
12081,15,40,0,796,104.3556,0.06261336,shallow,2021 ,07,14
12081,15,50,0,465,60.9615,0.0365769,shallow,2021 ,07,14
12081,16,0,0,537,70.4007,0.04224042,shallow,2021 ,07,14
12081,16,10,0,780,102.258,0.0613548,shallow,2021 ,07,14
12081,16,20,0,853,111.8283,0.06709698,shallow,2021 ,07,14
12081,16,30,0,893,117.0723,0.07024338,shallow,2021 ,07,14
12081,16,40,0,734,96.2274,0.05773644,shallow,2021 ,07,14
12081,16,50,0,604,79.1844,0.04751064,shallow,2021 ,07,14
12081,17,0,0,545,71.4495,0.0428697,shallow,2021 ,07,14
12081,17,10,0,204,26.7444,0.01604664,shallow,2021 ,07,14
12081,17,20,0,161,21.1071,0.01266426,shallow,2021 ,07,14
12081,17,30,0,116,15.2076,0.00912456,shallow,2021 ,07,14
12081,17,40,0,92,12.0612,0.00723672,shallow,2021 ,07,14
12081,17,50,0,90,11.799,0.0070794,shallow,2021 ,07,14
12081,18,0,0,107,14.0277,0.00841662,shallow,2021 ,07,14
12081,18,10,0,119,15.6009,0.00936054,shallow,2021 ,07,14
12081,18,20,0,110,14.421,0.0086526,shallow,2021 ,07,14
12081,18,30,0,89,11.6679,0.00700074,shallow,2021 ,07,14
12081,18,40,0,66,8.6526,0.00519156,shallow,2021 ,07,14
12081,18,50,0,48,6.2928,0.00377568,shallow,2021 ,07,14
12081,19,0,0,24,3.1464,0.00188784,shallow,2021 ,07,14
12081,19,10,0,4,0.5244,3.1464e-4,shallow,2021 ,07,14
12081,19,20,0,0,0,0,shallow,2021 ,07,14
12081,19,30,0,0,0,0,shallow,2021 ,07,14
12081,19,40,0,0,0,0,shallow,2021 ,07,14
12081,19,50,0,0,0,0,shallow,2021 ,07,14
12081,20,0,0,0,0,0,shallow,2021 ,07,14
12081,20,10,0,0,0,0,shallow,2021 ,07,14
12081,20,20,0,0,0,0,shallow,2021 ,07,14
12081,20,30,0,0,0,0,shallow,2021 ,07,14
12081,20,40,0,0,0,0,shallow,2021 ,07,14
12081,20,50,0,0,0,0,shallow,2021 ,07,14
12081,21,0,0,0,0,0,shallow,2021 ,07,14
12081,21,10,0,0,0,0,shallow,2021 ,07,14
12081,21,20,0,0,0,0,shallow,2021 ,07,14
12081,21,30,0,0,0,0,shallow,2021 ,07,14
12081,21,40,0,0,0,0,shallow,2021 ,07,14
12081,21,50,0,0,0,0,shallow,2021 ,07,14
12081,22,0,0,0,0,0,shallow,2021 ,07,14
12081,22,10,0,0,0,0,shallow,2021 ,07,14
12081,22,20,0,0,0,0,shallow,2021 ,07,14
12081,22,30,0,0,0,0,shallow,2021 ,07,14
12081,22,40,0,0,0,0,shallow,2021 ,07,14
12081,22,50,0,0,0,0,shallow,2021 ,07,14
12081,23,0,0,0,0,0,shallow,2021 ,07,14
12081,23,10,0,0,0,0,shallow,2021 ,07,14
12081,23,20,0,0,0,0,shallow,2021 ,07,14
12081,23,30,0,0,0,0,shallow,2021 ,07,14
12081,23,40,0,0,0,0,shallow,2021 ,07,14
12081,23,50,0,0,0,0,shallow,2021 ,07,14
12081,24,0,0,0,0,0,shallow,2021 ,07,14
12080,0,10,0,0,0,0,deep,2021 ,07,14
12080,0,20,0,0,0,0,deep,2021 ,07,14
12080,0,30,0,0,0,0,deep,2021 ,07,14
12080,0,40,0,0,0,0,deep,2021 ,07,14
12080,0,50,0,0,0,0,deep,2021 ,07,14
12080,1,0,0,0,0,0,deep,2021 ,07,14
12080,1,10,0,0,0,0,deep,2021 ,07,14
12080,1,20,0,0,0,0,deep,2021 ,07,14
12080,1,30,0,0,0,0,deep,2021 ,07,14
12080,1,40,0,0,0,0,deep,2021 ,07,14
12080,1,50,0,0,0,0,deep,2021 ,07,14
12080,2,0,0,0,0,0,deep,2021 ,07,14
12080,2,10,0,0,0,0,deep,2021 ,07,14
12080,2,20,0,0,0,0,deep,2021 ,07,14
12080,2,30,0,0,0,0,deep,2021 ,07,14
12080,2,40,0,0,0,0,deep,2021 ,07,14
12080,2,50,0,0,0,0,deep,2021 ,07,14
12080,3,0,0,0,0,0,deep,2021 ,07,14
12080,3,10,0,0,0,0,deep,2021 ,07,14
12080,3,20,0,0,0,0,deep,2021 ,07,14
12080,3,30,0,0,0,0,deep,2021 ,07,14
12080,3,40,0,0,0,0,deep,2021 ,07,14
12080,3,50,0,0,0,0,deep,2021 ,07,14
12080,4,0,0,0,0,0,deep,2021 ,07,14
12080,4,10,0,0,0,0,deep,2021 ,07,14
12080,4,20,0,0,0,0,deep,2021 ,07,14
12080,4,30,0,0,0,0,deep,2021 ,07,14
12080,4,40,0,0,0,0,deep,2021 ,07,14
12080,4,50,0,0,0,0,deep,2021 ,07,14
12080,5,0,0,0,0,0,deep,2021 ,07,14
12080,5,10,0,0,0,0,deep,2021 ,07,14
12080,5,20,0,0,0,0,deep,2021 ,07,14
12080,5,30,0,0,0,0,deep,2021 ,07,14
12080,5,40,0,0,0,0,deep,2021 ,07,14
12080,5,50,0,0,0,0,deep,2021 ,07,14
12080,6,0,0,0,0,0,deep,2021 ,07,14
12080,6,10,0,0,0,0,deep,2021 ,07,14
12080,6,20,0,0,0,0,deep,2021 ,07,14
12080,6,30,0,0,0,0,deep,2021 ,07,14
12080,6,40,0,0,0,0,deep,2021 ,07,14
12080,6,50,0,0,0,0,deep,2021 ,07,14
12080,7,0,0,0,0,0,deep,2021 ,07,14
