Data from Control_Trend18_2.txt Node
Standard Time	Epoch Time	Value
12:52:25.860	1656521545860.000860000	0.01
12:52:26.115	1656521546115.000115000	0.02
12:52:26.370	1656521546370.000370000	0.02
12:52:26.624	1656521546624.000624000	0.02
12:52:26.880	1656521546880.000880000	0.01
12:52:27.135	1656521547135.000135000	0.01
12:52:27.390	1656521547390.000390000	0.01
12:52:27.645	1656521547645.000645000	0.02
12:52:27.900	1656521547900.000900000	0.02
12:52:28.155	1656521548155.000155000	0.02
12:52:28.410	1656521548410.000410000	0.02
12:52:28.665	1656521548665.000665000	0.02
12:52:28.920	1656521548920.000920000	0.01
12:52:29.177	1656521549177.000177000	0.01
12:52:29.430	1656521549430.000430000	0.02
12:52:29.684	1656521549684.000684000	0.01
12:52:29.940	1656521549940.000940000	0.01
12:52:30.195	1656521550195.000195000	0.02
12:52:30.453	1656521550453.000453000	0.02
12:52:30.706	1656521550706.000706000	0.01
12:52:30.961	1656521550961.000961000	0.01
12:52:31.215	1656521551215.000215000	0.02
12:52:31.471	1656521551471.000471000	0.01
12:52:31.724	1656521551724.000724000	0.01
12:52:31.980	1656521551980.000980000	0.01
12:52:32.235	1656521552235.000235000	0.01
12:52:32.490	1656521552490.000490000	0.02
12:52:32.751	1656521552751.000751000	0.02
12:52:33.000	1656521553000.000000000	0.01
12:52:33.254	1656521553254.000254000	0.01
12:52:33.510	1656521553510.000510000	0.02
12:52:33.771	1656521553771.000771000	0.01
12:52:34.020	1656521554020.000020000	0.01
12:52:34.275	1656521554275.000275000	0.02
12:52:34.530	1656521554530.000530000	0.01
12:52:34.784	1656521554784.000784000	0.01
12:52:35.040	1656521555040.000040000	0.02
12:52:35.296	1656521555296.000296000	0.02
12:52:35.551	1656521555551.000551000	0.01
12:52:35.806	1656521555806.000806000	0.02
12:52:36.061	1656521556061.000061000	0.03
12:52:36.316	1656521556316.000316000	0.03
12:52:36.570	1656521556570.000570000	0.02
12:52:36.831	1656521556831.000831000	0.01
12:52:37.079	1656521557079.000079000	0.02
12:52:37.335	1656521557335.000335000	0.02
12:52:37.590	1656521557590.000590000	0.02
12:52:37.845	1656521557845.000845000	0.01
12:52:38.100	1656521558100.000100000	0.01
12:52:38.355	1656521558355.000355000	0.01
12:52:38.611	1656521558611.000611000	0.02
12:52:38.866	1656521558866.000866000	0.02
12:52:39.122	1656521559122.000122000	0.02
12:52:39.375	1656521559375.000375000	0.01
12:52:39.630	1656521559630.000630000	0.01
12:52:39.886	1656521559886.000886000	0.01
12:52:40.141	1656521560141.000141000	0.01
12:52:40.396	1656521560396.000396000	0.01
12:52:40.651	1656521560651.000651000	0.02
12:52:40.911	1656521560911.000911000	0.01
12:52:41.160	1656521561160.000160000	0.01
12:52:41.426	1656521561426.000426000	0.01
12:52:41.670	1656521561670.000670000	0.02
