"Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"15OFR5ML",0.000506,146.906,0.491,206.593,-89.593,0.533,"C3","H"
"15OFR5ML",0.0002628,117.935,71.712,184.333,-88.823,0.277,"C3","CH"
"15OFR5ML",0.0004432,135.189,0.866,209.667,-0.349,0.467,"C3","W"
"15OFR5ML",0.0002772,125.571,78,184.667,0,0.292,"C3","CW"
"15OFR5ML",0.16,161.31,0,243,0,0,"C3","A"
"15OFR5ML",0.055,126.721,0,237,0,0,"C3","CA"
"15OFR5ML",0.0003543,156.966,0.431,217.333,-89.418,0.373,"C4","H"
"15OFR5ML",0.0002781,119.528,89.922,158.016,-89.444,0.293,"C1","CH"
"15OFR5ML",0.0002261,138.487,99.385,178.874,-89.772,0.238,"C4","CH"
"15OFR5ML",0.0003983,141.16,0.527,190,-0.647,0.42,"C4","W"
"15OFR5ML",0.0002476,118.913,0.333,180.287,-0.833,0.26,"C4","CW"
"15OFR5ML",0.127,160.663,0,228,0,0,"C4","A"
"15OFR5ML",0.046,135.526,0,228,0,0,"C4","CA"
"15OFR5ML",0.0004728,127.601,0,184.83,-89.129,0.498,"C5","H"
"15OFR5ML",0.000279,104.063,0.333,165.628,-89.261,0.294,"C5","CH"
"15OFR5ML",0.0003857,146.485,83.103,195.051,-1.469,0.406,"C5","W"
"15OFR5ML",0.0002306,127.282,87.521,186.479,-0.895,0.242,"C5","CW"
"15OFR5ML",0.146,153.346,0,233,0,0,"C5","A"
"15OFR5ML",0.0004826,156.05,1.155,207.862,-2.67,0.508,"C1","W"
"15OFR5ML",0.054,123.953,0,227,0,0,"C5","CA"
"15OFR5ML",0.0002602,128.443,0.667,198.871,-0.595,0.274,"C1","CW"
"15OFR5ML",0.177,167.004,0,229,0,0,"C1","A"
"15OFR5ML",0.061,137.577,0,229,0,0,"C1","CA"
"15OFR5ML",0.000549,153.241,0.27,207.032,-90.563,0.579,"C2","H"
"15OFR5ML",0.0002862,129.135,0,202.494,-89.459,0.301,"C2","CH"
"15OFR5ML",0.0004692,150.712,0.778,209,0.768,0.494,"C2","W"
"30OFR1ML",0.000441,135.202,0.325,198.873,-92.38,0.437,"C1","H"
"30OFR1ML",0.0002561,126.837,1.333,183,0,0.253,"C2","CW"
"30OFR1ML",0.113,153.552,0,228,0,0,"C2","A"
"30OFR1ML",0.048,130.657,0,205,0,0,"C2","CA"
"30OFR1ML",0.0003953,165.011,111.426,217.137,-90.591,0.391,"C3","H"
"30OFR1ML",0.000254,139.41,1.57,195.667,-91.38,0.251,"C3","CH"
"30OFR1ML",0.0003597,151.416,0.734,194.506,-0.162,0.356,"C3","W"
"30OFR1ML",0.0002581,137.245,1,185,0,0.255,"C3","CW"
"30OFR1ML",0.111,160.552,0,235,0,0,"C3","A"
"30OFR1ML",0.049,143.78,0,235,0,0,"C3","CA"
"30OFR1ML",0.0003851,150.375,0.81,194.616,-91.97,0.381,"C4","H"
"30OFR1ML",0.0002794,132.241,1.127,186.293,-92.299,0.276,"C1","CH"
"30OFR1ML",0.0002622,143.716,0.684,200.092,-92.228,0.259,"C4","CH"
"30OFR1ML",0.0003211,137.006,0,188.159,-0.546,0.318,"C4","W"
"30OFR1ML",0.0002002,127.24,0.333,170.333,-0.877,0.198,"C4","CW"
"30OFR1ML",0.111,158.633,0,227,0,0,"C4","A"
"30OFR1ML",0.044,141.533,0,221,0,0,"C4","CA"
"30OFR1ML",0.0003353,150.222,0.123,193.326,-93.663,0.331,"C5","H"
"30OFR1ML",0.0002337,152.192,123.748,193.335,-93.249,0.231,"C5","CH"
"30OFR1ML",0.000313,160.576,104.634,189,-2.797,0.31,"C5","W"
"30OFR1ML",0.0002276,148.812,104.275,194.333,-2.055,0.225,"C5","CW"
"30OFR1ML",0.088,169.297,0,231,0,0,"C5","A"
"30OFR1ML",0.0003364,140.202,0.445,197.758,3.305,0.332,"C1","W"
"30OFR1ML",0.039,152.925,0,224,0,0,"C5","CA"
"30OFR1ML",0.0002215,131.09,0.333,203.556,3.165,0.219,"C1","CW"
"30OFR1ML",0.116,165.148,0,215,0,0,"C1","A"
"30OFR1ML",0.047,136.026,0,206,0,0,"C1","CA"
"30OFR1ML",0.0003648,149.898,93.873,188.333,-91.6,0.361,"C2","H"
"30OFR1ML",0.0002378,132.761,85.186,190.24,-90.738,0.235,"C2","CH"
"30OFR1ML",0.0003882,141.449,1.84,185.423,0.602,0.384,"C2","W"
"30OFR2ML",0.000434,175.646,18.465,229.87,-86.279,0.462,"C1","H"
"30OFR2ML",0.0002363,196.972,118.463,231,-0.214,0.251,"C2","CW"
"30OFR2ML",0.142,182.121,0,241,0,0,"C2","A"
"30OFR2ML",0.047,181.037,0,240,0,0,"C2","CA"
"30OFR2ML",0.0004665,173.639,0.458,242.415,-86.323,0.497,"C3","H"
"30OFR2ML",0.00026,147.591,0,233.766,-87.477,0.277,"C3","CH"
"30OFR2ML",0.0004964,194.029,1.333,238.433,0.61,0.529,"C3","W"
"30OFR2ML",0.000275,196.53,2.038,241.077,0.735,0.292,"C3","CW"
"30OFR2ML",0.21,178.334,0,249,0,0,"C3","A"
"30OFR2ML",0.065,182.874,0,249,0,0,"C3","CA"
"30OFR2ML",0.000391,174.361,0.387,230.707,-89.097,0.416,"C4","H"
"30OFR2ML",0.0002504,183.868,125.577,226.752,-86.977,0.267,"C1","CH"
"30OFR2ML",0.0002416,181.124,0.333,228.039,-89.791,0.257,"C4","CH"
"30OFR2ML",0.0004331,164.532,0.444,229.333,0.932,0.461,"C4","W"
"30OFR2ML",0.00026,170.727,0.333,229.898,0.971,0.277,"C4","CW"
"30OFR2ML",0.147,176.258,0,240,0,0,"C4","A"
"30OFR2ML",0.053,179.539,0,235,0,0,"C4","CA"
"30OFR2ML",0.0003418,172.928,91.168,223.021,-90.295,0.364,"C5","H"
"30OFR2ML",0.0002205,186.401,126.424,224.213,-90.229,0.234,"C5","CH"
"30OFR2ML",0.0003822,182.519,0,231.333,0,0.407,"C5","W"
"30OFR2ML",0.0002293,174.14,0.356,233.064,-0.22,0.244,"C5","CW"
"30OFR2ML",0.12,181.642,0,239,0,0,"C5","A"
"30OFR2ML",0.0004296,183.042,0.667,232.934,4.822,0.457,"C1","W"
"30OFR2ML",0.044,174.073,0,239,0,0,"C5","CA"
"30OFR2ML",0.0002267,194.203,0.533,231.262,5.134,0.241,"C1","CW"
"30OFR2ML",0.179,174.746,0,240,0,0,"C1","A"
"30OFR2ML",0.051,178.618,0,237,0,0,"C1","CA"
"30OFR2ML",0.000391,183.52,0.324,229,-88.839,0.416,"C2","H"
"30OFR2ML",0.0002223,177.611,0.185,232.751,-89.545,0.236,"C2","CH"
"30OFR2ML",0.0004208,177.37,107.999,227.142,0.36,0.448,"C2","W"
"30OFR3ML",0.000435,131.567,0.333,198.279,-89.01,0.448,"C1","H"
"30OFR3ML",0.0002418,127.366,78.088,192.424,1.337,0.249,"C2","CW"
"30OFR3ML",0.129,146.017,0,228,0,0,"C2","A"
"30OFR3ML",0.057,131.718,0,224,0,0,"C2","CA"
"30OFR3ML",0.0003309,152.574,0.667,192.149,-90.163,0.341,"C3","H"
"30OFR3ML",0.000255,149.618,0.497,193.234,-89.577,0.262,"C3","CH"
"30OFR3ML",0.0004668,153.572,0.377,197.025,0.576,0.481,"C3","W"
"30OFR3ML",0.000285,139.989,2.184,192.481,-0.189,0.293,"C3","CW"
"30OFR3ML",0.114,157.135,0,232,0,0,"C3","A"
"30OFR3ML",0.055,144.256,0,230,0,0,"C3","CA"
"30OFR3ML",0.0003356,120.299,0.804,180.667,-87.754,0.346,"C4","H"
"30OFR3ML",0.0002578,117.899,2.423,167.358,-87.91,0.265,"C1","CH"
"30OFR3ML",0.0002606,116.563,0.999,155.94,-88.346,0.268,"C4","CH"
"30OFR3ML",0.0003928,125.754,1.1,177.378,0.822,0.405,"C4","W"
"30OFR3ML",0.0002625,114.479,2.082,178.118,1.027,0.27,"C4","CW"
"30OFR3ML",0.116,141.676,0,231,0,0,"C4","A"
"30OFR3ML",0.055,126.519,0,213,0,0,"C4","CA"
"30OFR3ML",0.0003853,153.119,12.083,225.816,-87.765,0.397,"C5","H"
"30OFR3ML",0.0002765,145.546,1.01,199.707,-88.247,0.285,"C5","CH"
"30OFR3ML",0.0003375,147.308,1.315,191.115,1.277,0.348,"C5","W"
"30OFR3ML",0.0002456,158.89,0.705,217.525,1.317,0.253,"C5","CW"
"30OFR3ML",0.12,158.531,0,232,0,0,"C5","A"
"30OFR3ML",0.0003937,161.956,0.333,215.815,1.504,0.406,"C1","W"
"30OFR3ML",0.058,144.456,0,229,0,0,"C5","CA"
"30OFR3ML",0.0002409,153.174,0.333,217.268,1.343,0.248,"C1","CW"
"30OFR3ML",0.121,160.491,0,232,0,0,"C1","A"
"30OFR3ML",0.05,142.982,0,232,0,0,"C1","CA"
"30OFR3ML",0.0003937,130.112,0.543,223.459,-88.906,0.406,"C2","H"
"30OFR3ML",0.0002709,109.876,0.211,180.579,-89.005,0.279,"C2","CH"
"30OFR3ML",0.0003506,115.007,77.163,162.555,1.536,0.361,"C2","W"
"30OFR4ML",0.0003525,155.826,3.828,217.113,-88.139,0.375,"C1","H"
"30OFR4ML",0.0002444,124.047,0.333,187.333,0,0.26,"C2","CW"
"30OFR4ML",0.127,152.737,0,220,0,0,"C2","A"
"30OFR4ML",0.04,142.916,0,215,0,0,"C2","CA"
"30OFR4ML",0.0003218,176.883,2.338,210.527,-86.541,0.342,"C3","H"
"30OFR4ML",0.0002092,170.136,0.489,213.852,-86.619,0.223,"C3","CH"
"30OFR4ML",0.0005266,162.881,0.619,232.757,-1.341,0.561,"C3","W"
"30OFR4ML",0.0002541,179.927,127.694,235.917,-2.187,0.27,"C3","CW"
"30OFR4ML",0.146,177.657,0,238,0,0,"C3","A"
"30OFR4ML",0.045,170.388,0,238,0,0,"C3","CA"
"30OFR4ML",0.0003332,175.387,122.074,214.889,-87.879,0.355,"C4","H"
"30OFR4ML",0.0002171,167.932,5.745,215.707,-89.534,0.231,"C1","CH"
"30OFR4ML",0.0002004,163.666,1,209.755,-88.486,0.213,"C4","CH"
"30OFR4ML",0.0003877,146.174,0.333,210.461,0.13,0.413,"C4","W"
"30OFR4ML",0.0002497,141.878,0.333,209.974,-0.405,0.265,"C4","CW"
"30OFR4ML",0.135,151.817,0,228,0,0,"C4","A"
"30OFR4ML",0.047,149.156,0,228,0,0,"C4","CA"
"30OFR4ML",0.0004316,152.519,0.136,208.735,-89.415,0.459,"C5","H"
"30OFR4ML",0.0002444,120.246,0.377,194.454,-88.759,0.26,"C5","CH"
"30OFR4ML",0.0003833,145.471,1.28,210.176,0.659,0.408,"C5","W"
"30OFR4ML",0.0002435,136.757,1.275,200.826,-0.208,0.259,"C5","CW"
"30OFR4ML",0.15,163.651,0,224,0,0,"C5","A"
"30OFR4ML",0.0004598,169.901,1.333,224.716,-0.549,0.489,"C1","W"
"30OFR4ML",0.051,147.249,0,223,0,0,"C5","CA"
"30OFR4ML",0.0002365,166.267,0.833,224.517,-0.214,0.251,"C1","CW"
"30OFR4ML",0.15,179.141,0,236,0,0,"C1","A"
"30OFR4ML",0.044,172.056,0,236,0,0,"C1","CA"
"30OFR4ML",0.0003007,138.489,1.639,203.887,-89.496,0.32,"C2","H"
"30OFR4ML",0.0001785,127.69,89.485,175.045,-89.716,0.189,"C2","CH"
"30OFR4ML",0.0004413,151.722,0.878,215.753,-0.114,0.47,"C2","W"
"30OFR5ML",0.0005326,154.135,91.885,192.667,-87.52,0.532,"C1","H"
"30OFR5ML",0.0002883,160.933,0.425,212.971,0.998,0.287,"C2","CW"
"30OFR5ML",0.189,177.873,0,247,0,0,"C2","A"
"30OFR5ML",0.07,161.993,0,247,0,0,"C2","CA"
"30OFR5ML",0.0004255,139.595,0.399,192.649,-88.514,0.424,"C3","H"
"30OFR5ML",0.0002453,116.082,0.372,194.333,-89.296,0.244,"C3","CH"
"30OFR5ML",0.0003414,142.642,1,182.333,0.843,0.34,"C3","W"
"30OFR5ML",0.0002152,125.55,0.358,168,1.071,0.214,"C3","CW"
"30OFR5ML",0.11,158.058,0,224,0,0,"C3","A"
"30OFR5ML",0.041,139.74,0,204,0,0,"C3","CA"
"30OFR5ML",0.0005636,165.039,1.196,210.352,-90.714,0.562,"C4","H"
"30OFR5ML",0.0002983,132.582,16.535,210.98,-88.264,0.297,"C1","CH"
"30OFR5ML",0.0003033,131.717,0.333,219.307,-90.759,0.302,"C4","CH"
"30OFR5ML",0.0004235,167.067,0.858,214.964,0.815,0.422,"C4","W"
"30OFR5ML",0.0002493,151.961,1.301,209.667,1.386,0.248,"C4","CW"
"30OFR5ML",0.183,182.402,0,233,0,0,"C4","A"
"30OFR5ML",0.06,160.232,0,231,0,0,"C4","CA"
"30OFR5ML",0.0005086,145.465,0.333,203.976,-89.322,0.507,"C5","H"
"30OFR5ML",0.0003164,135.522,0.333,204.252,-89.636,0.315,"C5","CH"
"30OFR5ML",0.0003344,160.034,0.345,196.748,2.236,0.333,"C5","W"
"30OFR5ML",0.0002423,157.603,3.313,201.166,1.189,0.241,"C5","CW"
"30OFR5ML",0.149,160.389,0,237,0,0,"C5","A"
"30OFR5ML",0.0004365,150.125,95.448,190.421,1.054,0.435,"C1","W"
"30OFR5ML",0.063,146.744,0,237,0,0,"C5","CA"
"30OFR5ML",0.0002753,129.269,90.333,185.667,0,0.274,"C1","CW"
"30OFR5ML",0.182,163.366,0,246,0,0,"C1","A"
"30OFR5ML",0.062,142.503,0,246,0,0,"C1","CA"
"30OFR5ML",0.0005296,164.135,111.427,217.461,-87.501,0.528,"C2","H"
"30OFR5ML",0.0003103,144.215,1.851,209.246,-87.776,0.309,"C2","CH"
"30OFR5ML",0.0004775,170.819,1.469,213.667,0.722,0.476,"C2","W"
"45OFR1ML",0.0004465,179.972,129.234,227.753,-87.533,0.444,"C1","H"
"45OFR1ML",0.0002728,166.404,0.782,219.037,-0.639,0.27,"C2","CW"
"45OFR1ML",0.16,177.876,0,248,0,0,"C2","A"
"45OFR1ML",0.054,165.921,0,248,0,0,"C2","CA"
"45OFR1ML",0.0004506,178.237,103.405,223.098,-86.263,0.447,"C3","H"
"45OFR1ML",0.0001849,160.458,0.89,214.919,-86.541,0.183,"C3","CH"
"45OFR1ML",0.000398,176.997,118.995,216.26,0.875,0.395,"C3","W"
"45OFR1ML",0.0002101,140.958,0.58,195.159,1.937,0.208,"C3","CW"
"45OFR1ML",0.159,176.976,0,233,0,0,"C3","A"
"45OFR1ML",0.04,168.441,0,227,0,0,"C3","CA"
"45OFR1ML",0.000395,181.949,109.444,217.567,-88.091,0.392,"C4","H"
"45OFR1ML",0.0002303,157.956,101.583,209.631,-87.478,0.228,"C1","CH"
"45OFR1ML",0.0001798,156.664,2.994,217.333,-88.705,0.178,"C4","CH"
"45OFR1ML",0.0004213,187.526,121.558,232.01,1.652,0.418,"C4","W"
"45OFR1ML",0.0002303,175.246,96.606,224.894,0.757,0.228,"C4","CW"
"45OFR1ML",0.158,181.072,0,239,0,0,"C4","A"
"45OFR1ML",0.041,172.47,0,237,0,0,"C4","CA"
"45OFR1ML",0.0004849,169.868,0.154,232.784,-88.326,0.482,"C5","H"
"45OFR1ML",0.0001808,143.152,0.165,222.333,-88.069,0.179,"C5","CH"
"45OFR1ML",0.0003576,167.076,109.104,232.55,2.271,0.355,"C5","W"
"45OFR1ML",0.0002263,154.122,0.499,227.703,1.541,0.224,"C5","CW"
"45OFR1ML",0.159,182.775,0,242,0,0,"C5","A"
"45OFR1ML",0.0005415,170.718,0,222.355,1.071,0.538,"C1","W"
"45OFR1ML",0.036,163.833,0,240,0,0,"C5","CA"
"45OFR1ML",0.000294,145.242,0.333,220.333,0,0.291,"C1","CW"
"45OFR1ML",0.163,181.052,0,235,0,0,"C1","A"
"45OFR1ML",0.054,169.172,0,233,0,0,"C1","CA"
"45OFR1ML",0.0004556,161.66,0,218,-90.255,0.452,"C2","H"
"45OFR1ML",0.0002738,155.601,0,213.459,-89.363,0.271,"C2","CH"
"45OFR1ML",0.0004425,167.918,0.333,215.051,-0.787,0.439,"C2","W"
"45OFR2ML",0.0005929,140.82,2.758,185.59,-89.163,0.604,"C1","H"
"45OFR2ML",0.0002979,132.283,1.091,194.903,2.224,0.303,"C2","CW"
"45OFR2ML",0.22,149.927,0,224,0,0,"C2","A"
"45OFR2ML",0.076,135.963,0,219,0,0,"C2","CA"
"45OFR2ML",0.0005131,150.407,0.64,203.201,-85.37,0.522,"C3","H"
"45OFR2ML",0.0003075,132.165,0.395,210.222,-86.581,0.312,"C3","CH"
"45OFR2ML",0.0004545,142.828,0.475,188.008,2.547,0.463,"C3","W"
"45OFR2ML",0.0002652,140.547,0.858,207.982,2.499,0.27,"C3","CW"
"45OFR2ML",0.185,162.857,0,238,0,0,"C3","A"
"45OFR2ML",0.066,144.549,0,238,0,0,"C3","CA"
"45OFR2ML",0.0004766,136.743,1,200.79,-88.496,0.485,"C4","H"
"45OFR2ML",0.0003132,145.434,3.877,199.132,-88.414,0.319,"C1","CH"
"45OFR2ML",0.0003315,137.289,75.888,190.058,-87.836,0.337,"C4","CH"
"45OFR2ML",0.0006688,151.491,0.384,191.494,1.566,0.682,"C4","W"
"45OFR2ML",0.0003373,132.709,70.857,211.64,2.617,0.343,"C4","CW"
"45OFR2ML",0.237,152.946,0,238,0,0,"C4","A"
"45OFR2ML",0.093,143.705,0,227,0,0,"C4","CA"
"45OFR2ML",0.0005333,152.047,1.015,210.851,-87.205,0.543,"C5","H"
"45OFR2ML",0.0003286,132.684,2.479,188.626,-86.13,0.334,"C5","CH"
"45OFR2ML",0.0003546,141.742,92.69,186.996,-0.311,0.361,"C5","W"
"45OFR2ML",0.000271,148.485,95.31,213.072,0.612,0.275,"C5","CW"
"45OFR2ML",0.193,163.455,0,238,0,0,"C5","A"
"45OFR2ML",0.0005861,160.358,0.632,213.241,1.975,0.597,"C1","W"
"45OFR2ML",0.068,144.773,0,238,0,0,"C5","CA"
"45OFR2ML",0.0003123,137.448,0.963,233.267,1.414,0.318,"C1","CW"
"45OFR2ML",0.263,155.019,0,240,0,0,"C1","A"
"45OFR2ML",0.081,140.233,0,240,0,0,"C1","CA"
"45OFR2ML",0.0005717,137.773,0.802,218.358,-87.879,0.583,"C2","H"
"45OFR2ML",0.0002969,125.543,1.364,194.424,-87.397,0.302,"C2","CH"
"45OFR2ML",0.0004737,137.69,0,191.695,1.979,0.483,"C2","W"
"45OFR3ML",0.0004595,167.84,2.166,218.667,-88.341,0.488,"C1","H"
"45OFR3ML",0.0002506,144.315,96.177,183.525,0.61,0.265,"C2","CW"
"45OFR3ML",0.153,168.341,0,237,0,0,"C2","A"
"45OFR3ML",0.054,152.387,0,206,0,0,"C2","CA"
"45OFR3ML",0.000386,155.309,0.864,235.8,-89.868,0.409,"C3","H"
"45OFR3ML",0.0002205,156.656,1.421,206.723,-89.307,0.233,"C3","CH"
"45OFR3ML",0.0003913,160.573,1.054,204,-0.39,0.415,"C3","W"
"45OFR3ML",0.0002284,147.624,1,204,0,0.242,"C3","CW"
"45OFR3ML",0.141,174.99,0,240,0,0,"C3","A"
"45OFR3ML",0.046,150.127,0,230,0,0,"C3","CA"
"45OFR3ML",0.0004188,137.919,0.667,207.672,-87.574,0.445,"C4","H"
"45OFR3ML",0.0002408,141.226,102.181,200.235,-87.676,0.255,"C1","CH"
"45OFR3ML",0.0002754,138.424,1.333,182,-88.706,0.292,"C4","CH"
"45OFR3ML",0.0004232,151.296,0.222,205.132,-0.601,0.449,"C4","W"
"45OFR3ML",0.0002656,139.485,0.333,196.809,0.575,0.281,"C4","CW"
"45OFR3ML",0.178,160.9,0,237,0,0,"C4","A"
"45OFR3ML",0.067,136.028,0,223,0,0,"C4","CA"
"45OFR3ML",0.0003816,159.818,0.184,203.975,-88.135,0.405,"C5","H"
"45OFR3ML",0.0002559,146.141,83,209.444,-87.614,0.271,"C5","CH"
"45OFR3ML",0.0004515,160.457,1.105,209.779,1.013,0.479,"C5","W"
"45OFR3ML",0.0002833,157.588,3.529,214.718,1.437,0.3,"C5","CW"
"45OFR3ML",0.169,177.557,0,235,0,0,"C5","A"
"45OFR3ML",0.0003727,163.538,0.512,206.333,1.228,0.395,"C1","W"
"45OFR3ML",0.061,154.344,0,230,0,0,"C5","CA"
"45OFR3ML",0.000201,148.021,0,203.667,1.267,0.213,"C1","CW"
"45OFR3ML",0.138,173.707,0,236,0,0,"C1","A"
"45OFR3ML",0.044,152.141,0,228,0,0,"C1","CA"
"45OFR3ML",0.0004639,154.773,83.83,193.936,-88.029,0.492,"C2","H"
"45OFR3ML",0.0002594,144.778,83.475,194.208,-88.039,0.275,"C2","CH"
"45OFR3ML",0.0003754,153.621,99.346,187.886,0.677,0.398,"C2","W"
"45OFR4ML",0.0003873,144.472,99.257,188.101,-86.08,0.391,"C1","H"
"45OFR4ML",0.000267,145.728,2.333,187.025,1.264,0.269,"C2","CW"
"45OFR4ML",0.162,158.847,0,222,0,0,"C2","A"
"45OFR4ML",0.057,156.139,0,222,0,0,"C2","CA"
"45OFR4ML",0.0003882,149.781,0.729,210.866,-86.668,0.391,"C3","H"
"45OFR4ML",0.0002552,128.268,0,204,-87.357,0.257,"C3","CH"
"45OFR4ML",0.0004342,156.445,1.311,193.333,1.552,0.438,"C3","W"
"45OFR4ML",0.0002572,153.626,1.789,192.949,1.967,0.259,"C3","CW"
"45OFR4ML",0.135,151.206,0,234,0,0,"C3","A"
"45OFR4ML",0.054,148.836,0,234,0,0,"C3","CA"
"45OFR4ML",0.0004665,116.81,0,177.965,-87.714,0.471,"C4","H"
"45OFR4ML",0.0002543,110.169,0.667,185.333,-86.906,0.256,"C1","CH"
"45OFR4ML",0.0002914,122.809,0.333,183.605,-87.879,0.294,"C4","CH"
"45OFR4ML",0.0004127,148.847,89.991,190.108,-0.272,0.416,"C4","W"
"45OFR4ML",0.000265,136.14,94.356,193.548,-0.424,0.267,"C4","CW"
"45OFR4ML",0.15,146.263,0,208,0,0,"C4","A"
"45OFR4ML",0.058,142.369,0,208,0,0,"C4","CA"
"45OFR4ML",0.0004088,140.05,1.892,192.758,-87.254,0.413,"C5","H"
"45OFR4ML",0.0002748,134.684,1.917,185.948,-88.159,0.277,"C5","CH"
"45OFR4ML",0.0003873,150.098,0.333,189.667,0,0.391,"C5","W"
"45OFR4ML",0.0002816,144.283,0.79,194.283,-0.2,0.284,"C5","CW"
"45OFR4ML",0.131,151.168,0,209,0,0,"C5","A"
"45OFR4ML",0.0004391,145.71,1.149,184.552,2.946,0.443,"C1","W"
"45OFR4ML",0.058,151.547,0,209,0,0,"C5","CA"
"45OFR4ML",0.0002699,129.778,0.573,179.333,2.291,0.272,"C1","CW"
"45OFR4ML",0.141,150.65,0,212,0,0,"C1","A"
"45OFR4ML",0.057,149.105,0,212,0,0,"C1","CA"
"45OFR4ML",0.0004792,142.021,0.333,192.227,-89.297,0.484,"C2","H"
"45OFR4ML",0.0002601,133.304,0.333,187.751,-89.351,0.262,"C2","CH"
"45OFR4ML",0.0004283,150.713,1.64,196.18,0.131,0.432,"C2","W"
"45OFR5ML",0.0004338,136.49,2.183e-11,221,-88.568,0.456,"C1","H"
"45OFR5ML",0.000285,159.922,0.667,208.333,0.364,0.299,"C2","CW"
"45OFR5ML",0.156,167.98,0,235,0,0,"C2","A"
"45OFR5ML",0.061,170.301,0,235,0,0,"C2","CA"
"45OFR5ML",0.0003815,162.03,49.724,208.589,-89.05,0.401,"C3","H"
"45OFR5ML",0.0002688,139.192,1.02,213.963,-89.421,0.282,"C3","CH"
"45OFR5ML",0.0003544,176.439,1.59,222.061,0.731,0.372,"C3","W"
"45OFR5ML",0.0002507,161.485,1.502,226.333,0.827,0.263,"C3","CW"
"45OFR5ML",0.131,163.726,0,238,0,0,"C3","A"
"45OFR5ML",0.061,155.67,0,238,0,0,"C3","CA"
"45OFR5ML",0.0003887,159.5,82.605,210.039,-91.332,0.408,"C4","H"
"45OFR5ML",0.0002742,146.584,3.026,223.914,-89.055,0.288,"C1","CH"
"45OFR5ML",0.000276,155.327,61.667,223.667,-90,0.29,"C4","CH"
"45OFR5ML",0.000469,157.739,68.495,223.667,0.221,0.493,"C4","W"
"45OFR5ML",0.0002796,139.997,69.288,223.667,-0.185,0.293,"C4","CW"
"45OFR5ML",0.159,158.083,0,232,0,0,"C4","A"
"45OFR5ML",0.061,141.165,0,232,0,0,"C4","CA"
"45OFR5ML",0.0003716,171.24,1.051,232.93,-86.929,0.39,"C5","H"
"45OFR5ML",0.0002525,165.724,0.333,228.409,-87.537,0.265,"C5","CH"
"45OFR5ML",0.0004122,169.889,118.93,211.377,1.507,0.433,"C5","W"
"45OFR5ML",0.0002543,156.029,2.457,204.104,1.427,0.267,"C5","CW"
"45OFR5ML",0.124,159.646,0,235,0,0,"C5","A"
"45OFR5ML",0.0004708,172.557,1.408,220.438,-1.429,0.495,"C1","W"
"45OFR5ML",0.06,153.722,0,233,0,0,"C5","CA"
"45OFR5ML",0.0002697,184.812,0.483,220.667,-0.577,0.283,"C1","CW"
"45OFR5ML",0.158,166.877,0,237,0,0,"C1","A"
"45OFR5ML",0.061,160.956,0,237,0,0,"C1","CA"
"45OFR5ML",0.0004248,161.207,0.333,213.379,-89.025,0.446,"C2","H"
"45OFR5ML",0.0002733,159.52,0.333,215.481,-88.293,0.287,"C2","CH"
"45OFR5ML",0.0004428,158.156,1.51,213.752,0.351,0.465,"C2","W"
"55OFR1ML",0.0005283,161.131,3.659,206.528,-89.345,0.526,"C1","H"
"55OFR1ML",0.0002712,150.688,0.69,203.37,-0.213,0.27,"C2","CW"
"55OFR1ML",0.181,167.761,0,223,0,0,"C2","A"
"55OFR1ML",0.05,161.237,0,223,0,0,"C2","CA"
"55OFR1ML",0.0005634,152.243,79.286,194.542,-91.023,0.561,"C3","H"
"55OFR1ML",0.0003304,140.288,0.333,187.315,-91.048,0.329,"C3","CH"
"55OFR1ML",0.0004339,145.355,0.449,202.87,-0.532,0.432,"C3","W"
"55OFR1ML",0.0002892,143.86,0.858,209.863,-0.2,0.288,"C3","CW"
"55OFR1ML",0.194,161.579,0,222,0,0,"C3","A"
"55OFR1ML",0.068,151.357,0,212,0,0,"C3","CA"
"55OFR1ML",0.0005012,165.1,105.667,211,-90,0.499,"C4","H"
"55OFR1ML",0.0003455,145.914,97.333,206,-90,0.344,"C1","CH"
"55OFR1ML",0.0002501,175.864,115.556,214.667,-91.155,0.249,"C4","CH"
"55OFR1ML",0.0003626,150.909,0.333,212.517,-0.318,0.361,"C4","W"
"55OFR1ML",0.000225,143.788,0.333,210.303,0.771,0.224,"C4","CW"
"55OFR1ML",0.154,164.56,0,223,0,0,"C4","A"
"55OFR1ML",0.044,167.35,0,223,0,0,"C4","CA"
"55OFR1ML",0.0004268,142.054,2,206,-90,0.425,"C5","H"
"55OFR1ML",0.0002872,129.465,55.501,190.667,-90.804,0.286,"C5","CH"
"55OFR1ML",0.0004469,140.565,0.333,182.185,1.29,0.445,"C5","W"
"55OFR1ML",0.0002802,135.629,2.499,193.264,1.854,0.279,"C5","CW"
"55OFR1ML",0.15,154.844,0,212,0,0,"C5","A"
"55OFR1ML",0.0003867,152.134,0.003,203.667,1.044,0.385,"C1","W"
"55OFR1ML",0.065,146.657,0,212,0,0,"C5","CA"
"55OFR1ML",0.0002802,143.067,2.201,209.048,1.236,0.279,"C1","CW"
"55OFR1ML",0.181,175.11,0,225,0,0,"C1","A"
"55OFR1ML",0.074,159.475,0,221,0,0,"C1","CA"
"55OFR1ML",0.0005072,152.368,0,210.333,-89.091,0.505,"C2","H"
"55OFR1ML",0.0002913,144.257,0.333,210.333,-90,0.29,"C2","CH"
