"2021-07-22";"10:19:40";"WinControl (rev 1112) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2021-07-19 06:59:36.000";"2021-07-19";"06:59:36";"F";"691";"303";"1012";"24";"0.701";"7.1"
"2021-07-19 07:00:10.000";"2021-07-19";"07:00:10";"F";"692";"315";"938";"26";"0.664";"7.3"
"2021-07-19 07:00:26.000";"2021-07-19";"07:00:26";"F";"693";"395";"1383";"17";"0.714";"5.1"
"2021-07-19 07:01:37.000";"2021-07-19";"07:01:37";"F";"694";"398";"1171";"31";"0.660";"8.6"
"2021-07-19 07:02:13.000";"2021-07-19";"07:02:13";"F";"695";"321";"979";"33";"0.672";"9.3"
"2021-07-19 07:02:31.000";"2021-07-19";"07:02:31";"F";"696";"357";"999";"38";"0.643";"10.3"
"2021-07-19 07:02:44.000";"2021-07-19";"07:02:44";"F";"697";"358";"1137";"34";"0.685";"9.8"
"2021-07-19 07:03:13.000";"2021-07-19";"07:03:13";"F";"698";"384";"1007";"38";"0.619";"9.9"
"2021-07-19 07:03:27.000";"2021-07-19";"07:03:27";"F";"699";"367";"1306";"37";"0.719";"11.2"
"2021-07-19 10:15:15.998";"2021-07-19";"10:15:15";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=9;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 10:15:16.000";"2021-07-19";"10:15:16";"F";"701";"531";"1527";"536";"0.652";"146.8"
"2021-07-19 10:15:23.000";"2021-07-19";"10:15:23";"F";"702";"439";"1267";"538";"0.654";"147.8"
"2021-07-19 10:15:33.000";"2021-07-19";"10:15:33";"F";"703";"461";"1329";"498";"0.653";"136.6"
"2021-07-19 10:15:47.000";"2021-07-19";"10:15:47";"F";"704";"429";"1319";"533";"0.675";"151.1"
"2021-07-19 10:15:58.000";"2021-07-19";"10:15:58";"F";"705";"466";"1163";"547";"0.599";"137.6"
"2021-07-19 10:16:06.000";"2021-07-19";"10:16:06";"F";"706";"492";"1505";"552";"0.673";"156.0"
"2021-07-19 10:16:14.000";"2021-07-19";"10:16:14";"F";"707";"481";"1322";"553";"0.636";"147.7"
"2021-07-19 10:16:22.000";"2021-07-19";"10:16:22";"F";"708";"453";"1244";"562";"0.636";"150.1"
"2021-07-19 10:16:28.000";"2021-07-19";"10:16:28";"F";"709";"448";"1063";"570";"0.579";"138.6"
"2021-07-19 10:16:39.000";"2021-07-19";"10:16:39";"F";"710";"349";"926";"575";"0.623";"150.5"
"2021-07-19 10:16:48.000";"2021-07-19";"10:16:48";"F";"711";"343";"978";"582";"0.649";"158.6"
"2021-07-19 10:16:55.000";"2021-07-19";"10:16:55";"F";"712";"539";"1310";"570";"0.589";"141.0"
"2021-07-19 10:17:03.000";"2021-07-19";"10:17:03";"F";"713";"646";"1481";"563";"0.564";"133.4"
"2021-07-19 10:17:10.000";"2021-07-19";"10:17:10";"F";"714";"547";"1412";"557";"0.613";"143.4"
"2021-07-19 10:17:18.000";"2021-07-19";"10:17:18";"F";"715";"501";"1386";"548";"0.639";"147.1"
"2021-07-19 10:17:26.000";"2021-07-19";"10:17:26";"F";"716";"527";"1342";"539";"0.607";"137.4"
"2021-07-19 10:17:37.000";"2021-07-19";"10:17:37";"F";"717";"467";"1314";"544";"0.645";"147.4"
"2021-07-19 10:17:44.000";"2021-07-19";"10:17:44";"F";"718";"444";"1265";"587";"0.649";"160.0"
"2021-07-19 10:17:49.000";"2021-07-19";"10:17:49";"F";"719";"518";"1498";"589";"0.654";"161.8"
"2021-07-19 10:17:55.000";"2021-07-19";"10:17:55";"F";"720";"508";"1340";"583";"0.621";"152.1"
"2021-07-19 10:18:03.000";"2021-07-19";"10:18:03";"F";"721";"569";"1545";"573";"0.632";"152.1"
"2021-07-19 10:18:14.000";"2021-07-19";"10:18:14";"F";"722";"464";"1127";"539";"0.588";"133.1"
"2021-07-19 10:18:26.000";"2021-07-19";"10:18:26";"F";"723";"507";"1221";"408";"0.585";"100.2"
"2021-07-19 10:18:33.000";"2021-07-19";"10:18:33";"F";"724";"457";"1304";"515";"0.650";"140.6"
"2021-07-19 10:18:40.000";"2021-07-19";"10:18:40";"F";"725";"358";"923";"514";"0.612";"132.1"
"2021-07-19 10:19:36.000";"2021-07-19";"10:19:36";"F";"726";"536";"1308";"504";"0.590";"124.9"
"2021-07-19 10:19:43.000";"2021-07-19";"10:19:43";"F";"727";"3";"3";"480";"-";"-"
"2021-07-19 10:19:55.000";"2021-07-19";"10:19:55";"F";"728";"446";"1278";"545";"0.651";"149.0"
"2021-07-19 10:20:02.000";"2021-07-19";"10:20:02";"F";"729";"493";"1323";"474";"0.627";"124.8"
"2021-07-19 10:20:10.000";"2021-07-19";"10:20:10";"F";"730";"432";"1256";"456";"0.656";"125.6"
"2021-07-19 10:20:36.000";"2021-07-19";"10:20:36";"F";"731";"405";"1092";"388";"0.629";"102.5"
"2021-07-19 10:20:47.000";"2021-07-19";"10:20:47";"F";"732";"398";"1154";"160";"0.655";"44.0"
"2021-07-19 10:20:53.000";"2021-07-19";"10:20:53";"F";"733";"462";"1203";"98";"0.616";"25.4"
"2021-07-19 10:20:59.000";"2021-07-19";"10:20:59";"F";"734";"513";"1312";"51";"0.609";"13.0"
"2021-07-19 10:21:07.000";"2021-07-19";"10:21:07";"F";"735";"465";"1290";"40";"0.640";"10.8"
"2021-07-19 10:21:14.000";"2021-07-19";"10:21:14";"F";"736";"0";"0";"57";"-";"-"
"2021-07-19 10:21:23.000";"2021-07-19";"10:21:23";"F";"737";"493";"1424";"82";"0.654";"22.5"
"2021-07-19 10:21:30.000";"2021-07-19";"10:21:30";"F";"738";"447";"1440";"73";"0.690";"21.2"
"2021-07-19 10:21:36.000";"2021-07-19";"10:21:36";"F";"739";"559";"1469";"54";"0.619";"14.0"
"2021-07-19 10:21:42.000";"2021-07-19";"10:21:42";"F";"740";"457";"1250";"53";"0.634";"14.1"
"2021-07-19 10:23:42.998";"2021-07-19";"10:23:42";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 10:23:43.000";"2021-07-19";"10:23:43";"F";"742";"371";"777";"353";"0.523";"77.5"
"2021-07-19 10:23:50.000";"2021-07-19";"10:23:50";"F";"743";"414";"970";"378";"0.573";"91.0"
"2021-07-19 10:23:56.000";"2021-07-19";"10:23:56";"F";"744";"417";"1051";"304";"0.603";"77.0"
"2021-07-19 10:24:03.000";"2021-07-19";"10:24:03";"F";"745";"401";"918";"302";"0.563";"71.4"
"2021-07-19 10:24:09.000";"2021-07-19";"10:24:09";"F";"746";"422";"1096";"406";"0.615";"104.9"
"2021-07-19 10:24:16.000";"2021-07-19";"10:24:16";"F";"747";"344";"697";"496";"0.506";"105.4"
"2021-07-19 10:24:33.000";"2021-07-19";"10:24:33";"F";"748";"458";"1189";"491";"0.615";"126.8"
"2021-07-19 10:24:41.000";"2021-07-19";"10:24:41";"F";"749";"443";"1041";"366";"0.574";"88.2"
"2021-07-19 10:24:48.000";"2021-07-19";"10:24:48";"F";"750";"354";"847";"241";"0.582";"58.9"
"2021-07-19 10:24:56.000";"2021-07-19";"10:24:56";"F";"751";"500";"1057";"121";"0.527";"26.8"
"2021-07-19 10:25:04.000";"2021-07-19";"10:25:04";"F";"752";"433";"1018";"88";"0.575";"21.3"
"2021-07-19 10:25:11.000";"2021-07-19";"10:25:11";"F";"753";"472";"1202";"82";"0.607";"20.9"
"2021-07-19 10:25:17.000";"2021-07-19";"10:25:17";"F";"754";"518";"1168";"83";"0.557";"19.4"
"2021-07-19 10:25:47.000";"2021-07-19";"10:25:47";"F";"755";"493";"998";"621";"0.506";"132.0"
"2021-07-19 10:25:53.000";"2021-07-19";"10:25:53";"F";"756";"457";"1053";"592";"0.566";"140.7"
"2021-07-19 10:26:00.000";"2021-07-19";"10:26:00";"F";"757";"435";"976";"550";"0.554";"128.0"
"2021-07-19 10:26:08.000";"2021-07-19";"10:26:08";"F";"758";"404";"888";"459";"0.545";"105.1"
"2021-07-19 10:26:15.000";"2021-07-19";"10:26:15";"F";"759";"382";"885";"356";"0.568";"84.9"
"2021-07-19 10:26:24.000";"2021-07-19";"10:26:24";"F";"760";"386";"935";"208";"0.587";"51.3"
"2021-07-19 10:26:31.000";"2021-07-19";"10:26:31";"F";"761";"422";"1034";"131";"0.592";"32.6"
"2021-07-19 10:26:36.000";"2021-07-19";"10:26:36";"F";"762";"437";"987";"106";"0.557";"24.8"
"2021-07-19 10:26:50.000";"2021-07-19";"10:26:50";"F";"763";"468";"1011";"162";"0.537";"36.5"
"2021-07-19 10:26:58.000";"2021-07-19";"10:26:58";"F";"764";"328";"621";"276";"0.472";"54.7"
"2021-07-19 10:27:03.000";"2021-07-19";"10:27:03";"F";"765";"410";"944";"330";"0.566";"78.4"
"2021-07-19 10:27:09.000";"2021-07-19";"10:27:09";"F";"766";"370";"879";"309";"0.579";"75.1"
"2021-07-19 10:27:16.000";"2021-07-19";"10:27:16";"F";"767";"361";"846";"208";"0.573";"50.1"
"2021-07-19 10:27:23.000";"2021-07-19";"10:27:23";"F";"768";"477";"1091";"154";"0.563";"36.4"
"2021-07-19 10:27:28.000";"2021-07-19";"10:27:28";"F";"769";"441";"1066";"126";"0.586";"31.0"
"2021-07-19 10:27:36.000";"2021-07-19";"10:27:36";"F";"770";"507";"1166";"168";"0.565";"39.9"
"2021-07-19 10:27:42.000";"2021-07-19";"10:27:42";"F";"771";"387";"936";"209";"0.587";"51.5"
"2021-07-19 10:27:48.000";"2021-07-19";"10:27:48";"F";"772";"340";"885";"187";"0.616";"48.4"
"2021-07-19 10:27:56.000";"2021-07-19";"10:27:56";"F";"773";"496";"1260";"228";"0.606";"58.0"
"2021-07-19 10:28:05.000";"2021-07-19";"10:28:05";"F";"774";"450";"1080";"185";"0.583";"45.3"
"2021-07-19 10:28:13.000";"2021-07-19";"10:28:13";"F";"775";"433";"922";"193";"0.530";"43.0"
"2021-07-19 10:28:20.000";"2021-07-19";"10:28:20";"F";"776";"498";"1169";"202";"0.574";"48.7"
"2021-07-19 10:28:27.000";"2021-07-19";"10:28:27";"F";"777";"408";"1001";"217";"0.592";"54.0"
"2021-07-19 10:28:35.000";"2021-07-19";"10:28:35";"F";"778";"441";"1236";"276";"0.643";"74.5"
"2021-07-19 10:28:41.000";"2021-07-19";"10:28:41";"F";"779";"450";"1259";"297";"0.643";"80.2"
"2021-07-19 10:28:47.000";"2021-07-19";"10:28:47";"F";"780";"369";"1036";"284";"0.644";"76.8"
"2021-07-19 10:28:54.000";"2021-07-19";"10:28:54";"F";"781";"528";"1179";"246";"0.552";"57.0"
"2021-07-19 10:28:59.000";"2021-07-19";"10:28:59";"F";"782";"438";"1001";"228";"0.562";"53.8"
"2021-07-19 10:33:31.998";"2021-07-19";"10:33:31";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=7;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 10:33:32.000";"2021-07-19";"10:33:32";"F";"784";"4";"5";"490";"-";"-"
"2021-07-19 10:33:41.000";"2021-07-19";"10:33:41";"F";"785";"395";"1213";"345";"0.674";"97.7"
"2021-07-19 10:33:48.000";"2021-07-19";"10:33:48";"F";"786";"432";"1365";"364";"0.684";"104.6"
"2021-07-19 10:33:54.000";"2021-07-19";"10:33:54";"F";"787";"422";"1064";"381";"0.603";"96.5"
"2021-07-19 10:34:02.000";"2021-07-19";"10:34:02";"F";"788";"464";"1454";"343";"0.681";"98.1"
"2021-07-19 10:34:06.000";"2021-07-19";"10:34:06";"F";"789";"5";"5";"341";"-";"-"
"2021-07-19 10:34:14.000";"2021-07-19";"10:34:14";"F";"790";"389";"1113";"387";"0.650";"105.7"
"2021-07-19 10:34:24.000";"2021-07-19";"10:34:24";"F";"791";"403";"1031";"353";"0.609";"90.3"
"2021-07-19 10:34:34.000";"2021-07-19";"10:34:34";"F";"792";"406";"955";"177";"0.575";"42.7"
"2021-07-19 10:34:45.000";"2021-07-19";"10:34:45";"F";"793";"371";"1027";"275";"0.639";"73.8"
"2021-07-19 10:34:53.000";"2021-07-19";"10:34:53";"F";"794";"381";"1024";"218";"0.628";"57.5"
"2021-07-19 10:34:58.000";"2021-07-19";"10:34:58";"F";"795";"457";"1393";"215";"0.672";"60.7"
"2021-07-19 10:35:04.000";"2021-07-19";"10:35:04";"F";"796";"3";"4";"180";"-";"-"
"2021-07-19 10:35:08.000";"2021-07-19";"10:35:08";"F";"797";"5";"5";"173";"-";"-"
"2021-07-19 10:35:15.000";"2021-07-19";"10:35:15";"F";"798";"477";"1430";"320";"0.666";"89.5"
"2021-07-19 10:35:22.000";"2021-07-19";"10:35:22";"F";"799";"5";"5";"435";"-";"-"
"2021-07-19 10:35:29.000";"2021-07-19";"10:35:29";"F";"800";"261";"1274";"420";"0.795";"140.2"
"2021-07-19 10:35:34.000";"2021-07-19";"10:35:34";"F";"801";"365";"931";"396";"0.608";"101.1"
"2021-07-19 10:35:46.000";"2021-07-19";"10:35:46";"F";"802";"362";"1097";"326";"0.670";"91.7"
"2021-07-19 10:35:51.000";"2021-07-19";"10:35:51";"F";"803";"4";"4";"270";"-";"-"
"2021-07-19 10:35:56.000";"2021-07-19";"10:35:56";"F";"804";"5";"5";"268";"-";"-"
"2021-07-19 10:36:03.000";"2021-07-19";"10:36:03";"F";"805";"5";"5";"383";"-";"-"
"2021-07-19 10:36:11.000";"2021-07-19";"10:36:11";"F";"806";"378";"968";"358";"0.610";"91.7"
"2021-07-19 10:36:24.000";"2021-07-19";"10:36:24";"F";"807";"462";"1291";"124";"0.642";"33.4"
"2021-07-19 10:36:34.000";"2021-07-19";"10:36:34";"F";"808";"418";"1124";"196";"0.628";"51.7"
"2021-07-19 10:36:56.000";"2021-07-19";"10:36:56";"F";"809";"385";"1241";"38";"0.690";"11.0"
"2021-07-19 10:37:02.000";"2021-07-19";"10:37:02";"F";"810";"355";"867";"67";"0.591";"16.6"
"2021-07-19 10:37:09.000";"2021-07-19";"10:37:09";"F";"811";"4";"4";"113";"-";"-"
"2021-07-19 10:37:21.000";"2021-07-19";"10:37:21";"F";"812";"449";"1155";"106";"0.611";"27.2"
"2021-07-19 10:37:26.000";"2021-07-19";"10:37:26";"F";"813";"2";"4";"84";"-";"-"
"2021-07-19 10:37:32.000";"2021-07-19";"10:37:32";"F";"814";"4";"5";"76";"-";"-"
"2021-07-19 10:37:45.000";"2021-07-19";"10:37:45";"F";"815";"341";"777";"98";"0.561";"23.1"
"2021-07-19 10:37:52.000";"2021-07-19";"10:37:52";"F";"816";"3";"3";"98";"-";"-"
"2021-07-19 10:38:06.000";"2021-07-19";"10:38:06";"F";"817";"396";"851";"148";"0.535";"33.3"
"2021-07-19 10:38:17.000";"2021-07-19";"10:38:17";"F";"818";"374";"928";"119";"0.597";"29.8"
"2021-07-19 10:38:22.000";"2021-07-19";"10:38:22";"F";"819";"4";"4";"173";"-";"-"
"2021-07-19 10:38:30.000";"2021-07-19";"10:38:30";"F";"820";"368";"1160";"299";"0.683";"85.8"
"2021-07-19 10:38:41.000";"2021-07-19";"10:38:41";"F";"821";"399";"1049";"326";"0.620";"84.9"
"2021-07-19 10:40:57.998";"2021-07-19";"10:40:57";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 10:40:58.000";"2021-07-19";"10:40:58";"F";"823";"4";"4";"557";"-";"-"
"2021-07-19 10:41:07.000";"2021-07-19";"10:41:07";"F";"824";"377";"1121";"519";"0.664";"144.7"
"2021-07-19 10:41:15.000";"2021-07-19";"10:41:15";"F";"825";"331";"759";"487";"0.564";"115.4"
"2021-07-19 10:41:29.000";"2021-07-19";"10:41:29";"F";"826";"350";"815";"504";"0.571";"120.9"
"2021-07-19 10:41:36.000";"2021-07-19";"10:41:36";"F";"827";"351";"954";"578";"0.632";"153.4"
"2021-07-19 10:41:43.000";"2021-07-19";"10:41:43";"F";"828";"4";"4";"579";"-";"-"
"2021-07-19 10:41:52.000";"2021-07-19";"10:41:52";"F";"829";"383";"927";"571";"0.587";"140.8"
"2021-07-19 10:42:10.000";"2021-07-19";"10:42:10";"F";"830";"369";"862";"547";"0.572";"131.4"
"2021-07-19 10:42:16.000";"2021-07-19";"10:42:16";"F";"831";"3";"4";"511";"-";"-"
"2021-07-19 10:42:23.000";"2021-07-19";"10:42:23";"F";"832";"306";"765";"489";"0.600";"123.2"
"2021-07-19 10:42:28.000";"2021-07-19";"10:42:28";"F";"833";"4";"5";"508";"-";"-"
"2021-07-19 10:42:45.000";"2021-07-19";"10:42:45";"F";"834";"376";"957";"528";"0.607";"134.6"
"2021-07-19 10:42:53.000";"2021-07-19";"10:42:53";"F";"835";"374";"904";"446";"0.586";"109.8"
"2021-07-19 10:42:57.000";"2021-07-19";"10:42:57";"F";"836";"4";"4";"414";"-";"-"
"2021-07-19 10:43:03.000";"2021-07-19";"10:43:03";"F";"837";"349";"837";"414";"0.583";"101.4"
"2021-07-19 10:43:08.000";"2021-07-19";"10:43:08";"F";"838";"4";"4";"467";"-";"-"
"2021-07-19 10:43:13.000";"2021-07-19";"10:43:13";"F";"839";"5";"5";"469";"-";"-"
"2021-07-19 10:43:20.000";"2021-07-19";"10:43:20";"F";"840";"432";"1151";"448";"0.625";"117.6"
"2021-07-19 10:43:26.000";"2021-07-19";"10:43:26";"F";"841";"378";"936";"374";"0.596";"93.6"
"2021-07-19 10:43:33.000";"2021-07-19";"10:43:33";"F";"842";"324";"742";"297";"0.563";"70.2"
"2021-07-19 10:43:41.000";"2021-07-19";"10:43:41";"F";"843";"330";"813";"401";"0.594";"100.0"
"2021-07-19 10:43:46.000";"2021-07-19";"10:43:46";"F";"844";"4";"4";"447";"-";"-"
"2021-07-19 10:43:53.000";"2021-07-19";"10:43:53";"F";"845";"343";"727";"465";"0.528";"103.1"
"2021-07-19 10:44:00.000";"2021-07-19";"10:44:00";"F";"846";"297";"552";"433";"0.462";"84.0"
"2021-07-19 10:44:06.000";"2021-07-19";"10:44:06";"F";"847";"4";"4";"388";"-";"-"
"2021-07-19 10:44:11.000";"2021-07-19";"10:44:11";"F";"848";"4";"5";"417";"-";"-"
"2021-07-19 10:44:17.000";"2021-07-19";"10:44:17";"F";"849";"4";"4";"443";"-";"-"
"2021-07-19 10:44:25.000";"2021-07-19";"10:44:25";"F";"850";"356";"776";"441";"0.541";"100.2"
"2021-07-19 10:44:32.000";"2021-07-19";"10:44:32";"F";"851";"4";"5";"508";"-";"-"
"2021-07-19 10:44:38.000";"2021-07-19";"10:44:38";"F";"852";"4";"5";"575";"-";"-"
"2021-07-19 10:44:58.000";"2021-07-19";"10:44:58";"F";"853";"443";"1326";"545";"0.666";"152.4"
"2021-07-19 10:45:08.000";"2021-07-19";"10:45:08";"F";"854";"294";"629";"523";"0.533";"117.1"
"2021-07-19 10:45:14.000";"2021-07-19";"10:45:14";"F";"855";"4";"5";"555";"-";"-"
"2021-07-19 10:45:19.000";"2021-07-19";"10:45:19";"F";"856";"5";"5";"601";"-";"-"
"2021-07-19 10:45:29.000";"2021-07-19";"10:45:29";"F";"857";"406";"1153";"632";"0.648";"172.0"
"2021-07-19 10:45:35.000";"2021-07-19";"10:45:35";"F";"858";"5";"5";"621";"-";"-"
"2021-07-19 10:45:47.000";"2021-07-19";"10:45:47";"F";"859";"388";"910";"532";"0.574";"128.3"
"2021-07-19 10:45:53.000";"2021-07-19";"10:45:53";"F";"860";"416";"1139";"424";"0.635";"113.1"
"2021-07-19 10:45:59.000";"2021-07-19";"10:45:59";"F";"861";"4";"4";"403";"-";"-"
"2021-07-19 10:46:11.000";"2021-07-19";"10:46:11";"F";"862";"459";"1173";"451";"0.609";"115.4"
"2021-07-19 11:16:49.998";"2021-07-19";"11:16:49";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=10;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 11:16:50.000";"2021-07-19";"11:16:50";"F";"864";"470";"1346";"130";"0.651";"35.5"
"2021-07-19 11:16:56.000";"2021-07-19";"11:16:56";"F";"865";"471";"1534";"116";"0.693";"33.8"
"2021-07-19 11:17:02.000";"2021-07-19";"11:17:02";"F";"866";"454";"1344";"128";"0.662";"35.6"
"2021-07-19 11:17:08.000";"2021-07-19";"11:17:08";"F";"867";"634";"1745";"122";"0.637";"32.6"
"2021-07-19 11:17:15.000";"2021-07-19";"11:17:15";"F";"868";"418";"1271";"99";"0.671";"27.9"
"2021-07-19 11:17:22.000";"2021-07-19";"11:17:22";"F";"869";"519";"1550";"93";"0.665";"26.0"
"2021-07-19 11:17:28.000";"2021-07-19";"11:17:28";"F";"870";"502";"1471";"103";"0.659";"28.5"
"2021-07-19 11:17:34.000";"2021-07-19";"11:17:34";"F";"871";"515";"1400";"87";"0.632";"23.1"
"2021-07-19 11:17:41.000";"2021-07-19";"11:17:41";"F";"872";"616";"1538";"64";"0.599";"16.1"
"2021-07-19 11:17:54.000";"2021-07-19";"11:17:54";"F";"873";"471";"1514";"57";"0.689";"16.5"
"2021-07-19 11:18:02.000";"2021-07-19";"11:18:02";"F";"874";"445";"678";"69";"0.344";"10.0"
"2021-07-19 11:18:08.000";"2021-07-19";"11:18:08";"F";"875";"413";"1278";"73";"0.677";"20.8"
"2021-07-19 11:18:14.000";"2021-07-19";"11:18:14";"F";"876";"455";"1331";"75";"0.658";"20.7"
"2021-07-19 11:18:20.000";"2021-07-19";"11:18:20";"F";"877";"381";"1092";"70";"0.651";"19.1"
"2021-07-19 11:18:28.000";"2021-07-19";"11:18:28";"F";"878";"393";"1098";"63";"0.642";"17.0"
"2021-07-19 11:18:36.000";"2021-07-19";"11:18:36";"F";"879";"501";"1579";"61";"0.683";"17.5"
"2021-07-19 11:18:49.000";"2021-07-19";"11:18:49";"F";"880";"622";"1538";"124";"0.596";"31.0"
"2021-07-19 11:18:55.000";"2021-07-19";"11:18:55";"F";"881";"460";"1332";"154";"0.655";"42.4"
"2021-07-19 11:19:01.000";"2021-07-19";"11:19:01";"F";"882";"434";"1229";"142";"0.647";"38.6"
"2021-07-19 11:19:07.000";"2021-07-19";"11:19:07";"F";"883";"386";"1008";"137";"0.617";"35.5"
"2021-07-19 11:19:15.000";"2021-07-19";"11:19:15";"F";"884";"515";"1394";"126";"0.631";"33.4"
"2021-07-19 11:19:26.000";"2021-07-19";"11:19:26";"F";"885";"447";"1153";"124";"0.612";"31.9"
"2021-07-19 11:19:34.000";"2021-07-19";"11:19:34";"F";"886";"434";"1154";"140";"0.624";"36.7"
"2021-07-19 11:19:41.000";"2021-07-19";"11:19:41";"F";"887";"496";"1553";"134";"0.681";"38.3"
"2021-07-19 11:19:48.000";"2021-07-19";"11:19:48";"F";"888";"423";"1239";"143";"0.659";"39.6"
"2021-07-19 11:19:55.000";"2021-07-19";"11:19:55";"F";"889";"471";"1477";"155";"0.681";"44.3"
"2021-07-19 11:20:01.000";"2021-07-19";"11:20:01";"F";"890";"539";"1247";"162";"0.568";"38.6"
"2021-07-19 11:20:05.000";"2021-07-19";"11:20:05";"F";"891";"0";"1";"163";"-";"-"
"2021-07-19 11:20:12.000";"2021-07-19";"11:20:12";"F";"892";"510";"1527";"157";"0.666";"43.9"
"2021-07-19 11:20:18.000";"2021-07-19";"11:20:18";"F";"893";"529";"1759";"150";"0.699";"44.0"
"2021-07-19 11:20:25.000";"2021-07-19";"11:20:25";"F";"894";"478";"1496";"150";"0.680";"42.8"
"2021-07-19 11:20:31.000";"2021-07-19";"11:20:31";"F";"895";"383";"1187";"151";"0.677";"42.9"
"2021-07-19 11:20:36.000";"2021-07-19";"11:20:36";"F";"896";"0";"1";"146";"-";"-"
"2021-07-19 11:20:41.000";"2021-07-19";"11:20:41";"F";"897";"0";"2";"143";"-";"-"
"2021-07-19 11:20:49.000";"2021-07-19";"11:20:49";"F";"898";"441";"1317";"136";"0.665";"38.0"
"2021-07-19 11:20:58.000";"2021-07-19";"11:20:58";"F";"899";"228";"598";"131";"0.619";"34.1"
"2021-07-19 11:21:05.000";"2021-07-19";"11:21:05";"F";"900";"464";"1283";"118";"0.638";"31.6"
"2021-07-19 11:21:10.000";"2021-07-19";"11:21:10";"F";"901";"498";"1377";"115";"0.638";"30.8"
"2021-07-19 11:21:16.000";"2021-07-19";"11:21:16";"F";"902";"407";"987";"127";"0.588";"31.4"
"2021-07-19 11:21:25.000";"2021-07-19";"11:21:25";"F";"903";"448";"1447";"145";"0.690";"42.0"
"2021-07-19 11:23:43.998";"2021-07-19";"11:23:43";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 11:23:44.000";"2021-07-19";"11:23:44";"F";"905";"479";"1511";"187";"0.683";"53.6"
"2021-07-19 11:23:50.000";"2021-07-19";"11:23:50";"F";"906";"429";"1298";"181";"0.669";"50.9"
"2021-07-19 11:23:56.000";"2021-07-19";"11:23:56";"F";"907";"444";"1197";"171";"0.629";"45.2"
"2021-07-19 11:24:03.000";"2021-07-19";"11:24:03";"F";"908";"648";"1534";"159";"0.578";"38.6"
"2021-07-19 11:24:09.000";"2021-07-19";"11:24:09";"F";"909";"480";"1425";"153";"0.663";"42.6"
"2021-07-19 11:24:15.000";"2021-07-19";"11:24:15";"F";"910";"408";"1133";"159";"0.640";"42.7"
"2021-07-19 11:24:21.000";"2021-07-19";"11:24:21";"F";"911";"419";"1011";"149";"0.586";"36.7"
"2021-07-19 11:24:30.000";"2021-07-19";"11:24:30";"F";"912";"505";"1316";"125";"0.616";"32.3"
"2021-07-19 11:24:40.000";"2021-07-19";"11:24:40";"F";"913";"551";"1424";"167";"0.613";"43.0"
"2021-07-19 11:24:46.000";"2021-07-19";"11:24:46";"F";"914";"469";"1471";"176";"0.681";"50.3"
"2021-07-19 11:24:52.000";"2021-07-19";"11:24:52";"F";"915";"478";"1278";"173";"0.626";"45.5"
"2021-07-19 11:25:02.000";"2021-07-19";"11:25:02";"F";"916";"371";"1135";"179";"0.673";"50.6"
"2021-07-19 11:25:08.000";"2021-07-19";"11:25:08";"F";"917";"412";"1146";"176";"0.640";"47.3"
"2021-07-19 11:25:14.000";"2021-07-19";"11:25:14";"F";"918";"504";"1122";"170";"0.551";"39.3"
"2021-07-19 11:25:20.000";"2021-07-19";"11:25:20";"F";"919";"423";"1111";"169";"0.619";"43.9"
"2021-07-19 11:25:30.000";"2021-07-19";"11:25:30";"F";"920";"493";"1333";"169";"0.630";"44.7"
"2021-07-19 11:25:37.000";"2021-07-19";"11:25:37";"F";"921";"664";"1542";"165";"0.569";"39.4"
"2021-07-19 11:25:42.000";"2021-07-19";"11:25:42";"F";"922";"476";"1280";"163";"0.628";"43.0"
"2021-07-19 11:25:47.000";"2021-07-19";"11:25:47";"F";"923";"464";"1310";"166";"0.646";"45.0"
