Data from Control_Trend18_2.txt Node
Standard Time	Epoch Time	Value
15:42:38.013	1657050158013.000013000	0.01
15:42:38.268	1657050158268.000268000	0.01
15:42:38.523	1657050158523.000523000	0.01
15:42:38.778	1657050158778.000778000	0.01
15:42:39.033	1657050159033.000033000	0.01
15:42:39.288	1657050159288.000288000	0.01
15:42:39.543	1657050159543.000543000	0.01
15:42:39.797	1657050159797.000797000	0.01
15:42:40.053	1657050160053.000053000	0.01
15:42:40.308	1657050160308.000308000	0.01
15:42:40.563	1657050160563.000563000	0.01
15:42:40.818	1657050160818.000818000	0.01
15:42:41.073	1657050161073.000073000	0.01
15:42:41.328	1657050161328.000328000	0.01
15:42:41.583	1657050161583.000583000	0.01
15:42:41.843	1657050161843.000843000	0.01
15:42:42.093	1657050162093.000093000	0.01
15:42:42.347	1657050162347.000347000	0.01
15:42:42.603	1657050162603.000603000	0.01
15:42:42.858	1657050162858.000858000	0.01
15:42:43.113	1657050163113.000113000	0.01
15:42:43.368	1657050163368.000368000	0.01
15:42:43.623	1657050163623.000623000	0.01
15:42:43.884	1657050163884.000884000	0.01
15:42:44.133	1657050164133.000133000	0.01
15:42:44.389	1657050164389.000389000	0.01
15:42:44.643	1657050164643.000643000	0.01
15:42:44.898	1657050164898.000898000	0.01
15:42:45.153	1657050165153.000153000	0.01
15:42:45.408	1657050165408.000408000	0.01
15:42:45.663	1657050165663.000663000	0.01
15:42:45.922	1657050165922.000922000	0.01
15:42:46.173	1657050166173.000173000	0.01
15:42:46.428	1657050166428.000428000	0.01
15:42:46.683	1657050166683.000683000	0.02
15:42:46.938	1657050166938.000938000	0.01
15:42:47.193	1657050167193.000193000	0.01
15:42:47.447	1657050167447.000447000	0.01
15:42:47.703	1657050167703.000703000	0.01
15:42:47.957	1657050167957.000957000	0.01
15:42:48.218	1657050168218.000218000	0.01
15:42:48.467	1657050168467.000467000	0.01
15:42:48.723	1657050168723.000723000	0.01
15:42:48.978	1657050168978.000978000	0.01
15:42:49.233	1657050169233.000233000	0.01
15:42:49.490	1657050169490.000490000	0.01
15:42:49.743	1657050169743.000743000	0.01
15:42:49.998	1657050169998.000998000	0.01
15:42:50.254	1657050170254.000254000	0.01
15:42:50.508	1657050170508.000508000	0.01
15:42:50.763	1657050170763.000763000	0.01
15:42:51.018	1657050171018.000018000	0.01
15:42:51.272	1657050171272.000272000	0.01
15:42:51.527	1657050171527.000527000	0.01
15:42:51.783	1657050171783.000783000	0.01
15:42:52.037	1657050172037.000037000	0.01
15:42:52.293	1657050172293.000293000	0.01
15:42:52.548	1657050172548.000548000	0.01
15:42:52.803	1657050172803.000803000	0.01
15:42:53.058	1657050173058.000058000	0.01
15:42:53.313	1657050173313.000313000	0.01
15:42:53.568	1657050173568.000568000	0.01
15:42:53.823	1657050173823.000823000	0.01
