Data from 9JQ42_Trend18_1.txt Node
Standard Time	Epoch Time	Value
16:40:01.900	1657053601900.000900000	0.02
16:40:02.154	1657053602154.000154000	0.02
16:40:02.409	1657053602409.000409000	0.01
16:40:02.667	1657053602667.000667000	0.02
16:40:02.918	1657053602918.000918000	0.01
16:40:03.175	1657053603175.000175000	0.02
16:40:03.429	1657053603429.000429000	0.02
16:40:03.684	1657053603684.000684000	0.01
16:40:03.939	1657053603939.000939000	0.02
16:40:04.194	1657053604194.000194000	0.02
16:40:04.452	1657053604452.000452000	0.02
16:40:04.707	1657053604707.000707000	0.02
16:40:04.960	1657053604960.000960000	0.02
16:40:05.215	1657053605215.000215000	0.01
16:40:05.470	1657053605470.000470000	0.02
16:40:05.724	1657053605724.000724000	0.02
16:40:05.980	1657053605980.000980000	0.02
16:40:06.235	1657053606235.000235000	0.01
16:40:06.490	1657053606490.000490000	0.02
16:40:06.745	1657053606745.000745000	0.01
16:40:06.998	1657053606998.000998000	0.02
16:40:07.255	1657053607255.000255000	0.01
16:40:07.509	1657053607509.000509000	0.02
16:40:07.765	1657053607765.000765000	0.01
16:40:08.020	1657053608020.000020000	0.01
16:40:08.275	1657053608275.000275000	0.02
16:40:08.530	1657053608530.000530000	0.02
16:40:08.785	1657053608785.000785000	0.01
16:40:09.043	1657053609043.000043000	0.02
16:40:09.298	1657053609298.000298000	0.02
16:40:09.550	1657053609550.000550000	0.02
16:40:09.805	1657053609805.000805000	0.01
16:40:10.059	1657053610059.000059000	0.02
16:40:10.315	1657053610315.000315000	0.01
16:40:10.569	1657053610569.000569000	0.01
16:40:10.824	1657053610824.000824000	0.01
16:40:11.086	1657053611086.000086000	0.01
16:40:11.335	1657053611335.000335000	0.02
16:40:11.589	1657053611589.000589000	0.02
16:40:11.845	1657053611845.000845000	0.02
16:40:12.100	1657053612100.000100000	0.02
16:40:12.355	1657053612355.000355000	0.02
16:40:12.610	1657053612610.000610000	0.01
16:40:12.865	1657053612865.000865000	0.02
16:40:13.120	1657053613120.000120000	0.01
16:40:13.375	1657053613375.000375000	0.02
16:40:13.634	1657053613634.000634000	0.02
16:40:13.885	1657053613885.000885000	0.02
16:40:14.140	1657053614140.000140000	0.01
16:40:14.394	1657053614394.000394000	0.03
16:40:14.650	1657053614650.000650000	0.03
16:40:14.905	1657053614905.000905000	0.02
16:40:15.160	1657053615160.000160000	0.02
16:40:15.414	1657053615414.000414000	0.02
16:40:15.675	1657053615675.000675000	0.01
16:40:15.925	1657053615925.000925000	0.01
16:40:16.179	1657053616179.000179000	0.02
16:40:16.434	1657053616434.000434000	0.01
16:40:16.690	1657053616690.000690000	0.02
