SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth,old_date
12080,2021-08-07,15:40:00,134,32.2136,0.01932816,deep,7/8/21
12080,2021-08-07,15:50:00,96,23.0784,0.01384704,deep,7/8/21
12080,2021-08-07,16:00:00,86,20.6744,0.01240464,deep,7/8/21
12080,2021-08-07,16:10:00,185,44.474,0.0266844,deep,7/8/21
12080,2021-08-07,16:20:00,169,40.6276,0.02437656,deep,7/8/21
12080,2021-08-07,16:30:00,90,21.636,0.0129816,deep,7/8/21
12080,2021-08-07,16:40:00,80,19.232,0.0115392,deep,7/8/21
12080,2021-08-07,16:50:00,80,19.232,0.0115392,deep,7/8/21
12080,2021-08-07,17:00:00,88,21.1552,0.01269312,deep,7/8/21
12080,2021-08-07,17:10:00,105,25.242,0.0151452,deep,7/8/21
12080,2021-08-07,17:20:00,96,23.0784,0.01384704,deep,7/8/21
12080,2021-08-07,17:30:00,63,15.1452,0.00908712,deep,7/8/21
12080,2021-08-07,17:40:00,42,10.0968,0.00605808,deep,7/8/21
12080,2021-08-07,17:50:00,24,5.7696,0.00346176,deep,7/8/21
12080,2021-08-07,18:00:00,15,3.606,0.0021636,deep,7/8/21
12080,2021-08-07,18:10:00,15,3.606,0.0021636,deep,7/8/21
12080,2021-08-07,18:20:00,10,2.404,0.0014424,deep,7/8/21
12080,2021-08-07,18:30:00,5,1.202,0.0007212,deep,7/8/21
12080,2021-08-07,18:40:00,2,0.4808,0.00028848,deep,7/8/21
12080,2021-08-07,18:50:00,0,0,0,deep,7/8/21
12080,2021-08-07,19:00:00,0,0,0,deep,7/8/21
12080,2021-08-07,19:10:00,0,0,0,deep,7/8/21
12080,2021-08-07,19:20:00,0,0,0,deep,7/8/21
12080,2021-08-07,19:30:00,0,0,0,deep,7/8/21
12080,2021-08-07,19:40:00,0,0,0,deep,7/8/21
12080,2021-08-07,19:50:00,0,0,0,deep,7/8/21
12080,2021-08-07,20:00:00,0,0,0,deep,7/8/21
12080,2021-08-07,20:10:00,0,0,0,deep,7/8/21
12080,2021-08-07,20:20:00,0,0,0,deep,7/8/21
12080,2021-08-07,20:30:00,0,0,0,deep,7/8/21
12080,2021-08-07,20:40:00,0,0,0,deep,7/8/21
12080,2021-08-07,20:50:00,0,0,0,deep,7/8/21
12080,2021-08-07,21:00:00,0,0,0,deep,7/8/21
12080,2021-08-07,21:10:00,0,0,0,deep,7/8/21
12080,2021-08-07,21:20:00,0,0,0,deep,7/8/21
12080,2021-08-07,21:30:00,0,0,0,deep,7/8/21
12080,2021-08-07,21:40:00,0,0,0,deep,7/8/21
12080,2021-08-07,21:50:00,0,0,0,deep,7/8/21
12080,2021-08-07,22:00:00,0,0,0,deep,7/8/21
12080,2021-08-07,22:10:00,0,0,0,deep,7/8/21
12080,2021-08-07,22:20:00,0,0,0,deep,7/8/21
12080,2021-08-07,22:30:00,0,0,0,deep,7/8/21
12080,2021-08-07,22:40:00,0,0,0,deep,7/8/21
12080,2021-08-07,22:50:00,0,0,0,deep,7/8/21
12080,2021-08-07,23:00:00,0,0,0,deep,7/8/21
12080,2021-08-07,23:10:00,0,0,0,deep,7/8/21
12080,2021-08-07,23:20:00,0,0,0,deep,7/8/21
12080,2021-08-07,23:30:00,0,0,0,deep,7/8/21
12080,2021-08-07,23:40:00,0,0,0,deep,7/8/21
12080,2021-08-07,23:50:00,0,0,0,deep,7/8/21
12080,2021-08-07,24:00:00,0,0,0,deep,7/8/21
12080,2021-08-08,0:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,0:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,0:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,0:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,0:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,1:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,1:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,1:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,1:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,1:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,1:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,2:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,2:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,2:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,2:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,2:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,2:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,3:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,3:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,3:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,3:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,3:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,3:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,4:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,4:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,4:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,4:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,4:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,4:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,5:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,5:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,5:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,5:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,5:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,5:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,6:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,6:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,6:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,6:30:00,2,0.4808,0.00028848,deep,8/8/21
12080,2021-08-08,6:40:00,9,2.1636,0.00129816,deep,8/8/21
12080,2021-08-08,6:50:00,14,3.3656,0.00201936,deep,8/8/21
12080,2021-08-08,7:00:00,21,5.0484,0.00302904,deep,8/8/21
12080,2021-08-08,7:10:00,29,6.9716,0.00418296,deep,8/8/21
12080,2021-08-08,7:20:00,39,9.3756,0.00562536,deep,8/8/21
12080,2021-08-08,7:30:00,49,11.7796,0.00706776,deep,8/8/21
12080,2021-08-08,7:40:00,60,14.424,0.0086544,deep,8/8/21
12080,2021-08-08,7:50:00,72,17.3088,0.01038528,deep,8/8/21
12080,2021-08-08,8:00:00,86,20.6744,0.01240464,deep,8/8/21
12080,2021-08-08,8:10:00,99,23.7996,0.01427976,deep,8/8/21
12080,2021-08-08,8:20:00,112,26.9248,0.01615488,deep,8/8/21
12080,2021-08-08,8:30:00,127,30.5308,0.01831848,deep,8/8/21
12080,2021-08-08,8:40:00,141,33.8964,0.02033784,deep,8/8/21
12080,2021-08-08,8:50:00,153,36.7812,0.02206872,deep,8/8/21
12080,2021-08-08,9:00:00,168,40.3872,0.02423232,deep,8/8/21
12080,2021-08-08,9:10:00,185,44.474,0.0266844,deep,8/8/21
12080,2021-08-08,9:20:00,212,50.9648,0.03057888,deep,8/8/21
12080,2021-08-08,9:30:00,213,51.2052,0.03072312,deep,8/8/21
12080,2021-08-08,9:40:00,229,55.0516,0.03303096,deep,8/8/21
12080,2021-08-08,9:50:00,247,59.3788,0.03562728,deep,8/8/21
12080,2021-08-08,10:00:00,267,64.1868,0.03851208,deep,8/8/21
12080,2021-08-08,10:10:00,285,68.514,0.0411084,deep,8/8/21
12080,2021-08-08,10:20:00,306,73.5624,0.04413744,deep,8/8/21
12080,2021-08-08,10:30:00,328,78.8512,0.04731072,deep,8/8/21
12080,2021-08-08,10:40:00,351,84.3804,0.05062824,deep,8/8/21
12080,2021-08-08,10:50:00,372,89.4288,0.05365728,deep,8/8/21
12080,2021-08-08,11:00:00,382,91.8328,0.05509968,deep,8/8/21
12080,2021-08-08,11:10:00,402,96.6408,0.05798448,deep,8/8/21
12080,2021-08-08,11:20:00,409,98.3236,0.05899416,deep,8/8/21
12080,2021-08-08,11:30:00,439,105.5356,0.06332136,deep,8/8/21
12080,2021-08-08,11:40:00,397,95.4388,0.05726328,deep,8/8/21
12080,2021-08-08,11:50:00,460,110.584,0.0663504,deep,8/8/21
12080,2021-08-08,12:00:00,430,103.372,0.0620232,deep,8/8/21
12080,2021-08-08,12:10:00,461,110.8244,0.06649464,deep,8/8/21
12080,2021-08-08,12:20:00,487,117.0748,0.07024488,deep,8/8/21
12080,2021-08-08,12:30:00,588,141.3552,0.08481312,deep,8/8/21
12080,2021-08-08,12:40:00,615,147.846,0.0887076,deep,8/8/21
12080,2021-08-08,12:50:00,280,67.312,0.0403872,deep,8/8/21
12080,2021-08-08,13:00:00,423,101.6892,0.06101352,deep,8/8/21
12080,2021-08-08,13:10:00,505,121.402,0.0728412,deep,8/8/21
12080,2021-08-08,13:20:00,407,97.8428,0.05870568,deep,8/8/21
12080,2021-08-08,13:30:00,418,100.4872,0.06029232,deep,8/8/21
12080,2021-08-08,13:40:00,271,65.1484,0.03908904,deep,8/8/21
12080,2021-08-08,13:50:00,165,39.666,0.0237996,deep,8/8/21
12080,2021-08-08,14:00:00,106,25.4824,0.01528944,deep,8/8/21
12080,2021-08-08,14:10:00,184,44.2336,0.02654016,deep,8/8/21
12080,2021-08-08,14:20:00,307,73.8028,0.04428168,deep,8/8/21
12080,2021-08-08,14:30:00,198,47.5992,0.02855952,deep,8/8/21
12080,2021-08-08,14:40:00,171,41.1084,0.02466504,deep,8/8/21
12080,2021-08-08,14:50:00,195,46.878,0.0281268,deep,8/8/21
12080,2021-08-08,15:00:00,213,51.2052,0.03072312,deep,8/8/21
12080,2021-08-08,15:10:00,217,52.1668,0.03130008,deep,8/8/21
12080,2021-08-08,15:20:00,327,78.6108,0.04716648,deep,8/8/21
12080,2021-08-08,15:30:00,256,61.5424,0.03692544,deep,8/8/21
12080,2021-08-08,15:40:00,220,52.888,0.0317328,deep,8/8/21
12080,2021-08-08,15:50:00,261,62.7444,0.03764664,deep,8/8/21
12080,2021-08-08,16:00:00,241,57.9364,0.03476184,deep,8/8/21
12080,2021-08-08,16:10:00,222,53.3688,0.03202128,deep,8/8/21
12080,2021-08-08,16:20:00,196,47.1184,0.02827104,deep,8/8/21
12080,2021-08-08,16:30:00,168,40.3872,0.02423232,deep,8/8/21
12080,2021-08-08,16:40:00,140,33.656,0.0201936,deep,8/8/21
12080,2021-08-08,16:50:00,123,29.5692,0.01774152,deep,8/8/21
12080,2021-08-08,17:00:00,76,18.2704,0.01096224,deep,8/8/21
12080,2021-08-08,17:10:00,95,22.838,0.0137028,deep,8/8/21
12080,2021-08-08,17:20:00,47,11.2988,0.00677928,deep,8/8/21
12080,2021-08-08,17:30:00,40,9.616,0.0057696,deep,8/8/21
12080,2021-08-08,17:40:00,43,10.3372,0.00620232,deep,8/8/21
12080,2021-08-08,17:50:00,23,5.5292,0.00331752,deep,8/8/21
12080,2021-08-08,18:00:00,13,3.1252,0.00187512,deep,8/8/21
12080,2021-08-08,18:10:00,16,3.8464,0.00230784,deep,8/8/21
12080,2021-08-08,18:20:00,20,4.808,0.0028848,deep,8/8/21
12080,2021-08-08,18:30:00,13,3.1252,0.00187512,deep,8/8/21
12080,2021-08-08,18:40:00,1,0.2404,0.00014424,deep,8/8/21
12080,2021-08-08,18:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,19:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,19:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,19:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,19:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,19:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,19:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,20:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,20:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,20:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,20:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,20:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,20:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,21:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,21:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,21:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,21:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,21:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,21:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,22:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,22:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,22:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,22:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,22:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,22:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,23:00:00,0,0,0,deep,8/8/21
12080,2021-08-08,23:10:00,0,0,0,deep,8/8/21
12080,2021-08-08,23:20:00,0,0,0,deep,8/8/21
12080,2021-08-08,23:30:00,0,0,0,deep,8/8/21
12080,2021-08-08,23:40:00,0,0,0,deep,8/8/21
12080,2021-08-08,23:50:00,0,0,0,deep,8/8/21
12080,2021-08-08,24:00:00,0,0,0,deep,8/8/21
12080,2021-08-09,0:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,0:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,0:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,0:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,0:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,1:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,1:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,1:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,1:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,1:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,1:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,2:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,2:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,2:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,2:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,2:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,2:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,3:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,3:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,3:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,3:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,3:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,3:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,4:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,4:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,4:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,4:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,4:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,4:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,5:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,5:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,5:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,5:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,5:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,5:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,6:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,6:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,6:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,6:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,6:40:00,3,0.7212,0.00043272,deep,9/8/21
12080,2021-08-09,6:50:00,7,1.6828,0.00100968,deep,9/8/21
12080,2021-08-09,7:00:00,12,2.8848,0.00173088,deep,9/8/21
12080,2021-08-09,7:10:00,17,4.0868,0.00245208,deep,9/8/21
12080,2021-08-09,7:20:00,22,5.2888,0.00317328,deep,9/8/21
12080,2021-08-09,7:30:00,28,6.7312,0.00403872,deep,9/8/21
12080,2021-08-09,7:40:00,34,8.1736,0.00490416,deep,9/8/21
12080,2021-08-09,7:50:00,42,10.0968,0.00605808,deep,9/8/21
12080,2021-08-09,8:00:00,50,12.02,0.007212,deep,9/8/21
12080,2021-08-09,8:10:00,57,13.7028,0.00822168,deep,9/8/21
12080,2021-08-09,8:20:00,65,15.626,0.0093756,deep,9/8/21
12080,2021-08-09,8:30:00,75,18.03,0.010818,deep,9/8/21
12080,2021-08-09,8:40:00,84,20.1936,0.01211616,deep,9/8/21
12080,2021-08-09,8:50:00,94,22.5976,0.01355856,deep,9/8/21
12080,2021-08-09,9:00:00,104,25.0016,0.01500096,deep,9/8/21
12080,2021-08-09,9:10:00,116,27.8864,0.01673184,deep,9/8/21
12080,2021-08-09,9:20:00,126,30.2904,0.01817424,deep,9/8/21
12080,2021-08-09,9:30:00,135,32.454,0.0194724,deep,9/8/21
12080,2021-08-09,9:40:00,150,36.06,0.021636,deep,9/8/21
12080,2021-08-09,9:50:00,162,38.9448,0.02336688,deep,9/8/21
12080,2021-08-09,10:00:00,174,41.8296,0.02509776,deep,9/8/21
12080,2021-08-09,10:10:00,184,44.2336,0.02654016,deep,9/8/21
12080,2021-08-09,10:20:00,197,47.3588,0.02841528,deep,9/8/21
12080,2021-08-09,10:30:00,200,48.08,0.028848,deep,9/8/21
12080,2021-08-09,10:40:00,220,52.888,0.0317328,deep,9/8/21
12080,2021-08-09,10:50:00,227,54.5708,0.03274248,deep,9/8/21
12080,2021-08-09,11:00:00,236,56.7344,0.03404064,deep,9/8/21
12080,2021-08-09,11:10:00,247,59.3788,0.03562728,deep,9/8/21
12080,2021-08-09,11:20:00,261,62.7444,0.03764664,deep,9/8/21
12080,2021-08-09,11:30:00,273,65.6292,0.03937752,deep,9/8/21
12080,2021-08-09,11:40:00,281,67.5524,0.04053144,deep,9/8/21
12080,2021-08-09,11:50:00,295,70.918,0.0425508,deep,9/8/21
12080,2021-08-09,12:00:00,303,72.8412,0.04370472,deep,9/8/21
12080,2021-08-09,12:10:00,312,75.0048,0.04500288,deep,9/8/21
12080,2021-08-09,12:20:00,314,75.4856,0.04529136,deep,9/8/21
12080,2021-08-09,12:30:00,315,75.726,0.0454356,deep,9/8/21
12080,2021-08-09,12:40:00,319,76.6876,0.04601256,deep,9/8/21
12080,2021-08-09,12:50:00,318,76.4472,0.04586832,deep,9/8/21
12080,2021-08-09,13:00:00,312,75.0048,0.04500288,deep,9/8/21
12080,2021-08-09,13:10:00,309,74.2836,0.04457016,deep,9/8/21
12080,2021-08-09,13:20:00,301,72.3604,0.04341624,deep,9/8/21
12080,2021-08-09,13:30:00,310,74.524,0.0447144,deep,9/8/21
12080,2021-08-09,13:40:00,303,72.8412,0.04370472,deep,9/8/21
12080,2021-08-09,13:50:00,298,71.6392,0.04298352,deep,9/8/21
12080,2021-08-09,14:00:00,295,70.918,0.0425508,deep,9/8/21
12080,2021-08-09,14:10:00,278,66.8312,0.04009872,deep,9/8/21
12080,2021-08-09,14:20:00,271,65.1484,0.03908904,deep,9/8/21
12080,2021-08-09,14:30:00,262,62.9848,0.03779088,deep,9/8/21
12080,2021-08-09,14:40:00,249,59.8596,0.03591576,deep,9/8/21
12080,2021-08-09,14:50:00,236,56.7344,0.03404064,deep,9/8/21
12080,2021-08-09,15:00:00,225,54.09,0.032454,deep,9/8/21
12080,2021-08-09,15:10:00,212,50.9648,0.03057888,deep,9/8/21
12080,2021-08-09,15:20:00,204,49.0416,0.02942496,deep,9/8/21
12080,2021-08-09,15:30:00,192,46.1568,0.02769408,deep,9/8/21
12080,2021-08-09,15:40:00,182,43.7528,0.02625168,deep,9/8/21
12080,2021-08-09,15:50:00,169,40.6276,0.02437656,deep,9/8/21
12080,2021-08-09,16:00:00,158,37.9832,0.02278992,deep,9/8/21
12080,2021-08-09,16:10:00,146,35.0984,0.02105904,deep,9/8/21
12080,2021-08-09,16:20:00,132,31.7328,0.01903968,deep,9/8/21
12080,2021-08-09,16:30:00,115,27.646,0.0165876,deep,9/8/21
12080,2021-08-09,16:40:00,104,25.0016,0.01500096,deep,9/8/21
12080,2021-08-09,16:50:00,75,18.03,0.010818,deep,9/8/21
12080,2021-08-09,17:00:00,41,9.8564,0.00591384,deep,9/8/21
12080,2021-08-09,17:10:00,26,6.2504,0.00375024,deep,9/8/21
12080,2021-08-09,17:20:00,28,6.7312,0.00403872,deep,9/8/21
12080,2021-08-09,17:30:00,48,11.5392,0.00692352,deep,9/8/21
12080,2021-08-09,17:40:00,44,10.5776,0.00634656,deep,9/8/21
12080,2021-08-09,17:50:00,45,10.818,0.0064908,deep,9/8/21
12080,2021-08-09,18:00:00,33,7.9332,0.00475992,deep,9/8/21
12080,2021-08-09,18:10:00,25,6.01,0.003606,deep,9/8/21
12080,2021-08-09,18:20:00,17,4.0868,0.00245208,deep,9/8/21
12080,2021-08-09,18:30:00,7,1.6828,0.00100968,deep,9/8/21
12080,2021-08-09,18:40:00,3,0.7212,0.00043272,deep,9/8/21
12080,2021-08-09,18:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,19:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,19:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,19:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,19:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,19:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,19:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,20:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,20:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,20:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,20:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,20:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,20:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,21:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,21:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,21:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,21:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,21:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,21:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,22:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,22:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,22:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,22:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,22:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,22:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,23:00:00,0,0,0,deep,9/8/21
12080,2021-08-09,23:10:00,0,0,0,deep,9/8/21
12080,2021-08-09,23:20:00,0,0,0,deep,9/8/21
12080,2021-08-09,23:30:00,0,0,0,deep,9/8/21
12080,2021-08-09,23:40:00,0,0,0,deep,9/8/21
12080,2021-08-09,23:50:00,0,0,0,deep,9/8/21
12080,2021-08-09,24:00:00,0,0,0,deep,9/8/21
12080,2021-08-10,0:10:00,0,0,0,deep,10/8/21
12080,2021-08-10,0:20:00,0,0,0,deep,10/8/21
12080,2021-08-10,0:30:00,0,0,0,deep,10/8/21
12080,2021-08-10,0:40:00,0,0,0,deep,10/8/21
12080,2021-08-10,0:50:00,0,0,0,deep,10/8/21
12080,2021-08-10,1:00:00,0,0,0,deep,10/8/21
12080,2021-08-10,1:10:00,0,0,0,deep,10/8/21
12080,2021-08-10,1:20:00,0,0,0,deep,10/8/21
12080,2021-08-10,1:30:00,0,0,0,deep,10/8/21
12080,2021-08-10,1:40:00,0,0,0,deep,10/8/21
12080,2021-08-10,1:50:00,0,0,0,deep,10/8/21
12080,2021-08-10,2:00:00,0,0,0,deep,10/8/21
12080,2021-08-10,2:10:00,0,0,0,deep,10/8/21
12080,2021-08-10,2:20:00,0,0,0,deep,10/8/21
12080,2021-08-10,2:30:00,0,0,0,deep,10/8/21
12080,2021-08-10,2:40:00,0,0,0,deep,10/8/21
12080,2021-08-10,2:50:00,0,0,0,deep,10/8/21
12080,2021-08-10,3:00:00,0,0,0,deep,10/8/21
12080,2021-08-10,3:10:00,0,0,0,deep,10/8/21
12080,2021-08-10,3:20:00,0,0,0,deep,10/8/21
12080,2021-08-10,3:30:00,0,0,0,deep,10/8/21
12080,2021-08-10,3:40:00,0,0,0,deep,10/8/21
12080,2021-08-10,3:50:00,0,0,0,deep,10/8/21
12080,2021-08-10,4:00:00,0,0,0,deep,10/8/21
12080,2021-08-10,4:10:00,0,0,0,deep,10/8/21
12080,2021-08-10,4:20:00,0,0,0,deep,10/8/21
12080,2021-08-10,4:30:00,0,0,0,deep,10/8/21
12080,2021-08-10,4:40:00,0,0,0,deep,10/8/21
12080,2021-08-10,4:50:00,0,0,0,deep,10/8/21
12080,2021-08-10,5:00:00,0,0,0,deep,10/8/21
12080,2021-08-10,5:10:00,0,0,0,deep,10/8/21
12080,2021-08-10,5:20:00,0,0,0,deep,10/8/21
12080,2021-08-10,5:30:00,0,0,0,deep,10/8/21
12080,2021-08-10,5:40:00,0,0,0,deep,10/8/21
12080,2021-08-10,5:50:00,0,0,0,deep,10/8/21
12080,2021-08-10,6:00:00,0,0,0,deep,10/8/21
12080,2021-08-10,6:10:00,0,0,0,deep,10/8/21
12080,2021-08-10,6:20:00,0,0,0,deep,10/8/21
12080,2021-08-10,6:30:00,0,0,0,deep,10/8/21
12080,2021-08-10,6:40:00,2,0.4808,0.00028848,deep,10/8/21
12080,2021-08-10,6:50:00,7,1.6828,0.00100968,deep,10/8/21
12080,2021-08-10,7:00:00,13,3.1252,0.00187512,deep,10/8/21
12080,2021-08-10,7:10:00,21,5.0484,0.00302904,deep,10/8/21
12080,2021-08-10,7:20:00,28,6.7312,0.00403872,deep,10/8/21
12080,2021-08-10,7:30:00,35,8.414,0.0050484,deep,10/8/21
12080,2021-08-10,7:40:00,42,10.0968,0.00605808,deep,10/8/21
12080,2021-08-10,7:50:00,51,12.2604,0.00735624,deep,10/8/21
12080,2021-08-10,8:00:00,58,13.9432,0.00836592,deep,10/8/21
12080,2021-08-10,8:10:00,67,16.1068,0.00966408,deep,10/8/21
12080,2021-08-10,8:20:00,76,18.2704,0.01096224,deep,10/8/21
12080,2021-08-10,8:30:00,80,19.232,0.0115392,deep,10/8/21
12080,2021-08-10,8:40:00,85,20.434,0.0122604,deep,10/8/21
12080,2021-08-10,8:50:00,113,27.1652,0.01629912,deep,10/8/21
12080,2021-08-10,9:00:00,127,30.5308,0.01831848,deep,10/8/21
12080,2021-08-10,9:10:00,136,32.6944,0.01961664,deep,10/8/21
12080,2021-08-10,9:20:00,149,35.8196,0.02149176,deep,10/8/21
12080,2021-08-10,9:30:00,141,33.8964,0.02033784,deep,10/8/21
12080,2021-08-10,9:40:00,163,39.1852,0.02351112,deep,10/8/21
12080,2021-08-10,9:50:00,179,43.0316,0.02581896,deep,10/8/21
12080,2021-08-10,10:00:00,204,49.0416,0.02942496,deep,10/8/21
12080,2021-08-10,10:10:00,212,50.9648,0.03057888,deep,10/8/21
12080,2021-08-10,10:20:00,206,49.5224,0.02971344,deep,10/8/21
12080,2021-08-10,10:30:00,180,43.272,0.0259632,deep,10/8/21
12080,2021-08-10,10:40:00,207,49.7628,0.02985768,deep,10/8/21
12080,2021-08-10,10:50:00,209,50.2436,0.03014616,deep,10/8/21
12080,2021-08-10,11:00:00,144,34.6176,0.02077056,deep,10/8/21
12080,2021-08-10,11:10:00,138,33.1752,0.01990512,deep,10/8/21
12080,2021-08-10,11:20:00,171,41.1084,0.02466504,deep,10/8/21
