SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth,old_date
12084,2021-07-27,21:10:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,21:20:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,21:30:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,21:40:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,21:50:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,22:00:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,22:10:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,22:20:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,22:30:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,22:40:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,22:50:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,23:00:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,23:10:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,23:20:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,23:30:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,23:40:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,23:50:00,0,0,0,shallow,27/07/2021 
12084,2021-07-27,24:00:00,0,0,0,shallow,27/07/2021 
12081,2021-07-29,0:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,0:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,0:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,0:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,0:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,1:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,1:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,1:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,1:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,1:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,1:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,2:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,2:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,2:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,2:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,2:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,2:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,3:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,3:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,3:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,3:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,3:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,3:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,4:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,4:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,4:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,4:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,4:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,4:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,5:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,5:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,5:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,5:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,5:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,5:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,6:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,6:10:00,6,0.7866,0.00047196,shallow,29/07/2021 
12081,2021-07-29,6:20:00,30,3.933,0.0023598,shallow,29/07/2021 
12081,2021-07-29,6:30:00,67,8.7837,0.00527022,shallow,29/07/2021 
12081,2021-07-29,6:40:00,117,15.3387,0.00920322,shallow,29/07/2021 
12081,2021-07-29,6:50:00,169,22.1559,0.01329354,shallow,29/07/2021 
12081,2021-07-29,7:00:00,226,29.6286,0.01777716,shallow,29/07/2021 
12081,2021-07-29,7:10:00,307,40.2477,0.02414862,shallow,29/07/2021 
12081,2021-07-29,7:20:00,406,53.2266,0.03193596,shallow,29/07/2021 
12081,2021-07-29,7:30:00,504,66.0744,0.03964464,shallow,29/07/2021 
12081,2021-07-29,7:40:00,569,74.5959,0.04475754,shallow,29/07/2021 
12081,2021-07-29,7:50:00,491,64.3701,0.03862206,shallow,29/07/2021 
12081,2021-07-29,8:00:00,610,79.971,0.0479826,shallow,29/07/2021 
12081,2021-07-29,8:10:00,566,74.2026,0.04452156,shallow,29/07/2021 
12081,2021-07-29,8:20:00,862,113.0082,0.06780492,shallow,29/07/2021 
12081,2021-07-29,8:30:00,1106,144.9966,0.08699796,shallow,29/07/2021 
12081,2021-07-29,8:40:00,1216,159.4176,0.09565056,shallow,29/07/2021 
12081,2021-07-29,8:50:00,1569,205.6959,0.12341754,shallow,29/07/2021 
12081,2021-07-29,9:00:00,1577,206.7447,0.12404682,shallow,29/07/2021 
12081,2021-07-29,9:10:00,1568,205.5648,0.12333888,shallow,29/07/2021 
12081,2021-07-29,9:20:00,1597,209.3667,0.12562002,shallow,29/07/2021 
12081,2021-07-29,9:30:00,1662,217.8882,0.13073292,shallow,29/07/2021 
12081,2021-07-29,9:40:00,1766,231.5226,0.13891356,shallow,29/07/2021 
12081,2021-07-29,9:50:00,1872,245.4192,0.14725152,shallow,29/07/2021 
12081,2021-07-29,10:00:00,1909,250.2699,0.15016194,shallow,29/07/2021 
12081,2021-07-29,10:10:00,2022,265.0842,0.15905052,shallow,29/07/2021 
12081,2021-07-29,10:20:00,1734,227.3274,0.13639644,shallow,29/07/2021 
12081,2021-07-29,10:30:00,2309,302.7099,0.18162594,shallow,29/07/2021 
12081,2021-07-29,10:40:00,2362,309.6582,0.18579492,shallow,29/07/2021 
12081,2021-07-29,10:50:00,2325,304.8075,0.1828845,shallow,29/07/2021 
12081,2021-07-29,11:00:00,2595,340.2045,0.2041227,shallow,29/07/2021 
12081,2021-07-29,11:10:00,2551,334.4361,0.20066166,shallow,29/07/2021 
12081,2021-07-29,11:20:00,2623,343.8753,0.20632518,shallow,29/07/2021 
12081,2021-07-29,11:30:00,2685,352.0035,0.2112021,shallow,29/07/2021 
12081,2021-07-29,11:40:00,2753,360.9183,0.21655098,shallow,29/07/2021 
12081,2021-07-29,11:50:00,2727,357.5097,0.21450582,shallow,29/07/2021 
12081,2021-07-29,12:00:00,2805,367.7355,0.2206413,shallow,29/07/2021 
12081,2021-07-29,12:10:00,2823,370.0953,0.22205718,shallow,29/07/2021 
12081,2021-07-29,12:20:00,2854,374.1594,0.22449564,shallow,29/07/2021 
12081,2021-07-29,12:30:00,2842,372.5862,0.22355172,shallow,29/07/2021 
12081,2021-07-29,12:40:00,2842,372.5862,0.22355172,shallow,29/07/2021 
12081,2021-07-29,12:50:00,2855,374.2905,0.2245743,shallow,29/07/2021 
12081,2021-07-29,13:00:00,2860,374.946,0.2249676,shallow,29/07/2021 
12081,2021-07-29,13:10:00,2791,365.9001,0.21954006,shallow,29/07/2021 
12081,2021-07-29,13:20:00,2784,364.9824,0.21898944,shallow,29/07/2021 
12081,2021-07-29,13:30:00,2778,364.1958,0.21851748,shallow,29/07/2021 
12081,2021-07-29,13:40:00,2710,355.281,0.2131686,shallow,29/07/2021 
12081,2021-07-29,13:50:00,2664,349.2504,0.20955024,shallow,29/07/2021 
12081,2021-07-29,14:00:00,2605,341.5155,0.2049093,shallow,29/07/2021 
12081,2021-07-29,14:10:00,2521,330.5031,0.19830186,shallow,29/07/2021 
12081,2021-07-29,14:20:00,2464,323.0304,0.19381824,shallow,29/07/2021 
12081,2021-07-29,14:30:00,2370,310.707,0.1864242,shallow,29/07/2021 
12081,2021-07-29,14:40:00,2277,298.5147,0.17910882,shallow,29/07/2021 
12081,2021-07-29,14:50:00,2199,288.2889,0.17297334,shallow,29/07/2021 
12081,2021-07-29,15:00:00,2091,274.1301,0.16447806,shallow,29/07/2021 
12081,2021-07-29,15:10:00,1999,262.0689,0.15724134,shallow,29/07/2021 
12081,2021-07-29,15:20:00,1865,244.5015,0.1467009,shallow,29/07/2021 
12081,2021-07-29,15:30:00,1765,231.3915,0.1388349,shallow,29/07/2021 
12081,2021-07-29,15:40:00,1669,218.8059,0.13128354,shallow,29/07/2021 
12081,2021-07-29,15:50:00,1568,205.5648,0.12333888,shallow,29/07/2021 
12081,2021-07-29,16:00:00,1471,192.8481,0.11570886,shallow,29/07/2021 
12081,2021-07-29,16:10:00,1376,180.3936,0.10823616,shallow,29/07/2021 
12081,2021-07-29,16:20:00,1269,166.3659,0.09981954,shallow,29/07/2021 
12081,2021-07-29,16:30:00,1158,151.8138,0.09108828,shallow,29/07/2021 
12081,2021-07-29,16:40:00,1049,137.5239,0.08251434,shallow,29/07/2021 
12081,2021-07-29,16:50:00,964,126.3804,0.07582824,shallow,29/07/2021 
12081,2021-07-29,17:00:00,873,114.4503,0.06867018,shallow,29/07/2021 
12081,2021-07-29,17:10:00,766,100.4226,0.06025356,shallow,29/07/2021 
12081,2021-07-29,17:20:00,669,87.7059,0.05262354,shallow,29/07/2021 
12081,2021-07-29,17:30:00,342,44.8362,0.02690172,shallow,29/07/2021 
12081,2021-07-29,17:40:00,389,50.9979,0.03059874,shallow,29/07/2021 
12081,2021-07-29,17:50:00,394,51.6534,0.03099204,shallow,29/07/2021 
12081,2021-07-29,18:00:00,316,41.4276,0.02485656,shallow,29/07/2021 
12081,2021-07-29,18:10:00,247,32.3817,0.01942902,shallow,29/07/2021 
12081,2021-07-29,18:20:00,195,25.5645,0.0153387,shallow,29/07/2021 
12081,2021-07-29,18:30:00,140,18.354,0.0110124,shallow,29/07/2021 
12081,2021-07-29,18:40:00,93,12.1923,0.00731538,shallow,29/07/2021 
12081,2021-07-29,18:50:00,54,7.0794,0.00424764,shallow,29/07/2021 
12081,2021-07-29,19:00:00,23,3.0153,0.00180918,shallow,29/07/2021 
12081,2021-07-29,19:10:00,4,0.5244,0.00031464,shallow,29/07/2021 
12081,2021-07-29,19:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,19:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,19:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,19:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,20:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,20:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,20:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,20:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,20:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,20:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,21:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,21:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,21:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,21:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,21:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,21:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,22:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,22:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,22:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,22:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,22:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,22:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,23:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,23:10:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,23:20:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,23:30:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,23:40:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,23:50:00,0,0,0,shallow,29/07/2021 
12081,2021-07-29,24:00:00,0,0,0,shallow,29/07/2021 
12081,2021-07-30,0:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,0:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,0:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,0:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,0:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,1:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,1:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,1:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,1:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,1:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,1:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,2:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,2:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,2:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,2:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,2:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,2:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,3:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,3:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,3:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,3:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,3:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,3:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,4:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,4:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,4:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,4:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,4:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,4:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,5:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,5:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,5:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,5:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,5:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,5:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,6:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,6:10:00,6,0.7866,0.00047196,shallow,30/07/2021 
12081,2021-07-30,6:20:00,28,3.6708,0.00220248,shallow,30/07/2021 
12081,2021-07-30,6:30:00,61,7.9971,0.00479826,shallow,30/07/2021 
12081,2021-07-30,6:40:00,100,13.11,0.007866,shallow,30/07/2021 
12081,2021-07-30,6:50:00,152,19.9272,0.01195632,shallow,30/07/2021 
12081,2021-07-30,7:00:00,207,27.1377,0.01628262,shallow,30/07/2021 
12081,2021-07-30,7:10:00,272,35.6592,0.02139552,shallow,30/07/2021 
12081,2021-07-30,7:20:00,339,44.4429,0.02666574,shallow,30/07/2021 
12081,2021-07-30,7:30:00,421,55.1931,0.03311586,shallow,30/07/2021 
12081,2021-07-30,7:40:00,506,66.3366,0.03980196,shallow,30/07/2021 
12081,2021-07-30,7:50:00,593,77.7423,0.04664538,shallow,30/07/2021 
12081,2021-07-30,8:00:00,684,89.6724,0.05380344,shallow,30/07/2021 
12081,2021-07-30,8:10:00,781,102.3891,0.06143346,shallow,30/07/2021 
12081,2021-07-30,8:20:00,857,112.3527,0.06741162,shallow,30/07/2021 
12081,2021-07-30,8:30:00,862,113.0082,0.06780492,shallow,30/07/2021 
12081,2021-07-30,8:40:00,964,126.3804,0.07582824,shallow,30/07/2021 
12081,2021-07-30,8:50:00,737,96.6207,0.05797242,shallow,30/07/2021 
12081,2021-07-30,9:00:00,800,104.88,0.062928,shallow,30/07/2021 
12081,2021-07-30,9:10:00,1458,191.1438,0.11468628,shallow,30/07/2021 
12081,2021-07-30,9:20:00,1525,199.9275,0.1199565,shallow,30/07/2021 
12081,2021-07-30,9:30:00,1601,209.8911,0.12593466,shallow,30/07/2021 
12081,2021-07-30,9:40:00,1707,223.7877,0.13427262,shallow,30/07/2021 
12081,2021-07-30,9:50:00,1824,239.1264,0.14347584,shallow,30/07/2021 
12081,2021-07-30,10:00:00,1916,251.1876,0.15071256,shallow,30/07/2021 
12081,2021-07-30,10:10:00,2003,262.5933,0.15755598,shallow,30/07/2021 
12081,2021-07-30,10:20:00,2059,269.9349,0.16196094,shallow,30/07/2021 
12081,2021-07-30,10:30:00,2142,280.8162,0.16848972,shallow,30/07/2021 
12081,2021-07-30,10:40:00,2237,293.2707,0.17596242,shallow,30/07/2021 
12081,2021-07-30,10:50:00,2307,302.4477,0.18146862,shallow,30/07/2021 
12081,2021-07-30,11:00:00,2420,317.262,0.1903572,shallow,30/07/2021 
12081,2021-07-30,11:10:00,2464,323.0304,0.19381824,shallow,30/07/2021 
12081,2021-07-30,11:20:00,2426,318.0486,0.19082916,shallow,30/07/2021 
12081,2021-07-30,11:30:00,2526,331.1586,0.19869516,shallow,30/07/2021 
12081,2021-07-30,11:40:00,2551,334.4361,0.20066166,shallow,30/07/2021 
12081,2021-07-30,11:50:00,2548,334.0428,0.20042568,shallow,30/07/2021 
12081,2021-07-30,12:00:00,2555,334.9605,0.2009763,shallow,30/07/2021 
12081,2021-07-30,12:10:00,2520,330.372,0.1982232,shallow,30/07/2021 
12081,2021-07-30,12:20:00,2509,328.9299,0.19735794,shallow,30/07/2021 
12081,2021-07-30,12:30:00,2503,328.1433,0.19688598,shallow,30/07/2021 
12081,2021-07-30,12:40:00,2478,324.8658,0.19491948,shallow,30/07/2021 
12081,2021-07-30,12:50:00,2461,322.6371,0.19358226,shallow,30/07/2021 
12081,2021-07-30,13:00:00,2470,323.817,0.1942902,shallow,30/07/2021 
12081,2021-07-30,13:10:00,2455,321.8505,0.1931103,shallow,30/07/2021 
12081,2021-07-30,13:20:00,2410,315.951,0.1895706,shallow,30/07/2021 
12081,2021-07-30,13:30:00,2390,313.329,0.1879974,shallow,30/07/2021 
12081,2021-07-30,13:40:00,2400,314.64,0.188784,shallow,30/07/2021 
12081,2021-07-30,13:50:00,2366,310.1826,0.18610956,shallow,30/07/2021 
12081,2021-07-30,14:00:00,2325,304.8075,0.1828845,shallow,30/07/2021 
12081,2021-07-30,14:10:00,2271,297.7281,0.17863686,shallow,30/07/2021 
12081,2021-07-30,14:20:00,2238,293.4018,0.17604108,shallow,30/07/2021 
12081,2021-07-30,14:30:00,2189,286.9779,0.17218674,shallow,30/07/2021 
12081,2021-07-30,14:40:00,2109,276.4899,0.16589394,shallow,30/07/2021 
12081,2021-07-30,14:50:00,2036,266.9196,0.16015176,shallow,30/07/2021 
12081,2021-07-30,15:00:00,1978,259.3158,0.15558948,shallow,30/07/2021 
12081,2021-07-30,15:10:00,1906,249.8766,0.14992596,shallow,30/07/2021 
12081,2021-07-30,15:20:00,1807,236.8977,0.14213862,shallow,30/07/2021 
12081,2021-07-30,15:30:00,1727,226.4097,0.13584582,shallow,30/07/2021 
12081,2021-07-30,15:40:00,1653,216.7083,0.13002498,shallow,30/07/2021 
12081,2021-07-30,15:50:00,1531,200.7141,0.12042846,shallow,30/07/2021 
12081,2021-07-30,16:00:00,1433,187.8663,0.11271978,shallow,30/07/2021 
12081,2021-07-30,16:10:00,1357,177.9027,0.10674162,shallow,30/07/2021 
12081,2021-07-30,16:20:00,1249,163.7439,0.09824634,shallow,30/07/2021 
12081,2021-07-30,16:30:00,665,87.1815,0.0523089,shallow,30/07/2021 
12081,2021-07-30,16:40:00,428,56.1108,0.03366648,shallow,30/07/2021 
12081,2021-07-30,16:50:00,428,56.1108,0.03366648,shallow,30/07/2021 
12081,2021-07-30,17:00:00,360,47.196,0.0283176,shallow,30/07/2021 
12081,2021-07-30,17:10:00,320,41.952,0.0251712,shallow,30/07/2021 
12081,2021-07-30,17:20:00,286,37.4946,0.02249676,shallow,30/07/2021 
12081,2021-07-30,17:30:00,275,36.0525,0.0216315,shallow,30/07/2021 
12081,2021-07-30,17:40:00,281,36.8391,0.02210346,shallow,30/07/2021 
12081,2021-07-30,17:50:00,220,28.842,0.0173052,shallow,30/07/2021 
12081,2021-07-30,18:00:00,199,26.0889,0.01565334,shallow,30/07/2021 
12081,2021-07-30,18:10:00,187,24.5157,0.01470942,shallow,30/07/2021 
12081,2021-07-30,18:20:00,182,23.8602,0.01431612,shallow,30/07/2021 
12081,2021-07-30,18:30:00,104,13.6344,0.00818064,shallow,30/07/2021 
12081,2021-07-30,18:40:00,84,11.0124,0.00660744,shallow,30/07/2021 
12081,2021-07-30,18:50:00,49,6.4239,0.00385434,shallow,30/07/2021 
12081,2021-07-30,19:00:00,15,1.9665,0.0011799,shallow,30/07/2021 
12081,2021-07-30,19:10:00,2,0.2622,0.00015732,shallow,30/07/2021 
12081,2021-07-30,19:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,19:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,19:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,19:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,20:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,20:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,20:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,20:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,20:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,20:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,21:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,21:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,21:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,21:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,21:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,21:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,22:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,22:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,22:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,22:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,22:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,22:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,23:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,23:10:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,23:20:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,23:30:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,23:40:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,23:50:00,0,0,0,shallow,30/07/2021 
12081,2021-07-30,24:00:00,0,0,0,shallow,30/07/2021 
12081,2021-07-31,0:10:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,0:20:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,0:30:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,0:40:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,0:50:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,1:00:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,1:10:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,1:20:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,1:30:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,1:40:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,1:50:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,2:00:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,2:10:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,2:20:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,2:30:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,2:40:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,2:50:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,3:00:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,3:10:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,3:20:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,3:30:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,3:40:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,3:50:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,4:00:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,4:10:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,4:20:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,4:30:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,4:40:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,4:50:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,5:00:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,5:10:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,5:20:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,5:30:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,5:40:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,5:50:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,6:00:00,0,0,0,shallow,31/07/2021 
12081,2021-07-31,6:10:00,3,0.3933,0.00023598,shallow,31/07/2021 
12081,2021-07-31,6:20:00,12,1.5732,0.00094392,shallow,31/07/2021 
12081,2021-07-31,6:30:00,21,2.7531,0.00165186,shallow,31/07/2021 
12081,2021-07-31,6:40:00,73,9.5703,0.00574218,shallow,31/07/2021 
12081,2021-07-31,6:50:00,125,16.3875,0.0098325,shallow,31/07/2021 
12081,2021-07-31,7:00:00,230,30.153,0.0180918,shallow,31/07/2021 
12081,2021-07-31,7:10:00,227,29.7597,0.01785582,shallow,31/07/2021 
12081,2021-07-31,7:20:00,231,30.2841,0.01817046,shallow,31/07/2021 
12081,2021-07-31,7:30:00,321,42.0831,0.02524986,shallow,31/07/2021 
12081,2021-07-31,7:40:00,251,32.9061,0.01974366,shallow,31/07/2021 
12081,2021-07-31,7:50:00,293,38.4123,0.02304738,shallow,31/07/2021 
12081,2021-07-31,8:00:00,429,56.2419,0.03374514,shallow,31/07/2021 
12081,2021-07-31,8:10:00,612,80.2332,0.04813992,shallow,31/07/2021 
12081,2021-07-31,8:20:00,750,98.325,0.058995,shallow,31/07/2021 
12081,2021-07-31,8:30:00,586,76.8246,0.04609476,shallow,31/07/2021 
12081,2021-07-31,8:40:00,432,56.6352,0.03398112,shallow,31/07/2021 
12081,2021-07-31,8:50:00,530,69.483,0.0416898,shallow,31/07/2021 
12081,2021-07-31,9:00:00,973,127.5603,0.07653618,shallow,31/07/2021 
12081,2021-07-31,9:10:00,1021,133.8531,0.08031186,shallow,31/07/2021 
12081,2021-07-31,9:20:00,745,97.6695,0.0586017,shallow,31/07/2021 
12081,2021-07-31,9:30:00,791,103.7001,0.06222006,shallow,31/07/2021 
12081,2021-07-31,9:40:00,917,120.2187,0.07213122,shallow,31/07/2021 
12081,2021-07-31,9:50:00,1245,163.2195,0.0979317,shallow,31/07/2021 
12081,2021-07-31,10:00:00,2082,272.9502,0.16377012,shallow,31/07/2021 
12081,2021-07-31,10:10:00,1680,220.248,0.1321488,shallow,31/07/2021 
12081,2021-07-31,10:20:00,2039,267.3129,0.16038774,shallow,31/07/2021 
12081,2021-07-31,10:30:00,2100,275.31,0.165186,shallow,31/07/2021 
12081,2021-07-31,10:40:00,2189,286.9779,0.17218674,shallow,31/07/2021 
