#,Datetime,Shallow_DO,Shallow_Temp,Deep_DO,Deep_Temp
7032,2021-08-12 16:55:00,7.28,29.68,7.46,29.66
7033,2021-08-12 17:00:00,7.33,29.68,7.46,29.66
7034,2021-08-12 17:05:00,7.36,29.68,7.44,29.66
7035,2021-08-12 17:10:00,7.2,29.68,7.38,29.66
7036,2021-08-12 17:15:00,7.11,29.68,7.44,29.66
7037,2021-08-12 17:20:00,7.08,29.66,7.33,29.66
7038,2021-08-12 17:25:00,7.05,29.66,7.39,29.66
7039,2021-08-12 17:30:00,6.99,29.64,7.48,29.66
7040,2021-08-12 17:35:00,6.99,29.64,7.38,29.66
7041,2021-08-12 17:40:00,6.91,29.64,7.33,29.66
7042,2021-08-12 17:45:00,6.87,29.62,7.32,29.66
7043,2021-08-12 17:50:00,6.85,29.62,7.36,29.66
7044,2021-08-12 17:55:00,6.79,29.62,7.25,29.66
7045,2021-08-12 18:00:00,6.86,29.62,7.34,29.66
7046,2021-08-12 18:05:00,6.82,29.6,7.29,29.66
7047,2021-08-12 18:10:00,6.75,29.6,7.16,29.66
7048,2021-08-12 18:15:00,6.68,29.6,7.59,29.64
7049,2021-08-12 18:20:00,6.69,29.6,7.38,29.64
7050,2021-08-12 18:25:00,6.71,29.6,7.53,29.64
7051,2021-08-12 18:30:00,6.65,29.6,7.57,29.64
7052,2021-08-12 18:35:00,6.64,29.6,7.36,29.64
7053,2021-08-12 18:40:00,6.64,29.58,7.11,29.64
7054,2021-08-12 18:45:00,6.63,29.58,7.2,29.64
7055,2021-08-12 18:50:00,6.57,29.58,7.23,29.64
7056,2021-08-12 18:55:00,6.58,29.56,7.22,29.64
7057,2021-08-12 19:00:00,6.56,29.56,7.21,29.64
7058,2021-08-12 19:05:00,6.57,29.56,7.16,29.64
7059,2021-08-12 19:10:00,6.48,29.56,7.27,29.64
7060,2021-08-12 19:15:00,6.48,29.56,7.39,29.64
7061,2021-08-12 19:20:00,6.54,29.56,7.02,29.64
7062,2021-08-12 19:25:00,6.53,29.56,7.43,29.64
7063,2021-08-12 19:30:00,6.44,29.54,7.4,29.62
7064,2021-08-12 19:35:00,6.42,29.56,7.37,29.62
7065,2021-08-12 19:40:00,6.39,29.54,7.28,29.62
7066,2021-08-12 19:45:00,6.44,29.54,7.19,29.62
7067,2021-08-12 19:50:00,6.47,29.54,7.25,29.62
7068,2021-08-12 19:55:00,6.47,29.54,7.12,29.64
7069,2021-08-12 20:00:00,6.43,29.54,7.29,29.64
7070,2021-08-12 20:05:00,6.37,29.54,7.19,29.64
7071,2021-08-12 20:10:00,6.53,29.54,7.29,29.64
7072,2021-08-12 20:15:00,6.47,29.54,7.43,29.62
7073,2021-08-12 20:20:00,6.53,29.52,7.48,29.62
7074,2021-08-12 20:25:00,6.47,29.52,7.51,29.62
7075,2021-08-12 20:30:00,6.46,29.52,7.52,29.6
7076,2021-08-12 20:35:00,6.46,29.52,7.5,29.6
7077,2021-08-12 20:40:00,6.46,29.52,7.57,29.6
7078,2021-08-12 20:45:00,6.48,29.52,7.6,29.6
7079,2021-08-12 20:50:00,6.54,29.52,7.61,29.6
7080,2021-08-12 20:55:00,6.49,29.52,7.61,29.58
7081,2021-08-12 21:00:00,6.41,29.52,7.59,29.58
7082,2021-08-12 21:05:00,6.44,29.52,7.57,29.58
7083,2021-08-12 21:10:00,6.43,29.52,7.6,29.58
7084,2021-08-12 21:15:00,6.47,29.52,7.6,29.58
7085,2021-08-12 21:20:00,6.46,29.52,7.59,29.58
7086,2021-08-12 21:25:00,6.41,29.52,7.58,29.58
7087,2021-08-12 21:30:00,6.39,29.52,7.58,29.58
7088,2021-08-12 21:35:00,6.39,29.52,7.57,29.58
7089,2021-08-12 21:40:00,6.32,29.52,7.58,29.58
7090,2021-08-12 21:45:00,6.37,29.52,7.58,29.58
7091,2021-08-12 21:50:00,6.36,29.52,7.52,29.58
7092,2021-08-12 21:55:00,6.31,29.52,7.55,29.58
7093,2021-08-12 22:00:00,6.39,29.52,7.57,29.56
7094,2021-08-12 22:05:00,6.35,29.52,7.57,29.56
7095,2021-08-12 22:10:00,6.36,29.52,7.55,29.56
7096,2021-08-12 22:15:00,6.32,29.52,7.52,29.56
7097,2021-08-12 22:20:00,6.3,29.52,7.52,29.56
7098,2021-08-12 22:25:00,6.31,29.52,7.54,29.56
7099,2021-08-12 22:30:00,6.39,29.52,7.53,29.56
7100,2021-08-12 22:35:00,6.36,29.52,7.54,29.56
7101,2021-08-12 22:40:00,6.18,29.52,7.51,29.56
7102,2021-08-12 22:45:00,6.21,29.52,7.51,29.56
7103,2021-08-12 22:50:00,6.2,29.52,7.5,29.56
7104,2021-08-12 22:55:00,6.21,29.52,7.55,29.56
7105,2021-08-12 23:00:00,6.23,29.52,7.53,29.56
7106,2021-08-12 23:05:00,6.33,29.52,7.52,29.56
7107,2021-08-12 23:10:00,6.25,29.52,7.5,29.56
7108,2021-08-12 23:15:00,6.2,29.52,7.48,29.56
7109,2021-08-12 23:20:00,6.23,29.52,7.45,29.56
7110,2021-08-12 23:25:00,6.21,29.5,7.45,29.56
7111,2021-08-12 23:30:00,6.16,29.5,7.37,29.56
7112,2021-08-12 23:35:00,6.23,29.5,7.35,29.56
7113,2021-08-12 23:40:00,6.19,29.5,7.29,29.56
7114,2021-08-12 23:45:00,6.2,29.5,7.34,29.56
7115,2021-08-12 23:50:00,6.15,29.5,7.4,29.56
7116,2021-08-12 23:55:00,6.31,29.48,7.42,29.56
7117,2021-08-13 00:00:00,6.17,29.48,7.37,29.56
7118,2021-08-13 00:05:00,6.18,29.48,7.35,29.56
7119,2021-08-13 00:10:00,6.17,29.48,7.32,29.56
7120,2021-08-13 00:15:00,6.16,29.48,7.34,29.56
7121,2021-08-13 00:20:00,6.25,29.48,7.46,29.56
7122,2021-08-13 00:25:00,6.17,29.48,7.45,29.56
7123,2021-08-13 00:30:00,6.19,29.48,7.43,29.56
7124,2021-08-13 00:35:00,6.13,29.48,7.45,29.56
7125,2021-08-13 00:40:00,6.15,29.46,7.43,29.56
7126,2021-08-13 00:45:00,6.15,29.46,7.48,29.56
7127,2021-08-13 00:50:00,6.08,29.46,7.48,29.54
7128,2021-08-13 00:55:00,6.13,29.46,7.45,29.54
7129,2021-08-13 01:00:00,6.12,29.46,7.43,29.54
7130,2021-08-13 01:05:00,6.13,29.46,7.45,29.54
7131,2021-08-13 01:10:00,6.04,29.46,7.39,29.54
7132,2021-08-13 01:15:00,6.16,29.46,7.37,29.54
7133,2021-08-13 01:20:00,6.03,29.46,7.37,29.54
7134,2021-08-13 01:25:00,6.05,29.46,7.34,29.54
7135,2021-08-13 01:30:00,6.13,29.46,7.33,29.54
7136,2021-08-13 01:35:00,6.15,29.44,7.34,29.54
7137,2021-08-13 01:40:00,6.13,29.44,7.36,29.54
7138,2021-08-13 01:45:00,6.11,29.44,7.39,29.54
7139,2021-08-13 01:50:00,6.1,29.44,7.46,29.54
7140,2021-08-13 01:55:00,6.06,29.44,7.37,29.54
7141,2021-08-13 02:00:00,6.07,29.44,7.4,29.54
7142,2021-08-13 02:05:00,6,29.44,7.42,29.54
7143,2021-08-13 02:10:00,6.06,29.44,7.42,29.54
7144,2021-08-13 02:15:00,6.07,29.44,7.4,29.54
7145,2021-08-13 02:20:00,6.13,29.44,7.43,29.54
7146,2021-08-13 02:25:00,6.14,29.42,7.37,29.54
7147,2021-08-13 02:30:00,6.14,29.42,7.36,29.54
7148,2021-08-13 02:35:00,6.1,29.44,7.34,29.54
7149,2021-08-13 02:40:00,6.05,29.44,7.3,29.54
7150,2021-08-13 02:45:00,6.04,29.44,7.29,29.54
7151,2021-08-13 02:50:00,6.08,29.44,7.29,29.54
7152,2021-08-13 02:55:00,6.12,29.42,7.28,29.52
7153,2021-08-13 03:00:00,6.04,29.42,7.25,29.52
7154,2021-08-13 03:05:00,6.1,29.42,7.28,29.52
7155,2021-08-13 03:10:00,6.13,29.42,7.24,29.52
7156,2021-08-13 03:15:00,6.12,29.42,7.22,29.52
7157,2021-08-13 03:20:00,6,29.42,7.18,29.52
7158,2021-08-13 03:25:00,5.98,29.42,7.32,29.52
7159,2021-08-13 03:30:00,5.99,29.42,7.22,29.52
7160,2021-08-13 03:35:00,5.96,29.42,7.27,29.54
7161,2021-08-13 03:40:00,5.9,29.42,7.22,29.52
7162,2021-08-13 03:45:00,5.88,29.42,7.21,29.54
7163,2021-08-13 03:50:00,5.96,29.44,7.23,29.54
7164,2021-08-13 03:55:00,5.96,29.44,7.24,29.52
7165,2021-08-13 04:00:00,6.02,29.44,7.22,29.52
7166,2021-08-13 04:05:00,6.05,29.42,7.35,29.54
7167,2021-08-13 04:10:00,6.03,29.44,7.37,29.54
7168,2021-08-13 04:15:00,6.01,29.44,7.39,29.54
7169,2021-08-13 04:20:00,5.93,29.44,7.39,29.54
7170,2021-08-13 04:25:00,5.92,29.44,7.38,29.54
7171,2021-08-13 04:30:00,6,29.44,7.39,29.54
7172,2021-08-13 04:35:00,5.94,29.44,7.4,29.54
7173,2021-08-13 04:40:00,5.94,29.44,7.39,29.54
7174,2021-08-13 04:45:00,6.06,29.42,7.37,29.54
7175,2021-08-13 04:50:00,5.98,29.44,7.38,29.54
7176,2021-08-13 04:55:00,5.94,29.44,7.37,29.54
7177,2021-08-13 05:00:00,5.92,29.44,7.38,29.54
7178,2021-08-13 05:05:00,6,29.44,7.33,29.54
7179,2021-08-13 05:10:00,5.97,29.44,7.37,29.54
7180,2021-08-13 05:15:00,6.06,29.44,7.4,29.54
7181,2021-08-13 05:20:00,6.07,29.44,7.4,29.54
7182,2021-08-13 05:25:00,5.91,29.44,7.39,29.54
7183,2021-08-13 05:30:00,6.05,29.44,7.38,29.54
7184,2021-08-13 05:35:00,6.06,29.44,7.35,29.54
7185,2021-08-13 05:40:00,6.05,29.44,7.36,29.54
7186,2021-08-13 05:45:00,6.01,29.46,7.35,29.54
7187,2021-08-13 05:50:00,5.98,29.46,7.3,29.54
7188,2021-08-13 05:55:00,5.97,29.46,7.37,29.54
7189,2021-08-13 06:00:00,6.14,29.44,7.35,29.54
7190,2021-08-13 06:05:00,6.11,29.44,7.35,29.54
7191,2021-08-13 06:10:00,6.13,29.44,7.32,29.54
7192,2021-08-13 06:15:00,6.14,29.44,7.31,29.54
7193,2021-08-13 06:20:00,6.14,29.44,7.34,29.54
7194,2021-08-13 06:25:00,6.08,29.44,7.33,29.54
7195,2021-08-13 06:30:00,6.1,29.44,7.31,29.54
7196,2021-08-13 06:35:00,6.11,29.44,7.32,29.54
7197,2021-08-13 06:40:00,6.18,29.44,7.34,29.54
7198,2021-08-13 06:45:00,6.05,29.44,7.37,29.54
7199,2021-08-13 06:50:00,6.08,29.44,7.37,29.54
7200,2021-08-13 06:55:00,6.15,29.44,7.36,29.54
7201,2021-08-13 07:00:00,6.15,29.44,7.32,29.54
7202,2021-08-13 07:05:00,6.26,29.44,7.33,29.54
7203,2021-08-13 07:10:00,6.28,29.44,7.3,29.54
7204,2021-08-13 07:15:00,6.26,29.44,7.23,29.54
7205,2021-08-13 07:20:00,6.26,29.44,7.23,29.54
7206,2021-08-13 07:25:00,6.3,29.44,7.36,29.54
7207,2021-08-13 07:30:00,6.06,29.44,7.3,29.54
7208,2021-08-13 07:35:00,6.07,29.44,7.28,29.54
7209,2021-08-13 07:40:00,6.16,29.44,7.3,29.54
7210,2021-08-13 07:45:00,6.17,29.44,7.28,29.54
7211,2021-08-13 07:50:00,6.19,29.44,7.29,29.54
7212,2021-08-13 07:55:00,6.29,29.42,7.23,29.54
7213,2021-08-13 08:00:00,6.34,29.42,7.23,29.54
7214,2021-08-13 08:05:00,6.41,29.44,7.34,29.54
7215,2021-08-13 08:10:00,6.45,29.44,7.33,29.52
7216,2021-08-13 08:15:00,6.54,29.44,7.28,29.52
7217,2021-08-13 08:20:00,6.58,29.46,7.23,29.52
7218,2021-08-13 08:25:00,6.63,29.46,7.25,29.54
7219,2021-08-13 08:30:00,6.65,29.46,7.22,29.54
7220,2021-08-13 08:35:00,6.72,29.46,7.22,29.54
7221,2021-08-13 08:40:00,6.88,29.48,7.28,29.54
7222,2021-08-13 08:45:00,6.99,29.48,7.24,29.54
7223,2021-08-13 08:50:00,7,29.5,7.22,29.54
7224,2021-08-13 08:55:00,7.08,29.5,7.22,29.54
7225,2021-08-13 09:00:00,7.17,29.5,7.22,29.54
7226,2021-08-13 09:05:00,7.19,29.52,7.22,29.54
7227,2021-08-13 09:10:00,7.27,29.52,7.22,29.54
7228,2021-08-13 09:15:00,7.09,29.52,7.22,29.54
7229,2021-08-13 09:20:00,6.99,29.5,7.22,29.54
7230,2021-08-13 09:25:00,7.12,29.5,7.23,29.54
7231,2021-08-13 09:30:00,7.08,29.52,7.21,29.54
7232,2021-08-13 09:35:00,7.14,29.52,7.21,29.52
7233,2021-08-13 09:40:00,7.13,29.52,7.18,29.52
7234,2021-08-13 09:45:00,7.19,29.52,7.21,29.5
7235,2021-08-13 09:50:00,7.27,29.52,7.23,29.48
7236,2021-08-13 09:55:00,7.3,29.52,7.25,29.48
7237,2021-08-13 10:00:00,7.29,29.52,7.24,29.48
7238,2021-08-13 10:05:00,7.29,29.52,7.24,29.48
7239,2021-08-13 10:10:00,7.34,29.52,7.23,29.48
7240,2021-08-13 10:15:00,7.34,29.52,7.23,29.48
7241,2021-08-13 10:20:00,7.46,29.52,7.19,29.48
7242,2021-08-13 10:25:00,7.68,29.54,7.17,29.48
7243,2021-08-13 10:30:00,7.71,29.54,7.19,29.48
7244,2021-08-13 10:35:00,7.93,29.56,7.17,29.48
7245,2021-08-13 10:40:00,7.77,29.56,7.16,29.48
7246,2021-08-13 10:45:00,7.89,29.56,7.14,29.48
7247,2021-08-13 10:50:00,7.85,29.56,7.13,29.48
7248,2021-08-13 10:55:00,7.87,29.58,7.12,29.48
7249,2021-08-13 11:00:00,7.93,29.58,7.08,29.48
7250,2021-08-13 11:05:00,8.12,29.58,7.08,29.48
7251,2021-08-13 11:10:00,8.25,29.6,7.07,29.48
7252,2021-08-13 11:15:00,8.14,29.6,7.07,29.48
7253,2021-08-13 11:20:00,8.29,29.6,7.06,29.48
7254,2021-08-13 11:25:00,8.02,29.6,7.06,29.48
7255,2021-08-13 11:30:00,7.88,29.6,7.07,29.48
7256,2021-08-13 11:35:00,7.8,29.6,7.07,29.48
7257,2021-08-13 11:40:00,8.01,29.6,7.07,29.48
7258,2021-08-13 11:45:00,8.2,29.6,7.13,29.5
7259,2021-08-13 11:50:00,8.11,29.6,7.11,29.5
7260,2021-08-13 11:55:00,8.41,29.62,7.13,29.5
7261,2021-08-13 12:00:00,8.72,29.62,7.14,29.5
7262,2021-08-13 12:05:00,8.65,29.62,7.09,29.5
7263,2021-08-13 12:10:00,8.76,29.62,7.05,29.5
7264,2021-08-13 12:15:00,9.09,29.64,7.06,29.5
7265,2021-08-13 12:20:00,9.18,29.64,7.09,29.5
7266,2021-08-13 12:25:00,9.34,29.66,7.12,29.5
7267,2021-08-13 12:30:00,9.56,29.68,7.07,29.5
7268,2021-08-13 12:35:00,9.42,29.68,7.11,29.5
7269,2021-08-13 12:40:00,8.97,29.68,7.16,29.5
7270,2021-08-13 12:45:00,8.86,29.68,7.13,29.5
7271,2021-08-13 12:50:00,9.12,29.7,7.15,29.5
7272,2021-08-13 12:55:00,8.59,29.7,7.14,29.5
7273,2021-08-13 13:00:00,9.06,29.7,7.14,29.5
7274,2021-08-13 13:05:00,8.9,29.72,7.15,29.5
7275,2021-08-13 13:10:00,8.45,29.72,7.19,29.5
7276,2021-08-13 13:15:00,8.48,29.72,7.24,29.5
7277,2021-08-13 13:20:00,8.54,29.72,7.29,29.5
7278,2021-08-13 13:25:00,8.46,29.72,7.25,29.5
7279,2021-08-13 13:30:00,8.52,29.72,7.29,29.5
7280,2021-08-13 13:35:00,8.56,29.74,7.24,29.5
7281,2021-08-13 13:40:00,8.43,29.74,7.28,29.5
7282,2021-08-13 13:45:00,8.21,29.74,7.29,29.5
7283,2021-08-13 13:50:00,8.46,29.76,7.32,29.5
7284,2021-08-13 13:55:00,8.41,29.76,7.32,29.5
7285,2021-08-13 14:00:00,8.33,29.78,7.33,29.5
7286,2021-08-13 14:05:00,8.47,29.78,7.36,29.5
7287,2021-08-13 14:10:00,8.47,29.78,7.34,29.5
7288,2021-08-13 14:15:00,7.99,29.78,7.35,29.5
7289,2021-08-13 14:20:00,8.13,29.8,7.38,29.5
7290,2021-08-13 14:25:00,8.23,29.8,7.39,29.5
7291,2021-08-13 14:30:00,8.14,29.8,7.4,29.5
7292,2021-08-13 14:35:00,7.87,29.8,7.42,29.5
7293,2021-08-13 14:40:00,7.97,29.8,7.44,29.5
7294,2021-08-13 14:45:00,8,29.8,7.38,29.5
7295,2021-08-13 14:50:00,7.68,29.8,7.43,29.5
7296,2021-08-13 14:55:00,8.14,29.8,7.4,29.5
7297,2021-08-13 15:00:00,8.12,29.8,7.37,29.5
7298,2021-08-13 15:05:00,7.76,29.8,7.35,29.52
7299,2021-08-13 15:10:00,7.73,29.8,7.35,29.52
7300,2021-08-13 15:15:00,7.84,29.8,7.36,29.52
7301,2021-08-13 15:20:00,7.69,29.78,7.37,29.52
7302,2021-08-13 15:25:00,7.6,29.78,7.36,29.52
7303,2021-08-13 15:30:00,7.59,29.78,7.35,29.52
7304,2021-08-13 15:35:00,7.58,29.78,7.35,29.52
7305,2021-08-13 15:40:00,7.56,29.76,7.31,29.52
7306,2021-08-13 15:45:00,7.48,29.76,7.33,29.52
7307,2021-08-13 15:50:00,7.5,29.76,7.32,29.52
7308,2021-08-13 15:55:00,7.56,29.76,7.31,29.52
7309,2021-08-13 16:00:00,7.51,29.76,7.28,29.52
7310,2021-08-13 16:05:00,7.44,29.76,7.29,29.52
7311,2021-08-13 16:10:00,7.45,29.74,7.29,29.52
7312,2021-08-13 16:15:00,7.49,29.76,7.29,29.52
7313,2021-08-13 16:20:00,7.57,29.74,7.3,29.52
7314,2021-08-13 16:25:00,7.75,29.76,7.25,29.52
7315,2021-08-13 16:30:00,7.4,29.76,7.25,29.54
7316,2021-08-13 16:35:00,7.31,29.74,7.29,29.52
7317,2021-08-13 16:40:00,7.34,29.74,7.27,29.52
7318,2021-08-13 16:45:00,7.33,29.74,7.28,29.52
7319,2021-08-13 16:50:00,7.25,29.74,7.22,29.52
7320,2021-08-13 16:55:00,7.17,29.74,7.2,29.52
7321,2021-08-13 17:00:00,7.16,29.74,7.23,29.54
7322,2021-08-13 17:05:00,7.11,29.74,7.22,29.54
7323,2021-08-13 17:10:00,7.06,29.72,7.22,29.54
7324,2021-08-13 17:15:00,7.03,29.72,7.21,29.54
7325,2021-08-13 17:20:00,7.03,29.72,7.19,29.54
7326,2021-08-13 17:25:00,7.01,29.72,6.81,29.54
7327,2021-08-13 17:30:00,6.94,29.72,6.98,29.58
7328,2021-08-13 17:35:00,7.01,29.72,7.54,29.66
7329,2021-08-13 17:40:00,6.97,29.72,7.65,29.68
7330,2021-08-13 17:45:00,6.91,29.72,7.53,29.7
7331,2021-08-13 17:50:00,6.84,29.72,7.45,29.7
7332,2021-08-13 17:55:00,6.93,29.72,6.92,29.64
7333,2021-08-13 18:00:00,6.84,29.7,7.09,29.58
7334,2021-08-13 18:05:00,6.85,29.7,7.02,29.56
7335,2021-08-13 18:10:00,6.77,29.7,7.04,29.54
7336,2021-08-13 18:15:00,6.77,29.68,7.06,29.54
7337,2021-08-13 18:20:00,6.69,29.68,7.04,29.54
7338,2021-08-13 18:25:00,6.64,29.68,7.09,29.54
7339,2021-08-13 18:30:00,6.62,29.66,7.08,29.54
7340,2021-08-13 18:35:00,6.57,29.66,7.09,29.54
7341,2021-08-13 18:40:00,6.65,29.64,7.12,29.54
7342,2021-08-13 18:45:00,6.56,29.64,7.12,29.54
7343,2021-08-13 18:50:00,6.49,29.64,7.15,29.54
7344,2021-08-13 18:55:00,6.45,29.62,7.17,29.54
7345,2021-08-13 19:00:00,6.42,29.62,7.2,29.54
7346,2021-08-13 19:05:00,6.4,29.62,7.17,29.54
7347,2021-08-13 19:10:00,6.35,29.62,7.19,29.54
7348,2021-08-13 19:15:00,6.43,29.62,7.18,29.54
7349,2021-08-13 19:20:00,6.37,29.62,7.17,29.54
7350,2021-08-13 19:25:00,6.35,29.62,7.18,29.54
7351,2021-08-13 19:30:00,6.37,29.62,7.15,29.54
7352,2021-08-13 19:35:00,6.28,29.62,7.08,29.54
7353,2021-08-13 19:40:00,6.37,29.62,7.03,29.54
7354,2021-08-13 19:45:00,6.3,29.62,6.99,29.54
7355,2021-08-13 19:50:00,6.3,29.62,7.02,29.54
7356,2021-08-13 19:55:00,6.28,29.62,7.01,29.54
7357,2021-08-13 20:00:00,6.22,29.62,7,29.54
7358,2021-08-13 20:05:00,6.17,29.62,6.94,29.54
7359,2021-08-13 20:10:00,6.22,29.62,6.98,29.54
7360,2021-08-13 20:15:00,6.22,29.62,6.99,29.54
7361,2021-08-13 20:20:00,6.28,29.62,6.94,29.54
7362,2021-08-13 20:25:00,6.16,29.62,6.99,29.52
7363,2021-08-13 20:30:00,6.21,29.62,6.96,29.52
7364,2021-08-13 20:35:00,6.21,29.6,6.97,29.52
7365,2021-08-13 20:40:00,6.17,29.6,7,29.52
7366,2021-08-13 20:45:00,6.15,29.6,7.01,29.52
7367,2021-08-13 20:50:00,6.19,29.6,6.99,29.52
7368,2021-08-13 20:55:00,6.19,29.6,6.97,29.52
7369,2021-08-13 21:00:00,6.15,29.6,6.93,29.52
7370,2021-08-13 21:05:00,6.18,29.58,6.98,29.52
7371,2021-08-13 21:10:00,6.21,29.58,6.94,29.52
7372,2021-08-13 21:15:00,6.15,29.58,6.94,29.52
7373,2021-08-13 21:20:00,6.14,29.58,6.98,29.52
7374,2021-08-13 21:25:00,6.18,29.58,6.96,29.52
7375,2021-08-13 21:30:00,6.08,29.58,7,29.52
7376,2021-08-13 21:35:00,6.07,29.56,6.94,29.52
7377,2021-08-13 21:40:00,6.11,29.56,6.97,29.52
7378,2021-08-13 21:45:00,6.16,29.56,7.04,29.52
7379,2021-08-13 21:50:00,6.1,29.56,7.04,29.54
7380,2021-08-13 21:55:00,6.05,29.56,7.09,29.54
7381,2021-08-13 22:00:00,6.02,29.56,7.04,29.54
7382,2021-08-13 22:05:00,6.02,29.54,7.08,29.56
7383,2021-08-13 22:10:00,6.07,29.54,7.09,29.56
7384,2021-08-13 22:15:00,6.03,29.54,7.07,29.56
7385,2021-08-13 22:20:00,6.02,29.54,7.07,29.56
7386,2021-08-13 22:25:00,6.03,29.54,7.08,29.58
7387,2021-08-13 22:30:00,5.94,29.54,7.06,29.58
7388,2021-08-13 22:35:00,5.96,29.54,7.09,29.58
7389,2021-08-13 22:40:00,5.96,29.52,7.09,29.58
7390,2021-08-13 22:45:00,5.91,29.52,7.04,29.58
7391,2021-08-13 22:50:00,5.91,29.52,7.11,29.58
7392,2021-08-13 22:55:00,5.83,29.52,7.12,29.58
7393,2021-08-13 23:00:00,5.83,29.52,7.04,29.58
7394,2021-08-13 23:05:00,5.9,29.52,7.12,29.58
7395,2021-08-13 23:10:00,5.89,29.52,7.13,29.58
7396,2021-08-13 23:15:00,5.88,29.52,7.06,29.58
7397,2021-08-13 23:20:00,5.92,29.52,6.94,29.58
7398,2021-08-13 23:25:00,5.9,29.52,6.96,29.58
7399,2021-08-13 23:30:00,5.88,29.52,6.94,29.6
7400,2021-08-13 23:35:00,5.93,29.52,7.05,29.58
7401,2021-08-13 23:40:00,5.86,29.5,7,29.58
7402,2021-08-13 23:45:00,5.84,29.5,6.97,29.58
7403,2021-08-13 23:50:00,5.9,29.52,6.97,29.58
7404,2021-08-13 23:55:00,5.88,29.52,6.99,29.58
7405,2021-08-14 00:00:00,5.8,29.52,6.99,29.56
7406,2021-08-14 00:05:00,5.86,29.52,7,29.56
7407,2021-08-14 00:10:00,5.87,29.5,7.01,29.56
7408,2021-08-14 00:15:00,5.86,29.5,6.97,29.56
7409,2021-08-14 00:20:00,5.86,29.5,7.02,29.56
7410,2021-08-14 00:25:00,5.83,29.5,7.06,29.54
7411,2021-08-14 00:30:00,5.86,29.5,7.01,29.54
7412,2021-08-14 00:35:00,5.78,29.5,6.99,29.54
7413,2021-08-14 00:40:00,5.87,29.5,6.98,29.54
7414,2021-08-14 00:45:00,5.79,29.5,7.01,29.56
7415,2021-08-14 00:50:00,5.77,29.5,7.04,29.56
7416,2021-08-14 00:55:00,5.77,29.5,7.06,29.56
7417,2021-08-14 01:00:00,5.74,29.5,7.05,29.56
7418,2021-08-14 01:05:00,5.7,29.5,7.04,29.58
7419,2021-08-14 01:10:00,5.73,29.5,7.04,29.58
7420,2021-08-14 01:15:00,5.83,29.5,6.96,29.58
7421,2021-08-14 01:20:00,5.8,29.5,6.99,29.56
7422,2021-08-14 01:25:00,5.8,29.5,6.93,29.56
7423,2021-08-14 01:30:00,5.86,29.5,6.94,29.56
7424,2021-08-14 01:35:00,5.79,29.5,6.89,29.56
7425,2021-08-14 01:40:00,5.94,29.5,6.98,29.58
7426,2021-08-14 01:45:00,5.86,29.5,6.94,29.58
7427,2021-08-14 01:50:00,5.89,29.5,7.01,29.58
7428,2021-08-14 01:55:00,5.87,29.5,6.97,29.58
7429,2021-08-14 02:00:00,5.91,29.5,6.93,29.58
7430,2021-08-14 02:05:00,5.93,29.5,7.01,29.58
7431,2021-08-14 02:10:00,5.99,29.5,6.96,29.58
7432,2021-08-14 02:15:00,5.89,29.5,6.92,29.58
7433,2021-08-14 02:20:00,5.91,29.5,6.93,29.56
7434,2021-08-14 02:25:00,5.87,29.5,6.93,29.56
7435,2021-08-14 02:30:00,5.88,29.5,6.88,29.56
7436,2021-08-14 02:35:00,5.92,29.5,6.91,29.58
7437,2021-08-14 02:40:00,6.02,29.5,6.93,29.58
7438,2021-08-14 02:45:00,5.88,29.5,6.94,29.6
7439,2021-08-14 02:50:00,5.83,29.5,6.93,29.6
7440,2021-08-14 02:55:00,5.83,29.5,6.89,29.6
7441,2021-08-14 03:00:00,5.83,29.5,6.92,29.62
7442,2021-08-14 03:05:00,5.88,29.5,6.85,29.6
7443,2021-08-14 03:10:00,5.84,29.5,6.83,29.6
7444,2021-08-14 03:15:00,5.9,29.48,6.82,29.6
7445,2021-08-14 03:20:00,5.93,29.48,6.94,29.62
7446,2021-08-14 03:25:00,5.89,29.48,6.89,29.62
7447,2021-08-14 03:30:00,5.92,29.48,6.64,29.62
7448,2021-08-14 03:35:00,5.86,29.48,6.67,29.6
7449,2021-08-14 03:40:00,5.82,29.48,6.63,29.6
7450,2021-08-14 03:45:00,5.85,29.46,6.64,29.6
7451,2021-08-14 03:50:00,5.76,29.46,6.58,29.6
7452,2021-08-14 03:55:00,5.71,29.48,6.47,29.58
7453,2021-08-14 04:00:00,5.6,29.46,6.61,29.58
7454,2021-08-14 04:05:00,5.55,29.46,6.68,29.6
7455,2021-08-14 04:10:00,5.58,29.46,6.61,29.6
7456,2021-08-14 04:15:00,5.55,29.46,6.6,29.6
7457,2021-08-14 04:20:00,5.51,29.46,6.68,29.6
7458,2021-08-14 04:25:00,5.46,29.46,6.61,29.6
7459,2021-08-14 04:30:00,5.34,29.46,6.64,29.6
7460,2021-08-14 04:35:00,5.3,29.46,6.68,29.6
7461,2021-08-14 04:40:00,5.33,29.44,6.61,29.6
7462,2021-08-14 04:45:00,5.22,29.44,6.64,29.6
7463,2021-08-14 04:50:00,5.35,29.44,6.55,29.6
7464,2021-08-14 04:55:00,5.37,29.44,6.53,29.6
7465,2021-08-14 05:00:00,5.35,29.44,6.43,29.6
7466,2021-08-14 05:05:00,5.39,29.44,6.47,29.6
7467,2021-08-14 05:10:00,5.43,29.44,6.47,29.6
