Date,Time,LightRaw,LightCrrx,Light_int_10m,depth,datetime
2021-07-30,18:30:00,104,13.6344,0.00818064,shallow,2021-07-30T22:30:00Z
2021-07-30,18:40:00,84,11.0124,0.00660744,shallow,2021-07-30T22:40:00Z
2021-07-30,18:50:00,49,6.4239,0.00385434,shallow,2021-07-30T22:50:00Z
2021-07-30,19:00:00,15,1.9665,0.0011799,shallow,2021-07-30T23:00:00Z
2021-07-30,19:10:00,2,0.2622,1.5732e-4,shallow,2021-07-30T23:10:00Z
2021-07-30,19:20:00,0,0,0,shallow,2021-07-30T23:20:00Z
2021-07-30,19:30:00,0,0,0,shallow,2021-07-30T23:30:00Z
2021-07-30,19:40:00,0,0,0,shallow,2021-07-30T23:40:00Z
2021-07-30,19:50:00,0,0,0,shallow,2021-07-30T23:50:00Z
2021-07-30,20:00:00,0,0,0,shallow,2021-07-31T00:00:00Z
2021-07-30,20:10:00,0,0,0,shallow,2021-07-31T00:10:00Z
2021-07-30,20:20:00,0,0,0,shallow,2021-07-31T00:20:00Z
2021-07-30,20:30:00,0,0,0,shallow,2021-07-31T00:30:00Z
2021-07-30,20:40:00,0,0,0,shallow,2021-07-31T00:40:00Z
2021-07-30,20:50:00,0,0,0,shallow,2021-07-31T00:50:00Z
2021-07-30,21:00:00,0,0,0,shallow,2021-07-31T01:00:00Z
2021-07-30,21:10:00,0,0,0,shallow,2021-07-31T01:10:00Z
2021-07-30,21:20:00,0,0,0,shallow,2021-07-31T01:20:00Z
2021-07-30,21:30:00,0,0,0,shallow,2021-07-31T01:30:00Z
2021-07-30,21:40:00,0,0,0,shallow,2021-07-31T01:40:00Z
2021-07-30,21:50:00,0,0,0,shallow,2021-07-31T01:50:00Z
2021-07-30,22:00:00,0,0,0,shallow,2021-07-31T02:00:00Z
2021-07-30,22:10:00,0,0,0,shallow,2021-07-31T02:10:00Z
2021-07-30,22:20:00,0,0,0,shallow,2021-07-31T02:20:00Z
2021-07-30,22:30:00,0,0,0,shallow,2021-07-31T02:30:00Z
2021-07-30,22:40:00,0,0,0,shallow,2021-07-31T02:40:00Z
2021-07-30,22:50:00,0,0,0,shallow,2021-07-31T02:50:00Z
2021-07-30,23:00:00,0,0,0,shallow,2021-07-31T03:00:00Z
2021-07-30,23:10:00,0,0,0,shallow,2021-07-31T03:10:00Z
2021-07-30,23:20:00,0,0,0,shallow,2021-07-31T03:20:00Z
2021-07-30,23:30:00,0,0,0,shallow,2021-07-31T03:30:00Z
2021-07-30,23:40:00,0,0,0,shallow,2021-07-31T03:40:00Z
2021-07-30,23:50:00,0,0,0,shallow,2021-07-31T03:50:00Z
2021-07-30,24:00:00,0,0,0,shallow,2021-07-31T04:00:00Z
2021-07-31,0:10:00,0,0,0,shallow,2021-07-31T04:10:00Z
2021-07-31,0:20:00,0,0,0,shallow,2021-07-31T04:20:00Z
2021-07-31,0:30:00,0,0,0,shallow,2021-07-31T04:30:00Z
2021-07-31,0:40:00,0,0,0,shallow,2021-07-31T04:40:00Z
2021-07-31,0:50:00,0,0,0,shallow,2021-07-31T04:50:00Z
2021-07-31,1:00:00,0,0,0,shallow,2021-07-31T05:00:00Z
2021-07-31,1:10:00,0,0,0,shallow,2021-07-31T05:10:00Z
2021-07-31,1:20:00,0,0,0,shallow,2021-07-31T05:20:00Z
2021-07-31,1:30:00,0,0,0,shallow,2021-07-31T05:30:00Z
2021-07-31,1:40:00,0,0,0,shallow,2021-07-31T05:40:00Z
2021-07-31,1:50:00,0,0,0,shallow,2021-07-31T05:50:00Z
2021-07-31,2:00:00,0,0,0,shallow,2021-07-31T06:00:00Z
2021-07-31,2:10:00,0,0,0,shallow,2021-07-31T06:10:00Z
2021-07-31,2:20:00,0,0,0,shallow,2021-07-31T06:20:00Z
2021-07-31,2:30:00,0,0,0,shallow,2021-07-31T06:30:00Z
2021-07-31,2:40:00,0,0,0,shallow,2021-07-31T06:40:00Z
2021-07-31,2:50:00,0,0,0,shallow,2021-07-31T06:50:00Z
2021-07-31,3:00:00,0,0,0,shallow,2021-07-31T07:00:00Z
2021-07-31,3:10:00,0,0,0,shallow,2021-07-31T07:10:00Z
2021-07-31,3:20:00,0,0,0,shallow,2021-07-31T07:20:00Z
2021-07-31,3:30:00,0,0,0,shallow,2021-07-31T07:30:00Z
2021-07-31,3:40:00,0,0,0,shallow,2021-07-31T07:40:00Z
2021-07-31,3:50:00,0,0,0,shallow,2021-07-31T07:50:00Z
2021-07-31,4:00:00,0,0,0,shallow,2021-07-31T08:00:00Z
2021-07-31,4:10:00,0,0,0,shallow,2021-07-31T08:10:00Z
2021-07-31,4:20:00,0,0,0,shallow,2021-07-31T08:20:00Z
2021-07-31,4:30:00,0,0,0,shallow,2021-07-31T08:30:00Z
2021-07-31,4:40:00,0,0,0,shallow,2021-07-31T08:40:00Z
2021-07-31,4:50:00,0,0,0,shallow,2021-07-31T08:50:00Z
2021-07-31,5:00:00,0,0,0,shallow,2021-07-31T09:00:00Z
2021-07-31,5:10:00,0,0,0,shallow,2021-07-31T09:10:00Z
2021-07-31,5:20:00,0,0,0,shallow,2021-07-31T09:20:00Z
2021-07-31,5:30:00,0,0,0,shallow,2021-07-31T09:30:00Z
2021-07-31,5:40:00,0,0,0,shallow,2021-07-31T09:40:00Z
2021-07-31,5:50:00,0,0,0,shallow,2021-07-31T09:50:00Z
2021-07-31,6:00:00,0,0,0,shallow,2021-07-31T10:00:00Z
2021-07-31,6:10:00,3,0.3933,2.3598e-4,shallow,2021-07-31T10:10:00Z
2021-07-31,6:20:00,12,1.5732,9.4392e-4,shallow,2021-07-31T10:20:00Z
2021-07-31,6:30:00,21,2.7531,0.00165186,shallow,2021-07-31T10:30:00Z
2021-07-31,6:40:00,73,9.5703,0.00574218,shallow,2021-07-31T10:40:00Z
2021-07-31,6:50:00,125,16.3875,0.0098325,shallow,2021-07-31T10:50:00Z
2021-07-31,7:00:00,230,30.153,0.0180918,shallow,2021-07-31T11:00:00Z
2021-07-31,7:10:00,227,29.7597,0.01785582,shallow,2021-07-31T11:10:00Z
2021-07-31,7:20:00,231,30.2841,0.01817046,shallow,2021-07-31T11:20:00Z
2021-07-31,7:30:00,321,42.0831,0.02524986,shallow,2021-07-31T11:30:00Z
2021-07-31,7:40:00,251,32.9061,0.01974366,shallow,2021-07-31T11:40:00Z
2021-07-31,7:50:00,293,38.4123,0.02304738,shallow,2021-07-31T11:50:00Z
2021-07-31,8:00:00,429,56.2419,0.03374514,shallow,2021-07-31T12:00:00Z
2021-07-31,8:10:00,612,80.2332,0.04813992,shallow,2021-07-31T12:10:00Z
2021-07-31,8:20:00,750,98.325,0.058995,shallow,2021-07-31T12:20:00Z
2021-07-31,8:30:00,586,76.8246,0.04609476,shallow,2021-07-31T12:30:00Z
2021-07-31,8:40:00,432,56.6352,0.03398112,shallow,2021-07-31T12:40:00Z
2021-07-31,8:50:00,530,69.483,0.0416898,shallow,2021-07-31T12:50:00Z
2021-07-31,9:00:00,973,127.5603,0.07653618,shallow,2021-07-31T13:00:00Z
2021-07-31,9:10:00,1021,133.8531,0.08031186,shallow,2021-07-31T13:10:00Z
2021-07-31,9:20:00,745,97.6695,0.0586017,shallow,2021-07-31T13:20:00Z
2021-07-31,9:30:00,791,103.7001,0.06222006,shallow,2021-07-31T13:30:00Z
2021-07-31,9:40:00,917,120.2187,0.07213122,shallow,2021-07-31T13:40:00Z
2021-07-31,9:50:00,1245,163.2195,0.0979317,shallow,2021-07-31T13:50:00Z
2021-07-31,10:00:00,2082,272.9502,0.16377012,shallow,2021-07-31T14:00:00Z
2021-07-31,10:10:00,1680,220.248,0.1321488,shallow,2021-07-31T14:10:00Z
2021-07-31,10:20:00,2039,267.3129,0.16038774,shallow,2021-07-31T14:20:00Z
2021-07-31,10:30:00,2100,275.31,0.165186,shallow,2021-07-31T14:30:00Z
2021-07-31,10:40:00,2189,286.9779,0.17218674,shallow,2021-07-31T14:40:00Z
2021-07-31,10:50:00,2244,294.1884,0.17651304,shallow,2021-07-31T14:50:00Z
2021-07-31,11:00:00,1892,248.0412,0.14882472,shallow,2021-07-31T15:00:00Z
2021-07-31,11:10:00,2367,310.3137,0.18618822,shallow,2021-07-31T15:10:00Z
2021-07-31,11:20:00,2502,328.0122,0.19680732,shallow,2021-07-31T15:20:00Z
2021-07-31,11:30:00,2248,294.7128,0.17682768,shallow,2021-07-31T15:30:00Z
2021-07-31,11:40:00,2473,324.2103,0.19452618,shallow,2021-07-31T15:40:00Z
2021-07-31,11:50:00,2400,314.64,0.188784,shallow,2021-07-31T15:50:00Z
2021-07-31,12:00:00,2551,334.4361,0.20066166,shallow,2021-07-31T16:00:00Z
2021-07-31,12:10:00,2573,337.3203,0.20239218,shallow,2021-07-31T16:10:00Z
2021-07-31,12:20:00,2106,276.0966,0.16565796,shallow,2021-07-31T16:20:00Z
2021-07-31,12:30:00,1949,255.5139,0.15330834,shallow,2021-07-31T16:30:00Z
2021-07-31,12:40:00,2159,283.0449,0.16982694,shallow,2021-07-31T16:40:00Z
2021-07-31,12:50:00,1810,237.291,0.1423746,shallow,2021-07-31T16:50:00Z
2021-07-31,13:00:00,1841,241.3551,0.14481306,shallow,2021-07-31T17:00:00Z
2021-07-31,13:10:00,2633,345.1863,0.20711178,shallow,2021-07-31T17:10:00Z
2021-07-31,13:20:00,2623,343.8753,0.20632518,shallow,2021-07-31T17:20:00Z
2021-07-31,13:30:00,2543,333.3873,0.20003238,shallow,2021-07-31T17:30:00Z
2021-07-31,13:40:00,1649,216.1839,0.12971034,shallow,2021-07-31T17:40:00Z
2021-07-31,13:50:00,1829,239.7819,0.14386914,shallow,2021-07-31T17:50:00Z
2021-07-31,14:00:00,1914,250.9254,0.15055524,shallow,2021-07-31T18:00:00Z
2021-07-31,14:10:00,2269,297.4659,0.17847954,shallow,2021-07-31T18:10:00Z
2021-07-31,14:20:00,2251,295.1061,0.17706366,shallow,2021-07-31T18:20:00Z
2021-07-31,14:30:00,1901,249.2211,0.14953266,shallow,2021-07-31T18:30:00Z
2021-07-31,14:40:00,2143,280.9473,0.16856838,shallow,2021-07-31T18:40:00Z
2021-07-31,14:50:00,2110,276.621,0.1659726,shallow,2021-07-31T18:50:00Z
2021-07-31,15:00:00,1807,236.8977,0.14213862,shallow,2021-07-31T19:00:00Z
2021-07-31,15:10:00,1784,233.8824,0.14032944,shallow,2021-07-31T19:10:00Z
2021-07-31,15:20:00,1603,210.1533,0.12609198,shallow,2021-07-31T19:20:00Z
2021-07-31,15:30:00,1298,170.1678,0.10210068,shallow,2021-07-31T19:30:00Z
2021-07-31,15:40:00,1576,206.6136,0.12396816,shallow,2021-07-31T19:40:00Z
2021-07-31,15:50:00,1621,212.5131,0.12750786,shallow,2021-07-31T19:50:00Z
2021-07-31,16:00:00,1297,170.0367,0.10202202,shallow,2021-07-31T20:00:00Z
2021-07-31,16:10:00,1187,155.6157,0.09336942,shallow,2021-07-31T20:10:00Z
2021-07-31,16:20:00,1326,173.8386,0.10430316,shallow,2021-07-31T20:20:00Z
2021-07-31,16:30:00,1276,167.2836,0.10037016,shallow,2021-07-31T20:30:00Z
2021-07-31,16:40:00,1044,136.8684,0.08212104,shallow,2021-07-31T20:40:00Z
2021-07-31,16:50:00,878,115.1058,0.06906348,shallow,2021-07-31T20:50:00Z
2021-07-31,17:00:00,436,57.1596,0.03429576,shallow,2021-07-31T21:00:00Z
2021-07-31,17:10:00,653,85.6083,0.05136498,shallow,2021-07-31T21:10:00Z
2021-07-31,17:20:00,593,77.7423,0.04664538,shallow,2021-07-31T21:20:00Z
2021-07-31,17:30:00,498,65.2878,0.03917268,shallow,2021-07-31T21:30:00Z
2021-07-31,17:40:00,423,55.4553,0.03327318,shallow,2021-07-31T21:40:00Z
2021-07-31,17:50:00,354,46.4094,0.02784564,shallow,2021-07-31T21:50:00Z
2021-07-31,18:00:00,285,37.3635,0.0224181,shallow,2021-07-31T22:00:00Z
2021-07-31,18:10:00,223,29.2353,0.01754118,shallow,2021-07-31T22:10:00Z
2021-07-31,18:20:00,168,22.0248,0.01321488,shallow,2021-07-31T22:20:00Z
2021-07-31,18:30:00,113,14.8143,0.00888858,shallow,2021-07-31T22:30:00Z
2021-07-31,18:40:00,73,9.5703,0.00574218,shallow,2021-07-31T22:40:00Z
2021-07-31,18:50:00,38,4.9818,0.00298908,shallow,2021-07-31T22:50:00Z
2021-07-31,19:00:00,14,1.8354,0.00110124,shallow,2021-07-31T23:00:00Z
2021-07-31,19:10:00,1,0.1311,7.866e-5,shallow,2021-07-31T23:10:00Z
2021-07-31,19:20:00,0,0,0,shallow,2021-07-31T23:20:00Z
2021-07-31,19:30:00,0,0,0,shallow,2021-07-31T23:30:00Z
2021-07-31,19:40:00,0,0,0,shallow,2021-07-31T23:40:00Z
2021-07-31,19:50:00,0,0,0,shallow,2021-07-31T23:50:00Z
2021-07-31,20:00:00,0,0,0,shallow,2021-08-01T00:00:00Z
2021-07-31,20:10:00,0,0,0,shallow,2021-08-01T00:10:00Z
2021-07-31,20:20:00,0,0,0,shallow,2021-08-01T00:20:00Z
2021-07-31,20:30:00,0,0,0,shallow,2021-08-01T00:30:00Z
2021-07-31,20:40:00,0,0,0,shallow,2021-08-01T00:40:00Z
2021-07-31,20:50:00,0,0,0,shallow,2021-08-01T00:50:00Z
2021-07-31,21:00:00,0,0,0,shallow,2021-08-01T01:00:00Z
2021-07-31,21:10:00,0,0,0,shallow,2021-08-01T01:10:00Z
2021-07-31,21:20:00,0,0,0,shallow,2021-08-01T01:20:00Z
2021-07-31,21:30:00,0,0,0,shallow,2021-08-01T01:30:00Z
2021-07-31,21:40:00,0,0,0,shallow,2021-08-01T01:40:00Z
2021-07-31,21:50:00,0,0,0,shallow,2021-08-01T01:50:00Z
2021-07-31,22:00:00,0,0,0,shallow,2021-08-01T02:00:00Z
2021-07-31,22:10:00,0,0,0,shallow,2021-08-01T02:10:00Z
2021-07-31,22:20:00,0,0,0,shallow,2021-08-01T02:20:00Z
2021-07-31,22:30:00,0,0,0,shallow,2021-08-01T02:30:00Z
2021-07-31,22:40:00,0,0,0,shallow,2021-08-01T02:40:00Z
2021-07-31,22:50:00,0,0,0,shallow,2021-08-01T02:50:00Z
2021-07-31,23:00:00,0,0,0,shallow,2021-08-01T03:00:00Z
2021-07-31,23:10:00,0,0,0,shallow,2021-08-01T03:10:00Z
2021-07-31,23:20:00,0,0,0,shallow,2021-08-01T03:20:00Z
2021-07-31,23:30:00,0,0,0,shallow,2021-08-01T03:30:00Z
2021-07-31,23:40:00,0,0,0,shallow,2021-08-01T03:40:00Z
2021-07-31,23:50:00,0,0,0,shallow,2021-08-01T03:50:00Z
2021-07-31,24:00:00,0,0,0,shallow,2021-08-01T04:00:00Z
2021-08-01,0:10:00,0,0,0,shallow,2021-08-01T04:10:00Z
2021-08-01,0:20:00,0,0,0,shallow,2021-08-01T04:20:00Z
2021-08-01,0:30:00,0,0,0,shallow,2021-08-01T04:30:00Z
2021-08-01,0:40:00,0,0,0,shallow,2021-08-01T04:40:00Z
2021-08-01,0:50:00,0,0,0,shallow,2021-08-01T04:50:00Z
2021-08-01,1:00:00,0,0,0,shallow,2021-08-01T05:00:00Z
2021-08-01,1:10:00,0,0,0,shallow,2021-08-01T05:10:00Z
2021-08-01,1:20:00,0,0,0,shallow,2021-08-01T05:20:00Z
2021-08-01,1:30:00,0,0,0,shallow,2021-08-01T05:30:00Z
2021-08-01,1:40:00,0,0,0,shallow,2021-08-01T05:40:00Z
2021-08-01,1:50:00,0,0,0,shallow,2021-08-01T05:50:00Z
2021-08-01,2:00:00,0,0,0,shallow,2021-08-01T06:00:00Z
2021-08-01,2:10:00,0,0,0,shallow,2021-08-01T06:10:00Z
2021-08-01,2:20:00,0,0,0,shallow,2021-08-01T06:20:00Z
2021-08-01,2:30:00,0,0,0,shallow,2021-08-01T06:30:00Z
2021-08-01,2:40:00,0,0,0,shallow,2021-08-01T06:40:00Z
2021-08-01,2:50:00,0,0,0,shallow,2021-08-01T06:50:00Z
2021-08-01,3:00:00,0,0,0,shallow,2021-08-01T07:00:00Z
2021-08-01,3:10:00,0,0,0,shallow,2021-08-01T07:10:00Z
2021-08-01,3:20:00,0,0,0,shallow,2021-08-01T07:20:00Z
2021-08-01,3:30:00,0,0,0,shallow,2021-08-01T07:30:00Z
2021-08-01,3:40:00,0,0,0,shallow,2021-08-01T07:40:00Z
2021-08-01,3:50:00,0,0,0,shallow,2021-08-01T07:50:00Z
2021-08-01,4:00:00,0,0,0,shallow,2021-08-01T08:00:00Z
2021-08-01,4:10:00,0,0,0,shallow,2021-08-01T08:10:00Z
2021-08-01,4:20:00,0,0,0,shallow,2021-08-01T08:20:00Z
2021-08-01,4:30:00,0,0,0,shallow,2021-08-01T08:30:00Z
2021-08-01,4:40:00,0,0,0,shallow,2021-08-01T08:40:00Z
2021-08-01,4:50:00,0,0,0,shallow,2021-08-01T08:50:00Z
2021-08-01,5:00:00,0,0,0,shallow,2021-08-01T09:00:00Z
2021-08-01,5:10:00,0,0,0,shallow,2021-08-01T09:10:00Z
2021-08-01,5:20:00,0,0,0,shallow,2021-08-01T09:20:00Z
2021-08-01,5:30:00,0,0,0,shallow,2021-08-01T09:30:00Z
2021-08-01,5:40:00,0,0,0,shallow,2021-08-01T09:40:00Z
2021-08-01,5:50:00,0,0,0,shallow,2021-08-01T09:50:00Z
2021-08-01,6:00:00,0,0,0,shallow,2021-08-01T10:00:00Z
2021-08-01,6:10:00,5,0.6555,3.933e-4,shallow,2021-08-01T10:10:00Z
2021-08-01,6:20:00,25,3.2775,0.0019665,shallow,2021-08-01T10:20:00Z
2021-08-01,6:30:00,56,7.3416,0.00440496,shallow,2021-08-01T10:30:00Z
2021-08-01,6:40:00,96,12.5856,0.00755136,shallow,2021-08-01T10:40:00Z
2021-08-01,6:50:00,146,19.1406,0.01148436,shallow,2021-08-01T10:50:00Z
2021-08-01,7:00:00,201,26.3511,0.01581066,shallow,2021-08-01T11:00:00Z
2021-08-01,7:10:00,266,34.8726,0.02092356,shallow,2021-08-01T11:10:00Z
2021-08-01,7:20:00,336,44.0496,0.02642976,shallow,2021-08-01T11:20:00Z
2021-08-01,7:30:00,413,54.1443,0.03248658,shallow,2021-08-01T11:30:00Z
2021-08-01,7:40:00,501,65.6811,0.03940866,shallow,2021-08-01T11:40:00Z
2021-08-01,7:50:00,589,77.2179,0.04633074,shallow,2021-08-01T11:50:00Z
2021-08-01,8:00:00,683,89.5413,0.05372478,shallow,2021-08-01T12:00:00Z
2021-08-01,8:10:00,782,102.5202,0.061512120000000003,shallow,2021-08-01T12:10:00Z
2021-08-01,8:20:00,884,115.8924,0.06953544,shallow,2021-08-01T12:20:00Z
2021-08-01,8:30:00,981,128.6091,0.07716546,shallow,2021-08-01T12:30:00Z
2021-08-01,8:40:00,1085,142.2435,0.0853461,shallow,2021-08-01T12:40:00Z
2021-08-01,8:50:00,1198,157.0578,0.09423468,shallow,2021-08-01T12:50:00Z
2021-08-01,9:00:00,1306,171.2166,0.10272996,shallow,2021-08-01T13:00:00Z
2021-08-01,9:10:00,1415,185.5065,0.1113039,shallow,2021-08-01T13:10:00Z
2021-08-01,9:20:00,1518,199.0098,0.11940588,shallow,2021-08-01T13:20:00Z
2021-08-01,9:30:00,1631,213.8241,0.12829446,shallow,2021-08-01T13:30:00Z
2021-08-01,9:40:00,1733,227.1963,0.13631778,shallow,2021-08-01T13:40:00Z
2021-08-01,9:50:00,1842,241.4862,0.14489172,shallow,2021-08-01T13:50:00Z
2021-08-01,10:00:00,1922,251.9742,0.15118452,shallow,2021-08-01T14:00:00Z
2021-08-01,10:10:00,2017,264.4287,0.15865722,shallow,2021-08-01T14:10:00Z
2021-08-01,10:20:00,2124,278.4564,0.16707384,shallow,2021-08-01T14:20:00Z
2021-08-01,10:30:00,2198,288.1578,0.17289468,shallow,2021-08-01T14:30:00Z
2021-08-01,10:40:00,2281,299.0391,0.17942346,shallow,2021-08-01T14:40:00Z
2021-08-01,10:50:00,2370,310.707,0.1864242,shallow,2021-08-01T14:50:00Z
2021-08-01,11:00:00,2432,318.8352,0.19130112,shallow,2021-08-01T15:00:00Z
2021-08-01,11:10:00,2512,329.3232,0.19759392,shallow,2021-08-01T15:10:00Z
2021-08-01,11:20:00,2543,333.3873,0.20003238,shallow,2021-08-01T15:20:00Z
2021-08-01,11:30:00,2608,341.9088,0.20514528,shallow,2021-08-01T15:30:00Z
2021-08-01,11:40:00,2677,350.9547,0.21057282,shallow,2021-08-01T15:40:00Z
2021-08-01,11:50:00,2645,346.7595,0.2080557,shallow,2021-08-01T15:50:00Z
2021-08-01,12:00:00,2737,358.8207,0.21529242,shallow,2021-08-01T16:00:00Z
2021-08-01,12:10:00,2656,348.2016,0.20892096,shallow,2021-08-01T16:10:00Z
2021-08-01,12:20:00,2720,356.592,0.2139552,shallow,2021-08-01T16:20:00Z
2021-08-01,12:30:00,2800,367.08,0.220248,shallow,2021-08-01T16:30:00Z
2021-08-01,12:40:00,2776,363.9336,0.21836016,shallow,2021-08-01T16:40:00Z
2021-08-01,12:50:00,2794,366.2934,0.21977604,shallow,2021-08-01T16:50:00Z
2021-08-01,13:00:00,2764,362.3604,0.21741624,shallow,2021-08-01T17:00:00Z
2021-08-01,13:10:00,2741,359.3451,0.21560706,shallow,2021-08-01T17:10:00Z
2021-08-01,13:20:00,2640,346.104,0.2076624,shallow,2021-08-01T17:20:00Z
2021-08-01,13:30:00,2673,350.4303,0.21025818,shallow,2021-08-01T17:30:00Z
2021-08-01,13:40:00,2494,326.9634,0.19617804,shallow,2021-08-01T17:40:00Z
2021-08-01,13:50:00,2624,344.0064,0.20640384,shallow,2021-08-01T17:50:00Z
2021-08-01,14:00:00,2271,297.7281,0.17863686,shallow,2021-08-01T18:00:00Z
2021-08-01,14:10:00,1695,222.2145,0.1333287,shallow,2021-08-01T18:10:00Z
2021-08-01,14:20:00,1219,159.8109,0.09588654,shallow,2021-08-01T18:20:00Z
2021-08-01,14:30:00,2288,299.9568,0.17997408,shallow,2021-08-01T18:30:00Z
2021-08-01,14:40:00,1389,182.0979,0.10925874,shallow,2021-08-01T18:40:00Z
2021-08-01,14:50:00,1211,158.7621,0.09525726,shallow,2021-08-01T18:50:00Z
2021-08-01,15:00:00,2148,281.6028,0.16896168,shallow,2021-08-01T19:00:00Z
2021-08-01,15:10:00,1510,197.961,0.1187766,shallow,2021-08-01T19:10:00Z
2021-08-01,15:20:00,1656,217.1016,0.13026096,shallow,2021-08-01T19:20:00Z
2021-08-01,15:30:00,1692,221.8212,0.13309272,shallow,2021-08-01T19:30:00Z
2021-08-01,15:40:00,1658,217.3638,0.13041828,shallow,2021-08-01T19:40:00Z
2021-08-01,15:50:00,1557,204.1227,0.12247362,shallow,2021-08-01T19:50:00Z
2021-08-01,16:00:00,1258,164.9238,0.09895428,shallow,2021-08-01T20:00:00Z
2021-08-01,16:10:00,1346,176.4606,0.10587636,shallow,2021-08-01T20:10:00Z
2021-08-01,16:20:00,1344,176.1984,0.10571904,shallow,2021-08-01T20:20:00Z
2021-08-01,16:30:00,1298,170.1678,0.10210068,shallow,2021-08-01T20:30:00Z
2021-08-01,16:40:00,1028,134.7708,0.08086248,shallow,2021-08-01T20:40:00Z
2021-08-01,16:50:00,918,120.3498,0.07220988,shallow,2021-08-01T20:50:00Z
2021-08-01,17:00:00,918,120.3498,0.07220988,shallow,2021-08-01T21:00:00Z
2021-08-01,17:10:00,913,119.6943,0.07181658,shallow,2021-08-01T21:10:00Z
2021-08-01,17:20:00,819,107.3709,0.06442254,shallow,2021-08-01T21:20:00Z
2021-08-01,17:30:00,703,92.1633,0.05529798,shallow,2021-08-01T21:30:00Z
2021-08-01,17:40:00,523,68.5653,0.04113918,shallow,2021-08-01T21:40:00Z
2021-08-01,17:50:00,298,39.0678,0.02344068,shallow,2021-08-01T21:50:00Z
2021-08-01,18:00:00,180,23.598,0.0141588,shallow,2021-08-01T22:00:00Z
2021-08-01,18:10:00,154,20.1894,0.01211364,shallow,2021-08-01T22:10:00Z
2021-08-01,18:20:00,131,17.1741,0.01030446,shallow,2021-08-01T22:20:00Z
2021-08-01,18:30:00,109,14.2899,0.00857394,shallow,2021-08-01T22:30:00Z
2021-08-01,18:40:00,80,10.488,0.0062928,shallow,2021-08-01T22:40:00Z
2021-08-01,18:50:00,48,6.2928,0.00377568,shallow,2021-08-01T22:50:00Z
2021-08-01,19:00:00,15,1.9665,0.0011799,shallow,2021-08-01T23:00:00Z
2021-08-01,19:10:00,1,0.1311,7.866e-5,shallow,2021-08-01T23:10:00Z
2021-08-01,19:20:00,0,0,0,shallow,2021-08-01T23:20:00Z
2021-08-01,19:30:00,0,0,0,shallow,2021-08-01T23:30:00Z
2021-08-01,19:40:00,0,0,0,shallow,2021-08-01T23:40:00Z
2021-08-01,19:50:00,0,0,0,shallow,2021-08-01T23:50:00Z
2021-08-01,20:00:00,0,0,0,shallow,2021-08-02T00:00:00Z
2021-08-01,20:10:00,0,0,0,shallow,2021-08-02T00:10:00Z
2021-08-01,20:20:00,0,0,0,shallow,2021-08-02T00:20:00Z
2021-08-01,20:30:00,0,0,0,shallow,2021-08-02T00:30:00Z
2021-08-01,20:40:00,0,0,0,shallow,2021-08-02T00:40:00Z
2021-08-01,20:50:00,0,0,0,shallow,2021-08-02T00:50:00Z
2021-08-01,21:00:00,0,0,0,shallow,2021-08-02T01:00:00Z
2021-08-01,21:10:00,0,0,0,shallow,2021-08-02T01:10:00Z
2021-08-01,21:20:00,0,0,0,shallow,2021-08-02T01:20:00Z
2021-08-01,21:30:00,0,0,0,shallow,2021-08-02T01:30:00Z
2021-08-01,21:40:00,0,0,0,shallow,2021-08-02T01:40:00Z
2021-08-01,21:50:00,0,0,0,shallow,2021-08-02T01:50:00Z
2021-08-01,22:00:00,0,0,0,shallow,2021-08-02T02:00:00Z
2021-08-01,22:10:00,0,0,0,shallow,2021-08-02T02:10:00Z
2021-08-01,22:20:00,0,0,0,shallow,2021-08-02T02:20:00Z
2021-08-01,22:30:00,0,0,0,shallow,2021-08-02T02:30:00Z
2021-08-01,22:40:00,0,0,0,shallow,2021-08-02T02:40:00Z
2021-08-01,22:50:00,0,0,0,shallow,2021-08-02T02:50:00Z
2021-08-01,23:00:00,0,0,0,shallow,2021-08-02T03:00:00Z
2021-08-01,23:10:00,0,0,0,shallow,2021-08-02T03:10:00Z
2021-08-01,23:20:00,0,0,0,shallow,2021-08-02T03:20:00Z
2021-08-01,23:30:00,0,0,0,shallow,2021-08-02T03:30:00Z
2021-08-01,23:40:00,0,0,0,shallow,2021-08-02T03:40:00Z
2021-08-01,23:50:00,0,0,0,shallow,2021-08-02T03:50:00Z
2021-08-01,24:00:00,0,0,0,shallow,2021-08-02T04:00:00Z
2021-08-02,0:10:00,0,0,0,shallow,2021-08-02T04:10:00Z
2021-08-02,0:20:00,0,0,0,shallow,2021-08-02T04:20:00Z
2021-08-02,0:30:00,0,0,0,shallow,2021-08-02T04:30:00Z
2021-08-02,0:40:00,0,0,0,shallow,2021-08-02T04:40:00Z
2021-08-02,0:50:00,0,0,0,shallow,2021-08-02T04:50:00Z
2021-08-02,1:00:00,0,0,0,shallow,2021-08-02T05:00:00Z
2021-08-02,1:10:00,0,0,0,shallow,2021-08-02T05:10:00Z
2021-08-02,1:20:00,0,0,0,shallow,2021-08-02T05:20:00Z
2021-08-02,1:30:00,0,0,0,shallow,2021-08-02T05:30:00Z
2021-08-02,1:40:00,0,0,0,shallow,2021-08-02T05:40:00Z
2021-08-02,1:50:00,0,0,0,shallow,2021-08-02T05:50:00Z
2021-08-02,2:00:00,0,0,0,shallow,2021-08-02T06:00:00Z
2021-08-02,2:10:00,0,0,0,shallow,2021-08-02T06:10:00Z
