datetime,Date,Time,depth,LightCrrx,DO_mg.L,Temp_C
2021-08-03T10:00:35Z,2021-08-03,NA,shallow,NA,8.11,29.22
2021-08-03T10:00:40Z,2021-08-03,NA,shallow,NA,8.08,29.22
2021-08-03T10:00:45Z,2021-08-03,NA,shallow,NA,8.15,29.24
2021-08-03T10:00:50Z,2021-08-03,NA,shallow,NA,8.12,29.24
2021-08-03T10:00:55Z,2021-08-03,NA,shallow,NA,8.11,29.22
2021-08-03T10:10:00Z,2021-08-03,6:10:00,shallow,0.7866,NA,NA
2021-08-03T10:20:00Z,2021-08-03,6:20:00,shallow,4.0641,NA,NA
2021-08-03T10:30:00Z,2021-08-03,6:30:00,shallow,9.0459,NA,NA
2021-08-03T10:40:00Z,2021-08-03,6:40:00,shallow,15.6009,NA,NA
2021-08-03T10:50:00Z,2021-08-03,6:50:00,shallow,23.0736,NA,NA
2021-08-03T11:00:00Z,2021-08-03,7:00:00,shallow,31.8573,8.08,29.24
2021-08-03T11:00:05Z,2021-08-03,NA,shallow,NA,8.49,29.24
2021-08-03T11:00:10Z,2021-08-03,NA,shallow,NA,8.12,29.26
2021-08-03T11:00:15Z,2021-08-03,NA,shallow,NA,8.3,29.24
2021-08-03T11:00:20Z,2021-08-03,NA,shallow,NA,8.35,29.24
2021-08-03T11:00:25Z,2021-08-03,NA,shallow,NA,8.56,29.26
2021-08-03T11:00:30Z,2021-08-03,NA,shallow,NA,8.75,29.28
2021-08-03T11:00:35Z,2021-08-03,NA,shallow,NA,8.5,29.28
2021-08-03T11:00:40Z,2021-08-03,NA,shallow,NA,8.63,29.28
2021-08-03T11:00:45Z,2021-08-03,NA,shallow,NA,8.83,29.3
2021-08-03T11:00:50Z,2021-08-03,NA,shallow,NA,8.76,29.3
2021-08-03T11:00:55Z,2021-08-03,NA,shallow,NA,8.9,29.3
2021-08-03T11:10:00Z,2021-08-03,7:10:00,shallow,41.6898,NA,NA
2021-08-03T11:20:00Z,2021-08-03,7:20:00,shallow,52.9644,NA,NA
2021-08-03T11:30:00Z,2021-08-03,7:30:00,shallow,65.1567,NA,NA
2021-08-03T11:40:00Z,2021-08-03,7:40:00,shallow,78.2667,NA,NA
2021-08-03T11:50:00Z,2021-08-03,7:50:00,shallow,90.9834,NA,NA
2021-08-03T12:00:00Z,2021-08-03,8:00:00,shallow,104.7489,8.37,29.3
2021-08-03T12:00:05Z,2021-08-03,NA,shallow,NA,8.97,29.32
2021-08-03T12:00:10Z,2021-08-03,NA,shallow,NA,9,29.3
2021-08-03T12:00:15Z,2021-08-03,NA,shallow,NA,8.78,29.3
2021-08-03T12:00:20Z,2021-08-03,NA,shallow,NA,9.01,29.32
2021-08-03T12:00:25Z,2021-08-03,NA,shallow,NA,8.84,29.32
2021-08-03T12:00:30Z,2021-08-03,NA,shallow,NA,9.02,29.34
2021-08-03T12:00:35Z,2021-08-03,NA,shallow,NA,8.88,29.34
2021-08-03T12:00:40Z,2021-08-03,NA,shallow,NA,8.85,29.34
2021-08-03T12:00:45Z,2021-08-03,NA,shallow,NA,8.79,29.34
2021-08-03T12:00:50Z,2021-08-03,NA,shallow,NA,9.03,29.36
2021-08-03T12:00:55Z,2021-08-03,NA,shallow,NA,8.59,29.34
2021-08-03T12:10:00Z,2021-08-03,8:10:00,shallow,119.8254,NA,NA
2021-08-03T12:20:00Z,2021-08-03,8:20:00,shallow,134.6397,NA,NA
2021-08-03T12:30:00Z,2021-08-03,8:30:00,shallow,130.1823,NA,NA
2021-08-03T12:40:00Z,2021-08-03,8:40:00,shallow,81.5442,NA,NA
2021-08-03T12:50:00Z,2021-08-03,8:50:00,shallow,184.3266,NA,NA
2021-08-03T13:00:00Z,2021-08-03,9:00:00,shallow,194.2902,8.44,29.34
2021-08-03T13:00:05Z,2021-08-03,NA,shallow,NA,8.52,29.34
2021-08-03T13:00:10Z,2021-08-03,NA,shallow,NA,8.55,29.34
2021-08-03T13:00:15Z,2021-08-03,NA,shallow,NA,8.66,29.36
2021-08-03T13:00:20Z,2021-08-03,NA,shallow,NA,8.5,29.36
2021-08-03T13:00:25Z,2021-08-03,NA,shallow,NA,8.57,29.36
2021-08-03T13:00:30Z,2021-08-03,NA,shallow,NA,8.43,29.36
2021-08-03T13:00:35Z,2021-08-03,NA,shallow,NA,8.22,29.36
2021-08-03T13:00:40Z,2021-08-03,NA,shallow,NA,8.23,29.36
2021-08-03T13:00:45Z,2021-08-03,NA,shallow,NA,8.3,29.36
2021-08-03T13:00:50Z,2021-08-03,NA,shallow,NA,8.3,29.38
2021-08-03T13:00:55Z,2021-08-03,NA,shallow,NA,8.33,29.38
2021-08-03T13:10:00Z,2021-08-03,9:10:00,shallow,209.1045,NA,NA
2021-08-03T13:20:00Z,2021-08-03,9:20:00,shallow,223.9188,NA,NA
2021-08-03T13:30:00Z,2021-08-03,9:30:00,shallow,241.0929,NA,NA
2021-08-03T13:40:00Z,2021-08-03,9:40:00,shallow,255.1206,NA,NA
2021-08-03T13:50:00Z,2021-08-03,9:50:00,shallow,271.1148,NA,NA
2021-08-03T14:00:00Z,2021-08-03,10:00:00,shallow,287.2401,8.22,29.4
2021-08-03T14:00:05Z,2021-08-03,NA,shallow,NA,8.22,29.4
2021-08-03T14:00:10Z,2021-08-03,NA,shallow,NA,8.28,29.4
2021-08-03T14:00:15Z,2021-08-03,NA,shallow,NA,8.33,29.42
2021-08-03T14:00:20Z,2021-08-03,NA,shallow,NA,8.34,29.42
2021-08-03T14:00:25Z,2021-08-03,NA,shallow,NA,8.26,29.42
2021-08-03T14:00:30Z,2021-08-03,NA,shallow,NA,8.17,29.42
2021-08-03T14:00:35Z,2021-08-03,NA,shallow,NA,8.15,29.42
2021-08-03T14:00:40Z,2021-08-03,NA,shallow,NA,8.25,29.42
2021-08-03T14:00:45Z,2021-08-03,NA,shallow,NA,8.2,29.42
2021-08-03T14:00:50Z,2021-08-03,NA,shallow,NA,8.28,29.44
2021-08-03T14:00:55Z,2021-08-03,NA,shallow,NA,8.11,29.44
2021-08-03T14:10:00Z,2021-08-03,10:10:00,shallow,301.3989,NA,NA
2021-08-03T14:20:00Z,2021-08-03,10:20:00,shallow,315.6888,NA,NA
2021-08-03T14:30:00Z,2021-08-03,10:30:00,shallow,331.0275,NA,NA
2021-08-03T14:40:00Z,2021-08-03,10:40:00,shallow,347.1528,NA,NA
2021-08-03T14:50:00Z,2021-08-03,10:50:00,shallow,368.5221,NA,NA
2021-08-03T15:00:00Z,2021-08-03,11:00:00,shallow,230.2116,8.13,29.44
2021-08-03T15:00:05Z,2021-08-03,NA,shallow,NA,8.26,29.44
2021-08-03T15:00:10Z,2021-08-03,NA,shallow,NA,8.35,29.46
2021-08-03T15:00:15Z,2021-08-03,NA,shallow,NA,8.42,29.46
2021-08-03T15:00:20Z,2021-08-03,NA,shallow,NA,8.48,29.48
2021-08-03T15:00:25Z,2021-08-03,NA,shallow,NA,8.32,29.48
2021-08-03T15:00:30Z,2021-08-03,NA,shallow,NA,8.27,29.48
2021-08-03T15:00:35Z,2021-08-03,NA,shallow,NA,8.15,29.46
2021-08-03T15:00:40Z,2021-08-03,NA,shallow,NA,8.12,29.46
2021-08-03T15:00:45Z,2021-08-03,NA,shallow,NA,8.21,29.46
2021-08-03T15:00:50Z,2021-08-03,NA,shallow,NA,8.33,29.48
2021-08-03T15:00:55Z,2021-08-03,NA,shallow,NA,8.12,29.46
2021-08-03T15:10:00Z,2021-08-03,11:10:00,shallow,317.7864,NA,NA
2021-08-03T15:20:00Z,2021-08-03,11:20:00,shallow,185.5065,NA,NA
2021-08-03T15:30:00Z,2021-08-03,11:30:00,shallow,378.2235,NA,NA
2021-08-03T15:40:00Z,2021-08-03,11:40:00,shallow,399.855,NA,NA
2021-08-03T15:50:00Z,2021-08-03,11:50:00,shallow,441.0204,NA,NA
2021-08-03T16:00:00Z,2021-08-03,12:00:00,shallow,371.5374,8.2,29.46
2021-08-03T16:00:05Z,2021-08-03,NA,shallow,NA,8.05,29.46
2021-08-03T16:00:10Z,2021-08-03,NA,shallow,NA,8.14,29.46
2021-08-03T16:00:15Z,2021-08-03,NA,shallow,NA,8.15,29.46
2021-08-03T16:00:20Z,2021-08-03,NA,shallow,NA,8.06,29.46
2021-08-03T16:00:25Z,2021-08-03,NA,shallow,NA,8.16,29.46
2021-08-03T16:00:30Z,2021-08-03,NA,shallow,NA,8.09,29.46
2021-08-03T16:00:35Z,2021-08-03,NA,shallow,NA,8.08,29.46
2021-08-03T16:00:40Z,2021-08-03,NA,shallow,NA,8.06,29.46
2021-08-03T16:00:45Z,2021-08-03,NA,shallow,NA,7.93,29.46
2021-08-03T16:00:50Z,2021-08-03,NA,shallow,NA,7.98,29.46
2021-08-03T16:00:55Z,2021-08-03,NA,shallow,NA,7.9,29.44
2021-08-03T16:10:00Z,2021-08-03,12:10:00,shallow,423.1908,NA,NA
2021-08-03T16:20:00Z,2021-08-03,12:20:00,shallow,431.319,NA,NA
2021-08-03T16:30:00Z,2021-08-03,12:30:00,shallow,434.3343,NA,NA
2021-08-03T16:40:00Z,2021-08-03,12:40:00,shallow,436.563,NA,NA
2021-08-03T16:50:00Z,2021-08-03,12:50:00,shallow,436.6941,NA,NA
2021-08-03T17:00:00Z,2021-08-03,13:00:00,shallow,432.3678,7.92,29.44
2021-08-03T17:00:05Z,2021-08-03,NA,shallow,NA,7.99,29.44
2021-08-03T17:00:10Z,2021-08-03,NA,shallow,NA,7.9,29.44
2021-08-03T17:00:15Z,2021-08-03,NA,shallow,NA,7.92,29.44
2021-08-03T17:00:20Z,2021-08-03,NA,shallow,NA,7.86,29.42
2021-08-03T17:00:25Z,2021-08-03,NA,shallow,NA,7.85,29.42
2021-08-03T17:00:30Z,2021-08-03,NA,shallow,NA,7.84,29.42
2021-08-03T17:00:35Z,2021-08-03,NA,shallow,NA,7.83,29.42
2021-08-03T17:00:40Z,2021-08-03,NA,shallow,NA,7.8,29.42
2021-08-03T17:00:45Z,2021-08-03,NA,shallow,NA,7.74,29.42
2021-08-03T17:00:50Z,2021-08-03,NA,shallow,NA,7.75,29.42
2021-08-03T17:00:55Z,2021-08-03,NA,shallow,NA,7.72,29.42
2021-08-03T17:10:00Z,2021-08-03,13:10:00,shallow,419.9133,NA,NA
2021-08-03T17:20:00Z,2021-08-03,13:20:00,shallow,431.4501,NA,NA
2021-08-03T17:30:00Z,2021-08-03,13:30:00,shallow,428.8281,NA,NA
2021-08-03T17:40:00Z,2021-08-03,13:40:00,shallow,405.7545,NA,NA
2021-08-03T17:50:00Z,2021-08-03,13:50:00,shallow,412.8339,NA,NA
2021-08-03T18:00:00Z,2021-08-03,14:00:00,shallow,409.5564,7.66,29.42
2021-08-03T18:00:05Z,2021-08-03,NA,shallow,NA,7.62,29.4
2021-08-03T18:00:10Z,2021-08-03,NA,shallow,NA,7.58,29.4
2021-08-03T18:00:15Z,2021-08-03,NA,shallow,NA,7.5,29.4
2021-08-03T18:00:20Z,2021-08-03,NA,shallow,NA,7.49,29.38
2021-08-03T18:00:25Z,2021-08-03,NA,shallow,NA,7.45,29.38
2021-08-03T18:00:30Z,2021-08-03,NA,shallow,NA,7.37,29.38
2021-08-03T18:00:35Z,2021-08-03,NA,shallow,NA,7.37,29.36
2021-08-03T18:00:40Z,2021-08-03,NA,shallow,NA,7.34,29.36
2021-08-03T18:00:45Z,2021-08-03,NA,shallow,NA,7.31,29.36
2021-08-03T18:00:50Z,2021-08-03,NA,shallow,NA,7.29,29.34
2021-08-03T18:00:55Z,2021-08-03,NA,shallow,NA,7.26,29.34
2021-08-03T18:10:00Z,2021-08-03,14:10:00,shallow,403.0014,NA,NA
2021-08-03T18:20:00Z,2021-08-03,14:20:00,shallow,389.4981,NA,NA
2021-08-03T18:30:00Z,2021-08-03,14:30:00,shallow,381.1077,NA,NA
2021-08-03T18:40:00Z,2021-08-03,14:40:00,shallow,352.9212,NA,NA
2021-08-03T18:50:00Z,2021-08-03,14:50:00,shallow,358.8207,NA,NA
2021-08-03T19:00:00Z,2021-08-03,15:00:00,shallow,339.2868,7.2,29.34
2021-08-03T19:00:05Z,2021-08-03,NA,shallow,NA,7.13,29.34
2021-08-03T19:00:10Z,2021-08-03,NA,shallow,NA,7.11,29.34
2021-08-03T19:00:15Z,2021-08-03,NA,shallow,NA,7.11,29.32
2021-08-03T19:00:20Z,2021-08-03,NA,shallow,NA,7.16,29.32
2021-08-03T19:00:25Z,2021-08-03,NA,shallow,NA,7.08,29.32
2021-08-03T19:00:30Z,2021-08-03,NA,shallow,NA,7.03,29.32
2021-08-03T19:00:35Z,2021-08-03,NA,shallow,NA,6.98,29.32
2021-08-03T19:00:40Z,2021-08-03,NA,shallow,NA,7.06,29.32
2021-08-03T19:00:45Z,2021-08-03,NA,shallow,NA,7.05,29.32
2021-08-03T19:00:50Z,2021-08-03,NA,shallow,NA,7.05,29.3
2021-08-03T19:00:55Z,2021-08-03,NA,shallow,NA,7.06,29.3
2021-08-03T19:10:00Z,2021-08-03,15:10:00,shallow,333.7806,NA,NA
2021-08-03T19:20:00Z,2021-08-03,15:20:00,shallow,316.2132,NA,NA
2021-08-03T19:30:00Z,2021-08-03,15:30:00,shallow,295.3683,NA,NA
2021-08-03T19:40:00Z,2021-08-03,15:40:00,shallow,278.4564,NA,NA
2021-08-03T19:50:00Z,2021-08-03,15:50:00,shallow,269.1483,NA,NA
2021-08-03T20:00:00Z,2021-08-03,16:00:00,shallow,251.4498,7.04,29.3
2021-08-03T20:00:05Z,2021-08-03,NA,shallow,NA,7.05,29.3
2021-08-03T20:00:10Z,2021-08-03,NA,shallow,NA,7.01,29.3
2021-08-03T20:00:15Z,2021-08-03,NA,shallow,NA,6.93,29.3
2021-08-03T20:00:20Z,2021-08-03,NA,shallow,NA,6.94,29.3
2021-08-03T20:00:25Z,2021-08-03,NA,shallow,NA,7.01,29.3
2021-08-03T20:00:30Z,2021-08-03,NA,shallow,NA,6.97,29.28
2021-08-03T20:00:35Z,2021-08-03,NA,shallow,NA,6.94,29.28
2021-08-03T20:00:40Z,2021-08-03,NA,shallow,NA,6.88,29.28
2021-08-03T20:00:45Z,2021-08-03,NA,shallow,NA,6.91,29.28
2021-08-03T20:00:50Z,2021-08-03,NA,shallow,NA,6.9,29.28
2021-08-03T20:00:55Z,2021-08-03,NA,shallow,NA,6.88,29.28
2021-08-03T20:10:00Z,2021-08-03,16:10:00,shallow,235.7178,NA,NA
2021-08-03T20:20:00Z,2021-08-03,16:20:00,shallow,215.7906,NA,NA
2021-08-03T20:30:00Z,2021-08-03,16:30:00,shallow,199.4031,NA,NA
2021-08-03T20:40:00Z,2021-08-03,16:40:00,shallow,181.8357,NA,NA
2021-08-03T20:50:00Z,2021-08-03,16:50:00,shallow,163.4817,NA,NA
2021-08-03T21:00:00Z,2021-08-03,17:00:00,shallow,147.3564,6.89,29.28
2021-08-03T21:00:05Z,2021-08-03,NA,shallow,NA,6.85,29.28
2021-08-03T21:00:10Z,2021-08-03,NA,shallow,NA,6.9,29.28
2021-08-03T21:00:15Z,2021-08-03,NA,shallow,NA,6.79,29.28
2021-08-03T21:00:20Z,2021-08-03,NA,shallow,NA,6.83,29.28
2021-08-03T21:00:25Z,2021-08-03,NA,shallow,NA,6.83,29.28
2021-08-03T21:00:30Z,2021-08-03,NA,shallow,NA,6.8,29.28
2021-08-03T21:00:35Z,2021-08-03,NA,shallow,NA,6.92,29.28
2021-08-03T21:00:40Z,2021-08-03,NA,shallow,NA,6.88,29.26
2021-08-03T21:00:45Z,2021-08-03,NA,shallow,NA,6.85,29.26
2021-08-03T21:00:50Z,2021-08-03,NA,shallow,NA,6.84,29.26
2021-08-03T21:00:55Z,2021-08-03,NA,shallow,NA,6.84,29.26
2021-08-03T21:10:00Z,2021-08-03,17:10:00,shallow,130.5756,NA,NA
2021-08-03T21:20:00Z,2021-08-03,17:20:00,shallow,115.2369,NA,NA
2021-08-03T21:30:00Z,2021-08-03,17:30:00,shallow,99.1116,NA,NA
2021-08-03T21:40:00Z,2021-08-03,17:40:00,shallow,83.1174,NA,NA
2021-08-03T21:50:00Z,2021-08-03,17:50:00,shallow,68.3031,NA,NA
2021-08-03T22:00:00Z,2021-08-03,18:00:00,shallow,55.9797,6.83,29.26
2021-08-03T22:00:05Z,2021-08-03,NA,shallow,NA,6.78,29.26
2021-08-03T22:00:10Z,2021-08-03,NA,shallow,NA,6.8,29.26
2021-08-03T22:00:15Z,2021-08-03,NA,shallow,NA,6.8,29.26
2021-08-03T22:00:20Z,2021-08-03,NA,shallow,NA,6.75,29.26
2021-08-03T22:00:25Z,2021-08-03,NA,shallow,NA,6.76,29.26
2021-08-03T22:00:30Z,2021-08-03,NA,shallow,NA,6.79,29.26
2021-08-03T22:00:35Z,2021-08-03,NA,shallow,NA,6.77,29.26
2021-08-03T22:00:40Z,2021-08-03,NA,shallow,NA,6.76,29.26
2021-08-03T22:00:45Z,2021-08-03,NA,shallow,NA,6.74,29.26
2021-08-03T22:00:50Z,2021-08-03,NA,shallow,NA,6.7,29.26
2021-08-03T22:00:55Z,2021-08-03,NA,shallow,NA,6.72,29.24
2021-08-03T22:10:00Z,2021-08-03,18:10:00,shallow,43.7874,NA,NA
2021-08-03T22:20:00Z,2021-08-03,18:20:00,shallow,31.7262,NA,NA
2021-08-03T22:30:00Z,2021-08-03,18:30:00,shallow,23.2047,NA,NA
2021-08-03T22:40:00Z,2021-08-03,18:40:00,shallow,14.1588,NA,NA
2021-08-03T22:50:00Z,2021-08-03,18:50:00,shallow,7.866,NA,NA
2021-08-03T23:00:00Z,2021-08-03,19:00:00,shallow,2.7531,6.72,29.24
2021-08-03T23:00:05Z,2021-08-03,NA,shallow,NA,6.68,29.24
2021-08-03T23:00:10Z,2021-08-03,NA,shallow,NA,6.69,29.24
2021-08-03T23:00:15Z,2021-08-03,NA,shallow,NA,6.72,29.24
2021-08-03T23:00:20Z,2021-08-03,NA,shallow,NA,6.85,29.24
2021-08-03T23:00:25Z,2021-08-03,NA,shallow,NA,6.83,29.24
2021-08-03T23:00:30Z,2021-08-03,NA,shallow,NA,6.83,29.24
2021-08-03T23:00:35Z,2021-08-03,NA,shallow,NA,6.83,29.24
2021-08-03T23:00:40Z,2021-08-03,NA,shallow,NA,6.71,29.22
2021-08-03T23:00:45Z,2021-08-03,NA,shallow,NA,6.74,29.22
2021-08-03T23:00:50Z,2021-08-03,NA,shallow,NA,6.77,29.22
2021-08-03T23:00:55Z,2021-08-03,NA,shallow,NA,6.85,29.22
2021-08-03T23:10:00Z,2021-08-03,19:10:00,shallow,0.3933,NA,NA
2021-08-03T23:20:00Z,2021-08-03,19:20:00,shallow,0,NA,NA
2021-08-03T23:30:00Z,2021-08-03,19:30:00,shallow,0,NA,NA
2021-08-03T23:40:00Z,2021-08-03,19:40:00,shallow,0,NA,NA
2021-08-03T23:50:00Z,2021-08-03,19:50:00,shallow,0,NA,NA
2021-08-04T00:00:00Z,2021-08-03,20:00:00,shallow,0,NA,NA
2021-08-04T00:10:00Z,2021-08-03,20:10:00,shallow,0,NA,NA
2021-08-04T00:20:00Z,2021-08-03,20:20:00,shallow,0,NA,NA
2021-08-04T00:30:00Z,2021-08-03,20:30:00,shallow,0,NA,NA
2021-08-04T00:40:00Z,2021-08-03,20:40:00,shallow,0,NA,NA
2021-08-04T00:50:00Z,2021-08-03,20:50:00,shallow,0,NA,NA
2021-08-04T01:00:00Z,2021-08-03,21:00:00,shallow,0,NA,NA
2021-08-04T01:10:00Z,2021-08-03,21:10:00,shallow,0,NA,NA
2021-08-04T01:20:00Z,2021-08-03,21:20:00,shallow,0,NA,NA
2021-08-04T01:30:00Z,2021-08-03,21:30:00,shallow,0,NA,NA
2021-08-04T01:40:00Z,2021-08-03,21:40:00,shallow,0,NA,NA
2021-08-04T01:50:00Z,2021-08-03,21:50:00,shallow,0,NA,NA
2021-08-04T02:00:00Z,2021-08-03,22:00:00,shallow,0,NA,NA
2021-08-04T02:10:00Z,2021-08-03,22:10:00,shallow,0,NA,NA
2021-08-04T02:20:00Z,2021-08-03,22:20:00,shallow,0,NA,NA
2021-08-04T02:30:00Z,2021-08-03,22:30:00,shallow,0,NA,NA
2021-08-04T02:40:00Z,2021-08-03,22:40:00,shallow,0,NA,NA
2021-08-04T02:50:00Z,2021-08-03,22:50:00,shallow,0,NA,NA
2021-08-04T03:00:00Z,2021-08-03,23:00:00,shallow,0,NA,NA
2021-08-04T03:10:00Z,2021-08-03,23:10:00,shallow,0,NA,NA
2021-08-04T03:20:00Z,2021-08-03,23:20:00,shallow,0,NA,NA
2021-08-04T03:30:00Z,2021-08-03,23:30:00,shallow,0,NA,NA
2021-08-04T03:40:00Z,2021-08-03,23:40:00,shallow,0,NA,NA
2021-08-04T03:50:00Z,2021-08-03,23:50:00,shallow,0,NA,NA
2021-08-04T04:00:00Z,2021-08-03,24:00:00,shallow,0,NA,NA
2021-08-04T00:00:00Z,2021-08-04,NA,deep,NA,7.27,29.24
2021-08-04T00:00:05Z,2021-08-04,NA,deep,NA,7.3,29.24
2021-08-04T00:00:10Z,2021-08-04,NA,deep,NA,7.35,29.24
2021-08-04T00:00:15Z,2021-08-04,NA,deep,NA,7.3,29.24
2021-08-04T00:00:20Z,2021-08-04,NA,deep,NA,7.14,29.24
2021-08-04T00:00:25Z,2021-08-04,NA,deep,NA,7.44,29.26
2021-08-04T00:00:30Z,2021-08-04,NA,deep,NA,7.67,29.26
2021-08-04T00:00:35Z,2021-08-04,NA,deep,NA,7.75,29.28
2021-08-04T00:00:40Z,2021-08-04,NA,deep,NA,7.57,29.28
2021-08-04T00:00:45Z,2021-08-04,NA,deep,NA,7.09,29.26
2021-08-04T00:00:50Z,2021-08-04,NA,deep,NA,7.18,29.26
2021-08-04T00:00:55Z,2021-08-04,NA,deep,NA,7.18,29.26
2021-08-04T01:00:00Z,2021-08-04,NA,deep,NA,7.22,29.26
2021-08-04T01:00:05Z,2021-08-04,NA,deep,NA,7.21,29.26
2021-08-04T01:00:10Z,2021-08-04,NA,deep,NA,7.17,29.26
2021-08-04T01:00:15Z,2021-08-04,NA,deep,NA,7.22,29.26
2021-08-04T01:00:20Z,2021-08-04,NA,deep,NA,7.33,29.26
2021-08-04T01:00:25Z,2021-08-04,NA,deep,NA,7.04,29.26
2021-08-04T01:00:30Z,2021-08-04,NA,deep,NA,7.44,29.26
2021-08-04T01:00:35Z,2021-08-04,NA,deep,NA,7.18,29.28
2021-08-04T01:00:40Z,2021-08-04,NA,deep,NA,7.02,29.26
2021-08-04T01:00:45Z,2021-08-04,NA,deep,NA,7.08,29.26
2021-08-04T01:00:50Z,2021-08-04,NA,deep,NA,7.11,29.26
2021-08-04T01:00:55Z,2021-08-04,NA,deep,NA,7.09,29.26
2021-08-04T02:00:00Z,2021-08-04,NA,deep,NA,7.08,29.26
2021-08-04T02:00:05Z,2021-08-04,NA,deep,NA,7.07,29.26
2021-08-04T02:00:10Z,2021-08-04,NA,deep,NA,7.07,29.26
2021-08-04T02:00:15Z,2021-08-04,NA,deep,NA,7.21,29.26
2021-08-04T02:00:20Z,2021-08-04,NA,deep,NA,7.09,29.26
2021-08-04T02:00:25Z,2021-08-04,NA,deep,NA,7.05,29.26
2021-08-04T02:00:30Z,2021-08-04,NA,deep,NA,7.03,29.26
2021-08-04T02:00:35Z,2021-08-04,NA,deep,NA,7.53,29.28
2021-08-04T02:00:40Z,2021-08-04,NA,deep,NA,7.45,29.28
2021-08-04T02:00:45Z,2021-08-04,NA,deep,NA,7.24,29.28
2021-08-04T02:00:50Z,2021-08-04,NA,deep,NA,7.5,29.28
2021-08-04T02:00:55Z,2021-08-04,NA,deep,NA,7.35,29.28
2021-08-04T03:00:00Z,2021-08-04,NA,deep,NA,7.42,29.28
2021-08-04T03:00:05Z,2021-08-04,NA,deep,NA,7.55,29.28
2021-08-04T03:00:10Z,2021-08-04,NA,deep,NA,7.42,29.28
2021-08-04T03:00:15Z,2021-08-04,NA,deep,NA,7.54,29.28
2021-08-04T03:00:20Z,2021-08-04,NA,deep,NA,7.42,29.26
2021-08-04T03:00:25Z,2021-08-04,NA,deep,NA,7.4,29.26
2021-08-04T03:00:30Z,2021-08-04,NA,deep,NA,7.33,29.26
2021-08-04T03:00:35Z,2021-08-04,NA,deep,NA,7.51,29.28
2021-08-04T03:00:40Z,2021-08-04,NA,deep,NA,7.67,29.28
2021-08-04T03:00:45Z,2021-08-04,NA,deep,NA,7.58,29.28
2021-08-04T03:00:50Z,2021-08-04,NA,deep,NA,7.51,29.28
2021-08-04T03:00:55Z,2021-08-04,NA,deep,NA,7.61,29.28
2021-08-04T04:00:00Z,2021-08-04,NA,deep,NA,7.58,29.28
2021-08-04T04:00:05Z,2021-08-04,NA,deep,NA,7.67,29.28
2021-08-04T04:00:10Z,2021-08-04,NA,deep,NA,7.73,29.26
2021-08-04T04:00:15Z,2021-08-04,NA,deep,NA,7.68,29.26
2021-08-04T04:00:20Z,2021-08-04,NA,deep,NA,7.58,29.26
2021-08-04T04:00:25Z,2021-08-04,NA,deep,NA,7.6,29.28
2021-08-04T04:00:30Z,2021-08-04,NA,deep,NA,7.61,29.26
2021-08-04T04:00:35Z,2021-08-04,NA,deep,NA,7.55,29.26
2021-08-04T04:00:40Z,2021-08-04,NA,deep,NA,7.57,29.26
2021-08-04T04:00:45Z,2021-08-04,NA,deep,NA,7.64,29.26
2021-08-04T04:00:50Z,2021-08-04,NA,deep,NA,7.66,29.26
2021-08-04T04:00:55Z,2021-08-04,NA,deep,NA,7.68,29.26
2021-08-04T04:10:00Z,2021-08-04,0:10:00,deep,0,NA,NA
2021-08-04T04:20:00Z,2021-08-04,0:20:00,deep,0,NA,NA
2021-08-04T04:30:00Z,2021-08-04,0:30:00,deep,0,NA,NA
2021-08-04T04:40:00Z,2021-08-04,0:40:00,deep,0,NA,NA
2021-08-04T04:50:00Z,2021-08-04,0:50:00,deep,0,NA,NA
2021-08-04T05:00:00Z,2021-08-04,1:00:00,deep,0,7.79,29.24
2021-08-04T05:00:05Z,2021-08-04,NA,deep,NA,7.75,29.24
2021-08-04T05:00:10Z,2021-08-04,NA,deep,NA,7.71,29.24
2021-08-04T05:00:15Z,2021-08-04,NA,deep,NA,7.71,29.24
2021-08-04T05:00:20Z,2021-08-04,NA,deep,NA,7.81,29.22
2021-08-04T05:00:25Z,2021-08-04,NA,deep,NA,7.78,29.22
2021-08-04T05:00:30Z,2021-08-04,NA,deep,NA,7.77,29.22
2021-08-04T05:00:35Z,2021-08-04,NA,deep,NA,7.84,29.22
2021-08-04T05:00:40Z,2021-08-04,NA,deep,NA,7.83,29.22
2021-08-04T05:00:45Z,2021-08-04,NA,deep,NA,7.86,29.22
2021-08-04T05:00:50Z,2021-08-04,NA,deep,NA,7.84,29.22
2021-08-04T05:00:55Z,2021-08-04,NA,deep,NA,7.81,29.22
2021-08-04T05:10:00Z,2021-08-04,1:10:00,deep,0,NA,NA
2021-08-04T05:20:00Z,2021-08-04,1:20:00,deep,0,NA,NA
2021-08-04T05:30:00Z,2021-08-04,1:30:00,deep,0,NA,NA
2021-08-04T05:40:00Z,2021-08-04,1:40:00,deep,0,NA,NA
2021-08-04T05:50:00Z,2021-08-04,1:50:00,deep,0,NA,NA
2021-08-04T06:00:00Z,2021-08-04,2:00:00,deep,0,7.79,29.22
2021-08-04T06:00:05Z,2021-08-04,NA,deep,NA,7.77,29.22
2021-08-04T06:00:10Z,2021-08-04,NA,deep,NA,7.68,29.22
2021-08-04T06:00:15Z,2021-08-04,NA,deep,NA,7.71,29.22
2021-08-04T06:00:20Z,2021-08-04,NA,deep,NA,7.69,29.22
2021-08-04T06:00:25Z,2021-08-04,NA,deep,NA,7.67,29.22
