Data from 2HS27C_Units14_1.txt Node
Standard Time	Epoch Time	Value
15:07:05.953	1656788825953.000953000	0.12
15:07:06.254	1656788826254.000254000	0.12
15:07:06.554	1656788826554.000554000	0.12
15:07:06.853	1656788826853.000853000	0.11
15:07:07.154	1656788827154.000154000	0.12
15:07:07.454	1656788827454.000454000	0.11
15:07:07.754	1656788827754.000754000	0.12
15:07:08.046	1656788828046.000046000	0.12
15:07:08.354	1656788828354.000354000	0.12
15:07:08.654	1656788828654.000654000	0.12
15:07:08.953	1656788828953.000953000	0.12
15:07:09.254	1656788829254.000254000	0.12
15:07:09.554	1656788829554.000554000	0.12
15:07:09.854	1656788829854.000854000	0.11
15:07:10.148	1656788830148.000148000	0.12
15:07:10.454	1656788830454.000454000	0.12
15:07:10.747	1656788830747.000747000	0.12
15:07:11.054	1656788831054.000054000	0.12
15:07:11.354	1656788831354.000354000	0.11
15:07:11.654	1656788831654.000654000	0.12
15:07:11.954	1656788831954.000954000	0.12
15:07:12.254	1656788832254.000254000	0.12
15:07:12.554	1656788832554.000554000	0.12
15:07:12.854	1656788832854.000854000	0.12
15:07:13.154	1656788833154.000154000	0.12
15:07:13.453	1656788833453.000453000	0.11
15:07:13.754	1656788833754.000754000	0.12
15:07:14.054	1656788834054.000054000	0.12
15:07:14.354	1656788834354.000354000	0.11
15:07:14.654	1656788834654.000654000	0.12
15:07:14.954	1656788834954.000954000	0.11
15:07:15.248	1656788835248.000248000	0.11
15:07:15.554	1656788835554.000554000	0.12
15:07:15.854	1656788835854.000854000	0.12
15:07:16.152	1656788836152.000152000	0.12
15:07:16.454	1656788836454.000454000	0.12
15:07:16.754	1656788836754.000754000	0.11
15:07:17.054	1656788837054.000054000	0.12
15:07:17.353	1656788837353.000353000	0.12
15:07:17.653	1656788837653.000653000	0.11
15:07:17.954	1656788837954.000954000	0.12
15:07:18.251	1656788838251.000251000	0.12
15:07:18.554	1656788838554.000554000	0.12
15:07:18.854	1656788838854.000854000	0.11
15:07:19.154	1656788839154.000154000	0.11
15:07:19.446	1656788839446.000446000	0.12
15:07:19.754	1656788839754.000754000	0.11
15:07:20.054	1656788840054.000054000	0.13
15:07:20.354	1656788840354.000354000	0.12
15:07:20.647	1656788840647.000647000	0.12
