Data from 2CX12O_Trend23_00001.txt Node
Standard Time	Epoch Time	Value
14:19:35.233	1656785975233.000233000	-0.01
14:19:35.534	1656785975534.000534000	-0.01
14:19:35.834	1656785975834.000834000	-0
14:19:36.133	1656785976133.000133000	-0
14:19:36.433	1656785976433.000433000	-0
14:19:36.733	1656785976733.000733000	-0.01
14:19:37.034	1656785977034.000034000	-0.01
14:19:37.333	1656785977333.000333000	-0.01
14:19:37.634	1656785977634.000634000	-0
14:19:37.925	1656785977925.000925000	-0.01
14:19:38.233	1656785978233.000233000	-0
14:19:38.531	1656785978531.000531000	-0.01
14:19:38.833	1656785978833.000833000	-0.01
14:19:39.134	1656785979134.000134000	-0.01
14:19:39.433	1656785979433.000433000	-0.01
14:19:39.733	1656785979733.000733000	-0
14:19:40.034	1656785980034.000034000	-0
14:19:40.334	1656785980334.000334000	-0.01
14:19:40.633	1656785980633.000633000	-0
14:19:40.933	1656785980933.000933000	0
14:19:41.234	1656785981234.000234000	-0.01
14:19:41.533	1656785981533.000533000	-0.01
14:19:41.834	1656785981834.000834000	-0.01
14:19:42.134	1656785982134.000134000	-0.01
14:19:42.433	1656785982433.000433000	-0
14:19:42.727	1656785982727.000727000	-0.01
14:19:43.033	1656785983033.000033000	-0.01
14:19:43.334	1656785983334.000334000	-0
14:19:43.633	1656785983633.000633000	-0
14:19:43.925	1656785983925.000925000	-0.01
14:19:44.233	1656785984233.000233000	-0
14:19:44.533	1656785984533.000533000	-0
14:19:44.833	1656785984833.000833000	-0
14:19:45.133	1656785985133.000133000	-0
14:19:45.433	1656785985433.000433000	-0
14:19:45.733	1656785985733.000733000	-0.01
14:19:46.030	1656785986030.000030000	0.01
14:19:46.333	1656785986333.000333000	-0
14:19:46.634	1656785986634.000634000	-0
14:19:46.934	1656785986934.000934000	-0.01
14:19:47.224	1656785987224.000224000	-0
14:19:47.533	1656785987533.000533000	-0.01
14:19:47.834	1656785987834.000834000	-0.01
14:19:48.134	1656785988134.000134000	-0
14:19:48.433	1656785988433.000433000	-0
14:19:48.734	1656785988734.000734000	-0
14:19:49.033	1656785989033.000033000	-0.01
14:19:49.333	1656785989333.000333000	-0.01
14:19:49.633	1656785989633.000633000	-0
14:19:49.934	1656785989934.000934000	-0.01
14:19:50.233	1656785990233.000233000	-0
14:19:50.533	1656785990533.000533000	-0.01
14:19:50.833	1656785990833.000833000	-0
14:19:51.125	1656785991125.000125000	-0
14:19:51.432	1656785991432.000432000	-0
14:19:51.734	1656785991734.000734000	-0.01
14:19:52.024	1656785992024.000024000	-0.01
