Data from 2GT10K_Units14_3.txt Node
Standard Time	Epoch Time	Value
18:14:59.090	1656454499090.000090000	0.13
18:14:59.343	1656454499343.000343000	0.13
18:14:59.599	1656454499599.000599000	0.13
18:14:59.854	1656454499854.000854000	0.13
18:15:00.108	1656454500108.000108000	0.12
18:15:00.369	1656454500369.000369000	0.13
18:15:00.618	1656454500618.000618000	0.13
18:15:00.874	1656454500874.000874000	0.13
18:15:01.132	1656454501132.000132000	0.13
18:15:01.383	1656454501383.000383000	0.12
18:15:01.638	1656454501638.000638000	0.13
18:15:01.896	1656454501896.000896000	0.13
18:15:02.148	1656454502148.000148000	0.13
18:15:02.403	1656454502403.000403000	0.13
18:15:02.658	1656454502658.000658000	0.13
18:15:02.914	1656454502914.000914000	0.13
18:15:03.169	1656454503169.000169000	0.13
18:15:03.424	1656454503424.000424000	0.12
18:15:03.678	1656454503678.000678000	0.13
18:15:03.934	1656454503934.000934000	0.13
18:15:04.188	1656454504188.000188000	0.13
18:15:04.443	1656454504443.000443000	0.13
18:15:04.699	1656454504699.000699000	0.13
18:15:04.954	1656454504954.000954000	0.13
18:15:05.208	1656454505208.000208000	0.13
18:15:05.464	1656454505464.000464000	0.13
18:15:05.728	1656454505728.000728000	0.13
18:15:05.974	1656454505974.000974000	0.13
18:15:06.315	1656454506315.000315000	0.13
18:15:06.568	1656454506568.000568000	0.13
18:15:06.828	1656454506828.000828000	0.13
18:15:07.078	1656454507078.000078000	0.12
18:15:07.333	1656454507333.000333000	0.13
18:15:07.589	1656454507589.000589000	0.12
18:15:07.848	1656454507848.000848000	0.13
18:15:08.099	1656454508099.000099000	0.13
18:15:08.354	1656454508354.000354000	0.13
18:15:08.609	1656454508609.000609000	0.13
18:15:08.863	1656454508863.000863000	0.13
18:15:09.118	1656454509118.000118000	0.13
18:15:09.374	1656454509374.000374000	0.13
18:15:09.629	1656454509629.000629000	0.13
18:15:09.883	1656454509883.000883000	0.13
18:15:10.138	1656454510138.000138000	0.12
18:15:10.394	1656454510394.000394000	0.13
18:15:10.654	1656454510654.000654000	0.12
18:15:10.904	1656454510904.000904000	0.13
18:15:11.159	1656454511159.000159000	0.13
